atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Eduardo Domínguez,E. Domínguez,92747,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,13,5.07,Eduardo Rodrigo Domínguez,1.85,6,10.09,17,eduardo-dominguez,7,-0.97,,,,,,,,,,,,,,,,,,,,6.0
Bruno Rodrigues,B. Rodrigues,92811,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,9,1.81,Bruno Rafael Rodrigues do Nascimento,2.0,5,3.3,17,bruno-rodrigues,7,-0.1,1.0,,,,,4.0,5.0,1.0,1.0,10.0,,,,,1.0,,,,,
Borré,Borré,92854,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,17,3.09,Rafael Santos Borré Maury,2.5,5,6.71,17,borre,6,0.13,1.0,1.0,,,,9.0,27.0,10.0,11.0,13.0,,2.0,,,10.0,,,1.0,,
Ronaldo,Ronaldo,92981,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,8,2.49,Ronaldo da Silva Souza Guerrero,0.0,4,3.83,17,ronaldo,6,0.0,,1.0,,,,8.0,10.0,,3.0,3.0,,1.0,,,,,,,,
Lucas Veríssimo,L. Veríssimo,93368,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,10,4.33,Lucas Veríssimo da Silva,3.2,3,9.11,17,lucas-verissimo,7,0.13,,1.0,,,,14.0,11.0,1.0,4.0,5.0,,,,,2.0,,,,4.0,
Rodrigo Rodrigues,R. Rodrigues,93371,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Rodrigo Rodrigues Silva,0.0,5,4.0,17,rodrigo-rodrigues,5,0.0,,,,,,,,,,,,,,,,,,,,
Cantalapiedra,Cantalapiedra,93411,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,1.09,Aitor Cantalapiedra Fernández,0.0,4,4.26,17,cantalapiedra,6,0.0,,1.0,,,,3.0,4.0,1.0,1.0,7.0,,,,,2.0,,,,,
Wanderson,Wanderson,93478,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,14,1.29,Wanderson Maciel Sousa Campos,0.0,5,4.07,17,wanderson,6,0.0,,,,,,3.0,7.0,2.0,5.0,3.0,,1.0,,,3.0,,,,,
Paulo Henrique,P. Henrique,93716,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,11,3.21,Paulo Henrique de Oliveira Alves,0.0,2,7.43,17,paulo-henrique,5,0.0,2.0,3.0,,,,14.0,10.0,1.0,2.0,17.0,,,,,,1.0,,,,
Marlon Freitas,M. Freitas,93790,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,16,2.74,Marlon Rodrigues Freitas,0.8,4,5.95,17,marlon-freitas,7,-0.15,1.0,3.0,,,,17.0,16.0,1.0,5.0,,,2.0,,,1.0,,,,,
Keiller,Keiller,93834,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,4.0,17,keiller,6,0.0,,,,,,,,,,,,,,,,,,,,
Cleiton,Cleiton,93882,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,7,2.56,Cleiton Schwengber,0.0,1,6.19,17,cleiton,6,0.0,,1.0,,13.0,,,,,,,,,,8.0,,,,,2.0,
Breno Lopes,B. Lopes,93988,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,14,6.46,Breno Henrique Vasconcelos Lopes,11.7,5,10.92,17,breno-lopes,7,-0.95,,3.0,,,,10.0,8.0,4.0,4.0,17.0,,8.0,,,6.0,,,1.0,,
Kevin Ramírez,K. Ramírez,94034,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,0.85,Kevin Federik Ramírez Dutra,0.0,5,3.0,17,kevin-ramirez,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Matheus Fernandes,M. Fernandes,94067,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,11,2.54,Matheus Fernandes Siqueira,0.0,4,4.32,17,matheus-fernandes,5,0.0,1.0,2.0,,,,12.0,13.0,1.0,9.0,5.0,,,,,1.0,,,,,
Maycon,Maycon,94154,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,3.24,Maycon de Andrade Barberan,2.7,4,6.1,17,maycon,7,-1.05,,,,,,9.0,8.0,1.0,2.0,5.0,,2.0,,,,,,,,
Lucas Oliveira,L. Oliveira,94514,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,3.73,Lucas da Cruz Oliveira,5.0,3,5.82,17,lucas-oliveira,6,0.43,,2.0,,,,7.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,
Pedro,Pedro,94583,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,8.05,Pedro Guilherme Abreu dos Santos,2.1,5,16.01,17,pedro,7,-1.22,3.0,1.0,,,,9.0,9.0,5.0,7.0,17.0,1.0,9.0,,,3.0,,,1.0,,
Lucas Paquetá,L. Paquetá,94930,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,6.46,Lucas Tolentino Coelho de Lima,7.7,4,14.86,17,lucas-paqueta,6,0.3,,2.0,,,,18.0,18.0,4.0,13.0,25.0,,3.0,,,2.0,,,,,
Juninho Capixaba,J. Capixaba,94968,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,15,7.34,Luis Antônio da Rocha Júnior,12.3,2,14.26,17,juninho-capixaba,7,0.9,2.0,8.0,,,,30.0,31.0,3.0,10.0,18.0,2.0,2.0,,,2.0,,,,6.0,
Gabriel Taliari,G. Taliari,95131,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6,7.3,Gabriel Pereira Taliari,0.0,5,10.88,17,gabriel-taliari,5,0.0,,,,,,5.0,9.0,4.0,5.0,13.0,,3.0,,,3.0,,,,,
Marcinho,Marcinho,95332,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,15,2.65,Márcio Antônio de Sousa Júnior,0.2,5,3.78,17,marcinho,6,-0.4,1.0,,,,,10.0,6.0,3.0,7.0,9.0,,1.0,,,3.0,,,,,
Cassierra,Cassierra,95362,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,14,2.08,Zander Mateo Casierra Cabezas,-0.3,5,5.4,17,cassierra,7,-0.43,1.0,1.0,,,,2.0,10.0,2.0,4.0,8.0,,2.0,,,4.0,,,,,
Igor Vinícius,I. Vinícius,95466,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,11,6.71,Igor Vinícius de Souza,0.2,2,9.68,17,igor-vinicius,7,-1.14,1.0,4.0,,,,32.0,12.0,2.0,,12.0,,,,,,,,,4.0,
Pedro Henrique,P. Henrique,95550,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Pedro Henrique Alves de Almeida,0.0,5,3.0,17,pedro-henrique,6,0.0,,,,,,,,,,,,,,,,,,,,
Raniele,Raniele,95556,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,14,4.27,Raniele Almeida Melo,3.2,4,7.93,17,raniele,7,-0.73,,4.0,,,,30.0,25.0,1.0,6.0,19.0,1.0,1.0,,,1.0,,,,,
Bruno Leonardo,B. Leonardo,95620,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,13,1.42,Bruno Leonardo dos Santos Covas,3.8,3,3.28,17,bruno-leonardo,7,0.94,,3.0,,,,12.0,13.0,1.0,1.0,9.0,,,1.0,,1.0,1.0,,,1.0,
Artur,Artur,95799,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,13,5.77,Artur Victor Guimarães,4.7,5,9.55,17,artur,7,-0.36,2.0,1.0,,,,14.0,5.0,11.0,10.0,17.0,,2.0,,,1.0,,,1.0,,
Daniel Fuzato,D. Fuzato,95936,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Daniel Cerântula Fuzato,0.0,1,2.0,17,daniel-fuzato,6,0.0,,,,,,,,,,,,,,,,,,,,
Charles,Charles,96342,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,1.03,Charles Rigon Mattos,0.0,4,3.53,17,charles,6,0.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,
Joaquín Correa,J. Correa,96353,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,6,1.17,Carlos Joaquín Correa,-1.0,5,5.11,17,joaquin-correa,3,-0.55,1.0,3.0,,,,1.0,2.0,,2.0,3.0,,,,,,,,1.0,,
Renan Lodi,R. Lodi,96591,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,16,4.8,Renan Augusto Lodi dos Santos,2.5,2,9.96,17,renan-lodi,7,-0.95,2.0,2.0,1.0,,,20.0,27.0,4.0,9.0,39.0,1.0,,,,6.0,,,1.0,3.0,
Matheus Pereira,M. Pereira,96610,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,15,5.42,Matheus Fellipe Costa Pereira,8.1,4,14.19,17,matheus-pereira,7,0.8,2.0,8.0,,,,11.0,31.0,9.0,19.0,57.0,,2.0,,,4.0,,,2.0,,
Allan,Allan,96652,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,0.77,Allan Rodrigues de Souza,0.0,4,2.84,17,allan,6,-0.11,,3.0,1.0,,,7.0,10.0,1.0,3.0,7.0,,,,,,,,,,
Camutanga,Camutanga,96793,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,3.95,Cleidson Andrade de Souza Silva,0.0,3,6.71,17,camutanga,5,0.0,,,,,,8.0,2.0,1.0,2.0,3.0,,,1.0,,,,,,3.0,
Carlinhos,Carlinhos,96831,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,-1.0,Carlos Moisés de Lima,0.0,5,3.5,17,carlinhos,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Emerson Royal,E. Royal,96870,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,4.28,Emerson Aparecido Leite de Souza Júnior,0.0,2,6.29,17,emerson-royal,7,0.0,1.0,,,,,4.0,5.0,,1.0,1.0,,,,,1.0,,,,3.0,
Carlos Cuesta,C. Cuesta,97095,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,7,2.23,Carlos Eccehomo Cuesta Figueroa,0.0,3,5.5,17,carlos-cuesta,7,0.0,1.0,1.0,1.0,,,6.0,10.0,,2.0,4.0,1.0,,1.0,,,,,,1.0,
Villasanti,Villasanti,97145,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Mathías Adalberto Villasanti Rolón,0.0,4,7.0,17,villasanti,6,0.0,,,,,,,,,,,,,,,,,,,,
Alesson,Alesson,97321,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,15,4.92,Alesson dos Santos Batista,1.7,5,8.44,17,alesson,7,-0.81,3.0,1.0,,,,21.0,14.0,12.0,6.0,22.0,1.0,,,,7.0,,,,,
Rogério Ceni,R. Ceni,97341,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,16,5.47,Rogério Mücke Ceni,4.17,6,10.62,17,rogerio-ceni,7,-0.05,,,,,,,,,,,,,,,,,,,,6.0
Victor Caetano,V. Caetano,97432,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.6,Victor Henrique Carvalho Caetano,0.0,3,3.19,17,victor-caetano,6,0.0,,2.0,,,,11.0,7.0,,,1.0,,,,,1.0,,,,,
João Victor,J. Victor,97460,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,15,2.02,João Victor Carroll Santana - Caroll,5.9,3,5.09,17,joao-victor,7,0.7,1.0,1.0,,,,14.0,8.0,2.0,1.0,5.0,,,1.0,,1.0,,,,1.0,
Marçal,Marçal,97468,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,4,2.77,Fernando Marçal de Oliveira,5.0,2,6.79,17,marcal,6,0.6,,1.0,,,,4.0,7.0,2.0,1.0,,,,,,,,,,1.0,
Shaylon,Shaylon,97520,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,12,1.7,Shaylon Kallyson Cardozo - Cardoso,0.9,4,3.88,17,shaylon,7,0.05,,,,,,9.0,12.0,2.0,,,,1.0,,,,,,,,
Félix Torres,F. Torres,97642,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,12,3.43,Félix Eduardo Torres Caicedo,0.0,3,5.58,17,felix-torres,6,0.0,,3.0,,,,12.0,12.0,1.0,4.0,5.0,,1.0,,,,,,,3.0,
Thiago Couto,T. Couto,97645,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,3.0,17,thiago-couto,6,0.0,,,,,,,,,,,,,,,,,,,,
Murilo,Murilo,97653,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,14,3.4,Murilo Cerqueira Paim,5.2,3,7.21,17,murilo,7,0.5,1.0,1.0,1.0,,,12.0,19.0,3.0,2.0,2.0,,1.0,,,,,,,4.0,
Giovanni Pavani,G. Pavani,97735,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,0.75,Giovanni Fernando Confreste Pavani - Cofreste,0.0,4,2.82,17,giovanni-pavani,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Marcelinho,Marcelinho,97795,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,14,4.64,Marcelo Rodrigues Souza,4.1,2,5.68,17,marcelinho,7,-0.09,1.0,2.0,,,,18.0,7.0,4.0,8.0,20.0,1.0,1.0,,,,,,,1.0,
Erick,Erick,97810,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,14,4.68,Erick de Arruda Serafim,7.0,5,9.07,17,erick,7,0.74,4.0,1.0,,,,3.0,5.0,5.0,7.0,26.0,1.0,2.0,,,1.0,,,,,
Léo Ortiz,L. Ortiz,97867,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,4.05,Leonardo Rech Ortiz,1.2,3,8.75,17,leo-ortiz,7,-0.43,,,,,,12.0,11.0,,,4.0,2.0,1.0,,,1.0,,,,6.0,
Iago,Iago,97868,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,3.03,Iago Amaral Borduchi,4.7,2,5.57,17,iago,7,0.81,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,1.0,
Jacy,Jacy,97878,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,14,4.09,Jacy Maranhão Oliveira,0.7,3,5.2,17,jacy,7,-0.78,,2.0,1.0,,,22.0,10.0,,3.0,14.0,,1.0,,,,,,,3.0,
Matheus Bahia,M. Bahia,97899,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,3.78,Matheus Bahia Santos,5.2,2,7.01,17,matheus-bahia,7,0.12,,2.0,,,,11.0,11.0,1.0,1.0,12.0,,,,,2.0,,,,3.0,
Vitão,Vitão,97900,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,2.14,Vitor Eduardo da Silva Matos,0.0,3,7.13,17,vitao,7,0.0,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,2.0,
Matheus Aurélio,M. Aurélio,97905,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Matheus Aurélio Palhares Guimarães,0.0,1,2.0,17,matheus-aurelio,6,0.0,,,,,,,,,,,,,,,,,,,,
Riccieli,Riccieli,97906,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,3.5,Riccieli Eduardo da Silva Júnior,0.0,3,4.85,17,riccieli,6,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,
Lucas Silva,L. Silva,97911,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,-0.17,Lucas Rodrigues da Silva,0.0,5,2.8,17,lucas-silva,6,0.0,,1.0,,,,,,,,1.0,,,,,,,,,,
Marcos Vinícius,M. Vinícius,97969,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,1.48,Marcos Vinícius da Silva Santos,-0.3,2,2.78,17,marcos-vinicius,2,-0.51,1.0,2.0,,,,5.0,9.0,,2.0,2.0,1.0,,,,1.0,,,,,
Erick,Erick,98022,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,13,3.84,Erick Luis Conrado de Carvalho,0.0,4,6.07,17,erick,2,0.0,,3.0,,,,18.0,16.0,1.0,2.0,12.0,2.0,2.0,,,,,,,,
Jáderson,Jáderson,98224,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,0.97,Jaderson Flores dos Reis,0.0,4,2.64,17,jaderson,6,0.0,,,,,,4.0,2.0,,1.0,7.0,,,,,,,,,,
Pedro Raul,P. Raul,98225,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,8,0.01,Pedro Raul Garay da Silva,0.0,5,2.63,17,pedro-raul,6,0.0,,1.0,,,,,5.0,,1.0,4.0,,,,,2.0,,,,,
Bastos,Bastos,98280,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,5,0.78,Bartolomeu Jacinto Quissanga,0.0,3,3.75,17,bastos,5,0.0,,1.0,,,,4.0,7.0,,,2.0,,,,,,,,,,
Negueba,Negueba,98384,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,5.23,Luiz Henrique Soares Firmino,0.0,5,8.57,17,negueba,5,0.0,,4.0,,,,15.0,5.0,3.0,6.0,17.0,,1.0,,,,,,,,
Kanu,Kanu,98484,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,0.83,Victor Hugo Soares dos Santos,0.5,3,3.68,17,kanu,7,-0.19,,2.0,,,,,3.0,,,1.0,,,,,1.0,,,,1.0,
Jean Lucas,J. Lucas,98517,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,15,5.58,Jean Lucas de Souza Oliveira,1.6,4,9.55,17,jean-lucas,7,-0.54,2.0,2.0,,,,31.0,26.0,3.0,8.0,16.0,1.0,2.0,,,1.0,,,,,
Savarino,Savarino,98672,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,5.29,Jefferson David Savarino Quintero,0.0,4,9.22,17,savarino,7,0.0,2.0,2.0,,,,5.0,5.0,9.0,13.0,13.0,3.0,3.0,,,6.0,,,,,
Angileri,Angileri,98720,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,2.45,Fabrizio Germán Angileri - Fabricio,0.0,2,4.73,17,angileri,7,0.0,,2.0,,,,3.0,2.0,,1.0,4.0,,,,,,,,,2.0,
Samuel Lino,S. Lino,98873,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,5.82,Samuel Dias Lino,9.2,5,10.88,17,samuel-lino,7,1.07,5.0,2.0,,,,19.0,14.0,6.0,5.0,26.0,,2.0,,,2.0,,,,,
Cuello,Cuello,98909,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,16,6.3,Tomás Esteban Cuello,3.9,5,9.5,17,cuello,7,-0.37,1.0,1.0,,,,28.0,13.0,5.0,18.0,23.0,4.0,2.0,,,12.0,,,,,
Puma Rodríguez,P. Rodríguez,99213,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,11,5.45,José Luis Rodríguez Bebanz,0.0,2,8.0,17,puma-rodriguez,6,0.0,4.0,3.0,,,,8.0,4.0,5.0,6.0,1.0,,2.0,,,1.0,,,,1.0,
De la Cruz,D. Cruz,99228,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,1.06,Diego Nicolás de la Cruz Arcosa,-0.8,4,4.77,17,de-la-cruz,6,-0.5,,2.0,,,,4.0,7.0,,2.0,12.0,,,,,,,,,,
Alexander Barboza,A. Barboza,99274,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,11,5.12,Alexander Nahuel Barboza Ullúa,0.0,3,10.68,17,alexander-barboza,6,0.0,2.0,4.0,1.0,,,24.0,19.0,5.0,5.0,,,1.0,,,,,,,1.0,
Luis Zubeldía,L. Zubeldía,99366,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,5.62,Luis Francisco Zubeldía,3.65,6,10.04,17,luis-zubeldia,7,-0.36,,,,,,,,,,,,,,,,,,,,9.0
Baralhas,Baralhas,99440,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,5.58,Gabriel Baralhas dos Santos,-0.7,4,8.96,17,baralhas,7,-0.97,2.0,4.0,,,,26.0,24.0,,7.0,15.0,,2.0,,,,,,,,
