atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Garcez,Garcez,108131,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.22,Maurício Garcez de Jesus,0.0,5,3.12,19,garcez,5,0.0,,,,,,2.0,6.0,1.0,5.0,7.0,,,,,1.0,,,,,
Isidro Pitta,I. Pitta,108133,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,4.2,Isidro Miguel Pitta Saldívar,0.0,5,6.22,19,isidro-pitta,6,0.0,2.0,2.0,,,,2.0,19.0,6.0,22.0,10.0,,5.0,,,8.0,,1.0,1.0,,
Nardoni,Nardoni,108162,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,2.04,Juan Ignacio Martín Nardoni,0.0,4,6.42,19,nardoni,7,0.0,,1.0,,,,8.0,13.0,,3.0,10.0,,1.0,,,1.0,,,,,
Adonis Frías,A. Frías,108469,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,3.59,Adonis Uriel Frías,0.0,3,5.66,19,adonis-frias,6,0.0,,1.0,,,,7.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,1.0,
Tapia,Tapia,108588,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,1.46,Gonzalo Andrés Tapia Dubournais,0.0,5,4.06,19,tapia,6,0.0,,1.0,,,,4.0,6.0,1.0,6.0,6.0,1.0,,,,1.0,,,1.0,,
Emiliano Martínez,E. Martínez,108683,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,1.95,Emiliano Martínez Toranza,1.5,4,4.16,19,emiliano-martinez,6,-0.48,,1.0,,,,8.0,1.0,1.0,1.0,2.0,,,,,,,,,,
Galeano,Galeano,108713,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.19,Antonio Javier Galeano Ferreira,0.0,5,4.42,19,galeano,6,0.0,,1.0,,,,3.0,2.0,4.0,1.0,7.0,,,,,1.0,,,,,
Victor Sá,V. Sá,108946,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,-0.6,João Victor Santos Sá,-0.6,5,5.2,19,victor-sa,6,-0.8,,,,,,,2.0,,,,,,,,,,,,,
Plata,Plata,109096,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,7.01,Gonzalo Jordy Plata Jiménez,3.5,5,10.96,19,plata,6,-0.04,1.0,1.0,,,,17.0,6.0,10.0,3.0,12.0,2.0,2.0,,,,,,,,
Jovane Cabral,J. Cabral,109097,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Jovane Eduardo Borges Cabral,0.0,5,7.0,19,jovane-cabral,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Nascimento,M. Nascimento,109114,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Matheus Nascimento de Paula,0.0,5,4.0,19,matheus-nascimento,6,0.0,,,,,,,,,,,,,,,,,,,,
Tiago Cóser,T. Cóser,109127,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,16,2.23,Tiago Cóser,0.2,3,3.1,19,tiago-coser,7,-0.18,,1.0,1.0,,,6.0,17.0,,1.0,4.0,,1.0,,,,,,,5.0,
Rafael Carvalheira,R. Carvalheira,109336,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,14,2.72,Rafael dos Santos Carvalheira Natividade,0.0,4,5.7,19,rafael-carvalheira,5,0.0,,2.0,,,,15.0,19.0,2.0,5.0,4.0,,2.0,,,1.0,1.0,,,,
Erick Pulga,E. Pulga,109401,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,18,3.91,Erick da Costa Farias,1.4,5,7.37,19,erick-pulga,7,-0.18,1.0,2.0,,,,20.0,18.0,9.0,3.0,37.0,1.0,1.0,,,10.0,1.0,,2.0,,
Martinelli,Martinelli,109573,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,1.95,Matheus Martinelli Lima,0.0,4,5.53,19,martinelli,7,0.0,1.0,3.0,,,,9.0,19.0,4.0,6.0,8.0,,,,,,,,,,
Monsalve,Monsalve,109966,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,0.64,Miguel Ángel Monsalve Gonzáles - González,0.0,4,3.12,19,monsalve,6,0.0,,1.0,,,,1.0,7.0,,2.0,9.0,,,,,,,,,,
Medina,Medina,109987,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,10,4.13,Cristian Nicolás Medina,0.0,4,7.74,19,medina,7,0.0,,3.0,1.0,,,19.0,12.0,1.0,4.0,18.0,,1.0,,,,,,1.0,,
Spinelli,Spinelli,110144,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,12,3.16,Claudio Paul Spinelli,0.0,5,6.18,19,spinelli,7,0.0,,,,,,7.0,13.0,7.0,10.0,8.0,1.0,1.0,,,,,,,,
Bernabei,Bernabei,110426,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,16,6.42,Alexandro Ezequiel Bernabei,3.1,2,9.84,19,bernabei,6,0.18,1.0,5.0,1.0,,,20.0,38.0,8.0,19.0,18.0,1.0,4.0,,,6.0,1.0,,,4.0,
Abel Ferreira,A. Ferreira,110506,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,6.57,Abel Fernando Moreira Ferreira,7.74,6,12.27,19,abel-ferreira,7,0.05,,,,,,,,,,,,,,,,,,,,13.0
Aguirre,Aguirre,110510,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,13,3.6,Braian Nahuel Aguirre,1.5,2,5.4,19,aguirre,6,-0.88,1.0,1.0,,,,14.0,9.0,2.0,4.0,2.0,,1.0,,,,,,,2.0,
Marino Hinestroza,M. Hinestroza,110598,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,1.93,Marino Hinestroza Angulo,0.0,5,5.76,19,marino-hinestroza,6,0.0,,,,,,5.0,5.0,,3.0,8.0,1.0,,,,,,,,,
Vinícius Balieiro,V. Balieiro,110605,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,2.3,Vinícius Balieiro Lourenço de Carvalho,4.2,4,4.43,19,vinicius-balieiro,7,0.48,,,,,,5.0,1.0,,,4.0,,,,,,,,,,
Gustavo,Gustavo,110633,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.9,Gustavo Silva de Oliveira,0.0,4,3.3,19,gustavo,6,0.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
Esquivel,Esquivel,110668,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,4.67,Lucas Ángel Esquivel,4.7,2,7.33,19,esquivel,7,-0.18,3.0,1.0,1.0,,,17.0,24.0,1.0,6.0,11.0,,,,,,,,,4.0,
Mycael,Mycael,110698,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,-1.0,Mycael Pontes Moreira,0.0,1,4.6,19,mycael,5,0.0,,1.0,,,,,,,,,,,,,,,,,,
Pedro Rangel,P. Rangel,110708,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,16,4.41,Pedro Felipe de Faria Rangel,0.9,1,6.24,19,pedro-rangel,7,-0.77,,1.0,,50.0,,1.0,,,,4.0,,,,22.0,,,,,5.0,
Andrés Hurtado,A. Hurtado,110715,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,3.45,José Andrés Hurtado Cheme,0.0,2,5.62,19,andres-hurtado,7,0.0,,2.0,,,,9.0,8.0,1.0,7.0,5.0,,1.0,,,,,,,3.0,
Gustavo Marques,G. Marques,110750,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,16,4.33,Gustavo Marques Alves dos Santos,0.0,3,6.8,19,gustavo-marques,7,0.0,,2.0,,,,20.0,12.0,4.0,6.0,11.0,,,,,1.0,,,,6.0,
John Kennedy,J. Kennedy,110759,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,7.3,John Kennedy Batista de Souza,0.0,5,10.92,19,john-kennedy,3,0.0,1.0,,,,,13.0,19.0,16.0,9.0,8.0,1.0,9.0,,,2.0,,,,,
Alix Vinicius,A. Vinicius,111246,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,15,2.9,Alix Vinicius de Souza Sampaio,0.0,3,5.18,19,alix-vinicius,7,0.0,,4.0,1.0,,,14.0,28.0,2.0,3.0,6.0,,,,,,,,,6.0,
Mancha,Mancha,111279,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Gianluca Piola Minozzo,0.0,2,3.0,19,mancha,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavo Martins,G. Martins,111309,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,3.25,Gustavo Martins de Souza Santos,0.0,3,6.29,19,gustavo-martins,7,0.0,2.0,3.0,,,,8.0,13.0,1.0,5.0,3.0,,,,,1.0,1.0,,,3.0,
Victor Gabriel,V. Gabriel,111466,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,16,2.16,Victor Gabriel da Conceição Ribeiro,-3.6,3,3.51,19,victor-gabriel,3,-0.88,,6.0,1.0,,,20.0,22.0,,2.0,9.0,,,,,,1.0,,,3.0,
Adson,Adson,111682,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,3.51,Adson Ferreira Soares,0.0,4,6.45,19,adson,7,0.0,,,,,,10.0,4.0,5.0,6.0,7.0,,,,,,,,,,
Anthoni,Anthoni,111683,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,8,2.96,Anthoni Spier Souza,0.6,1,4.25,19,anthoni,7,-0.49,,,,24.0,,,,,,1.0,,,,13.0,,,,,1.0,
Matheus Cunha,M. Cunha,111690,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,3.23,Matheus Cunha Queiroz,0.0,1,4.64,19,matheus-cunha,6,0.0,1.0,1.0,,12.0,,,,,,1.0,,,,11.0,,,,,4.0,
Fabinho,Fabinho,111760,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,-0.08,Fábio Silva de Freitas,0.0,4,2.04,19,fabinho,3,0.0,,,1.0,,,2.0,8.0,,,4.0,,,,,,,,,,
Kayky,Kayky,111829,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,1.27,Kayky da Silva Chagas,0.0,5,3.63,19,kayky,5,0.0,,,,,,2.0,,3.0,,2.0,,,,,,,,,,
Matheus Martins,M. Martins,111831,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,14,4.88,Matheus Martins Silva dos Santos,0.0,5,7.2,19,matheus-martins,7,0.0,,1.0,,,,10.0,7.0,9.0,5.0,13.0,1.0,4.0,,,,,,,,
Jefté,Jefté,111832,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,2.47,Jefté Vital da Silva Dias,0.0,2,4.16,19,jefte,5,0.0,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,,2.0,
Mateus Silva,M. Silva,111879,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,4.85,Mateus da Silva Duarte,0.0,2,4.95,19,mateus-silva,6,0.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,1.0,
Felipinho,Felipinho,112017,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7,3.17,Antonio Feliphe Costa Silva,0.0,4,5.57,19,felipinho,5,0.0,,2.0,,,,15.0,7.0,,1.0,,1.0,,,,,,,,,
Thalisson Gabriel,T. Gabriel,112367,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Thalisson Gabriel Pereira Moreira,0.0,3,3.0,19,thalisson-gabriel,6,0.0,,,,,,,,,,,,,,,,,,,,
Vini Paulista,V. Paulista,112576,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,19,2.42,Vinicius Romualdo dos Santos,2.7,4,3.97,19,vini-paulista,2,0.17,,2.0,,,,27.0,9.0,1.0,5.0,10.0,,,,,1.0,,,,,
Gabriel Grando,G. Grando,112616,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Gabriel Hamester Grando,0.0,1,4.0,19,gabriel-grando,6,0.0,,,,,,,,,,,,,,,,,,,,
Ramón Sosa,R. Sosa,112863,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,16,3.24,Ramón Sosa Acosta,13.9,5,7.4,19,ramon-sosa,3,1.68,2.0,3.0,,,,4.0,15.0,3.0,6.0,17.0,1.0,3.0,,,7.0,,,,,
Lucas Barbosa,L. Barbosa,112886,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,16,6.67,Lucas Henrique Barbosa,0.0,5,10.4,19,lucas-barbosa,7,0.0,2.0,4.0,,,,22.0,32.0,12.0,20.0,31.0,,4.0,,,6.0,,,,,
Catarozzi,Catarozzi,112939,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.9,Franco Catarozzi Parafita,0.0,4,5.41,19,catarozzi,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Peralta,Peralta,112985,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Fabrizio José Peralta Ramírez,0.0,4,4.0,19,peralta,5,0.0,,,,,,,,,,,,,,,,,,,,
Freytes,Freytes,113034,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,15,2.5,Juan Pablo Freytes,0.0,3,4.63,19,freytes,7,0.0,,3.0,,,,14.0,14.0,,6.0,8.0,,,,,,,,,3.0,
Flaco López,F. López,113103,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,6.74,José Manuel Alberto López,0.0,5,14.91,19,flaco-lopez,6,0.0,2.0,2.0,,,,19.0,28.0,8.0,15.0,37.0,,6.0,,,14.0,,,,,
Benavídez,Benavídez,113113,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,4.42,Gastón Américo Benavídez,0.0,2,7.23,19,benavidez,5,0.0,4.0,4.0,,,,10.0,14.0,2.0,3.0,12.0,,,,,1.0,,,,4.0,
Picco,Picco,113125,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,16,3.07,Leonel Marcelo Picco,0.0,4,5.9,19,picco,6,-0.13,,2.0,,,,28.0,18.0,1.0,6.0,1.0,,1.0,,,,,,,,
Nathan Mendes,N. Mendes,113157,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,5.02,Nathan Gabriel de Souza Mendes,0.0,2,7.52,19,nathan-mendes,5,0.0,1.0,3.0,,,,21.0,14.0,,1.0,10.0,,,,,,,,,5.0,
Marquinhos,Marquinhos,113158,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Marcus Vinícius Oliveira Alencar,0.0,5,4.0,19,marquinhos,6,0.0,,,,,,,,,,,,,,,,,,,,
Pablo Maia,P. Maia,113359,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,1.4,Pablo Gonçalves Maia Fortunato,2.7,4,4.4,19,pablo-maia,6,0.26,,1.0,,,,8.0,15.0,1.0,4.0,9.0,,,,,,,,,,
Cristian Olivera,C. Olivera,113397,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,16,4.1,Cristian Gonzalo Olivera Ibarra - Kike,0.0,5,7.16,19,cristian-olivera,5,0.0,1.0,1.0,,,,12.0,12.0,12.0,6.0,35.0,1.0,1.0,,,6.0,,,,,
Bruninho,Bruninho,113558,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Bruno Gonçalves de Jesus,0.0,4,4.0,19,bruninho,6,0.0,,,,,,,,,,,,,,,,,,,,
Diógenes,Diógenes,113690,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,5.55,Diógenes Vinícius da Silva,0.0,1,5.0,19,diogenes,6,0.0,,1.0,,7.0,,,,,,,,,,2.0,,,,,1.0,
Minda,Minda,114040,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,9,4.04,Alan Steve Minda García,0.0,5,7.36,19,minda,6,0.0,,,,,,5.0,2.0,2.0,2.0,5.0,2.0,2.0,,,1.0,,,1.0,,
Alejo Véliz,A. Véliz,114208,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Alejo Véliz,0.0,5,5.0,19,alejo-veliz,6,0.0,,,,,,,,,,,,,,,,,,,,
Cufré,Cufré,114308,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,-0.3,Braian Ezequiel Cufré,0.0,2,3.45,19,cufre,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Sinisterra,Sinisterra,114405,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,7,3.39,Luis Fernando Sinisterra Lucumí,5.1,5,6.19,19,sinisterra,7,0.58,,,,,,6.0,6.0,2.0,7.0,1.0,,1.0,,,,,,,,
Vitor Roque,V. Roque,114802,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,7.6,Vitor Hugo Roque Ferreira,0.0,5,17.01,19,vitor-roque,2,0.0,,1.0,,,,8.0,6.0,3.0,4.0,19.0,1.0,3.0,,,3.0,,,1.0,,
Miguelito,Miguelito,115025,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,4.88,Miguel Àngel Terceros,0.0,4,7.41,19,miguelito,6,0.0,2.0,1.0,,,,12.0,8.0,1.0,4.0,4.0,,1.0,,,,,,,,
Lucas Freitas,L. Freitas,115141,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,2.5,Lucas de Freitas Molarinho Chagas,0.0,3,4.77,19,lucas-freitas,6,0.0,,,,,,,,,,,,,,,,,,,1.0,
Kaique,Kaique,115247,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Kaique Pereira Azarias,0.0,1,1.0,19,kaique,6,0.0,,,,,,,,,,,,,,,,,,,,
Renan Viana,R. Viana,115266,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Renan Rodrigues Fonseca Viana,0.0,5,2.0,19,renan-viana,6,0.0,,,,,,,,,,,,,,,,,,,,
Paulo Pezzolano,P. Pezzolano,115479,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,19,4.84,Paulo César Pezzolano Suárez,3.6,6,7.56,19,paulo-pezzolano,7,0.09,,,,,,,,,,,,,,,,,,,,5.0
Marcos Victor,M. Victor,115537,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,0.0,Marcos Victor Ferreira da Silva,0.0,3,2.41,19,marcos-victor,2,-0.31,,,,,,,,,,,,,,,,,,,,
Gabriel Delfim,G. Delfim,115674,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Gabriel Delfim Ferreira,0.0,1,2.0,19,gabriel-delfim,6,0.0,,,,,,,,,,,,,,,,,,,,
Benassi,Benassi,115840,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,João Victor Silva Benassi,0.0,1,1.0,19,benassi,6,0.0,,,,,,,,,,,,,,,,,,,,
Evertton Araújo,E. Araújo,115914,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,13,1.38,Everton Gustavo Fernandes Araújo,0.0,4,2.83,19,evertton-araujo,6,0.08,1.0,3.0,1.0,,,7.0,16.0,,11.0,3.0,1.0,,,,,,,,,
Denilson,Denilson,115986,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,3.04,Denilson Alves Borges,0.0,4,5.21,19,denilson,6,0.0,,1.0,,,,14.0,13.0,1.0,2.0,9.0,,1.0,,,,1.0,,,,
Victor Hugo,V. Hugo,116034,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,16,3.59,Victor Hugo Gomes Silva,0.5,4,6.36,19,victor-hugo,7,-0.24,1.0,,,,,8.0,3.0,6.0,4.0,14.0,,3.0,,,,,,,,
Cuiabano,Cuiabano,116065,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,11,7.47,Luís Eduardo Soares da Silva,0.0,2,13.25,19,cuiabano,7,0.0,4.0,2.0,,,,27.0,9.0,6.0,6.0,13.0,,1.0,,,,,,,,
Rubens,Rubens,116066,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.58,Rubens Tadeu Hartmann Ricoldi,1.2,5,2.77,19,rubens,6,0.11,,1.0,,,,2.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,,
