atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Gilberto,Gilberto,80313,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,4.1,Gilberto Moraes Júnior,0.0,2,7.31,10,gilberto,6,0.0,1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Wendell,Wendell,80570,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,4.86,Wendell Nascimento Borges,-1.7,2,8.28,10,wendell,7,-2.15,1.0,2.0,,,,9.0,15.0,,1.0,3.0,,,,,,,,,2.0,
André Luis,A. Luis,81005,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,0.33,André Luis Silva de Aguiar,0.8,5,3.58,10,andre-luis,6,-0.15,,1.0,,,,,,,1.0,3.0,,,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,10,jair,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,10,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,10,mayke,6,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,-0.1,Jesse Ellis Lingard,-2.2,5,4.9,10,lingard,2,-1.32,,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,4,0.43,Alisson Euler de Freitas Castro,0.0,4,4.09,10,alisson,6,-0.51,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,7,2.43,Willian Osmar de Oliveira Silva,0.0,4,5.22,10,willian-oliveira,6,0.0,,,,,,11.0,7.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,10,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,5.35,José Rafael Vivian,0.5,4,8.88,10,ze-rafael,6,-0.64,1.0,1.0,,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,4,0.73,Otávio Henrique Passos Santos,0.0,4,3.21,10,otavio,6,-0.35,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,4.4,Luiz de Araújo Guimarães Neto,3.0,5,8.96,10,luiz-araujo,6,-0.24,1.0,,,,,5.0,3.0,,,5.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,2.33,Guilherme de Jesus da Silva,0.0,2,4.89,10,tinga,7,-0.37,,,,,,8.0,1.0,,1.0,3.0,,,,,,,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,3.1,Marcelo Rangel da Rosa,8.9,1,5.85,10,marcelo-rangel,7,1.64,,1.0,,28.0,1.0,,,,,1.0,,,,17.0,,,,,1.0,
Lucas Ramon,L. Ramon,82775,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,6,7.77,Lucas Ramon Batista Silva,0.5,2,11.27,10,lucas-ramon,7,-0.95,1.0,,,,,16.0,2.0,1.0,2.0,11.0,,,,,1.0,,,,2.0,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,10,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,10,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,3.35,Gabriel Barbosa Almeida,0.5,5,8.28,10,gabriel,6,-0.86,,,,,,1.0,1.0,,4.0,3.0,,1.0,,,5.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.02,Yuri Lima Lara,1.5,4,4.85,10,yuri-lara,6,-0.38,,,1.0,,,7.0,2.0,1.0,,4.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,7,2.13,Patrick Bezerra do Nascimento,7.3,4,4.87,10,patrick,6,1.33,,,,,,8.0,2.0,,2.0,6.0,,,,,1.0,1.0,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,4.67,Leonardo Pereira,2.3,3,9.9,10,leo-pereira,7,-0.44,,2.0,,,,4.0,10.0,1.0,1.0,4.0,,1.0,,,,,,,3.0,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,10,neris,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.1,Francisco das Chagas Soares dos Santos Meireles,2.8,5,5.86,10,tiquinho-soares,7,-0.01,,1.0,,,,3.0,5.0,2.0,4.0,6.0,,,,,1.0,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,10,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,9,4.17,Bruno Ferreira Melo,7.2,2,6.44,10,bruno-melo,7,0.91,1.0,1.0,,,,11.0,7.0,,1.0,7.0,,,,,2.0,,,,3.0,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,10,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,3.02,Lucas Daniel Romero,0.0,4,7.5,10,lucas-romero,6,0.0,2.0,1.0,,,,2.0,2.0,1.0,,5.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,9,2.76,Josué Filipe Soares Pesqueira,6.5,4,5.61,10,josue,7,0.97,3.0,1.0,1.0,,,4.0,8.0,1.0,5.0,10.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,8,1.49,Lucas Evangelista Santana de Oliveira,2.5,4,5.15,10,lucas-evangelista,6,0.17,1.0,,,,,3.0,,,,5.0,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,10,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,7,3.31,Jorge Luiz Frello Filho,11.0,4,10.36,10,jorginho,5,1.6,,2.0,1.0,,,12.0,6.0,,,8.0,,1.0,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,7,5.16,Guillermo Varela Olivera,2.5,2,8.32,10,varela,7,-0.64,1.0,1.0,,,,9.0,3.0,,2.0,4.0,,,,,1.0,,,1.0,3.0,
Luan Peres,L. Peres,84847,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,2.06,Luan Peres Petroni,0.9,3,4.35,10,luan-peres,7,-0.72,,,1.0,,,5.0,10.0,,,10.0,,,,,,,,,2.0,
Memphis Depay,M. Depay,85048,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,2.15,Memphis Depay,0.0,5,9.81,10,memphis-depay,5,0.0,,,,,,1.0,4.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,
Cantillo,Cantillo,85315,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,10,cantillo,6,0.0,,,,,,,,,,,,,,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8,3.6,Daniel de Oliveira Sertanejo,0.0,4,7.17,10,danielzinho,7,0.0,1.0,,,,,5.0,7.0,,3.0,14.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,1.7,João Paulo Silva Martins,0.0,1,6.19,10,joao-paulo,6,0.0,,,,4.0,,,,,,1.0,,,,4.0,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,10,leo,6,0.0,,,,,,4.0,4.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.18,Yannick Bolasie,1.2,5,3.86,10,bolasie,7,-0.05,,1.0,,,,1.0,9.0,,8.0,9.0,,,,,2.0,,,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,1.97,Victor Luis Chuab Zamblauskas,0.0,2,4.41,10,victor-luis,6,0.0,,1.0,,,,4.0,3.0,,1.0,2.0,,,,,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.73,Marcos da Silva França,0.0,5,4.12,10,keno,5,0.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,7,1.81,Danilo das Neves Pinheiro,0.5,4,4.15,10,tche-tche,7,-1.18,,1.0,,,,2.0,6.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,10,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,1.8,Everton Sousa Soares,0.0,5,6.32,10,everton,6,0.0,,1.0,,,,3.0,5.0,1.0,6.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,7,1.05,José Welison da Silva - Zé,0.0,4,3.29,10,jose-welison,6,0.0,,3.0,,,,5.0,8.0,,4.0,4.0,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,10,2.29,Leonardo César Jardim,5.8,1,6.87,10,leo-jardim,7,0.43,,,,28.0,,1.0,,,,2.0,,,,16.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,7,3.43,Pedro Henrique Ribeiro Gonçalves,5.0,3,7.03,10,pedro-henrique,6,0.43,,2.0,,,,5.0,2.0,,2.0,5.0,,,,,,,,,3.0,
Guilherme Arana,G. Arana,87228,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6,4.7,Guilherme Antonio Arana Lopes,4.2,2,9.12,10,guilherme-arana,6,-0.3,,2.0,,,,7.0,5.0,2.0,1.0,,,1.0,,,,,,,2.0,
Soteldo,Soteldo,87258,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6,1.07,Yeferson Julio Soteldo Martínez,2.9,5,4.37,10,soteldo,6,0.46,,,,,,,,2.0,2.0,5.0,,,,,1.0,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,10,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,3.76,Thaciano Mickael da Silva,4.6,4,7.52,10,thaciano,7,-0.25,,1.0,,,,4.0,2.0,,4.0,6.0,,2.0,,,3.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,7,5.37,Vitor Frezarin Bueno,0.0,4,10.04,10,vitor-bueno,5,0.0,1.0,,,,,2.0,7.0,5.0,4.0,7.0,1.0,2.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,1.82,Antônio Francisco Moura Neto,0.0,4,4.0,10,neto-moura,7,0.0,,2.0,,,,5.0,6.0,1.0,5.0,4.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,5.47,Giorgian Daniel de Arrascaeta Benedetti,1.8,4,15.77,10,arrascaeta,7,-1.03,1.0,,,,,4.0,4.0,1.0,6.0,4.0,2.0,1.0,,,,,,1.0,,
Balbuena,Balbuena,87887,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,3.18,Fabián Cornelio Balbuena González,0.0,3,6.3,10,balbuena,6,0.0,,,,,,7.0,,,,1.0,,,,,1.0,,,,1.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,9,2.98,Gustavo Henrique Furtado Scarpa,8.0,4,7.52,10,gustavo-scarpa,6,0.85,1.0,,,,,2.0,1.0,2.0,4.0,5.0,1.0,1.0,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,10,4.94,Luís Manuel Ribeiro de Castro,6.07,6,9.9,10,luis-castro,7,0.53,,,,,,,,,,,,,,,,,,,,3.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,10,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,3.03,Altemir Cordeiro Pessôa Neto,8.0,5,4.89,10,neto-pessoa,6,1.6,,,,,,1.0,,,2.0,2.0,,1.0,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,3.32,Júnior Osmar Ignacio Alonso Mujica,0.0,3,6.04,10,junior-alonso,5,0.0,,1.0,,,,9.0,3.0,,1.0,5.0,,,,,,,,,1.0,
Ayrton Lucas,A. Lucas,88393,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,3.04,Ayrton Lucas Dantas de Medeiros,1.2,2,7.7,10,ayrton-lucas,7,-0.58,,,,,,2.0,5.0,2.0,1.0,1.0,,,,,,,,,2.0,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,10,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,7.11,José Leonardo Nunes Alves Sousa Jardim,6.89,6,13.48,10,leonardo-jardim,7,0.78,,,,,,,,,,,,,,,,,,,,4.0
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,9,2.61,Gerson Santos da Silva,2.2,4,7.97,10,gerson,7,-0.23,,2.0,,,,11.0,9.0,3.0,1.0,15.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,10,joao-pedro,6,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,10,7.07,Andreas Hugo Hoelgebaum Pereira,2.6,4,14.31,10,andreas-pereira,7,-0.94,8.0,2.0,,,,12.0,13.0,3.0,5.0,6.0,,1.0,,,,,,,,
William,William,89275,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,3.57,Willian de Asevedo Furtado,2.4,2,8.51,10,william,7,-0.9,,1.0,1.0,,,13.0,9.0,3.0,1.0,3.0,,,,,1.0,,,,2.0,
Braithwaite,Braithwaite,89368,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,0.97,Martin Christensen Braithwaite,1.5,5,10.15,10,braithwaite,6,-0.81,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,10,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5,0.62,Thiago Maia Alencar,1.1,4,3.84,10,thiago-maia,6,-0.23,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,9,7.62,Luciano Federico Acosta,0.0,4,11.78,10,lucho-acosta,6,0.0,3.0,3.0,,,,12.0,9.0,4.0,8.0,12.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,7.41,Jonathan Calleri,9.8,5,13.84,10,calleri,7,0.16,,1.0,,,,8.0,17.0,4.0,8.0,19.0,,6.0,,,5.0,,,,,
Dodi,Dodi,89883,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.13,Douglas Moreira Fagundes,2.3,4,3.04,10,dodi,6,0.57,,2.0,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,0.63,Everton Galdino Moreira,0.0,5,2.85,10,everton-galdino,6,0.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,8,4.97,John Stiven Mendoza Valencia,2.3,5,8.17,10,mendoza,7,-0.36,,,,,,6.0,6.0,1.0,3.0,4.0,1.0,3.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,0.35,Bruno de Jesus Pacheco,0.2,2,5.15,10,bruno-pacheco,6,-0.56,,,,,,,1.0,,,2.0,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,1.77,Bruno Henrique Pinto,2.2,5,7.29,10,bruno-henrique,6,0.0,,,,,,2.0,1.0,1.0,2.0,,,,,,2.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,10,3.77,Pedro Rocha Neves,1.7,5,6.93,10,pedro-rocha,7,0.03,,1.0,,,,4.0,13.0,5.0,11.0,13.0,,2.0,,,7.0,,,,,
David,David,90309,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,3.11,David Corrêa da Fonseca,8.2,5,5.75,10,david,7,1.53,1.0,,,,,1.0,5.0,1.0,2.0,3.0,,2.0,,,4.0,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,1.07,Matheus Pereira da Silva,-0.3,4,3.76,10,matheus-pereira,6,-0.47,,1.0,,,,3.0,8.0,2.0,3.0,1.0,,,,,,,,,,
