atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,4,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,4,mayke,6,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
Alisson,Alisson,81845,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Alisson Euler de Freitas Castro,0.0,4,6.0,4,alisson,6,0.0,,,,,,,,,,,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,2.9,Willian Osmar de Oliveira Silva,0.8,4,5.6,4,willian-oliveira,7,-0.33,,,,,,7.0,5.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,4,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.97,José Rafael Vivian,2.9,4,9.52,4,ze-rafael,6,-0.52,1.0,1.0,,,,4.0,5.0,,3.0,4.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,1.7,Otávio Henrique Passos Santos,1.7,4,4.21,4,otavio,2,0.21,,,,,,,,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Luiz de Araújo Guimarães Neto,0.0,5,10.0,4,luiz-araujo,6,0.0,,,,,,,,,,,,,,,,,,,,
Tinga,Tinga,82628,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.17,Guilherme de Jesus da Silva,1.5,2,5.55,4,tinga,2,-0.28,,,,,,8.0,1.0,,,2.0,,,,,,,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4,3.2,Marcelo Rangel da Rosa,2.9,1,4.92,4,marcelo-rangel,7,0.09,,,,16.0,,,,,,,,,,8.0,,,,,,
Lucas Ramon,L. Ramon,82775,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,8.8,Lucas Ramon Batista Silva,0.0,2,9.22,4,lucas-ramon,7,0.0,,,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,4,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,4,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,2.1,Gabriel Barbosa Almeida,0.0,5,8.38,4,gabriel,6,0.0,,,,,,,,,1.0,3.0,,,,,2.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,2.2,Yuri Lima Lara,0.0,4,4.65,4,yuri-lara,6,0.0,,,1.0,,,5.0,2.0,1.0,,3.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,1.4,Patrick Bezerra do Nascimento,0.0,4,4.36,4,patrick,5,0.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
Léo Pereira,L. Pereira,83528,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,-0.1,Leonardo Pereira,0.0,3,9.24,4,leo-pereira,7,0.0,,,,,,,4.0,,,2.0,,,,,,,,,,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,4,neris,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco das Chagas Soares dos Santos Meireles,0.0,5,7.0,4,tiquinho-soares,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,2.5,Bruno Ferreira Melo,0.0,2,4.13,4,bruno-melo,6,0.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,,2.0,,,,,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,4,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,3.85,Lucas Daniel Romero,0.7,4,8.39,4,lucas-romero,7,-1.2,2.0,1.0,,,,2.0,1.0,1.0,,5.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,0.9,Josué Filipe Soares Pesqueira,3.8,4,4.54,4,josue,7,0.52,,,1.0,,,2.0,3.0,,2.0,4.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,2.5,Lucas Evangelista Santana de Oliveira,0.0,4,6.93,4,lucas-evangelista,6,-0.9,1.0,,,,,,,,,,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,4,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,-1.8,Jorge Luiz Frello Filho,0.0,4,11.64,4,jorginho,2,0.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
Varela,Varela,84816,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.2,Guillermo Varela Olivera,0.0,2,6.86,4,varela,7,0.0,,1.0,,,,4.0,2.0,,,2.0,,,,,,,,1.0,,
Luan Peres,L. Peres,84847,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,1.25,Luan Peres Petroni,2.0,3,4.45,4,luan-peres,6,-0.07,,,,,,3.0,5.0,,,4.0,,,,,,,,,,
Memphis Depay,M. Depay,85048,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,1.33,Memphis Depay,-0.1,5,12.12,4,memphis-depay,2,-1.36,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,
Cantillo,Cantillo,85315,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,4,cantillo,6,0.0,,,,,,,,,,,,,,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3,5.2,Daniel de Oliveira Sertanejo,0.0,4,8.07,4,danielzinho,6,0.0,,,,,,3.0,4.0,,1.0,5.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,6.0,4,joao-paulo,6,0.0,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,Leonardo Pinheiro da Conceição,0.0,3,5.74,4,leo,6,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,1.0,Yannick Bolasie,0.0,5,4.91,4,bolasie,6,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
Victor Luis,V. Luis,86410,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Victor Luis Chuab Zamblauskas,0.0,2,4.0,4,victor-luis,6,0.0,,,,,,,,,,,,,,,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,-0.3,Marcos da Silva França,0.0,5,4.22,4,keno,6,0.0,,,,,,,2.0,,,,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,0.0,Danilo das Neves Pinheiro,0.0,4,5.34,4,tche-tche,6,-0.66,,,,,,,,,,,,,,,,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,4,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.3,Everton Sousa Soares,0.0,5,8.29,4,everton,7,0.0,,,,,,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,-0.2,José Welison da Silva - Zé,-1.9,4,2.48,4,jose-welison,6,-0.83,,1.0,,,,,4.0,,2.0,,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,4,0.77,Leonardo César Jardim,0.6,1,6.78,4,leo-jardim,7,-0.77,,,,7.0,,,,,,,,,,6.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,4,2.67,Pedro Henrique Ribeiro Gonçalves,0.2,3,6.26,4,pedro-henrique,7,-0.49,,2.0,,,,1.0,2.0,,1.0,2.0,,,,,,,,,2.0,
Guilherme Arana,G. Arana,87228,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,2.83,Guilherme Antonio Arana Lopes,1.2,2,8.39,4,guilherme-arana,6,-0.98,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,
Soteldo,Soteldo,87258,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,2.2,Yeferson Julio Soteldo Martínez,2.2,5,6.18,4,soteldo,6,0.18,,,,,,,,1.0,,2.0,,,,,,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,4,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,6.55,Thaciano Mickael da Silva,3.1,4,8.6,4,thaciano,6,-0.21,,,,,,1.0,1.0,,2.0,5.0,,1.0,,,2.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,4.7,Vitor Frezarin Bueno,1.4,4,7.8,4,vitor-bueno,7,-0.91,,,,,,2.0,3.0,1.0,1.0,4.0,,1.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,0.45,Antônio Francisco Moura Neto,0.0,4,3.87,4,neto-moura,6,0.0,,1.0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,4.6,Giorgian Daniel de Arrascaeta Benedetti,0.0,4,18.96,4,arrascaeta,7,0.0,,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,
Balbuena,Balbuena,87887,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,3.0,Fabián Cornelio Balbuena González,0.0,3,6.82,4,balbuena,7,0.0,,,,,,4.0,,,,,,,,,,,,,,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,4,2.3,Gustavo Henrique Furtado Scarpa,-0.3,4,6.97,4,gustavo-scarpa,7,-1.57,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,5.57,Luís Manuel Ribeiro de Castro,6.06,6,10.31,4,luis-castro,6,0.48,,,,,,,,,,,,,,,,,,,,2.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,4,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Altemir Cordeiro Pessôa Neto,0.0,5,3.0,4,neto-pessoa,6,0.0,,,,,,,,,,,,,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,3,3.0,Júnior Osmar Ignacio Alonso Mujica,0.0,3,5.79,4,junior-alonso,7,0.0,,,,,,4.0,1.0,,1.0,5.0,,,,,,,,,,
Ayrton Lucas,A. Lucas,88393,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Ayrton Lucas Dantas de Medeiros,0.0,2,8.0,4,ayrton-lucas,6,0.0,,,,,,,,,,,,,,,,,,,,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,4,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,2.25,Gerson Santos da Silva,3.4,4,9.16,4,gerson,7,-0.09,,1.0,,,,5.0,5.0,1.0,,6.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,1.2,2,3.33,4,joao-pedro,7,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,9.8,Andreas Hugo Hoelgebaum Pereira,1.1,4,15.82,4,andreas-pereira,7,-2.1,5.0,1.0,,,,5.0,7.0,,1.0,2.0,,1.0,,,,,,,,
William,William,89275,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,3,1.83,Willian de Asevedo Furtado,3.9,2,9.37,4,william,3,0.08,,,1.0,,,6.0,5.0,,,2.0,,,,,,,,,,
Braithwaite,Braithwaite,89368,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Martin Christensen Braithwaite,0.0,5,13.0,4,braithwaite,6,0.0,,,,,,,,,,,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,4,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.5,Thiago Maia Alencar,0.0,4,5.62,4,thiago-maia,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,4,10.13,Luciano Federico Acosta,11.7,4,13.43,4,lucho-acosta,7,1.21,,1.0,,,,9.0,7.0,1.0,3.0,5.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,6.6,Jonathan Calleri,2.7,5,12.48,4,calleri,7,-1.39,,,,,,4.0,6.0,1.0,2.0,7.0,,2.0,,,1.0,,,,,
Dodi,Dodi,89883,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,0.03,Douglas Moreira Fagundes,0.0,4,3.78,4,dodi,6,-0.52,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,0.57,Everton Galdino Moreira,0.0,5,2.84,4,everton-galdino,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,3,4.47,John Stiven Mendoza Valencia,2.4,5,7.42,4,mendoza,6,-0.08,,,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Bruno de Jesus Pacheco,0.0,2,6.0,4,bruno-pacheco,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,1.55,Bruno Henrique Pinto,0.0,5,7.29,4,bruno-henrique,6,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,4.52,Pedro Rocha Neves,2.1,5,7.17,4,pedro-rocha,7,-1.15,,1.0,,,,,7.0,3.0,9.0,5.0,,1.0,,,1.0,,,,,
David,David,90309,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,0.7,David Corrêa da Fonseca,0.2,5,4.25,4,david,6,-0.42,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,1.6,Matheus Pereira da Silva,0.0,4,5.21,4,matheus-pereira,5,0.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Arthur Melo,A. Melo,90532,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,5.2,Arthur Henrique Ramos de Oliveira Melo,0.0,4,9.87,4,arthur-melo,7,0.0,,,,,,8.0,3.0,,,9.0,,,,,,,,,,
Caíque,Caíque,90588,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,1.3,Caique de Jesus Gonçalves,0.0,4,5.0,4,caique,6,0.0,,,,,,1.0,4.0,,1.0,3.0,,,,,,,,,,
Chico da Costa,C. Costa,90608,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Francisco da Costa Aragão,0.0,5,5.0,4,chico-da-costa,5,0.0,,,,,,,,,,,,,,,,,,,,
Matheuzinho,Matheuzinho,90703,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,2.0,Matheus Martins Fogaça de Paulo,0.0,4,5.44,4,matheuzinho,7,0.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
Fabrício Bruno,F. Bruno,90768,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,1.55,Fabrício Bruno Soares de Faria,1.5,3,7.94,4,fabricio-bruno,7,-0.39,,1.0,,,,4.0,2.0,,1.0,2.0,,,,,,,,,,
Klaus,Klaus,90846,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,William Klaus - Willian,0.0,3,4.0,4,klaus,6,0.0,,,,,,,,,,,,,,,,,,,,
Carlos Eduardo,C. Eduardo,90917,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,1.3,Carlos Eduardo Ferreira de Souza,0.0,5,4.4,4,carlos-eduardo,6,0.0,,,,,,1.0,2.0,,,4.0,,,,,3.0,,,,,
Zé Marcos,Z. Marcos,90943,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,2.75,José Marcos Alves Luis,0.0,3,5.14,4,ze-marcos,6,0.0,,,,,,1.0,5.0,,,1.0,,,,,,,,,1.0,
Ronaldo,Ronaldo,91101,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,5.43,Ronaldo de Oliveira Strada,0.0,1,7.68,4,ronaldo,7,0.0,,1.0,,11.0,,,,,,,,,,2.0,,,,,1.0,
