atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Luciano,Luciano,80287,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,5.35,Luciano da Rocha Neves,11.8,5,15.0,13,luciano,7,0.67,1.0,2.0,,,,7.0,16.0,4.0,9.0,19.0,,4.0,,,4.0,,1.0,1.0,,
Gilberto,Gilberto,80313,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,5,2.28,Gilberto Moraes Júnior,1.2,2,5.98,13,gilberto,6,-0.47,1.0,,,,,4.0,3.0,,1.0,1.0,,,,,,,,,,
Wendell,Wendell,80570,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8,4.86,Wendell Nascimento Borges,13.7,2,10.05,13,wendell,2,2.35,2.0,2.0,,,,11.0,18.0,1.0,2.0,4.0,,,,,,,,,3.0,
André Luis,A. Luis,81005,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,1.47,André Luis Silva de Aguiar,2.0,5,3.79,13,andre-luis,7,-0.64,,1.0,,,,,6.0,,2.0,7.0,,1.0,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,13,jair,5,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,13,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,2.65,Mayke Rocha de Oliveira,4.1,2,5.53,13,mayke,6,0.86,,1.0,,,,3.0,3.0,1.0,,3.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,5,0.66,Jesse Ellis Lingard,1.5,5,3.95,13,lingard,6,-0.43,,1.0,,,,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6,1.43,Alisson Euler de Freitas Castro,5.5,4,4.7,13,alisson,6,0.82,1.0,1.0,,,,3.0,3.0,,,2.0,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,8,2.05,Willian Osmar de Oliveira Silva,-0.6,4,4.76,13,willian-oliveira,6,-0.46,,,,,,11.0,9.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,13,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,5.35,José Rafael Vivian,0.0,4,8.88,13,ze-rafael,6,0.0,1.0,1.0,,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.32,Otávio Henrique Passos Santos,0.0,4,2.51,13,otavio,6,0.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,2.81,Luiz de Araújo Guimarães Neto,0.0,5,7.42,13,luiz-araujo,2,-0.36,1.0,1.0,,,,6.0,3.0,,,5.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,9,3.15,Guilherme de Jesus da Silva,1.4,2,5.5,13,tinga,7,-1.29,,,,,,13.0,2.0,1.0,1.0,5.0,,,,,,,,,1.0,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,13,3.16,Marcelo Rangel da Rosa,5.5,1,5.53,13,marcelo-rangel,7,0.5,,1.0,,40.0,1.0,,,,,2.0,,,,23.0,,,,,1.0,
Lucas Ramon,L. Ramon,82775,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8,6.88,Lucas Ramon Batista Silva,11.2,2,12.16,13,lucas-ramon,7,2.06,1.0,,1.0,,,20.0,4.0,1.0,2.0,13.0,,,,,1.0,,,,3.0,
Rafael Thyere,R. Thyere,83048,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,-0.3,Rafael Thyere de Albuquerque Marques,-0.3,3,3.56,13,rafael-thyere,7,-0.44,,,,,,,1.0,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,13,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,6,5.43,Gabriel Barbosa Almeida,0.0,5,10.54,13,gabriel,7,0.0,2.0,2.0,,,,2.0,2.0,,6.0,4.0,,2.0,,,6.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.02,Yuri Lima Lara,0.0,4,4.85,13,yuri-lara,5,0.0,,,1.0,,,7.0,2.0,1.0,,4.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,2.08,Patrick Bezerra do Nascimento,2.0,4,4.19,13,patrick,7,0.2,,,,,,11.0,5.0,,3.0,9.0,,,,,1.0,1.0,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,4.67,Leonardo Pereira,6.5,3,10.22,13,leo-pereira,7,0.39,,3.0,,,,7.0,11.0,1.0,2.0,4.0,,1.0,,,,,,,5.0,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,13,neris,5,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,1.83,Francisco das Chagas Soares dos Santos Meireles,0.5,5,5.32,13,tiquinho-soares,6,-0.54,,1.0,,,,3.0,6.0,2.0,5.0,6.0,,,,,1.0,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,13,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,3.86,Bruno Ferreira Melo,-2.5,2,5.23,13,bruno-melo,3,-1.3,1.0,1.0,1.0,,,14.0,8.0,,3.0,9.0,,,,,2.0,,,,4.0,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,13,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,7,4.8,Lucas Daniel Romero,7.1,4,9.39,13,lucas-romero,7,-0.32,2.0,1.0,,,,8.0,7.0,2.0,1.0,7.0,,1.0,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,2.79,Josué Filipe Soares Pesqueira,1.0,4,4.97,13,josue,7,-0.16,4.0,1.0,1.0,,,5.0,10.0,2.0,5.0,13.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,11,1.22,Lucas Evangelista Santana de Oliveira,-0.3,4,4.41,13,lucas-evangelista,6,-0.33,1.0,,,,,3.0,2.0,,2.0,6.0,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,13,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,2.9,Jorge Luiz Frello Filho,0.0,4,8.63,13,jorginho,7,-1.73,,2.0,1.0,,,12.0,6.0,,,8.0,,1.0,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,5.45,Guillermo Varela Olivera,8.4,2,9.34,13,varela,7,0.63,2.0,2.0,,,,12.0,5.0,,2.0,5.0,,,,,1.0,,,1.0,5.0,
Luan Peres,L. Peres,84847,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,11,2.31,Luan Peres Petroni,0.5,3,4.42,13,luan-peres,7,-0.27,,2.0,1.0,,,9.0,12.0,,,11.0,,,,,,,,,3.0,
Memphis Depay,M. Depay,85048,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,2.15,Memphis Depay,0.0,5,9.81,13,memphis-depay,6,0.0,,,,,,1.0,4.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,
Danielzinho,Danielzinho,85403,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,3.11,Daniel de Oliveira Sertanejo,2.0,4,7.05,13,danielzinho,7,0.15,1.0,1.0,,,,7.0,9.0,,3.0,22.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,1.7,João Paulo Silva Martins,0.0,1,6.19,13,joao-paulo,6,0.0,,,,4.0,,,,,,1.0,,,,4.0,,,,,,
Alex Santana,A. Santana,85465,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Alex Paulo Menezes Santana,0.0,4,4.0,13,alex-santana,6,0.0,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,13,leo,6,0.0,,,,,,4.0,4.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,10,1.25,Yannick Bolasie,0.0,5,4.25,13,bolasie,6,0.0,1.0,2.0,,,,1.0,12.0,,8.0,9.0,,,,,3.0,,,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,0.88,Victor Luis Chuab Zamblauskas,0.0,2,3.04,13,victor-luis,6,0.0,,2.0,,,,4.0,4.0,,2.0,2.0,,,,,,1.0,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.73,Marcos da Silva França,0.0,5,4.12,13,keno,5,0.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,10,1.91,Danilo das Neves Pinheiro,2.7,4,4.37,13,tche-tche,7,-0.1,,2.0,,,,6.0,8.0,1.0,3.0,6.0,,1.0,,,1.0,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,13,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,1.63,Everton Sousa Soares,0.0,5,6.12,13,everton,6,0.0,,1.0,,,,3.0,5.0,1.0,7.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,1.46,José Welison da Silva - Zé,4.0,4,3.16,13,jose-welison,7,0.68,,3.0,,,,9.0,11.0,,6.0,5.0,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,2.13,Leonardo César Jardim,4.2,1,6.39,13,leo-jardim,7,0.67,,1.0,,35.0,,1.0,1.0,,,2.0,,,,19.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,9,3.24,Pedro Henrique Ribeiro Gonçalves,1.6,3,6.46,13,pedro-henrique,6,-0.39,,2.0,,,,7.0,3.0,,2.0,10.0,,,,,1.0,,,,3.0,
Guilherme Arana,G. Arana,87228,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,9,3.82,Guilherme Antonio Arana Lopes,4.6,2,8.53,13,guilherme-arana,7,0.45,,2.0,,,,8.0,7.0,3.0,5.0,2.0,,1.0,,,1.0,,,,2.0,
Soteldo,Soteldo,87258,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,7,0.92,Yeferson Julio Soteldo Martínez,0.0,5,3.82,13,soteldo,6,-0.55,,,,,,,,2.0,2.0,5.0,,,,,1.0,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,13,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,10,2.95,Thaciano Mickael da Silva,2.0,4,6.63,13,thaciano,6,-0.02,,1.0,,,,5.0,2.0,1.0,4.0,7.0,,2.0,,,3.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,8,4.7,Vitor Frezarin Bueno,0.0,4,7.58,13,vitor-bueno,5,0.0,1.0,,,,,2.0,7.0,5.0,4.0,7.0,1.0,2.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,9,1.46,Antônio Francisco Moura Neto,0.8,4,3.47,13,neto-moura,7,0.01,,2.0,,,,6.0,8.0,1.0,6.0,5.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,6.41,Giorgian Daniel de Arrascaeta Benedetti,10.2,4,16.62,13,arrascaeta,7,-0.27,1.0,1.0,,,,4.0,4.0,4.0,7.0,9.0,3.0,3.0,,,,,,1.0,,
Balbuena,Balbuena,87887,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,3.18,Fabián Cornelio Balbuena González,0.0,3,6.3,13,balbuena,6,0.0,,,,,,7.0,,,,1.0,,,,,1.0,,,,1.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,3.09,Gustavo Henrique Furtado Scarpa,4.1,4,7.06,13,gustavo-scarpa,6,-0.46,1.0,,,,,3.0,2.0,2.0,7.0,6.0,1.0,1.0,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,13,4.92,Luís Manuel Ribeiro de Castro,7.05,6,9.96,13,luis-castro,7,0.52,,,,,,,,,,,,,,,,,,,,4.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,13,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,6,2.5,Altemir Cordeiro Pessôa Neto,0.0,5,3.81,13,neto-pessoa,6,-0.58,,1.0,,,,3.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,3.32,Júnior Osmar Ignacio Alonso Mujica,0.0,3,6.04,13,junior-alonso,6,0.0,,1.0,,,,9.0,3.0,,1.0,5.0,,,,,,,,,1.0,
Ayrton Lucas,A. Lucas,88393,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,3.62,Ayrton Lucas Dantas de Medeiros,6.5,2,8.54,13,ayrton-lucas,6,0.84,,,,,,3.0,5.0,2.0,1.0,1.0,,,,,,,,,3.0,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,13,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,7.76,José Leonardo Nunes Alves Sousa Jardim,11.48,6,14.44,13,leonardo-jardim,7,0.63,,,,,,,,,,,,,,,,,,,,7.0
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,12,4.11,Gerson Santos da Silva,8.2,4,9.39,13,gerson,6,-0.32,1.0,2.0,,,,20.0,11.0,5.0,1.0,26.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,13,joao-pedro,6,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,13,5.72,Andreas Hugo Hoelgebaum Pereira,0.9,4,13.09,13,andreas-pereira,7,-0.46,8.0,2.0,,,,13.0,16.0,4.0,6.0,8.0,,1.0,,,,,,,,
William,William,89275,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,3.57,Willian de Asevedo Furtado,0.0,2,8.51,13,william,6,0.0,,1.0,1.0,,,13.0,9.0,3.0,1.0,3.0,,,,,1.0,,,,2.0,
Braithwaite,Braithwaite,89368,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.52,Martin Christensen Braithwaite,-0.3,5,7.12,13,braithwaite,7,-0.62,,,,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,13,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,7,0.94,Thiago Maia Alencar,0.0,4,3.84,13,thiago-maia,7,0.0,,,,,,4.0,1.0,,,2.0,,,,,1.0,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,10,6.86,Luciano Federico Acosta,0.0,4,11.51,13,lucho-acosta,5,0.0,3.0,3.0,,,,12.0,9.0,4.0,8.0,12.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,12,6.98,Jonathan Calleri,2.7,5,12.71,13,calleri,7,-0.8,,1.0,,,,10.0,19.0,6.0,11.0,26.0,,6.0,,,5.0,1.0,,,,
Dodi,Dodi,89883,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.13,Douglas Moreira Fagundes,0.0,4,3.04,13,dodi,6,0.0,,2.0,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,0.6,Everton Galdino Moreira,0.5,5,2.55,13,everton-galdino,6,-0.3,,,,,,,,1.0,1.0,2.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,11,5.06,John Stiven Mendoza Valencia,0.7,5,8.16,13,mendoza,7,-0.55,,,,,,8.0,8.0,3.0,5.0,7.0,1.0,4.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,2.22,Bruno de Jesus Pacheco,0.0,2,5.86,13,bruno-pacheco,7,0.0,,,,,,5.0,2.0,,,4.0,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,0.92,Bruno Henrique Pinto,0.0,5,5.18,13,bruno-henrique,6,-0.45,,1.0,,,,2.0,3.0,1.0,3.0,2.0,,,,,2.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,13,3.94,Pedro Rocha Neves,3.1,5,7.19,13,pedro-rocha,7,-0.8,,1.0,,,,4.0,14.0,5.0,14.0,20.0,,3.0,,,7.0,,,,,
