atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
João Paulo,J. Paulo,107453,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,6,3.3,João Paulo Silveira dos Santos,1.7,3,4.8,18,joao-paulo,7,-1.39,1.0,2.0,,,,6.0,11.0,,2.0,3.0,,1.0,,,,,,,,
Ênio,Ênio,107516,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,3.62,Sebastião Ênio Santos de Almeida,2.5,5,5.61,18,enio,7,-0.41,,2.0,,,,4.0,7.0,4.0,4.0,24.0,1.0,1.0,,,3.0,,,,,
Natanael,Natanael,107554,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,11,5.15,Natanael Moreira Milouski,8.4,2,9.33,18,natanael,7,0.66,2.0,,1.0,,,20.0,13.0,2.0,3.0,18.0,,,,,3.0,,,,2.0,
Eduardo Melo,E. Melo,107700,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.4,Eduardo de Queiroz Melo,0.0,5,2.13,18,eduardo-melo,6,0.0,,,,,,1.0,,,,,,,,,1.0,,,,,
Praxedes,Praxedes,107744,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Bruno Conceição Praxedes,0.0,4,4.0,18,praxedes,6,0.0,,,,,,,,,,,,,,,,,,,,
Fintelman,Fintelman,107859,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,0.0,1,2.0,18,fintelman,6,0.0,,,,,,,,,,,,,,,,,,,,
Wermeson,Wermeson,107871,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Wermeson do Carmo Silva,0.0,4,2.0,18,wermeson,6,0.0,,,,,,,,,,,,,,,,,,,,
Bobadilla,Bobadilla,107873,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,14,4.33,Damián Josué Bobadilla Benítez,0.0,4,9.15,18,bobadilla,7,0.0,2.0,3.0,,,,30.0,19.0,5.0,3.0,6.0,1.0,,,,1.0,,,,,
Hugo,Hugo,107908,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Hugo Ferreira de Farias,0.0,2,4.0,18,hugo,5,0.0,,,,,,,,,,,,,,,,,,,,
Terán,Terán,107985,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,10,3.5,Carlos Terán Díaz,5.0,3,5.88,18,teran,6,0.61,,,,,,10.0,9.0,3.0,2.0,5.0,,,,,,,,,3.0,
Carbonero,Carbonero,107989,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,17,5.12,Johan Stiven Carbonero Balanta,1.9,5,8.53,18,carbonero,7,-3.19,3.0,3.0,,,,7.0,18.0,9.0,16.0,30.0,,4.0,,,7.0,,,,,
Garcez,Garcez,108131,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.22,Maurício Garcez de Jesus,0.0,5,3.12,18,garcez,6,0.0,,,,,,2.0,6.0,1.0,5.0,7.0,,,,,1.0,,,,,
Isidro Pitta,I. Pitta,108133,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,4.2,Isidro Miguel Pitta Saldívar,5.9,5,6.22,18,isidro-pitta,6,-1.19,2.0,2.0,,,,2.0,19.0,6.0,22.0,10.0,,5.0,,,8.0,,1.0,1.0,,
Nardoni,Nardoni,108162,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,2.04,Juan Ignacio Martín Nardoni,0.0,4,6.42,18,nardoni,5,0.0,,1.0,,,,8.0,13.0,,3.0,10.0,,1.0,,,1.0,,,,,
David Ricardo,D. Ricardo,108274,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,David Ricardo Loiola da Silva,0.0,3,7.0,18,david-ricardo,6,0.0,,,,,,,,,,,,,,,,,,,,
Adonis Frías,A. Frías,108469,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,3.59,Adonis Uriel Frías,0.0,3,5.66,18,adonis-frias,6,0.0,,1.0,,,,7.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,1.0,
Tapia,Tapia,108588,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,1.46,Gonzalo Andrés Tapia Dubournais,0.0,5,4.06,18,tapia,6,-0.26,,1.0,,,,4.0,6.0,1.0,6.0,6.0,1.0,,,,1.0,,,1.0,,
Emiliano Martínez,E. Martínez,108683,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,6,2.03,Emiliano Martínez Toranza,0.0,4,4.64,18,emiliano-martinez,6,0.0,,1.0,,,,7.0,1.0,1.0,1.0,2.0,,,,,,,,,,
Galeano,Galeano,108713,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.19,Antonio Javier Galeano Ferreira,0.0,5,4.42,18,galeano,6,0.0,,1.0,,,,3.0,2.0,4.0,1.0,7.0,,,,,1.0,,,,,
Plata,Plata,109096,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,7.4,Gonzalo Jordy Plata Jiménez,0.0,5,11.0,18,plata,2,0.0,1.0,1.0,,,,15.0,6.0,10.0,3.0,11.0,2.0,2.0,,,,,,,,
Tiago Cóser,T. Cóser,109127,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,15,2.37,Tiago Cóser,1.2,3,3.28,18,tiago-coser,7,-0.04,,1.0,1.0,,,6.0,16.0,,1.0,3.0,,1.0,,,,,,,5.0,
Kike Saverio,K. Saverio,109138,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Javier Enrique Delgado Saverio,0.0,5,5.0,18,kike-saverio,6,0.0,,,,,,,,,,,,,,,,,,,,
Rafael Carvalheira,R. Carvalheira,109336,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,14,2.72,Rafael dos Santos Carvalheira Natividade,7.0,4,5.7,18,rafael-carvalheira,6,1.24,,2.0,,,,15.0,19.0,2.0,5.0,4.0,,2.0,,,1.0,1.0,,,,
Erick Pulga,E. Pulga,109401,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,17,4.06,Erick da Costa Farias,2.1,5,7.55,18,erick-pulga,7,-0.88,1.0,2.0,,,,20.0,17.0,8.0,3.0,36.0,1.0,1.0,,,10.0,1.0,,2.0,,
Martinelli,Martinelli,109573,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,1.95,Matheus Martinelli Lima,1.7,4,5.53,18,martinelli,6,0.28,1.0,3.0,,,,9.0,19.0,4.0,6.0,8.0,,,,,,,,,,
Monsalve,Monsalve,109966,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,0.64,Miguel Ángel Monsalve Gonzáles - González,0.0,4,3.12,18,monsalve,6,0.0,,1.0,,,,1.0,7.0,,2.0,9.0,,,,,,,,,,
Medina,Medina,109987,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,10,4.13,Cristian Nicolás Medina,7.4,4,7.74,18,medina,6,0.31,,3.0,1.0,,,19.0,12.0,1.0,4.0,18.0,,1.0,,,,,,1.0,,
Spinelli,Spinelli,110144,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,12,3.16,Claudio Paul Spinelli,4.2,5,6.18,18,spinelli,6,-0.15,,,,,,7.0,13.0,7.0,10.0,8.0,1.0,1.0,,,,,,,,
Bernabei,Bernabei,110426,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,15,6.64,Alexandro Ezequiel Bernabei,0.0,2,9.66,18,bernabei,6,0.0,1.0,4.0,1.0,,,20.0,35.0,8.0,14.0,16.0,1.0,4.0,,,6.0,1.0,,,4.0,
Abel Ferreira,A. Ferreira,110506,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,6.5,Abel Fernando Moreira Ferreira,7.65,6,12.22,18,abel-ferreira,6,-0.39,,,,,,,,,,,,,,,,,,,,12.0
Aguirre,Aguirre,110510,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,12,3.78,Braian Nahuel Aguirre,8.0,2,6.28,18,aguirre,6,0.51,1.0,1.0,,,,13.0,9.0,2.0,4.0,2.0,,1.0,,,,,,,2.0,
Marino Hinestroza,M. Hinestroza,110598,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,1.93,Marino Hinestroza Angulo,0.0,5,5.76,18,marino-hinestroza,6,0.0,,,,,,5.0,5.0,,3.0,8.0,1.0,,,,,,,,,
Vinícius Balieiro,V. Balieiro,110605,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,1.67,Vinícius Balieiro Lourenço de Carvalho,0.0,4,3.95,18,vinicius-balieiro,6,0.0,,,,,,2.0,,,,4.0,,,,,,,,,,
Gustavo,Gustavo,110633,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.9,Gustavo Silva de Oliveira,2.3,4,3.3,18,gustavo,6,0.12,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
Esquivel,Esquivel,110668,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,12,4.67,Lucas Ángel Esquivel,6.5,2,7.51,18,esquivel,7,0.84,2.0,1.0,1.0,,,17.0,23.0,1.0,6.0,11.0,,,,,,,,,4.0,
Mycael,Mycael,110698,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,-1.0,Mycael Pontes Moreira,0.0,1,4.6,18,mycael,5,0.0,,1.0,,,,,,,,,,,,,,,,,,
Pedro Rangel,P. Rangel,110708,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,15,4.64,Pedro Felipe de Faria Rangel,6.3,1,7.01,18,pedro-rangel,7,1.06,,1.0,,47.0,,1.0,,,,4.0,,,,19.0,,,,,5.0,
Andrés Hurtado,A. Hurtado,110715,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,3.45,José Andrés Hurtado Cheme,0.0,2,5.62,18,andres-hurtado,6,0.0,,2.0,,,,9.0,8.0,1.0,7.0,5.0,,1.0,,,,,,,3.0,
Gustavo Marques,G. Marques,110750,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,16,4.33,Gustavo Marques Alves dos Santos,-0.1,3,6.8,18,gustavo-marques,6,-1.08,,2.0,,,,20.0,12.0,4.0,6.0,11.0,,,,,1.0,,,,6.0,
John Kennedy,J. Kennedy,110759,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,7.3,John Kennedy Batista de Souza,10.0,5,10.92,18,john-kennedy,6,0.9,1.0,,,,,13.0,19.0,16.0,9.0,8.0,1.0,9.0,,,2.0,,,,,
Alix Vinicius,A. Vinicius,111246,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,15,2.9,Alix Vinicius de Souza Sampaio,1.4,3,5.18,18,alix-vinicius,6,-1.17,,4.0,1.0,,,14.0,28.0,2.0,3.0,6.0,,,,,,,,,6.0,
Mancha,Mancha,111279,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Gianluca Piola Minozzo,0.0,2,3.0,18,mancha,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavo Martins,G. Martins,111309,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,3.25,Gustavo Martins de Souza Santos,0.0,3,6.29,18,gustavo-martins,5,0.0,2.0,3.0,,,,8.0,13.0,1.0,5.0,3.0,,,,,1.0,1.0,,,3.0,
Victor Gabriel,V. Gabriel,111466,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,15,2.54,Victor Gabriel da Conceição Ribeiro,1.7,3,4.39,18,victor-gabriel,6,0.12,,6.0,,,,20.0,20.0,,2.0,9.0,,,,,,1.0,,,3.0,
Adson,Adson,111682,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,3.51,Adson Ferreira Soares,4.7,4,6.45,18,adson,6,0.03,,,,,,10.0,4.0,5.0,6.0,7.0,,,,,,,,,,
Anthoni,Anthoni,111683,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,7,3.3,Anthoni Spier Souza,3.5,1,4.74,18,anthoni,7,0.38,,,,22.0,,,,,,1.0,,,,11.0,,,,,1.0,
Matheus Cunha,M. Cunha,111690,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,9,3.23,Matheus Cunha Queiroz,0.0,1,4.64,18,matheus-cunha,6,0.0,1.0,1.0,,12.0,,,,,,1.0,,,,11.0,,,,,4.0,
Fabinho,Fabinho,111760,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,-0.08,Fábio Silva de Freitas,0.0,4,2.04,18,fabinho,5,0.0,,,1.0,,,2.0,8.0,,,4.0,,,,,,,,,,
Kayky,Kayky,111829,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,1.27,Kayky da Silva Chagas,0.0,5,3.63,18,kayky,6,0.0,,,,,,2.0,,3.0,,2.0,,,,,,,,,,
Matheus Martins,M. Martins,111831,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,14,4.88,Matheus Martins Silva dos Santos,1.7,5,7.2,18,matheus-martins,6,-0.12,,1.0,,,,10.0,7.0,9.0,5.0,13.0,1.0,4.0,,,,,,,,
Jefté,Jefté,111832,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,2.47,Jefté Vital da Silva Dias,6.5,2,4.16,18,jefte,6,0.0,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,,2.0,
Mateus Silva,M. Silva,111879,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,4.85,Mateus da Silva Duarte,0.0,2,4.95,18,mateus-silva,5,0.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,1.0,
Diego Hernández,D. Hernández,111945,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,9,1.16,Diego Manuel Hernández González,0.0,4,3.01,18,diego-hernandez,6,-0.27,1.0,1.0,,,,3.0,7.0,3.0,,1.0,,,,,,,,,,
Renzo López,R. López,111951,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,6,0.22,Renzo López Patrón,0.0,5,1.69,18,renzo-lopez,6,0.0,,,,,,1.0,10.0,,1.0,4.0,,,,,,,,,,
Felipinho,Felipinho,112017,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7,3.17,Antonio Feliphe Costa Silva,7.5,4,5.57,18,felipinho,7,1.48,,2.0,,,,15.0,7.0,,1.0,,1.0,,,,,,,,,
Thalisson Gabriel,T. Gabriel,112367,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Thalisson Gabriel Pereira Moreira,0.0,3,3.0,18,thalisson-gabriel,6,0.0,,,,,,,,,,,,,,,,,,,,
Vini Paulista,V. Paulista,112576,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,18,2.4,Vinicius Romualdo dos Santos,1.5,4,3.8,18,vini-paulista,6,0.07,,2.0,,,,25.0,8.0,1.0,5.0,10.0,,,,,1.0,,,,,
Gabriel Grando,G. Grando,112616,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Gabriel Hamester Grando,0.0,1,4.0,18,gabriel-grando,6,0.0,,,,,,,,,,,,,,,,,,,,
Kaiki Bruno,K. Bruno,112709,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,16,5.57,Kaiki Bruno da Silva,7.1,2,11.03,18,kaiki-bruno,7,0.25,2.0,1.0,1.0,,,39.0,34.0,6.0,7.0,16.0,,,,,1.0,1.0,,,3.0,
Ramón Sosa,R. Sosa,112863,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,15,2.53,Ramón Sosa Acosta,0.0,5,5.72,18,ramon-sosa,2,0.0,1.0,2.0,,,,4.0,14.0,2.0,6.0,15.0,1.0,2.0,,,7.0,,,,,
Lucas Barbosa,L. Barbosa,112886,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,16,6.67,Lucas Henrique Barbosa,8.3,5,10.4,18,lucas-barbosa,6,-0.51,2.0,4.0,,,,22.0,32.0,12.0,20.0,31.0,,4.0,,,6.0,,,,,
Catarozzi,Catarozzi,112939,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.9,Franco Catarozzi Parafita,0.0,4,5.41,18,catarozzi,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Freytes,Freytes,113034,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,15,2.5,Juan Pablo Freytes,0.0,3,4.63,18,freytes,6,0.0,,3.0,,,,14.0,14.0,,6.0,8.0,,,,,,,,,3.0,
Flaco López,F. López,113103,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,6.74,José Manuel Alberto López,0.0,5,14.91,18,flaco-lopez,2,0.0,2.0,2.0,,,,19.0,28.0,8.0,15.0,37.0,,6.0,,,14.0,,,,,
Benavídez,Benavídez,113113,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,4.42,Gastón Américo Benavídez,5.2,2,7.23,18,benavidez,7,0.57,4.0,4.0,,,,10.0,14.0,2.0,3.0,12.0,,,,,1.0,,,,4.0,
Picco,Picco,113125,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,15,3.28,Leonel Marcelo Picco,0.0,4,6.03,18,picco,6,-0.6,,2.0,,,,28.0,18.0,1.0,6.0,1.0,,1.0,,,,,,,,
Nathan Mendes,N. Mendes,113157,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,5.02,Nathan Gabriel de Souza Mendes,0.0,2,7.52,18,nathan-mendes,5,0.0,1.0,3.0,,,,21.0,14.0,,1.0,10.0,,,,,,,,,5.0,
Marquinhos,Marquinhos,113158,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Marcus Vinícius Oliveira Alencar,0.0,5,4.0,18,marquinhos,6,0.0,,,,,,,,,,,,,,,,,,,,
Pablo Maia,P. Maia,113359,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,1.27,Pablo Gonçalves Maia Fortunato,0.7,4,4.14,18,pablo-maia,6,-0.21,,1.0,,,,8.0,14.0,,3.0,7.0,,,,,,,,,,
Cristian Olivera,C. Olivera,113397,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,16,4.1,Cristian Gonzalo Olivera Ibarra,0.2,5,7.16,18,cristian-olivera,6,-0.45,1.0,1.0,,,,12.0,12.0,12.0,6.0,35.0,1.0,1.0,,,6.0,,,,,
Diógenes,Diógenes,113690,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,5.55,Diógenes Vinícius da Silva,0.0,1,5.0,18,diogenes,6,0.0,,1.0,,7.0,,,,,,,,,,2.0,,,,,1.0,
Minda,Minda,114040,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,9,4.04,Alan Steve Minda García,0.0,5,7.36,18,minda,7,0.0,,,,,,5.0,2.0,2.0,2.0,5.0,2.0,2.0,,,1.0,,,1.0,,
Cufré,Cufré,114308,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,-0.3,Braian Ezequiel Cufré,0.0,2,3.45,18,cufre,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Sinisterra,Sinisterra,114405,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,3.1,Luis Fernando Sinisterra Lucumí,1.6,5,5.61,18,sinisterra,7,-1.17,,,,,,3.0,4.0,1.0,7.0,1.0,,1.0,,,,,,,,
Vitor Roque,V. Roque,114802,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,7.6,Vitor Hugo Roque Ferreira,0.0,5,17.01,18,vitor-roque,5,0.0,,1.0,,,,8.0,6.0,3.0,4.0,19.0,1.0,3.0,,,3.0,,,1.0,,
Miguelito,Miguelito,115025,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,4.88,Miguel Àngel Terceros,17.1,4,7.41,18,miguelito,6,1.53,2.0,1.0,,,,12.0,8.0,1.0,4.0,4.0,,1.0,,,,,,,,
Matheus França,M. França,115100,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,0.57,Matheus França de Oliveira,0.0,4,3.12,18,matheus-franca,6,0.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,
Lucas Freitas,L. Freitas,115141,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,2.5,Lucas de Freitas Molarinho Chagas,0.0,3,4.77,18,lucas-freitas,6,0.0,,,,,,,,,,,,,,,,,,,1.0,
