,atletas.variacao_num,atletas.rodada_id,atletas.apelido,atletas.status_id,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.slug,atletas.preco_num,atletas.atleta_id,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.clube.id.full.name,DS,FS,G,FD,DE,GS,FC,FF,CA,A,I,PS,SG,PC,PP,CV,FT,V,DP,GC
162,0.0,3,Caíque,6,False,287,Caique de Jesus Gonçalves,caique,5.0,90588,2,Caíque,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1.3,VIT,1.0,3.0,,,,,4.0,1.0,,,,,,,,,,,,
163,0.0,3,Chico da Costa,5,False,283,Francisco da Costa Aragão,chico-da-costa,5.0,90608,0,C. Costa,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0.0,CRU,,,,,,,,,,,,,,,,,,,,
164,0.0,3,Matheuzinho,6,False,287,Matheus Martins Fogaça de Paulo,matheuzinho,5.44,90703,2,Matheuzinho,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2.0,VIT,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
165,-1.7,3,Fabrício Bruno,7,True,283,Fabrício Bruno Soares de Faria,fabricio-bruno,8.33,90768,3,F. Bruno,-0.6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1.57,CRU,3.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
166,0.0,3,Klaus,6,False,364,William Klaus - Willian,klaus,4.0,90846,0,Klaus,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0.0,REM,,,,,,,,,,,,,,,,,,,,
167,-0.12,3,Carlos Eduardo,6,True,2305,Carlos Eduardo Ferreira de Souza,carlos-eduardo,4.4,90917,2,C. Eduardo,1.8,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1.3,MIR,1.0,4.0,,,,,2.0,,,,3.0,,,,,,,,,
168,0.0,3,Zé Marcos,6,False,287,José Marcos Alves Luis,ze-marcos,5.14,90943,2,Z. Marcos,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2.75,VIT,1.0,1.0,,,,,5.0,,,,,,1.0,,,,,,,
169,1.39,3,Ronaldo,6,True,265,Ronaldo de Oliveira Strada,ronaldo,7.68,91101,3,Ronaldo,9.2,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,5.43,BAH,,,,,11.0,2.0,,,1.0,,,,1.0,,,,,,,
170,0.0,3,Kaio,5,False,263,Kaio Fernando da Silva Pantaleão,kaio,7.0,91158,0,Kaio,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
171,0.0,3,Rodrigues,6,False,2305,Antônio Josenildo Rodrigues de Oliveira,rodrigues,4.11,91251,1,Rodrigues,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2.0,MIR,1.0,1.0,,,,,,,,,,,,,,,,,,
172,0.0,3,Erick Pulgar,6,False,262,Erick Antonio Pulgar Farfán,erick-pulgar,8.05,91473,2,E. Pulgar,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1.55,FLA,2.0,2.0,,,,,3.0,,,,,,,,,,,,,
173,0.0,3,Arboleda,7,False,276,Robert Abel Arboleda Escobar,arboleda,10.29,91573,2,Arboleda,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5.55,SAO,8.0,,,,,,3.0,,,,,,,,,,,,,
174,0.07,3,Rony,7,True,277,Ronielson da Silva Barbosa,rony,6.92,91607,2,Rony,3.6,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1.9,SAN,1.0,5.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,
175,-0.06,3,Igor Cariús,6,True,2305,Igor Aquino da Silva,igor-carius,2.94,91639,1,I. Cariús,1.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1.0,MIR,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
176,-0.96,3,Marlon,7,True,284,Marlon Rodrigues Xavier,marlon,7.29,91706,3,Marlon,0.9,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3.3,GRE,7.0,2.0,,,,,5.0,,,,1.0,,,,,,,,,
177,0.0,3,David Duarte,6,False,265,David de Duarte Macedo,david-duarte,5.01,91772,2,D. Duarte,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2.6,BAH,4.0,,,,,,2.0,,,,2.0,,,,,,,,,
178,1.34,3,Zé Ivaldo,6,True,277,José Ivaldo Almeida Silva,ze-ivaldo,7.34,91866,1,Z. Ivaldo,6.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,6.0,SAN,4.0,2.0,,,,,,,,,,,,1.0,,,,,,
179,-0.24,3,Pavón,2,True,284,Cristian David Pavón,pavon,4.89,91908,3,Pavón,1.5,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1.47,GRE,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
180,0.0,3,Lyanco,5,False,282,Lyanco Evangelista Silveira Neves Vojnovic,lyanco,9.0,92087,0,Lyanco,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.0,CAM,,,,,,,,,,,,,,,,,,,,
181,-1.11,3,Arthur Cabral,6,True,263,Arthur Mendonça Cabral,arthur-cabral,9.08,92171,3,A. Cabral,1.9,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,5.97,BOT,,5.0,1.0,1.0,,,4.0,3.0,,1.0,,,,,,,,,,
182,0.0,3,Jair Ventura,6,False,287,Jair Ventura,jair-ventura,7.18,92180,2,J. Ventura,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,6.33,VIT,,,,,,,,,,,,,,,,,,1.0,,
183,0.0,3,Juninho,6,False,285,José Carlos Ferreira Júnior,juninho,5.0,92182,0,Juninho,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0.0,INT,,,,,,,,,,,,,,,,,,,,
184,0.77,3,Odair Hellmann,6,True,293,Odair Hellmann,odair-hellmann,7.7,92273,2,O. Hellmann,6.25,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7.17,CAP,,,,,,,,,,,,,,,,,,2.0,,
185,0.0,3,André Ramalho,6,False,264,André Ramalho Silva,andre-ramalho,6.0,92440,0,A. Ramalho,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
186,0.0,3,Raul,6,False,293,Raul Lô Gonçalves,raul,4.0,92496,0,Raul,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0.0,CAP,,,,,,,,,,,,,,,,,,,,
187,0.0,3,Renato Kayzer,6,False,287,Renato Kayzer de Souza,renato-kayzer,8.56,92696,1,R. Kayzer,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,10.4,VIT,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
188,0.0,3,Bruno Rodrigues,6,False,275,Bruno Rafael Rodrigues do Nascimento,bruno-rodrigues,3.39,92811,1,B. Rodrigues,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0.0,PAL,,,,,,,,,,,,,,,,,,,,
189,-0.88,3,Borré,7,True,285,Rafael Santos Borré Maury,borre,7.9,92854,3,Borré,2.6,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,4.57,INT,,3.0,1.0,3.0,,,5.0,3.0,,,3.0,,,,,,,,,
190,3.05,3,Ronaldo,7,True,285,Ronaldo da Silva Souza Guerrero,ronaldo,5.44,92981,3,Ronaldo,13.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,4.93,INT,5.0,1.0,1.0,,,,6.0,2.0,1.0,,,,,,,,,,,
191,0.0,3,Rodrigo Rodrigues,5,False,294,Rodrigo Rodrigues Silva,rodrigo-rodrigues,4.0,93371,0,R. Rodrigues,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0.0,CFC,,,,,,,,,,,,,,,,,,,,
192,0.22,3,João Basso,6,True,277,João Othávio Basso,joao-basso,4.44,93372,2,J. Basso,3.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2.65,SAN,3.0,,,,,,,1.0,,,,,,,,,,,,
193,0.0,3,Cantalapiedra,6,False,287,Aitor Cantalapiedra Fernández,cantalapiedra,6.37,93411,2,Cantalapiedra,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2.5,VIT,2.0,2.0,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,
194,1.52,3,Wanderson,2,True,283,Wanderson Maciel Sousa Campos,wanderson,6.56,93478,3,Wanderson,9.2,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,3.97,CRU,1.0,1.0,1.0,,,,4.0,4.0,,,1.0,,,,,,,,,
195,-1.18,3,Paulo Henrique,2,True,267,Paulo Henrique de Oliveira Alves,paulo-henrique,8.82,93716,1,P. Henrique,0.7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0.7,VAS,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
196,-0.31,3,Marlon Freitas,7,True,275,Marlon Rodrigues Freitas,marlon-freitas,6.85,93790,3,M. Freitas,2.7,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1.77,PAL,4.0,,,,,,2.0,,,,1.0,,,,,,,,,
197,-1.05,3,Cleiton,7,True,280,Cleiton Schwengber,cleiton,7.86,93882,3,Cleiton,0.9,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,4.93,RBB,,,,,6.0,2.0,,,1.0,,,,2.0,,,,,,,
198,2.31,3,Breno Lopes,7,True,294,Breno Henrique Vasconcelos Lopes,breno-lopes,11.39,93988,3,B. Lopes,16.4,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,9.57,CFC,1.0,4.0,3.0,1.0,,,2.0,1.0,,,2.0,,,,,,,,,
199,0.0,3,Matheus Fernandes,6,False,280,Matheus Fernandes Siqueira,matheus-fernandes,4.42,94067,2,M. Fernandes,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1.55,RBB,1.0,,,,,,2.0,4.0,1.0,,,,,,,,,,,
200,-0.33,3,Maycon,7,True,282,Maycon de Andrade Barberan,maycon,6.13,94154,3,Maycon,2.4,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2.53,CAM,5.0,1.0,,,,,4.0,1.0,,,,,,,,,,,,
201,0.0,3,Perotti,6,False,315,Pedro Henrique Perotti,perotti,4.0,94286,0,Perotti,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0.0,CHA,,,,,,,,,,,,,,,,,,,,
202,0.0,3,Lucas Oliveira,6,False,2305,Lucas da Cruz Oliveira,lucas-oliveira,4.0,94514,0,L. Oliveira,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0.0,MIR,,,,,,,,,,,,,,,,,,,,
203,0.0,3,Pedro,6,False,262,Pedro Guilherme Abreu dos Santos,pedro,16.2,94583,2,Pedro,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3.3,FLA,1.0,2.0,,,,,3.0,,,1.0,,,,,,,,,,
204,0.0,3,Lucas Paquetá,6,False,262,Lucas Tolentino Coelho de Lima,lucas-paqueta,17.27,94930,1,L. Paquetá,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5.6,FLA,3.0,2.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
205,-0.69,3,Juninho Capixaba,7,True,280,Luis Antônio da Rocha Júnior,juninho-capixaba,12.85,94968,3,J. Capixaba,4.4,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,9.83,RBB,6.0,1.0,1.0,,,,8.0,3.0,1.0,,,,2.0,,,,1.0,,,
206,0.52,3,Marcinho,6,True,315,Márcio Antônio de Sousa Júnior,marcinho,3.62,95332,3,Marcinho,4.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2.47,CHA,2.0,4.0,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,
207,0.0,3,Cassierra,6,False,282,Zander Mateo Casierra Cabezas,cassierra,10.0,95362,0,Cassierra,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.0,CAM,,,,,,,,,,,,,,,,,,,,
208,-0.03,3,Igor Vinícius,7,True,277,Igor Vinícius de Souza,igor-vinicius,7.63,95466,2,I. Vinícius,3.5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4.5,SAN,3.0,1.0,,1.0,,,4.0,,1.0,1.0,,,,,,,,,,
209,0.0,3,Pedro Henrique,6,False,287,Pedro Henrique Alves de Almeida,pedro-henrique,3.0,95550,0,P. Henrique,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
210,1.08,3,Sávio,6,True,364,Sávio Antônio Alves,savio,5.08,95555,1,Sávio,4.5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4.5,REM,2.0,3.0,,,,,,,,,,,,,,,,,,
211,-1.33,3,Raniele,7,True,264,Raniele Almeida Melo,raniele,8.39,95556,2,Raniele,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,5.7,COR,8.0,4.0,,,,,7.0,2.0,2.0,,1.0,,,,,,,,,
212,0.92,3,Bruno Leonardo,6,True,315,Bruno Leonardo dos Santos Covas,bruno-leonardo,3.64,95620,2,B. Leonardo,4.7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2.6,CHA,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
213,0.0,3,Artur,6,True,263,Artur Victor Guimarães,artur,8.57,95799,3,Artur,4.1,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,4.7,BOT,1.0,4.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,
214,0.0,3,Daniel Fuzato,6,False,267,Daniel Cerântula Fuzato,daniel-fuzato,2.0,95936,0,D. Fuzato,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0.0,VAS,,,,,,,,,,,,,,,,,,,,
215,0.12,3,Charles,6,True,264,Charles Rigon Mattos,charles,4.12,96342,1,Charles,1.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1.9,COR,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
216,0.0,3,Joaquín Correa,6,False,263,Carlos Joaquín Correa,joaquin-correa,8.0,96353,0,J. Correa,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
217,-0.8,3,Renan Lodi,7,True,282,Renan Augusto Lodi dos Santos,renan-lodi,11.04,96591,3,R. Lodi,2.4,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,5.43,CAM,7.0,8.0,,,,,5.0,1.0,2.0,1.0,5.0,,,,,,,,,
218,-2.41,3,Matheus Pereira,7,True,283,Matheus Fellipe Costa Pereira,matheus-pereira,16.41,96610,3,M. Pereira,2.4,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6.27,CRU,3.0,9.0,1.0,2.0,,,4.0,2.0,2.0,,,1.0,,,,,,,,
219,-0.54,3,Allan,6,True,264,Allan Rodrigues de Souza,allan,4.46,96652,1,Allan,0.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.5,COR,,3.0,,,,,,,1.0,,,,,,,,,,,
220,0.0,3,Camutanga,6,False,287,Cleidson Andrade de Souza Silva,camutanga,7.42,96793,1,Camutanga,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,9.5,VIT,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,
221,0.0,3,Carlinhos,6,False,364,Carlos Moisés de Lima,carlinhos,4.0,96831,0,Carlinhos,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0.0,REM,,,,,,,,,,,,,,,,,,,,
222,0.0,3,Emerson Royal,6,False,262,Emerson Aparecido Leite de Souza Júnior,emerson-royal,4.96,96870,1,E. Royal,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2.0,FLA,1.0,1.0,,,,,,,,,,,,,,,,,,
223,-0.36,3,Carlos Cuesta,7,True,267,Carlos Eccehomo Cuesta Figueroa,carlos-cuesta,6.0,97095,3,C. Cuesta,2.3,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0.7,VAS,3.0,1.0,,,,,5.0,2.0,,,,,,,,,,,,1.0
224,0.0,3,Villasanti,6,False,284,Mathías Adalberto Villasanti Rolón,villasanti,7.0,97145,0,Villasanti,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0.0,GRE,,,,,,,,,,,,,,,,,,,,
225,-0.06,3,Alesson,6,True,2305,Alesson dos Santos Batista,alesson,8.97,97321,3,Alesson,4.4,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6.2,MIR,6.0,4.0,,2.0,,,2.0,1.0,,1.0,,,,,,,,,,
226,0.7,3,Rogério Ceni,6,True,265,Rogério Mücke Ceni,rogerio-ceni,11.35,97341,3,R. Ceni,8.98,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,6.29,BAH,,,,,,,,,,,,,,,,,,2.0,,
227,-0.14,3,Victor Caetano,6,True,315,Victor Henrique Carvalho Caetano,victor-caetano,4.23,97432,3,V. Caetano,2.4,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3.47,CHA,7.0,1.0,,,,,2.0,,,,,,,,,,,,,
228,-0.46,3,João Victor,6,True,2305,João Victor Carroll Santana - Caroll,joao-victor,5.46,97460,3,J. Victor,2.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2.63,MIR,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,
229,0.0,3,Marçal,5,False,263,Fernando Marçal de Oliveira,marcal,7.71,97468,1,Marçal,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,8.0,BOT,2.0,,,,,,,,,,,,1.0,,,,,,,
230,0.0,3,Shaylon,6,False,2305,Shaylon Kallyson Cardozo - Cardoso,shaylon,5.0,97520,0,Shaylon,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0.0,MIR,,,,,,,,,,,,,,,,,,,,
231,-0.38,3,Félix Torres,2,True,285,Félix Eduardo Torres Caicedo,felix-torres,2.45,97642,3,F. Torres,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,-0.03,INT,,1.0,,,,,2.0,,,,,,,,,,,,,
232,0.0,3,Thiago Couto,6,False,287,Thiago Couto Wenceslau,thiago-couto,3.0,97645,0,T. Couto,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
233,-2.07,3,Murilo,7,True,275,Murilo Cerqueira Paim,murilo,7.03,97653,3,Murilo,-0.3,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4.93,PAL,2.0,,1.0,,,,4.0,,,1.0,,,,,,,,,,
234,0.0,3,Giovanni Pavani,6,False,364,Giovanni Fernando Confreste Pavani - Cofreste,giovanni-pavani,2.98,97735,1,G. Pavani,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1.5,REM,1.0,,,,,,,,,,,,,,,,,,,
235,0.0,3,Marcelinho,6,False,364,Marcelo Rodrigues Souza,marcelinho,2.45,97795,1,Marcelinho,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0.0,REM,,,,,,,,,,,,,,,,,,,,
236,0.0,3,Erick,6,False,287,Erick de Arruda Serafim,erick,8.75,97810,2,Erick,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,6.5,VIT,,3.0,,,,,,2.0,,2.0,1.0,,,,,,,,,
237,0.0,3,Léo Ortiz,6,False,262,Leonardo Rech Ortiz,leo-ortiz,9.22,97867,2,L. Ortiz,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1.2,FLA,2.0,,,,,,2.0,,,,,,,,,,,,,
238,0.0,3,Iago,6,False,265,Iago Amaral Borduchi,iago,4.0,97868,0,Iago,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0.0,BAH,,,,,,,,,,,,,,,,,,,,
239,0.17,3,Jacy,2,True,294,Jacy Maranhão Oliveira,jacy,2.54,97878,3,Jacy,1.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0.73,CFC,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
240,0.0,3,Vitão,6,False,262,Vitor Eduardo da Silva Matos,vitao,9.0,97900,0,Vitão,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0.0,FLA,,,,,,,,,,,,,,,,,,,,
241,0.0,3,Riccieli,6,False,287,Riccieli Eduardo da Silva Júnior,riccieli,4.85,97906,2,Riccieli,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3.5,VIT,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,
242,0.0,3,Lucas Silva,6,False,287,Lucas Rodrigues da Silva,lucas-silva,4.0,97911,0,L. Silva,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
243,0.0,3,Marcos Vinícius,6,False,315,Marcos Vinícius da Silva Santos,marcos-vinicius,2.0,97969,1,M. Vinícius,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,-1.3,CHA,,,,,,,1.0,,1.0,,,,,,,,,,,
