"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","FS","PE","RB","SG","FC","CA","DD","GS","FF","FD","I","G","A","CV","PP","FT","DP"
"523","Allan Vieira Reis","Allan ","https://s.glbimg.com/es/sde/f/2016/05/01/dfc551b1b4c6fb512cde5bc9b3c1e0b3_FORMATO.png",86779,1,344,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2016/05/01/e7ceff2e61520cadab8d8f4f91831e02_FORMATO.png",86797,1,344,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Reginaldo Lopes de Jesus","Reginaldo ","https://s.glbimg.com/es/sde/f/2016/05/09/7bd246c06b7a362d270670bb5ba707d5_FORMATO.jpeg",86820,1,294,"lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2016/05/01/eb94bb8c5d05bfa2c6196961a8686f0f_FORMATO.png",88225,1,277,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2016/05/01/0f8beb8328a953a76f62128657f0c463_FORMATO.png",86935,1,275,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Eduardo Gabriel dos Santos Bauermann","Eduardo","https://s.glbimg.com/es/sde/f/2016/04/30/cf8d0408cf9466d6ead82838f79a6b64_FORMATO.png",86970,1,285,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2016/05/01/ab01678926fd95682bf892aaa54316e9_FORMATO.png",86861,1,287,"zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2016/05/01/dbe064845aafa85bf15a1ca5262c97b9_FORMATO.png",86859,1,287,"mei","Provável",0,2.13,-1.87,-1.1,1,1,6,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"531","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2016/04/30/e393c92239428f76920973cf24b82073_FORMATO.png",87008,1,284,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Igor Brondani da Luz","Igor ","https://s.glbimg.com/es/sde/f/2016/04/27/9b0dc72678ed3d2a6171a25e0c4728dd_FORMATO.png",87201,1,315,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2014/03/28/f0f2085b39b5c3d7a804aa369a856fa2_FORMATO.jpeg",87211,1,303,"tec","Provável",0,9.08,0.08,3.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,1,263,"zag","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,1,277,"lat","Provável",0,10,-1,2.6,1,2,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"536","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/09/08d7db2748121ab1683da235cfa4a04f_FORMATO.png",87393,1,282,"zag","Nulo",0,10.81,9.81,13.7,1,NA,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"537","Anderson Ferreira da Silva","Pará","https://s.glbimg.com/es/sde/f/2016/05/13/9f1c6c480b33d74800262719ae9d7f6b_FORMATO.png",87213,1,293,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2016/04/28/d79ded1eae88c25646b800caa6438463_FORMATO.png",87225,1,264,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2016/04/28/791584b7c8c0a16ed8c52dc6c6821a90_FORMATO.png",87228,1,264,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Allano Brendon de Souza Lima","Allano","https://s.glbimg.com/es/sde/f/2016/04/28/3085654af6c3a83e8e6538ac7bc78942_FORMATO.png",87391,1,283,"ata","Nulo",0,3.16,-0.84,0.3,1,2,3,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Jonatan Ezequiel Cristaldo","Cristaldo","https://s.glbimg.com/es/sde/f/2016/05/01/9fad411cf18bdd76682bcfa1065f111a_FORMATO.png",87420,1,275,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Messias Rodrigues da Silva Júnior","Messias","https://s.glbimg.com/es/sde/f/2016/05/09/6068d0d51d95cf9603bbaf09042e0580_FORMATO.png",87402,1,327,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Guilherme Gimenez de Souza","Gimenez","https://s.glbimg.com/es/sde/f/2016/04/27/4fdb59e5497a1dda24a3556643f0b8f6_FORMATO.png",87482,1,315,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2016/05/18/387b0b86e4e4ab501930b6671e496c8f_FORMATO.jpeg",87486,1,276,"lat","Provável",0,4.85,2.85,4.6,1,NA,2,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"545","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,1,277,"mei","Provável",0,5.88,-3.12,-1,1,NA,8,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"546","Guilherme Xavier de Oliveira","Guilherme Xavier","https://s.glbimg.com/es/sde/f/2016/05/09/8107ae25a5591cc30dac164e0330ce30_FORMATO.png",90635,1,327,"mei","Nulo",0,1.47,-0.53,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Tiago Machowski","Tiago","https://s.glbimg.com/es/sde/f/2016/04/30/5dd1148fbd2c5986525de747fb4ea80d_FORMATO.png",87611,1,284,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Antônio Francisco Moura Neto","Neto Moura","https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png",87742,1,292,"mei","Nulo",0,2.35,-1.65,-0.8,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Federico Gino Acevedo Fagundez","Federico Gino","https://s.glbimg.com/es/sde/f/2016/04/29/07f205bd47120a9677a25b343417f3e7_FORMATO.png",87860,1,283,"mei","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2016/04/29/9e75041c82af99e71fd7136bf58eb73d_FORMATO.png",87747,1,316,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2016/04/28/34e8365db550908af5ae08bc890c103c_FORMATO.png",87863,1,283,"mei","Provável",0,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Auro Álvaro da Cruz Júnior","Auro","https://s.glbimg.com/es/sde/f/2016/02/29/c60ef3cc9278686bc68dc0688bc45149_FORMATO.jpeg",88540,1,276,"lat","Nulo",0,6.1,3.1,5.3,1,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2016/04/28/46ed32bd9a832044312ff5fad5d41e2e_FORMATO.png",87887,1,264,"zag","Provável",0,4.26,-0.74,0.8,1,NA,4,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",87999,1,266,"mei","Provável",0,12.43,0.43,4.9,1,1,4,2,NA,3,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
"555","Jorge Marco de Oliveira Moraes","Jorge","https://s.glbimg.com/es/sde/f/2016/04/20/fcce4bf95de7ba74ee7d3cee0dc27bd2_FORMATO.png",88065,1,262,"lat","Provável",0,20.22,5.22,12.5,1,3,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2016/05/01/fa05ac08f743ed624141c8512c854926_FORMATO.png",88002,1,277,"mei","Nulo",0,2.35,-0.65,0.2,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"557","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2016/04/30/58142c7fcee7f7bbfc6d8a343b2a103f_FORMATO.png",86757,1,284,"ata","Nulo",0,3.31,-0.69,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,1,287,"zag","Provável",0,3.01,-1.99,-0.9,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2016/04/28/20284e957be3b188a80da6385901f248_FORMATO.jpeg",88136,1,303,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Isaac Oliveira Prado","Isaac","https://s.glbimg.com/es/sde/f/2016/04/28/f86e733de500cd4620aafa817a6e648e_FORMATO.jpeg",88140,1,264,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Lucas Gomes Vieira","Lucas Gomes","https://s.glbimg.com/es/sde/f/2016/05/01/d2700d0a987c9b99bcbb22152d7de341_FORMATO.png",88129,1,344,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Adrián Ricardo Centurión","Centurión","https://s.glbimg.com/es/sde/f/2016/05/01/4beae587728cc6f31ddd73ed7df97170_FORMATO.png",88269,1,276,"ata","Provável",0,10.52,-2.48,1.3,1,2,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"563","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2016/04/01/356c4ad853ed77ad7452d6bbb4c88119_FORMATO.png",88323,1,264,"ata","Nulo",0,9.27,-2.73,0.6,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Sueliton Florêncio Nogueira","Sueliton","https://s.glbimg.com/es/sde/f/2016/05/09/1d06851858c7a18e9c2bfcebb9f7a438_FORMATO.png",88387,1,327,"zag","Provável",0,7.57,3.57,6.3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Bruno Sávio da Silva","Sávio","https://s.glbimg.com/es/sde/f/2016/05/09/7dd962f353ef61652ad5f8a79da0ca3c_FORMATO.png",89101,1,327,"ata","Provável",0,4.34,-0.66,0.9,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,1,284,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Luiz Carlos Oliveira Bitencourt","Luiz Carlos ","https://s.glbimg.com/es/sde/f/2016/05/01/094cd9a92291d9b827dcfe88c0efccb6_FORMATO.png",88430,1,292,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Jucemar de Oliveira Cordeiro Júnior","Júnior Oliveira","https://s.glbimg.com/es/sde/f/2016/03/31/e25a688a2ed2dc127ee53a9ebb54507b_FORMATO.png",88848,1,316,"gol","Provável",0,8.09,5.09,8,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2016/04/29/84cf16c68adf0de130d3dd9fc83f017e_FORMATO.png",89190,1,283,"ata","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Gabriel Fernando de Jesus","Gabriel Jesus","https://s.glbimg.com/es/sde/f/2016/05/04/f14c5868bfb9bd13406d556de657b9e8_FORMATO.png",89154,1,275,"ata","Provável",0,31.91,12.91,24.4,1,6,2,NA,NA,2,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA
"571","Walace Souza Silva","Walace","https://s.glbimg.com/es/sde/f/2016/04/30/14966dfd439d086334be00397217a6a2_FORMATO.png",88479,1,284,"mei","Provável",0,15.52,0.52,6.1,1,2,8,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Lucas de Figueiredo Crispim","Lucas Crispim","https://s.glbimg.com/es/sde/f/2016/05/01/f060208d1a949d93507611b7e4fbd24b_FORMATO.png",88597,1,277,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Luan Polli Gomes","Luan Polli ","https://s.glbimg.com/es/sde/f/2016/04/29/310dae26f567a9157425550aee7144d7_FORMATO.png",88916,1,316,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Iago Justen Maidana Martins","Iago Maidana","https://s.glbimg.com/es/sde/f/2016/05/01/b7a6ac34682337402608ab557eddce32_FORMATO.jpeg",89226,1,276,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,1,277,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","João Pedro dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2016/05/01/c96d48d7d4b10e94a0eb9aebcd00a649_FORMATO.png",89273,1,275,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Dioclécio Horácio da Silva","Horácio","https://s.glbimg.com/es/sde/f/2014/11/05/db5bc322a1aff4361e238348b7f06881_FORMATO.jpeg",89466,1,292,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Gerson Santos da Silva","Gerson","https://s.glbimg.com/es/sde/f/2016/04/29/088b79b7619def72d9874f35da2ca1da_FORMATO.png",89256,1,266,"mei","Nulo",0,11.54,-2.46,1.7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Willian de Asevedo Furtado","William","https://s.glbimg.com/es/sde/f/2016/04/30/75e4a80e8152cf2e721dea24b7b7b180_FORMATO.png",89275,1,285,"lat","Provável",0,8.6,-0.4,2.7,1,1,5,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Hugo Ragelli Oliveira Andrade","Hugo Ragelli","https://s.glbimg.com/es/sde/f/2014/10/14/b4ccb45b85f5ad13cada4d8f29cfabec_FORMATO.jpeg",89444,1,283,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Daniel Miller Tenenbaum","Daniel","https://s.glbimg.com/es/sde/f/2016/04/20/6b655cea1f7829b459eff3efa45034cf_FORMATO.png",89258,1,262,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2016/05/01/472f14cf9165dd0469cf6e9346dd669f_FORMATO.png",89285,1,275,"mei","Provável",0,6.1,1.1,3.3,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Igor Rabello da Costa","Igor Rabello","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_FORMATO.png",89493,1,263,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","Saulo Ferreira Silva Nascimento","Saulo","https://s.glbimg.com/es/sde/f/2016/05/20/7a75a68437642ef0fde4ef9bc5a2f571_FORMATO.png",89492,1,263,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Victor Hugo Jenne Allegreto","Victor Hugo","https://s.glbimg.com/es/sde/f/2016/05/20/e301d793ba147e6bd8c90ef5bc72d7a2_FORMATO.png",95694,1,263,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2016/05/01/5dcd9e4c4a3b82146f0ae4159ac3f73c_FORMATO.png",89676,1,287,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2016/05/01/34831256992fc14506e63c0ef90d673a_FORMATO.png",93146,1,287,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","Thiago Nascimento dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2016/04/20/9dde03b8c7fb0afd5732393740be4306_FORMATO.png",93151,1,262,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Felipe Tontini da Silveira","Tontini","https://s.glbimg.com/es/sde/f/2016/04/30/a46c129afe79570472c320e05f2714b6_FORMATO.png",93152,1,284,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Wesley Pionteck Souza","Wesley Souza","https://s.glbimg.com/es/sde/f/2016/04/28/6343f9411df1ae28d796304142d3e73a_FORMATO.jpeg",93376,1,277,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,1,263,"mei","Provável",0,2.35,-2.65,-1.8,1,2,5,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Fábio Carvalho Matos","Fábio","https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png",93282,1,292,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,1,292,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2016/05/01/cc19b9e55d163ff47e693633d0443a0d_FORMATO.png",93368,1,277,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Jonathan Calleri","Calleri","https://s.glbimg.com/es/sde/f/2016/05/04/765865175e180ab807fb3efa2cc5f005_FORMATO.png",89840,1,276,"ata","Provável",0,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","Thiago Maia Alencar","Thiago Maia","https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png",89637,1,277,"mei","Provável",0,4.85,-0.15,1.6,1,1,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2016/05/01/956f8c7210c70087792d97d2e527d60c_FORMATO.png",93378,1,275,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","Bruno Edgar Silva Almeida","Bruno Edgar","https://s.glbimg.com/es/sde/f/2014/11/29/bbb52bd3e001bae22af5fb092ce1fbff_FORMATO.jpeg",89924,1,283,"mei","Nulo",0,2.35,-1.65,-0.8,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2016/05/01/50ba5f59e410f0d4a635357cb29bcdb8_FORMATO.jpeg",89898,1,275,"ata","Provável",0,7.72,4.72,7.5,1,2,4,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA
"600","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2016/04/30/35ea819f3d48c22459067c2265b46039_FORMATO.png",89976,1,285,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",93414,1,263,"zag","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","Leonardo Costa Silva","Léo Tilica","https://s.glbimg.com/es/sde/f/2016/04/27/745d719537dc8e862154a91ac8599e3c_FORMATO.jpeg",92617,1,284,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","Matías Pisano","Pisano","https://s.glbimg.com/es/sde/f/2016/04/29/8007720f25e14fc4faca58ccdf8a89fa_FORMATO.png",93567,1,283,"mei","Provável",0,2.94,-1.06,0,1,NA,3,2,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"604","Diego Martín Alaníz Ávila","Martín Alaníz","https://s.glbimg.com/es/sde/f/2016/04/27/042d0503340a798e9066221b1fe16acb_FORMATO.png",93566,1,315,"ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2016/04/29/cfce25280f9e71de54a5d5d03d8db439_FORMATO.png",93790,1,266,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","Gervasio Daniel Núñez","Gervasio Núñez","https://s.glbimg.com/es/sde/f/2016/05/20/f3f94ef0c4f0873bd1f6a82953360998_FORMATO.png",93697,1,263,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2016/05/01/9159bcd85db743f56cfb40ade72eba88_FORMATO.png",93746,1,292,"ata","Provável",0,10.66,-4.34,-0.5,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"608","Francisco Ítalo Mascena Borges","Ítalo Borges","https://s.glbimg.com/es/sde/f/2016/05/01/8f6a85035f55a16f5af640a40b458af9_FORMATO.png",93733,1,344,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","Bruno Antonio dos Santos","Bruno Santos","https://s.glbimg.com/es/sde/f/2016/04/29/c90440a9112852ec2d98e4d2186485d3_FORMATO.png",89977,1,316,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
