"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"373","Walisson Moreira Farias Maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2016/04/28/918d1d4bb2f6863c25280a205740a148_FORMATO.png",73991,20,"COR","zag","Contundido",0,3.34,0,-0.3,2,NA
"374","Héctor Canteros","Canteros","https://s.glbimg.com/es/sde/f/2016/04/20/99c13653a46dab64b8cde0f0192fdc61_FORMATO.png",73918,20,"FLA","mei","Nulo",0,3.28,0,0.15,2,NA
"375","Roberto Junior Fernández Torres","Gatito Fernández","https://s.glbimg.com/es/sde/f/2016/04/29/9fb2711aff734db5e097a8c785f181cf_FORMATO.png",74061,20,"FIG","gol","Nulo",0,7.73,0,4,11,NA
"376","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,20,"SAN","mei","Contundido",0,3.22,0,0.4,1,NA
"377","Rodrigo Caio Roquette Russo","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,20,"SAO","zag","Nulo",0,11.43,0,1.86,5,NA
"378","Marcos Vinícius de Jesus Araújo","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2016/04/29/ab99a143750d322ad2aad71c76d7031c_FORMATO.png",73721,20,"CRU","mei","Nulo",0,4.06,0.15,0.03,3,NA
"379","Claudinei Junio De Souza","Claudinei","https://s.glbimg.com/es/sde/f/2016/05/09/5009508d2616d24ba400e2e4ddd8cc43_FORMATO.png",73863,20,"AME","mei","Nulo",0,7.75,-0.7,2.24,14,NA
"380","Jorge Fellipe de Oliveira Figueiro","Jorge Fellipe","https://s.glbimg.com/es/sde/f/2016/06/06/f32873f8fe00f7196bcbb14d8028b9d7_FORMATO.png",73544,20,"ATL","zag","Nulo",0,2,0,0,0,NA
"381","Claudio Winck Neto","Claudio Winck","https://s.glbimg.com/es/sde/f/2016/05/09/44f7ab6c76f4634e4e996560532dad16_FORMATO.png",74074,20,"CHA","lat","Nulo",0,5.53,0,3.4,5,NA
"382","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2015/07/22/3eb98a31a7a37b5944e10c1042eab5c9_FORMATO.jpeg",78968,20,"PAL","ata","Nulo",0,6.52,0,1.42,5,NA
"383","Hernani Azevedo Junior","Hernani ","https://s.glbimg.com/es/sde/f/2016/04/26/78e49316a8b765001fd3cbed43fb8b5a_FORMATO.png",74078,20,"ATL","mei","Suspenso",0,2.93,0.77,1.84,14,NA
"384","César Eduardo González Amaiz","César González","https://s.glbimg.com/es/sde/f/2016/07/07/b9443e09e4265f4f7fe878ff81ac4122_FORMATO.png",74210,20,"COR","mei","Contundido",0,2.33,0,1.23,6,NA
"385","Adryan Oliveira Tavares","Adryan ","https://s.glbimg.com/es/sde/f/2011/08/10/831f0216772c8719784cc6dcb86f64d9_FORMATO.jpeg",74083,20,"FLA","mei","Nulo",0,2.6,-0.25,-0.13,3,NA
"386","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2016/04/20/617d739dd1a0f98c8183bc66cee10d54_FORMATO.png",94930,20,"FLA","mei","Nulo",0,3,0,0,0,NA
"387","Wallace Oliveira dos Santos","Wallace Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/0a4ef48eb54897fc19994043260ef55f_FORMATO.png",74075,20,"GRE","lat","Provável",0,5.13,0,6,1,NA
"388","Íkaro Mychell Moura Maia","Íkaro",NA,94924,20,"ATL","mei","Nulo",0,2,0,0,0,NA
"389","Vitor Ruas Garrido","Vitinho","https://s.glbimg.com/es/sde/f/2016/05/09/7af1013445c4cc15fd5f4044616d04cd_FORMATO.png",94933,20,"AME","ata","Nulo",0,0.77,0,-0.3,1,NA
"390","José Paolo Guerrero Gonzales","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2016/04/20/b32111b86cb0b507eb672fbe6392e61a_FORMATO.png",75295,20,"FLA","ata","Suspenso",0,6.98,-0.82,3.48,11,NA
"391","José Élber Pimentel da Silva","Élber","https://s.glbimg.com/es/sde/f/2016/04/29/26c6c8beefa35a5684da137e0e90f6dc_FORMATO.png",74140,20,"CRU","mei","Nulo",0,13.68,0,4.75,9,NA
"392","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,20,"SAO","mei","Contundido",0,10.6,0,3.56,5,NA
"393","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",94894,20,"ATL","ata","Nulo",0,0.77,0,-1.05,2,NA
"394","Bruno Alexandre Marques Pereirinha","Bruno Pereirinha","https://s.glbimg.com/es/sde/f/2016/04/26/ee91ba67f57ac8cd752447e02b432bb6_FORMATO.png",79646,20,"ATL","lat","Nulo",0,3,0,0,0,NA
"395","Wanderson Santos Pereira","Wanderson","https://s.glbimg.com/es/sde/f/2016/05/25/fa74c67a09ae2839dcbb42ddf5a6d1f3_FORMATO.png",86143,20,"ATL","zag","Provável",0,2.41,0,2.13,8,NA
"396","Luiz Ricardo Alves","Sassá","https://s.glbimg.com/es/sde/f/2016/05/20/5c565cea17e3c15bc1b3b52893f19c4f_FORMATO.png",79578,20,"BOT","ata","Provável",0,8.57,0.59,5.6,12,NA
"397","Antonio Carlos Cunha Capocasali Júnior","Antonio Carlos ","https://s.glbimg.com/es/sde/f/2016/07/08/9fb2b82b684af027608cf59311615455_FORMATO.jpeg",79702,20,"PON","zag","Nulo",0,2.07,0,-0.75,2,NA
"398","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2016/07/06/1d5f27ee4d8c230af2ff8999e8d6bc88_FORMATO.png",94962,20,"CRU","gol","Nulo",0,1,0,0,0,NA
"399","Marion Silva Fernandes","Marion","https://s.glbimg.com/es/sde/f/2016/06/28/3d4140b1fbb536f00a8563db1dc349d9_FORMATO.png",79947,20,"STC","ata","Nulo",0,3.39,0,3.47,3,NA
"400","Douglas dos Santos Justino de Melo","Douglas Santos","https://s.glbimg.com/es/sde/f/2016/05/09/9f0bdd83abab57f4975c9902282e8a0a_FORMATO.png",79826,20,"ATL","lat","Nulo",0,11.52,0,3.24,9,NA
"401","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2016/05/20/f4c81ee7ed80519ab5b636ea49368e6a_FORMATO.jpeg",79887,20,"PAL","lat","Nulo",0,5.49,0,5.4,2,NA
"402","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2016/04/27/67be98e46866be3009b7b0f33ec4222e_FORMATO.png",79892,20,"CHA","mei","Nulo",0,3.94,0,0,1,NA
"403","Romário Correia de Souza","Romário","https://s.glbimg.com/es/sde/f/2016/04/19/d00d6026d2117a965f8cba4d7a298bfa_FORMATO.png",79954,20,"AME","ata","Nulo",0,4,0,0,0,NA
"404","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,20,"BOT","gol","Nulo",0,6.22,0,2.33,6,NA
"405","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2016/07/06/44938e3b528a140a197735c0868005c5_FORMATO.png",80129,20,"STC","mei","Nulo",0,2.18,0,-0.26,5,NA
"406","Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png",80188,20,"FLU","ata","Suspenso",0,7.38,-0.22,2.45,15,NA
"407","Douglas Coutinho Gomes de Souza","Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2016/04/28/de16cbb2364fc968c073acdc06dedf33_FORMATO.png",82469,20,"CRU","ata","Nulo",0,4.69,0,2.14,7,NA
"408","Luciano da Rocha Neves","Luciano","https://s.glbimg.com/es/sde/f/2016/04/28/6489e4e072ac09e37fbab5b164be5115_FORMATO.png",80287,20,"COR","ata","Nulo",0,4.9,0,1.8,15,NA
"409","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2016/04/28/5ba6bd006602bef7f0c43836645b49c3_FORMATO.png",80286,20,"COR","gol","Nulo",0,3,0,0,0,NA
"410","Ezequiel Jacinto de Biasi","Ezequiel ","https://s.glbimg.com/es/sde/f/2016/08/09/48330a010a4b1a70e9c96edd570456b5_FORMATO.png",80318,20,"CRU","lat","Nulo",0,3.14,0.96,2.35,2,NA
"411","Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2015/10/23/e756619fc21577a6e24f6b2599e9c8e7_FORMATO.png",80281,20,"ATL","zag","Contundido",0,0.92,0,-0.77,4,NA
"412","Brenner Marlos Varanda de Oliveira","Brenner","https://s.glbimg.com/es/sde/f/2016/07/06/a2fef5f37a0c3f525d91a7a781d2fe84_FORMATO.png",80080,20,"INT","ata","Nulo",0,6,0,0,0,NA
"413","Arthur Caíke do Nascimento Cruz","Arthur ","https://s.glbimg.com/es/sde/f/2016/05/01/650ed6dcbbc7fac8feb6fdca3525c659_FORMATO.png",80337,20,"STC","ata","Nulo",0,8.74,0.02,3.02,20,NA
"414","Damián Emmanuel Lizio","Lizio","https://s.glbimg.com/es/sde/f/2016/05/20/66e6d57cbd8e83f278a7dabea1efed36_FORMATO.png",80224,20,"BOT","mei","Contundido",0,3,0,0,0,NA
"415","Alisson Machado dos Santos","Alisson","https://s.glbimg.com/es/sde/f/2016/04/29/62a319099b372f78878a9b8a178058c5_FORMATO.png",84266,20,"FIG","gol","Nulo",0,1,0,0,0,NA
"416","Alejandro Ariel Cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2016/04/28/577df852683a65bd049469a520254155_FORMATO.png",80363,20,"CRU","mei","Nulo",0,5.56,0,0.15,10,NA
"417","Michael Vinicius Silva de Morais","Michael","https://s.glbimg.com/es/sde/f/2016/08/02/3d517c1c2d45c31bf57594fe18f27380_FORMATO.jpeg",80537,20,"AME","ata","Nulo",0,2.6,-0.44,0.78,5,NA
"418","Matheus Francisco Inácio","Matheus Inácio","https://s.glbimg.com/es/sde/f/2016/05/01/30cf7f0a43eef63c3dbb3271836e65c7_FORMATO.png",80394,20,"PON","gol","Nulo",0,0.85,0,0.1,2,NA
"419","Norberto Pereira Marinho Neto","Norberto ","https://s.glbimg.com/es/sde/f/2016/05/01/7020b210f29e4f813f0c395cc674d5bf_FORMATO.png",80374,20,"VIT","lat","Contundido",0,3.52,0,2.33,7,NA
"420","Fábio Gonçalves","Fabinho","https://s.glbimg.com/es/sde/f/2016/05/10/41bf16a10372662163a828bfbe7880d6_FORMATO.png",80393,20,"INT","mei","Provável",0,7.78,-0.64,3.04,17,NA
"421","Pedro Tonon Geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2016/04/30/18ff4912170bfa6b768c963fe382259d_FORMATO.png",80853,20,"GRE","zag","Provável",0,20.84,-0.57,7.59,14,NA
"422","Maurides Roque Júnior","Maurides","https://s.glbimg.com/es/sde/f/2016/07/23/be2a935e7b5fe5f9b3ea540cfad6f121_FORMATO.png",80403,20,"FIG","ata","Nulo",0,2.24,-0.41,0.33,3,NA
"423","Edson Felipe da Cruz","Edson","https://s.glbimg.com/es/sde/f/2016/04/29/cbfa26086ef241df58aab4b320638112_FORMATO.png",80370,20,"FLU","mei","Provável",0,6.47,0,2.59,14,NA
"424","Renato Augusto Santos Junior","Renato","https://s.glbimg.com/es/sde/f/2016/07/13/bd54216efc31c2f3e48e38ae68a2b107_FORMATO.png",80576,20,"FIG","mei","Contundido",0,3.32,0,-0.95,2,NA
"425","Lucas Rafael Araujo Lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2016/05/01/99227d881a9f127bce3c284290295f02_FORMATO.png",80583,20,"SAN","mei","Provável",0,15.24,0,2.33,10,NA
"426","Nixon Darlanio Reis Cardoso","Nixon","https://s.glbimg.com/es/sde/f/2016/07/20/e11f474d86eed11c4025cdebabfb2207_FORMATO.png",80913,20,"AME","ata","Nulo",0,3,0,0,0,NA
"427","Marcos Garbellotto Pedroso","Marquinhos Pedroso","https://s.glbimg.com/es/sde/f/2016/04/29/37de3a15f91ef726f1204ad48c4d31c4_FORMATO.png",80552,20,"FIG","lat","Nulo",0,7.54,0,2.57,16,NA
"428","Johnath Marlone Azevedo da Silva","Marlone","https://s.glbimg.com/es/sde/f/2016/04/28/e9ebab6fd2406ef83d5358e1e50028db_FORMATO.png",80944,20,"COR","mei","Nulo",0,3.1,0.4,1.17,7,NA
"429","Jair Rodrigues Júnior","Jair","https://s.glbimg.com/es/sde/f/2016/05/30/73bc4e0ece2cb92c6f184604d5960f46_FORMATO.png",81091,20,"INT","mei","Nulo",0,3.38,0,1.65,2,NA
"430","Mayke Rocha de Oliveira","Mayke","https://s.glbimg.com/es/sde/f/2016/04/29/c5a87a4a3a57683de818658384dace69_FORMATO.png",81150,20,"CRU","lat","Contundido",0,10.22,0,3.82,4,NA
"431","Ronaldo César Mendes de Medeiros","Ronaldo Mendes","https://s.glbimg.com/es/sde/f/2016/05/01/f0fe5370b9ecbdf0197334e098a036c2_FORMATO.png",81148,20,"SAN","mei","Nulo",0,6,0,1.57,4,NA
"432","Clayton Silveira da Silva","Clayton","https://s.glbimg.com/es/sde/f/2016/05/09/30b9de471ace5f9a5652b40f9530ef64_FORMATO.png",81770,20,"ATL","ata","Nulo",0,6.09,-0.03,0.89,14,NA
"433","Juan Ramón Cazares Sevillano","Cazares","https://s.glbimg.com/es/sde/f/2016/05/09/9cc66ac9c0e3b1aa96f2a58610743699_FORMATO.png",81682,20,"ATL","mei","Contundido",0,13.49,0,8.95,7,NA
"434","Josué de Oliveira Almeida","Josué","https://s.glbimg.com/es/sde/f/2016/05/01/443cd145ec9c00b3135b3ffe62d9cd00_FORMATO.png",81543,20,"VIT","zag","Contundido",0,2,0,0,0,NA
"435","Oswaldo José Henríquez Bocanegra","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png",81241,20,"SPO","zag","Contundido",0,5.58,0,0.57,3,NA
"436","Frickson Rafael  Erazo Vivero","Erazo","https://s.glbimg.com/es/sde/f/2016/05/09/8d1e5357a150ae34a3e7f1235bf81f8a_FORMATO.png",81223,20,"ATL","zag","Contundido",0,5.44,-0.54,1.96,12,NA
"437","João Ricardo Riedi","João Ricardo","https://s.glbimg.com/es/sde/f/2016/05/09/a0bbd0dab2d8ed42d0781ece46879c2f_FORMATO.png",81881,20,"AME","gol","Nulo",0,5.56,-1.62,1.47,20,NA
"438","Bruno dos Santos Nazário","Bruno Nazário","https://s.glbimg.com/es/sde/f/2016/04/28/b4a45b36ada00cfc0463d86b634ac479_FORMATO.png",81776,20,"CRU","mei","Nulo",0,1.57,0,0,1,NA
"439","José Henrique da Silva Dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2016/07/12/a84f91236d3555dc97552622df2f3ec0_FORMATO.png",81905,20,"FLU","ata","Provável",0,9.51,2.6,4.03,3,NA
"440","Alisson Euler de Freitas Castro","Alisson","https://s.glbimg.com/es/sde/f/2016/04/28/3da1167b31ce1acf558f1cf1c25d0597_FORMATO.png",81845,20,"CRU","ata","Nulo",0,10.79,0,4.05,8,NA
"441","Jefferson Nogueira Junior","Jefferson","https://s.glbimg.com/es/sde/f/2016/04/29/faecdfd52dc96287891cb66037b09f3d_FORMATO.png",81950,20,"FIG","mei","Nulo",0,5.34,-1.14,1.7,9,NA
"442","Osman de Menezes Venâncio Junior","Osman","https://s.glbimg.com/es/sde/f/2016/05/09/a2bc2cdd8b33a4aaa476ae435462e576_FORMATO.png",81898,20,"AME","mei","Nulo",0,7.06,-0.77,1.54,15,NA
"443","Alejandro César Donatti","Donatti","https://s.glbimg.com/es/sde/f/2016/07/06/f224ece8d3da1bb572a508b5959cbd59_FORMATO.png",81923,20,"FLA","zag","Nulo",0,8.7,0,5,1,NA
"444","Igor de Carvalho Julião","Igor Julião","https://s.glbimg.com/es/sde/f/2016/06/28/6718cfa08984f2f134397fad39f6472a_FORMATO.jpeg",81951,20,"FLU","lat","Nulo",0,2.74,0,5.5,1,NA
"445","César Henrique Martins","César Martins","https://s.glbimg.com/es/sde/f/2016/04/20/4e6efee24b28c19cfc465c7b37db52e5_FORMATO.png",82403,20,"FLA","zag","Nulo",0,2.2,0,-1.53,3,NA
"446","Christian Alberto Cueva Bravo","Cueva","https://s.glbimg.com/es/sde/f/2016/06/28/a68882f174b592bf4e78dbc9818a4465_FORMATO.jpeg",82411,20,"SAO","ata","Provável",0,8.08,-1.36,4.91,8,NA
"447","Adilson dos Anjos Oliveira","Juninho","https://s.glbimg.com/es/sde/f/2016/07/13/7091937e35b77851686cccfe56830278_FORMATO.png",82381,20,"AME","mei","Nulo",0,6.22,-0.97,3.47,15,NA
"448","Otávio Henrique Passos Santos","Otávio","https://s.glbimg.com/es/sde/f/2016/04/26/e6f18e8db36b5cd2a6dfdb55d33b54bb_FORMATO.png",82463,20,"ATL","mei","Suspenso",0,13.98,-0.81,2.91,18,NA
"449","Christiano Andrey de Araujo Vieira","Christiano ","https://s.glbimg.com/es/sde/f/2016/05/01/506e76fc0cfd0d0814362b729d1cd678_FORMATO.png",82499,20,"SPO","lat","Nulo",0,4,0,0,0,NA
"450","Gabriel da Silva Esteves","Gabriel Esteves","https://s.glbimg.com/es/sde/f/2016/05/25/3f0f49fb8526d4153acbc8140a8a33db_FORMATO.png",82570,20,"FIG","ata","Contundido",0,4,0,0,0,NA
"451","Moisés Wolschick","Moisés","https://s.glbimg.com/es/sde/f/2016/04/30/c10a6a6dfa21489038a8138616614f09_FORMATO.png",82567,20,"GRE","mei","Contundido",0,3,0,0,0,NA
"452","Geirton Marques Aires","Gegê","https://s.glbimg.com/es/sde/f/2016/05/20/0e39c7e6b5d2a8e4dbec105caa7d7ab8_FORMATO.png",82474,20,"BOT","mei","Nulo",0,4.62,0,0.62,4,NA
"453","Weverton Almeida Santos","Ferrugem","https://s.glbimg.com/es/sde/f/2016/04/29/690d34559cb8d9e8163e4ea19e69d556_FORMATO.png",82128,20,"FIG","mei","Provável",0,4.47,-1,2.62,12,NA
"454","Alan Henrique Costa","Alan Costa","https://s.glbimg.com/es/sde/f/2016/04/30/6ab4cc488e1e76a79e7bd2c9419cf600_FORMATO.png",82613,20,"INT","zag","Suspenso",0,1.62,0,-1.24,5,NA
"455","Luiz de Araujo Guimaraes Neto","Luiz Araújo","https://s.glbimg.com/es/sde/f/2016/06/28/d04aecda981fb0bfc0a4ad62d633777c_FORMATO.jpeg",82627,20,"SAO","mei","Dúvida",0,2.87,0.41,2.26,11,NA
"456","Marcelo Hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2016/04/30/496cbddd535f78e8860bfc0028862e34_FORMATO.png",82639,20,"GRE","lat","Nulo",0,9.35,0,5.34,9,NA
"457","Victor Neves Rangel","Victor Rangel","https://s.glbimg.com/es/sde/f/2016/05/09/0f00d98df560fe7a979c2ce99e9eac49_FORMATO.png",82653,20,"AME","ata","Nulo",0,7.18,0,2.18,13,NA
"458","Marcos Danilo Padilha","Danilo","https://s.glbimg.com/es/sde/f/2016/04/27/6f07190dc03d02b2df374830099da945_FORMATO.png",82768,20,"CHA","gol","Nulo",0,15.37,2.37,2.64,15,NA
"459","Matheus Bitencourt da Silva","Matheus Biteco","https://s.glbimg.com/es/sde/f/2013/01/25/56f668a8a4c0478b93827d0c31964568_FORMATO.jpeg",82703,20,"CHA","mei","Nulo",0,4.25,0.49,2.27,3,NA
"460","Hyuri Henrique de Oliveira Costa","Hyuri","https://s.glbimg.com/es/sde/f/2016/04/26/3d46e04733571b02d6699820588895f2_FORMATO.png",82758,20,"ATL","ata","Nulo",0,5.89,0,1.23,8,NA
"461","Thiago Rodrigues da Silva","Mosquito","https://s.glbimg.com/es/sde/f/2013/12/28/efaf190d72e9330bd71df109f947546a_FORMATO.jpeg",86189,20,"ATL","ata","Nulo",0,4,0,0,0,NA
"462","Tagueu Tadjo Diederrick Joel","Joel","https://s.glbimg.com/es/sde/f/2016/05/01/cb0f6faa775937eb5f0d68afc0ba2252_FORMATO.png",82787,20,"SAN","ata","Nulo",0,5.74,0,1.74,14,NA
"463","Vinícius Vasconcelos Araújo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2016/05/01/ad2cb78ecf2e8ddb976e491438cc78f8_FORMATO.png",82767,20,"SPO","ata","Nulo",0,2.22,0,-0.28,4,NA
"464","Rómulo Otero Vásquez","Otero","https://s.glbimg.com/es/sde/f/2016/07/28/5eec2639ccfd30a34221ab0889fe05aa_FORMATO.png",83004,20,"ATL","mei","Dúvida",0,7.05,0.1,0.65,2,NA
"465","Marcos Guilherme de Almeida Santos Matos","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2016/04/26/4edf2fe2122c60e8461ad1669f42eeb4_FORMATO.png",83266,20,"ATL","mei","Nulo",0,3.55,0.04,1.57,13,NA
"466","Gustavo Ermel","Ermel","https://s.glbimg.com/es/sde/f/2016/07/07/9ff0d08167e56872e00164237ea138bc_FORMATO.png",82952,20,"FIG","ata","Nulo",0,8.91,-0.5,2.99,16,NA
"467","Ruy Franco de Almeida Junior","Ruy","https://s.glbimg.com/es/sde/f/2016/04/28/d46da2e3d940bad03f67a1bbc17e4718_FORMATO.png",82939,20,"COR","mei","Contundido",0,6.69,0,3.26,10,NA
"468","Gabriel Barbosa Almeida","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_FORMATO.png",83257,20,"SAN","ata","Nulo",0,11.62,0,5.24,10,NA
"469","Rafael Thyere Albuquerque Marques","Rafael Thyere","https://s.glbimg.com/es/sde/f/2016/04/30/95ffa84036badf598890bde1fdacd802_FORMATO.png",83048,20,"GRE","zag","Nulo",0,2.83,0,2.42,4,NA
"470","Luan José Niedzielsk","Luan","https://s.glbimg.com/es/sde/f/2016/04/29/991a0d7a9b4600fa1498460e55dcf6cf_FORMATO.png",83688,20,"FIG","mei","Nulo",0,2,0,0,0,NA
"471","Duvier Riacos Barahona","Riascos","https://s.glbimg.com/es/sde/f/2016/05/24/3375caefc2da2a8fd5f0c15e9a3e534b_FORMATO.png",83189,20,"CRU","ata","Nulo",0,5.6,0,1.15,11,NA
"472","Guilherme Parede Pinheiro","Guilherme Parede","https://s.glbimg.com/es/sde/f/2016/04/28/bef36ee3573f1accba8549d63ff559b6_FORMATO.png",83438,20,"COR","ata","Nulo",0,2.58,-1.29,-0.7,2,NA
"473","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2016/05/01/ee2bbc2d201da1f57fd63840dc837cc5_FORMATO.png",83615,20,"PAL","zag","Provável",0,12.13,1.89,2.13,13,NA
"474","Hueglo Neris dos Santos","Neris","https://s.glbimg.com/es/sde/f/2016/05/01/f9b2365ceb3a8b49fa3e7474bce9bc75_FORMATO.png",83786,20,"STC","zag","Contundido",0,5.74,0,3.23,12,NA
"475","Neilton Meira Mestzk","Neilton","https://s.glbimg.com/es/sde/f/2016/05/20/f7254d3464752fd4562b0633482ac07d_FORMATO.png",83772,20,"BOT","ata","Provável",0,10.4,1.03,4.52,18,NA
"476","Clayson Henrique da Silva Vieira","Clayson","https://s.glbimg.com/es/sde/f/2016/05/01/66db511d5e1f4776c5d9ed74ddbf545b_FORMATO.png",83817,20,"PON","mei","Provável",0,3.62,0.57,1.75,17,NA
"477","Mateus Lucena dos Santos","Caramelo","https://s.glbimg.com/es/sde/f/2016/05/01/8f419b351f8119eae16605261ac1a57c_FORMATO.png",83760,20,"CHA","lat","Nulo",0,3.35,0,2.15,4,NA
"478","Glauco Tadeu Chaves","Glauco","https://s.glbimg.com/es/sde/f/2016/05/09/2cac99f5583c416743d60a51fb0d18f2_FORMATO.png",84555,20,"AME","gol","Nulo",0,2,0,0,0,NA
"479","Ailton Cesar Junior Alves da Silva","Ailton Canela","https://s.glbimg.com/es/sde/f/2016/06/30/81e7c037c6145cbd1c84866c2711eb61_FORMATO.png",84290,20,"CHA","ata","Nulo",0,1.59,0,0,1,NA
"480","Maycon Vinícius Ferreira da Cruz","Nikão","https://s.glbimg.com/es/sde/f/2016/04/26/d9892427a9847031d633b2c4571cdabf_FORMATO.png",69705,20,"ATL","mei","Contundido",0,7.05,0,2.81,12,NA
"481","Danilo Carvalho Barcelos","Danilo Barcelos","https://s.glbimg.com/es/sde/f/2016/05/09/fe0bea834eb17fabedce79806e5e56b4_FORMATO.png",84382,20,"AME","lat","Nulo",0,4.22,-1.68,2.43,18,NA
"482","Lucas Cavalcante Silva Afonso","Lucão","https://s.glbimg.com/es/sde/f/2016/05/01/48f192fdba1691586d6a2bfd42288481_FORMATO.png",84554,20,"SAO","zag","Nulo",0,11.04,0,4.23,3,NA
"483","Agustín Lionel Allione","Allione","https://s.glbimg.com/es/sde/f/2016/05/01/16f4da431bfc997fec158ecfb9c186a1_FORMATO.png",84585,20,"PAL","mei","Dúvida",0,8.19,0,1,2,NA
"484","Lucas Daniel Romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2016/04/29/d328bc38f626e4c61d12bf5c25f4658c_FORMATO.png",84558,20,"CRU","mei","Provável",0,1.77,0,0.94,9,NA
"485","Jefferson de Oliveira Galvão","Jefferson","https://s.glbimg.com/es/sde/f/2016/05/20/27326ea71a4a3d4cde252b5498024a60_FORMATO.png",38109,20,"BOT","gol","Contundido",0,18,0,0,0,NA
"486","Deyvison Rogério da Silva","Bobô","https://s.glbimg.com/es/sde/f/2016/04/30/cc19b73e952917608905af7757b1b398_FORMATO.png",38139,20,"GRE","ata","Nulo",0,5.33,0,1.8,9,NA
"487","Fernando Buttenbender Prass","Fernando Prass","https://s.glbimg.com/es/sde/f/2016/05/01/493488441bb751ad5dbdb042a318599f_FORMATO.png",38140,20,"PAL","gol","Contundido",0,14.83,0,2.97,15,NA
"488","Frederico Chaves Guedes","Fred","https://s.glbimg.com/es/sde/f/2016/06/17/9b0b5790f058efc782c5b548946075bf_FORMATO.png",38162,20,"ATL","ata","Suspenso",0,17.97,-0.88,3.79,19,NA
"489","Juan Manuel Salgueiro","Salgueiro","https://s.glbimg.com/es/sde/f/2016/05/20/811a7420963bf1802a706c535821e38a_FORMATO.png",84592,20,"BOT","ata","Nulo",0,5.32,0,1.27,10,NA
"490","Nicolás Federico López Alonso","Nico López","https://s.glbimg.com/es/sde/f/2016/07/23/237be6493558caa36f59b3a768f45110_FORMATO.png",84709,20,"INT","ata","Provável",0,10.3,0,0.27,3,NA
"491","Maicon Thiago Pereira de Souza","Maicon","https://s.glbimg.com/es/sde/f/2016/04/30/27dcb564ab7d595bb92c4d5fe4904a62_FORMATO.png",38196,20,"GRE","mei","Provável",0,8.44,0.78,2.19,13,NA
"492","Fábio Santos Romeu","Fábio Santos","https://s.glbimg.com/es/sde/f/2016/07/07/4a75d0c2bc8cc75be5d9e1085a0d5f95_FORMATO.png",38229,20,"ATL","lat","Provável",0,7.47,-1.11,4.46,5,NA
"493","Lucas Gomes da Silva","Lucas Gomes","https://s.glbimg.com/es/sde/f/2016/04/27/8f50d49f6a99adb1e99c806d1f483b87_FORMATO.png",84684,20,"CHA","ata","Nulo",0,7.59,0,2.55,15,NA
