"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"396","Renato Escobar Baruffi","Bady","https://s.glbimg.com/es/sde/f/2016/04/29/86021128208f5dddbdf8cfee7d06b136_FORMATO.png",71778,18,"FIG","mei","Nulo",0,8.12,0,1.88,16,NA
"397","Mark Dennis González Hoffman","Mark González","https://s.glbimg.com/es/sde/f/2016/05/01/d82ce312711b6593512e43da7278f716_FORMATO.png",69343,18,"SPO","mei","Nulo",0,7.45,1.39,2.18,6,NA
"398","Victor Ferraz Macedo","Victor Ferraz","https://s.glbimg.com/es/sde/f/2016/05/01/58576d141c8216fac9dedb1df391d5e8_FORMATO.png",70046,18,"SAN","lat","Provável",0,16.64,0.48,4.65,18,NA
"399","Wesley de Jesus Correia","Lelê","https://s.glbimg.com/es/sde/f/2016/05/01/1f3fda71fc3fa6c69eec840266ba770e_FORMATO.png",70057,18,"STC","mei","Nulo",0,3.95,0,0.05,9,NA
"400","Giovanni Palmieri dos Santos","Giovanni","https://s.glbimg.com/es/sde/f/2016/04/29/d954165fc5e9964dc562fb2abafc176f_FORMATO.png",72097,18,"FLU","lat","Nulo",0,6.38,0,2.26,8,NA
"401","Guilherme de Queiroz Gonçalves","Guilherme Queiroz","https://s.glbimg.com/es/sde/f/2016/04/29/ef32a6ac85a5c69013abfcf413d1edd1_FORMATO.png",71769,18,"FIG","ata","Nulo",0,1.41,0,-0.03,10,NA
"402","João Paulo Mior","João Paulo","https://s.glbimg.com/es/sde/f/2016/05/01/8113dcced21a9f08cfe758943519c15a_FORMATO.png",72168,18,"STC","mei","Provável",0,8.46,1.39,3.48,15,NA
"403","Maurício Azevedo Alves","Amaral","https://s.glbimg.com/es/sde/f/2016/05/01/240c600fd391768b337710d0c00f742c_FORMATO.png",72071,18,"VIT","mei","Nulo",0,6.19,-0.24,1.95,15,NA
"404","Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2016/05/01/76126c4ff37910430233fdce362777d0_FORMATO.png",92614,18,"VIT","ata","Nulo",0,0.78,0,-0.3,1,NA
"405","Guilherme Cruz de Mattis","Guilherme Mattis","https://s.glbimg.com/es/sde/f/2016/05/01/1105ff5e53bb88916425c5e78fa5d912_FORMATO.png",70111,18,"VIT","zag","Contundido",0,4,0,0,0,NA
"406","Wesley Craudio Campos","Wesley","https://s.glbimg.com/es/sde/f/2016/04/30/d68c8e98a54d687d2ecdd392d9fb6f62_FORMATO.png",92618,18,"GRE","lat","Nulo",0,3,0,0,0,NA
"407","Frederico Burgel Xavier ","Fred","https://s.glbimg.com/es/sde/f/2016/04/30/ded85791904973e78a63259219ccdc59_FORMATO.png",72490,18,"GRE","zag","Nulo",0,12.63,0,3.49,9,NA
"408","Leonardo Costa Silva","Léo Tilica","https://s.glbimg.com/es/sde/f/2016/04/27/745d719537dc8e862154a91ac8599e3c_FORMATO.jpeg",92617,18,"GRE","ata","Nulo",0,0.79,0,-0.2,2,NA
"409","Ayrton Luis Ganino","Ayrton","https://s.glbimg.com/es/sde/f/2016/07/07/72bdc4c31f264929d3f8863d16df6d62_FORMATO.png",72334,18,"FIG","lat","Nulo",0,10.23,0,4.71,14,NA
"410","Jailson Marcelino dos Santos","Jailson","https://s.glbimg.com/es/sde/f/2016/05/01/eefe06604642d12c5a4a811575872536_FORMATO.png",72290,18,"PAL","gol","Dúvida",0,2,0,0,0,NA
"411","William Amorim Martins de Menezes","William Menezes","https://s.glbimg.com/es/sde/f/2015/10/30/1c660df5f3b044883c90029d2cfeef51_FORMATO.png",72603,18,"COR","gol","Nulo",0,2,0,0,0,NA
"412","Rodrigo Oliveira Lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2016/05/20/1cfe544293261682171b21a47393cd7a_FORMATO.png",72362,18,"BOT","mei","Contundido",0,14.64,0,5.57,10,NA
"413","Tiago Real do Prado","Tiago Real","https://s.glbimg.com/es/sde/f/2016/05/01/652325806fdb7634f63478c0f8dd9476_FORMATO.png",70058,18,"VIT","mei","Nulo",0,0.98,0,0.02,13,NA
"414","Vitor Hugo Franchescoli de Souza","Vitor Hugo","https://s.glbimg.com/es/sde/f/2016/05/01/e68421691461665280e5183ea53281dd_FORMATO.png",72605,18,"PAL","zag","Provável",0,8.66,-0.22,2.97,17,NA
"415","Mike dos Santos Nenatarvicius","Mike","https://s.glbimg.com/es/sde/f/2016/07/12/a33842c75ada33b39286b16f8025f0d7_FORMATO.jpeg",72389,18,"INT","ata","Nulo",0,2.79,0,1.7,1,NA
"416","Clayton da Rosa Peixoto","Clayton","https://s.glbimg.com/es/sde/f/2016/07/13/a0dfbbf1e8da427bd425673b31c34b69_FORMATO.png",72717,18,"SPO","mei","Nulo",0,1.38,0,-0.22,4,NA
"417","Matheus Trindade Gonçalves","Trindade","https://s.glbimg.com/es/sde/f/2016/04/20/96cce04406801b8a2fd453be35779c55_FORMATO.png",92631,18,"FLA","mei","Nulo",0,1,0,0,0,NA
"418","Jakson Ragnar Follmann ","Follmann ","https://s.glbimg.com/es/sde/f/2016/06/30/c3eee6d0b0f223215c2ac42be641647b_FORMATO.png",72488,18,"CHA","gol","Nulo",0,2,0,0,0,NA
"419","Murilo Henrique Oliveira Santos","Murilo","https://s.glbimg.com/es/sde/f/2016/05/01/98decdad61a70e6a6bafcdcc0d9de4e8_FORMATO.png",92663,18,"SAO","ata","Nulo",0,1,0,0,0,NA
"420","Alan Santos da Silva","Alan Santos","https://s.glbimg.com/es/sde/f/2016/04/28/2e4514e1250273c20db6d592604c3980_FORMATO.png",70132,18,"COR","mei","Contundido",0,4.3,0,1.08,9,NA
"421","Kauê da Silva","Kauê","https://s.glbimg.com/es/sde/f/2016/05/01/df7c0360c8ab89632b37753d84417a45_FORMATO.jpeg",92623,18,"PAL","ata","Nulo",0,1,0,0,0,NA
"422","Sherman Andrés Cárdenas Estupiñan","Cárdenas","https://s.glbimg.com/es/sde/f/2016/07/23/9f4103e1e88a5d11336762a8a3f8a699_FORMATO.png",72871,18,"VIT","mei","Provável",0,5.75,0.91,2.55,2,NA
"423","Bruno Rafael Rodrigues do Nascimento","Bruno Rodrigues","https://s.glbimg.com/es/sde/f/2016/04/26/82136cdf105e3a392a1e3f8509d4e0d4_FORMATO.jpeg",92811,18,"ATL","ata","Nulo",0,1,0,0,0,NA
"424","Denilson dos Santos de Souza","Denilson","https://s.glbimg.com/es/sde/f/2016/04/27/55f997db71077c856623d4b6b24af096_FORMATO.jpeg",92662,18,"GRE","zag","Nulo",0,1,0,0,0,NA
"425","Alejandro César Donatti","Donatti","https://s.glbimg.com/es/sde/f/2016/07/06/f224ece8d3da1bb572a508b5959cbd59_FORMATO.png",81923,18,"FLA","zag","Nulo",0,8.7,0,5,1,NA
"426","Bruno Henrique Baio da Cunha","Bruno Baio","https://s.glbimg.com/es/sde/f/2016/04/30/275cee1c723b9cceb20ae481de7576d3_FORMATO.png",92764,18,"INT","ata","Nulo",0,1.47,0,0.7,2,NA
"427","Fábio Carvalho Matos","Fábio","https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png",93282,18,"SPO","mei","Nulo",0,3,0,0,0,NA
"428","Matheus Oliveira de Souza","Matheus Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/419d98d3e2a1e376088fe003f6cd7124_FORMATO.png",92661,18,"INT","lat","Nulo",0,1,0,0,0,NA
"429","Thiago Nascimento dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2016/04/20/9dde03b8c7fb0afd5732393740be4306_FORMATO.png",93151,18,"FLA","ata","Nulo",0,0.81,0,0.1,2,NA
"430","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2016/05/01/34831256992fc14506e63c0ef90d673a_FORMATO.png",93146,18,"VIT","mei","Nulo",0,1.77,0,1,1,NA
"431","Felipe Tontini da Silveira","Tontini","https://s.glbimg.com/es/sde/f/2016/04/30/a46c129afe79570472c320e05f2714b6_FORMATO.png",93152,18,"GRE","mei","Nulo",0,2,0,0,0,NA
"432","Ederson Honorato Campos","Ederson","https://s.glbimg.com/es/sde/f/2016/04/20/1d9d7ea2e5f74e2e387f2dca630e0ade_FORMATO.png",70173,18,"FLA","mei","Contundido",0,6.55,0,2.81,8,NA
"433","Francisco Jackson Menezes da Costa","Jackson Caucaia","https://s.glbimg.com/es/sde/f/2016/04/29/7508fb275c4f7e3c1c188cb14e6042ce_FORMATO.png",70162,18,"FIG","mei","Provável",0,0.91,0,0.27,6,NA
"434","Eriélton Carlos Pacheco","Pachequinho","https://s.glbimg.com/es/sde/f/2016/07/12/20b53e4a4f3eb900bbb4bee06e40526d_FORMATO.png",93153,18,"COR","tec","Provável",0,9.01,-0.12,3.31,13,NA
"435","Adryan Oliveira Tavares","Adryan ","https://s.glbimg.com/es/sde/f/2011/08/10/831f0216772c8719784cc6dcb86f64d9_FORMATO.jpeg",74083,18,"FLA","mei","Nulo",0,2.85,-0.34,0,2,NA
"436","Luis Gustavo de Almeida Pinto","Gustavo","https://s.glbimg.com/es/sde/f/2016/05/01/8670518bbe0da97cf0ecd2545901cbe3_FORMATO.png",70216,18,"VIT","gol","Nulo",0,1,0,0,0,NA
"437","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2016/05/01/956f8c7210c70087792d97d2e527d60c_FORMATO.png",93378,18,"PAL","zag","Nulo",0,1,0,0,0,NA
"438","Claudio Winck Neto","Claudio Winck","https://s.glbimg.com/es/sde/f/2016/05/09/44f7ab6c76f4634e4e996560532dad16_FORMATO.png",74074,18,"CHA","lat","Nulo",0,5.53,0,3.4,5,NA
"439","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2016/05/01/cc19b9e55d163ff47e693633d0443a0d_FORMATO.png",93368,18,"SAN","zag","Contundido",0,4,0,0,0,NA
"440","Wallace Oliveira dos Santos","Wallace Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/0a4ef48eb54897fc19994043260ef55f_FORMATO.png",74075,18,"GRE","lat","Nulo",0,5.13,0.13,6,1,NA
"441","Hernani Azevedo Junior","Hernani ","https://s.glbimg.com/es/sde/f/2016/04/26/78e49316a8b765001fd3cbed43fb8b5a_FORMATO.png",74078,18,"ATL","mei","Provável",0,2.86,-1.07,2.24,12,NA
"442","Matías Pisano","Pisano","https://s.glbimg.com/es/sde/f/2016/04/29/8007720f25e14fc4faca58ccdf8a89fa_FORMATO.png",93567,18,"CRU","mei","Nulo",0,2.96,0,1.45,4,NA
"443","Fernando Medeiros","Fernando Medeiros","https://s.glbimg.com/es/sde/f/2016/05/01/834fe463de30d72d6e401c844feb7092_FORMATO.png",92841,18,"SAN","mei","Nulo",0,0.8,0,-0.6,1,NA
"444","Wesley Pionteck Souza","Wesley Souza","https://s.glbimg.com/es/sde/f/2016/06/28/25f6b695b94a5b1163a135b74ddb3484_FORMATO.jpeg",93376,18,"SAN","mei","Nulo",0,2,0,0,0,NA
"445","José Élber Pimentel da Silva","Élber","https://s.glbimg.com/es/sde/f/2016/04/29/26c6c8beefa35a5684da137e0e90f6dc_FORMATO.png",74140,18,"CRU","mei","Contundido",0,13.68,0,4.75,9,NA
"446","César Eduardo González Amaiz","César González","https://s.glbimg.com/es/sde/f/2016/07/07/b9443e09e4265f4f7fe878ff81ac4122_FORMATO.png",74210,18,"COR","mei","Contundido",0,2.33,0,1.23,6,NA
"447","José Paolo Guerrero Gonzales","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2016/04/20/b32111b86cb0b507eb672fbe6392e61a_FORMATO.png",75295,18,"FLA","ata","Provável",0,6.93,-1.49,4.04,9,NA
"448","Gervasio Daniel Núñez","Gervasio Núñez","https://s.glbimg.com/es/sde/f/2016/05/20/f3f94ef0c4f0873bd1f6a82953360998_FORMATO.png",93697,18,"BOT","mei","Nulo",0,3.36,0,1.53,10,NA
"449","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2016/05/01/9159bcd85db743f56cfb40ade72eba88_FORMATO.png",93746,18,"SPO","ata","Nulo",0,4.38,0,-0.27,11,NA
"450","Yago Fernando da Silva","Yago","https://s.glbimg.com/es/sde/f/2016/04/28/53f6ff2a12e40b6f8dd49aef0978f58e_FORMATO.png",77500,18,"COR","zag","Provável",0,10.22,-0.33,1.53,7,NA
"451","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2016/04/29/cfce25280f9e71de54a5d5d03d8db439_FORMATO.png",93790,18,"FLU","mei","Nulo",0,2,0,0,0,NA
"452","Leandro da Silva","Leandro Silva","https://s.glbimg.com/es/sde/f/2016/04/29/30350579107b2bf5c3e11cbaaa65ec0f_FORMATO.png",77529,18,"FIG","lat","Contundido",0,5,0,0,0,NA
"453","Guilherme Natan de Lima","Lima","https://s.glbimg.com/es/sde/f/2016/04/27/059a0e58f2adc09337048722ca4f5ae4_FORMATO.png",94288,18,"CHA","mei","Nulo",0,1,0,0,0,NA
"454","Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",93414,18,"BOT","zag","Contundido",0,5.46,0,0.6,2,NA
"455","Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2016/05/20/f750960ead90efa047c243b4b6b090cc_FORMATO.png",93797,18,"BOT","lat","Nulo",0,1,0,0,0,NA
"456","Maicon da Silva Moreira","Maicon","https://s.glbimg.com/es/sde/f/2016/05/01/73eb2f3c2116883ae2fab5c16f675916_FORMATO.png",93804,18,"SPO","lat","Nulo",0,3,0,0,0,NA
"457","Bruno Brígido de Oliveira","Bruno Brígido","https://s.glbimg.com/es/sde/f/2016/02/19/f053ce859937795fb08a04bc73f4f3e5_FORMATO.png",77556,18,"COR","gol","Nulo",0,4,0,0,0,NA
"458","Gustavo Javier Canales","Canales","https://s.glbimg.com/es/sde/f/2016/07/22/ec2bde58091c2195d2b13cc74aa0cf1f_FORMATO.png",77772,18,"BOT","ata","Nulo",0,5.37,0.02,0.28,4,NA
"459","William de Oliveira Pottker","William Pottker","https://s.glbimg.com/es/sde/f/2016/07/08/b4c04abadeaeaac80fa7e9d660178aa8_FORMATO.png",77809,18,"PON","ata","Nulo",0,8.81,1.18,5.07,12,NA
"460","Keiller da Silva Nunes","Keiller","https://s.glbimg.com/es/sde/f/2016/04/30/27a59f8c22b27ce18864677f39ede22a_FORMATO.png",93834,18,"INT","gol","Nulo",0,1,0,0,0,NA
"461","João Felipe Schimdt Urbano","João Schmidt ","https://s.glbimg.com/es/sde/f/2016/05/01/5214f931543621b3d23666a103f23d6e_FORMATO.png",77777,18,"SAO","mei","Nulo",0,5.61,0,2.9,9,NA
"462","Filipe José Machado","Filipe Machado","https://s.glbimg.com/es/sde/f/2016/06/30/78960995e1a2da787ff88afa326350bc_FORMATO.png",77868,18,"CHA","zag","Provável",0,3.6,0.03,-0.62,4,NA
"463","Emerson da Conceição","Emerson Conceição","https://s.glbimg.com/es/sde/f/2016/07/07/f4a73e51545146594f085e9fa1249d93_FORMATO.png",77895,18,"COR","lat","Contundido",0,4.55,0,9.8,1,NA
"464","Danylo Fernandes Soares","Danylo Fernandes","https://s.glbimg.com/es/sde/f/2016/05/09/d3a75a8602cb0b8280503d0135270b23_FORMATO.png",93884,18,"AME","lat","Nulo",0,1,0,0,0,NA
"465","Roger Duarte de Oliveira","Roger","https://s.glbimg.com/es/sde/f/2016/05/09/fa348aaee3689338060f59ba8b89de3f_FORMATO.png",93883,18,"AME","zag","Nulo",0,1.34,0,1.23,6,NA
"466","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2016/05/01/b89def887a8c88677a346b6ef350770e_FORMATO.png",78248,18,"SAN","zag","Provável",0,5.6,-0.14,2.8,16,NA
"467","Leandro Cordeiro de Lima Silva","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/01/d96d5abb87f737dbad1aa76ded5f4549_FORMATO.png",78235,18,"SAN","mei","Nulo",0,2,0,0,0,NA
"468","Kaike Silva Mendes","Kaike","https://s.glbimg.com/es/sde/f/2016/04/30/eda437dba946f4c78406fdb01f3c70a5_FORMATO.png",93835,18,"INT","lat","Nulo",0,1,0,0,0,NA
"469","Jonathan Copete Valencia","Copete","https://s.glbimg.com/es/sde/f/2016/07/05/51accf3c8cee0e903942afbe9b7990a7_FORMATO.png",77959,18,"SAN","ata","Provável",0,13.95,-0.04,6.78,6,NA
"470","Maktom Chaidey Da Costa","Maktom","https://s.glbimg.com/es/sde/f/2016/05/09/de77428ca6af20063a4ea49e1cd1ec14_FORMATO.png",93885,18,"AME","mei","Nulo",0,1,0,0,0,NA
"471","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,18,"GRE","ata","Nulo",0,5.8,-0.21,0.07,7,NA
"472","Rafael Augusto Leite Fachin","Rafael Fachin","https://s.glbimg.com/es/sde/f/2016/05/09/6a8b5fddd514fa4dbc67fcd2c301f4d3_FORMATO.jpeg",93846,18,"COR","gol","Nulo",0,1,0,0,0,NA
"473","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2016/05/01/85751bb6bf154f66767689168ed965aa_FORMATO.png",78407,18,"PON","zag","Suspenso",0,8.52,0.94,2.7,10,NA
"474","Eugenio Esteban Mena Reveco","Mena","https://s.glbimg.com/es/sde/f/2016/05/01/b6636f216cfaa7ececec16111456dc19_FORMATO.png",77967,18,"SAO","lat","Provável",0,3.81,1.17,2.47,3,NA
"475","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2016/04/29/14aa30db9557f9ceff03aade842303eb_FORMATO.png",93869,18,"CRU","gol","Nulo",0,2,0,0,0,NA
"476","Fábio Braga","Fábio Braga","https://s.glbimg.com/es/sde/f/2016/07/08/255edaf9c9f0cd9f9fb3d7be25c967fa_FORMATO.png",78464,18,"COR","mei","Nulo",0,2.05,0,1.23,3,NA
"477","Vagner Antônio Brandalise","Vagner","https://s.glbimg.com/es/sde/f/2016/05/01/070befdf695ba9061ea52576d98e9ec2_FORMATO.png",78151,18,"PAL","gol","Dúvida",0,3.34,0.14,-1.8,3,NA
"478","Oswaldo Alfredo de Lima Gonçalves","Oswaldo","https://s.glbimg.com/es/sde/f/2016/07/08/6a5e9c99f9352d4d5f9780bf0a4b7293_FORMATO.png",78422,18,"SPO","zag","Nulo",0,0.88,0,-1.03,3,NA
"479","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2016/05/01/a93f99205ac1160291913798df1695dc_FORMATO.png",78086,18,"PON","gol","Nulo",0,3,0,0,0,NA
"480","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2016/05/09/5478d297b25b3631c3664a8e03e2cd38_FORMATO.png",93882,18,"ATL","gol","Nulo",0,1,0,0,0,NA
"481","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2016/05/09/b119d2bddf0c1d9bdba7a3ad69bbaa24_FORMATO.jpeg",94003,18,"CHA","zag","Nulo",0,1,0,0,0,NA
"482","Matheus Leonardo Sales Cardoso","Matheusinho","https://s.glbimg.com/es/sde/f/2016/05/09/ffb5011da1ab75ebc1ade153dd6b37b1_FORMATO.png",93886,18,"AME","mei","Provável",0,2.91,1.1,1.04,5,NA
"483","Victor Vinícius Coelho dos Santos","Vitinho","https://s.glbimg.com/es/sde/f/2016/04/30/3d3d6c56c09cbb3c5faabff10e811d39_FORMATO.png",78435,18,"INT","ata","Dúvida",0,11.9,0,4.47,16,NA
"484","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2016/04/20/03bb5324d5512b7697e1020d78d05d2f_FORMATO.png",78478,18,"FLA","mei","Provável",0,16.97,0.11,5.24,18,NA
"485","Alan Cassio da Cruz","Alan Mineiro","https://s.glbimg.com/es/sde/f/2016/07/13/ccbfbe0c1a0bfbdb6f7efe9c3bc4a27e_FORMATO.png",78765,18,"AME","mei","Nulo",0,5.88,0,0.84,11,NA
"486","Sérgio Manoel Barbosa Santos","Sérgio Manoel","https://s.glbimg.com/es/sde/f/2016/06/30/82e5c4d82372ce11ed6dd7810894679f_FORMATO.png",78500,18,"CHA","mei","Contundido",0,3.11,0,2.19,9,NA
"487","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2016/05/01/1eac9f5c4053080a4a2e6359bd545014_FORMATO.png",78445,18,"SPO","lat","Nulo",0,12.58,0,3.41,11,NA
"488","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2016/05/01/c1b4a2668433c14055e715bd223d2ced_FORMATO.png",94044,18,"SAN","gol","Nulo",0,2,0,0,0,NA
"489","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2016/06/28/314666b22831271d8ff5b2aab8e93ec2_FORMATO.jpeg",78548,18,"SAN","mei","Nulo",0,3.46,-0.1,3.46,5,NA
"490","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2016/05/01/f0e73e5e5dedab47653f0d447756e4f4_FORMATO.png",78578,18,"SAN","ata","Nulo",0,3.3,0,1.64,9,NA
"491","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2016/04/01/1485ccf7bc8648ce9459935173d1d942_FORMATO.png",78584,18,"GRE","gol","Contundido",0,3,0,0,0,NA
"492","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2016/04/30/77a813684c8bec870853e82a9e5d8c78_FORMATO.png",78715,18,"GRE","mei","Nulo",0,5.74,0,-0.42,9,NA
"493","Guilherme Gianotti Morassi","Guilherme Morassi","https://s.glbimg.com/es/sde/f/2016/07/06/2b8ab58b9967522c8b927c30e53414e6_FORMATO.png",94013,18,"FIG","lat","Dúvida",0,1.6,0,0,1,NA
"494","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/77d478fc6384356d3c3869a3d5688c99_FORMATO.png",78605,18,"PAL","mei","Nulo",0,16,0,0,0,NA
"495","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",78839,18,"SAN","gol","Nulo",0,3,0,0,0,NA
"496","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,18,"CRU","lat","Nulo",0,6.03,0,1.37,8,NA
"497","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2016/05/01/f392eee84b1739e345e9b45a514b398e_FORMATO.jpeg",94045,18,"SAN","mei","Nulo",0,1,0,0,0,NA
"498","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2016/05/01/9fcbafd898a27f7ee27ac9c658b79f4e_FORMATO.png",78850,18,"PON","lat","Provável",0,17.39,3.65,4.89,17,NA
"499","Lucas Ribamar Lopes dos Santos Bibiano","Ribamar","https://s.glbimg.com/es/sde/f/2016/05/20/c2b2ff7808695647ee0d6a0124a9df42_FORMATO.png",94068,18,"BOT","ata","Nulo",0,6.28,0,1.22,12,NA
"500","Luiz Miller dos Santos Silva","Luiz Miller","https://s.glbimg.com/es/sde/f/2016/05/01/07a0c81156c35ffc3aa26adc06a9a5e2_FORMATO.png",94143,18,"STC","gol","Nulo",0,1,0,0,0,NA
"501","Marcelo Augusto Mathias da Silva","Marcelo","https://s.glbimg.com/es/sde/f/2016/04/27/2ff3f8fd47b927f6e7aaefc9020fd98c_FORMATO.png",78895,18,"CHA","zag","Contundido",0,7.33,0,2.52,12,NA
"502","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2016/05/01/a0829f0801ed8f6ec3f080d37c905d4f_FORMATO.png",78855,18,"PAL","mei","Nulo",0,6.31,-0.3,4.13,11,NA
"503","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,18,"SPO","gol","Nulo",0,1,0,0,0,NA
"504","Rodrigo Dourado Cunha","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2016/04/30/125a07d72be4705ac75309652609a92e_FORMATO.png",78865,18,"INT","mei","Nulo",0,9.74,0,3.65,8,NA
"505","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2016/04/20/f969d90dae6aa636d5e07326a7cb3c9c_FORMATO.png",94138,18,"FLA","ata","Nulo",0,9.02,0,4.55,9,NA
"506","Raphael David Thomaz","Raphinha","https://s.glbimg.com/es/sde/f/2016/05/30/d1ded0ddc810e7ee6c8579efdbaa1e42_FORMATO.png",78868,18,"INT","lat","Nulo",0,1.3,0,-0.75,2,NA
"507","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2016/07/14/4a1f731527e5990caa3c06300b4ee44b_FORMATO.png",94154,18,"PON","mei","Provável",0,3.78,-0.48,1.85,6,NA
"508","Thallyson Gabriel Lobo Seabra","Thallyson",NA,94144,18,"SPO","ata","Nulo",0,2,0,0,0,NA
"509","Edson Kölln","Edson Kölln","https://s.glbimg.com/es/sde/f/2016/05/01/c36af0e7ee65907c7419352b5fbc6679_FORMATO.png",78979,18,"STC","gol","Nulo",0,2,0,0,0,NA
"510","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2015/07/22/3eb98a31a7a37b5944e10c1042eab5c9_FORMATO.jpeg",78968,18,"PAL","ata","Provável",0,6.69,0.28,1.53,4,NA
"511","Moisés Ribeiro Santos","Moisés","https://s.glbimg.com/es/sde/f/2016/04/27/23000de814513259c7b14080e5957a10_FORMATO.png",78991,18,"CHA","mei","Contundido",0,3.41,0,0.9,4,NA
"512","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2016/05/01/219ecaef93bd80a39957849e5c00a8ca_FORMATO.png",79035,18,"SAN","zag","Suspenso",0,6.56,-0.31,3.64,14,NA
"513","Eduardo Henrique da Silva","Eduardo","https://s.glbimg.com/es/sde/f/2016/05/09/87e35bd6199717635fc3e63b529f9977_FORMATO.png",78994,18,"ATL","mei","Nulo",0,6.7,0,2.62,6,NA
"514","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2016/04/26/334b3b9b8036a87dfc2b71286be6e15e_FORMATO.png",79042,18,"ATL","zag","Nulo",0,10.03,0,4.42,5,NA
"515","Lourency do Nascimento Rodrigues","Lourency","https://s.glbimg.com/es/sde/f/2016/04/27/3a84257ee84604c2cff291c1b066a26b_FORMATO.png",94249,18,"CHA","ata","Nulo",0,1.26,0.19,0.58,4,NA
"516","Guilherme Augusto Vieira dos Santos","Guilherme","https://s.glbimg.com/es/sde/f/2016/06/28/7bfdbbebd2d56007229af4020f050265_FORMATO.jpeg",94207,18,"GRE","ata","Nulo",0,1.24,0.25,-0.27,3,NA
"517","Elisson Aparecido Rosa","Elisson","https://s.glbimg.com/es/sde/f/2016/05/25/3554792f7d6370422f0d6500155cbe09_FORMATO.jpeg",79048,18,"CRU","gol","Provável",0,4,0,0,0,NA
