"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","CA","FC","FD","FF","FS","G","I","PE","RB","A","GC","SG","FT","DD","GS","CV","PP","DP"
"290","Felipe da Silva Amorim","Felipe Amorim","https://s.glbimg.com/es/sde/f/2016/06/08/2306a1ec9686db086d997059d3847b80_FORMATO.jpeg",71040,10,"COR","mei","Provável",2.6,4.39,0.46,1.23,4,NA,1,NA,2,6,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Renato Escobar Baruffi","Bady","https://s.glbimg.com/es/sde/f/2016/04/29/86021128208f5dddbdf8cfee7d06b136_FORMATO.png",71778,10,"FIG","mei","Provável",0.3,8.37,-2.65,2.6,10,1,9,1,11,3,2,NA,35,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"292","Bruno Medeiros Grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2016/04/30/e11b5f17e91f0b101c1a042a938318d6_FORMATO.png",71818,10,"GRE","gol","Contundido",0,4.69,0,3.67,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,5,NA,NA,NA
"293","Kelvin Mateus de Oliveira","Kelvin","https://s.glbimg.com/es/sde/f/2016/05/01/add22040f29ff17ef48edd7a588ec18c_FORMATO.png",71549,10,"SAO","ata","Contundido",-0.3,7.36,-0.39,3.39,9,1,7,5,3,15,NA,3,20,7,2,NA,NA,2,NA,NA,NA,NA,NA
"294","Ocimar de Almeida Júnior ","Júnior Urso ","https://s.glbimg.com/es/sde/f/2016/04/26/b4f69a6fdc9b16887143827898490777_FORMATO.png",71829,10,"ATL","mei","Nulo",0,14.02,0,5.19,7,1,6,3,6,9,1,NA,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Thiago Galhardo do Nascimento Rocha","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2016/01/29/6983a9f841d61698c2ee375ce57590e3_FORMATO.jpeg",71844,10,"PON","mei","Dúvida",0,3.78,0,0.82,6,2,11,2,4,6,NA,NA,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Renan de Oliveira Fonseca","Renan Fonseca","https://s.glbimg.com/es/sde/f/2016/05/20/8a933b2d225a7b56e6267a2148ab68d0_FORMATO.png",72037,10,"BOT","zag","Dúvida",5.1,2.68,1.17,0.26,5,1,5,NA,2,2,NA,NA,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"297","Bruno Eduardo de Moraes","Bruno Moraes","https://s.glbimg.com/es/sde/f/2016/05/01/f4731774096a0926ebfb7194d29f9ae8_FORMATO.png",71915,10,"STC","ata","Nulo",0,2.49,0,0.08,5,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Wellington do Nascimento Silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2016/04/29/e5440de7bae253c68911195524c51b6a_FORMATO.png",71892,10,"FLU","lat","Provável",1.3,9.83,-0.15,3.5,7,1,9,NA,3,10,NA,1,20,12,NA,NA,2,NA,NA,NA,NA,NA,NA
"299","Uillian Correia Granemann","Uillian Correia","https://s.glbimg.com/es/sde/f/2016/05/01/10d10d398f850bd63c86f958c7f28a2e_FORMATO.jpeg",72007,10,"STC","mei","Provável",0,8.23,0,1.07,8,3,26,1,1,7,NA,NA,16,16,1,NA,NA,NA,NA,NA,1,NA,NA
"300","Maurício Azevedo Alves","Amaral","https://s.glbimg.com/es/sde/f/2016/05/01/240c600fd391768b337710d0c00f742c_FORMATO.png",72071,10,"VIT","mei","Provável",2.1,6.03,-0.69,1.47,10,2,19,2,7,13,NA,NA,30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Tiago da Costa Silva","Tiago Costa","https://s.glbimg.com/es/sde/f/2016/05/01/528278a57134fbffc414225c38342b02_FORMATO.png",71885,10,"STC","lat","Contundido",7.2,6.33,0.6,1.87,9,4,18,2,2,9,NA,NA,29,18,1,1,1,NA,NA,NA,NA,NA,NA
"302","Giovanni Palmieri dos Santos","Giovanni","https://s.glbimg.com/es/sde/f/2016/04/29/d954165fc5e9964dc562fb2abafc176f_FORMATO.png",72097,10,"FLU","lat","Nulo",-2.5,7.14,-1.05,3.8,6,2,3,1,2,3,NA,1,18,9,NA,NA,3,NA,NA,NA,NA,NA,NA
"303","Matheus Simonete Bressanelli","Bressan","https://s.glbimg.com/es/sde/f/2016/04/30/64171a15302ae76f8b924c5e7bbad3b5_FORMATO.png",72491,10,"GRE","zag","Suspenso",-7.2,5.85,-2.62,3.48,6,NA,5,NA,NA,2,NA,NA,15,7,1,NA,3,NA,NA,NA,1,NA,NA
"304","Frederico Burgel Xavier ","Fred","https://s.glbimg.com/es/sde/f/2016/04/30/ded85791904973e78a63259219ccdc59_FORMATO.png",72490,10,"GRE","zag","Provável",0.3,12.48,-2.13,5.17,4,1,3,NA,NA,2,1,1,9,2,NA,NA,3,NA,NA,NA,NA,NA,NA
"305","João Paulo Mior","João Paulo","https://s.glbimg.com/es/sde/f/2016/05/01/8113dcced21a9f08cfe758943519c15a_FORMATO.png",72168,10,"STC","mei","Provável",2.9,6.7,-0.05,2.57,8,2,19,3,1,15,NA,NA,37,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"306","Rafael Berger","Alemão","https://s.glbimg.com/es/sde/f/2016/05/01/18765d7c11324bf00d94b50056decf08_FORMATO.png",74014,10,"STC","zag","Nulo",0,2.09,0,0.5,3,1,3,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Thiago Henrique Mendes Ribeiro","Thiago Mendes","https://s.glbimg.com/es/sde/f/2016/05/01/7bffad216f281ba79db7820b8448dae1_FORMATO.png",71123,10,"SAO","mei","Provável",7.7,7.73,1.54,2.38,8,3,10,2,2,21,NA,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Vitor Hugo Franchescoli de Souza","Vitor Hugo","https://s.glbimg.com/es/sde/f/2016/05/01/e68421691461665280e5183ea53281dd_FORMATO.png",72605,10,"PAL","zag","Provável",7.4,9.44,1.55,3.25,9,3,13,1,1,2,2,NA,24,6,1,NA,3,NA,NA,NA,NA,NA,NA
"309","Ayrton Luis Ganino","Ayrton","https://s.glbimg.com/es/sde/f/2015/10/29/6d1b2a3681d5769ef11d0f7b32fbb3e3_FORMATO.png",72334,10,"FIG","lat","Provável",5.6,9.19,1.35,4.47,7,1,8,2,2,11,NA,NA,23,9,1,NA,3,NA,NA,NA,NA,NA,NA
"310","Clayton da Rosa Peixoto","Clayton",NA,72717,10,"SPO","mei","Nulo",0,1.34,0,-0.4,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Jailson Marcelino dos Santos","Jailson","https://s.glbimg.com/es/sde/f/2016/05/01/eefe06604642d12c5a4a811575872536_FORMATO.png",72290,10,"PAL","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Paulo Cezar Magalhães Lobos","Paulo Cezar","https://s.glbimg.com/es/sde/f/2016/04/30/c1672b9c587a6a33d10e5bf33db00999_FORMATO.png",72896,10,"INT","lat","Nulo",0,4.41,0,5.5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"313","Mike dos Santos Nenatarvicius","Mike","https://s.glbimg.com/es/sde/f/2016/06/11/047d938ae4e915f521415c563dcad8c9_FORMATO.png",72389,10,"INT","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Rodrigo Oliveira Lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2016/05/20/1cfe544293261682171b21a47393cd7a_FORMATO.png",72362,10,"BOT","mei","Nulo",0,13.65,0,5.17,3,NA,2,NA,NA,2,NA,NA,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Cesar Iván Benitez","César Benítez","https://s.glbimg.com/es/sde/f/2016/05/09/65d5e940224b5bac964c40945cc7b42a_FORMATO.jpeg",72932,10,"COR","lat","Contundido",0,2.9,0,-0.1,2,1,3,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Renato Gonçalves de Lima","Renatinho","https://s.glbimg.com/es/sde/f/2016/05/01/18fc6fba34015748124139867c57db94_FORMATO.png",73344,10,"STC","lat","Contundido",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Renê dos Santos Júnior","Renê Júnior","https://s.glbimg.com/es/sde/f/2016/05/02/d2495b2c5243d738c214c07a06a54797_FORMATO.jpeg",73281,10,"PON","mei","Provável",0.4,3.65,-0.26,0.46,7,1,12,NA,3,9,NA,NA,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Jakson Ragnar Follmann ","Follmann ","https://s.glbimg.com/es/sde/f/2016/05/25/cd72fbc174946d693da25241360bed6d_FORMATO.jpeg",72488,10,"CHA","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Luís Enrique Cáceres Centurión","Luís Cáceres","https://s.glbimg.com/es/sde/f/2016/05/09/59d27601ab5d146a082abc1e45950431_FORMATO.jpeg",72943,10,"COR","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Weverson Leandro Oliveira Moura","Leandro","https://s.glbimg.com/es/sde/f/2016/05/09/f02a18ea7808823ef837869864d4a7bc_FORMATO.jpeg",73085,10,"COR","ata","Nulo",-0.5,7.21,-0.31,2.27,7,NA,7,2,1,3,1,3,5,1,1,NA,NA,1,NA,NA,NA,NA,NA
"321","Thiago Rodrigues de Oliveira Nogueira","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2016/01/29/f69e37ab17b3ed8fd33b0279494c64c7_FORMATO.jpeg",73414,10,"FIG","gol","Nulo",0,3.85,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA
"322","Luccas Claro dos Santos","Luccas Claro","https://s.glbimg.com/es/sde/f/2016/04/28/212653f2dde798fcc736ead5c59f61db_FORMATO.png",73465,10,"COR","zag","Provável",7.4,13.86,1.48,2.8,4,4,3,NA,NA,3,1,1,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"323","Samuel Xavier Brito","Samuel Xavier","https://s.glbimg.com/es/sde/f/2016/05/01/02f546c1013f3369de8475d0bf247287_FORMATO.png",73384,10,"SPO","lat","Provável",3.5,6.72,-0.01,2.38,9,5,10,2,3,17,NA,NA,22,12,NA,NA,2,NA,NA,NA,NA,NA,NA
"324","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2016/04/20/43f762e9398936d399d42746fc9cfdd4_FORMATO.png",73515,10,"FLA","mei","Nulo",0,4.04,0,1.16,5,NA,NA,3,NA,3,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/06/23/d272a6afb889b325b761ee2ad2276506_FORMATO.png",73540,10,"SPO","ata","Nulo",0,7.49,0,2.06,5,NA,1,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Rafael Vaz dos Santos","Rafael Vaz","https://s.glbimg.com/es/sde/f/2016/06/08/1a67ea2b9f6849632449b59749761b92_FORMATO.jpeg",73421,10,"FLA","zag","Provável",4.2,10.34,0.82,5.65,4,NA,1,1,3,3,NA,NA,17,8,NA,NA,2,NA,NA,NA,NA,NA,NA
"327","Eduardo Antônio Machado Teixeira","Eduardo","https://s.glbimg.com/es/sde/f/2016/05/25/236f1266c4a0e2e115c7043e40e98639_FORMATO.jpeg",73353,10,"AME","mei","Provável",-0.6,2.57,0.1,0.78,6,NA,4,2,2,3,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Argélico Fucks","Argel Fucks","https://s.glbimg.com/es/sde/f/2016/04/30/739fba05ad596b31404522421fe73297_FORMATO.png",73317,10,"INT","tec","Provável",0.82,10.66,-0.7,4.12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Luiz Eduardo Figueiredo ","Dudu","https://s.glbimg.com/es/sde/f/2016/06/06/40f0af5340b416117286fd86d654ed06_FORMATO.png",73511,10,"FLU","mei","Nulo",0,9.41,0,0.1,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Francinilson Santos Meireles","Maranhão","https://s.glbimg.com/es/sde/f/2016/06/06/58e8bbe07b865bc34b46292a10a0bf16_FORMATO.png",73513,10,"FLU","mei","Nulo",0,2.31,0.06,0.47,3,1,2,NA,NA,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Rodrigo Caio Roquette Russo","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,10,"SAO","zag","Dúvida",7.9,12.73,2.37,0.9,2,NA,3,NA,1,1,NA,NA,1,2,NA,1,1,NA,NA,NA,NA,NA,NA
"332","Marcos Vinícius de Jesus Araújo","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2016/04/29/ab99a143750d322ad2aad71c76d7031c_FORMATO.png",73721,10,"CRU","mei","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Bruno Fabiano Alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2016/04/29/49e9429e3f444ef44bc9a03295902d5f_FORMATO.png",73620,10,"FIG","zag","Provável",8.8,12.78,2,3.97,10,NA,7,NA,NA,5,1,1,24,12,NA,NA,4,NA,NA,NA,NA,NA,NA
"334","Jorge Fellipe de Oliveira Figueiro","Jorge Fellipe","https://s.glbimg.com/es/sde/f/2016/06/06/f32873f8fe00f7196bcbb14d8028b9d7_FORMATO.png",73544,10,"ATL","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Lucas David Pratto","Lucas Pratto","https://s.glbimg.com/es/sde/f/2016/04/26/56245b924208def6d8688f6d5c9181be_FORMATO.png",73649,10,"ATL","ata","Contundido",0,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Claudinei Junio De Souza","Claudinei","https://s.glbimg.com/es/sde/f/2016/05/09/5009508d2616d24ba400e2e4ddd8cc43_FORMATO.png",73863,10,"AME","mei","Nulo",0,8.76,0,3.04,7,NA,4,NA,1,6,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Rildo de Andrade Felicissimo","Rildo","https://s.glbimg.com/es/sde/f/2016/04/28/955d786aa05db6ee13365e3b0b54e2ed_FORMATO.png",73635,10,"COR","ata","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Héctor Canteros","Canteros","https://s.glbimg.com/es/sde/f/2016/04/20/99c13653a46dab64b8cde0f0192fdc61_FORMATO.png",73918,10,"FLA","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Samuel Rosa Gonçalves ","Samuel ","https://s.glbimg.com/es/sde/f/2016/05/30/6c55dee9bbd50504cdedf8b7a7dfe5e4_FORMATO.png",73806,10,"FLU","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,10,"SAN","mei","Nulo",0,3.22,0,0.4,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Roberto Junior Fernández Torres","Gatito Fernández","https://s.glbimg.com/es/sde/f/2016/04/29/9fb2711aff734db5e097a8c785f181cf_FORMATO.png",74061,10,"FIG","gol","Provável",8,8.66,2.65,4.6,8,1,NA,NA,NA,2,NA,NA,4,NA,NA,NA,3,NA,15,8,1,NA,NA
"342","Walisson Moreira Farias Maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2016/04/28/918d1d4bb2f6863c25280a205740a148_FORMATO.png",73991,10,"COR","zag","Nulo",1.5,4.26,-0.74,1.5,1,NA,2,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Cristian Mark Junio Nascimento Oliveira Baroni","Cristian","https://s.glbimg.com/es/sde/f/2016/04/28/ef1d2a5ff504e9d69923adec9d7edfe3_FORMATO.png",37608,10,"COR","mei","Contundido",0,2.88,0,1.94,5,3,5,1,2,NA,NA,NA,15,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"344","Marcos Roberto da Silva Barbosa","Marquinhos","https://s.glbimg.com/es/sde/f/2016/04/29/b0d8a0ac72e4282897d8e69e4c670c2b_FORMATO.png",38515,10,"FIG","zag","Provável",5.7,5.69,1.18,2.88,5,1,4,NA,NA,2,NA,NA,9,3,NA,NA,3,NA,NA,NA,NA,NA,NA
"345","Rodinei Marcelo de Almeida","Rodinei","https://s.glbimg.com/es/sde/f/2016/04/20/5aa14228427583453758e5c79b1bc40d_FORMATO.png",73992,10,"FLA","lat","Provável",11.5,14.77,2.25,4.55,10,1,6,2,4,15,NA,1,34,17,NA,NA,4,NA,NA,NA,NA,NA,NA
"346","Claudio Winck Neto","Claudio Winck","https://s.glbimg.com/es/sde/f/2016/05/09/44f7ab6c76f4634e4e996560532dad16_FORMATO.png",74074,10,"CHA","lat","Provável",4.8,5.47,0.3,3.63,3,NA,3,NA,NA,NA,NA,NA,9,3,NA,NA,2,NA,NA,NA,NA,NA,NA
"347","Dagoberto Pelentier","Dagoberto","https://s.glbimg.com/es/sde/f/2016/05/01/959bce7e4083d35acad0cf216886af9b_FORMATO.png",37613,10,"VIT","ata","Provável",0,6.09,-0.53,1.01,9,1,7,6,8,14,NA,2,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Luiz Antonio de Souza Soares","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2016/05/01/cc80f0ff335279c7404010486b0f3f24_FORMATO.png",74060,10,"SPO","mei","Nulo",-0.5,4.96,0.03,-0.95,4,1,3,NA,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Eduardo Luís Abonizio de Souza","Edu Dracena","https://s.glbimg.com/es/sde/f/2016/05/01/652eaba0da463e14e3f20b2102573e34_FORMATO.png",37657,10,"PAL","zag","Provável",6.9,5.77,1.26,3.35,4,1,7,2,1,8,NA,NA,4,2,NA,NA,2,NA,NA,NA,NA,NA,NA
"350","Wallace Oliveira dos Santos","Wallace Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/0a4ef48eb54897fc19994043260ef55f_FORMATO.png",74075,10,"GRE","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Rafael Marques Pinto","Rafael Marques","https://s.glbimg.com/es/sde/f/2016/05/09/8f5736c815db151f6d5acaeb13711516_FORMATO.png",37623,10,"COR","zag","Nulo",0,7.2,0,2.3,8,3,12,NA,NA,6,1,NA,20,12,NA,NA,1,NA,NA,NA,NA,NA,NA
"352","Lauro Júnior Batista da Cruz","Lauro","https://s.glbimg.com/es/sde/f/2016/05/09/249e731821db5544fc0c4fb41a95db56_FORMATO.jpeg",37659,10,"ATL","gol","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Fábio Deivson Lopes Maciel","Fábio","https://s.glbimg.com/es/sde/f/2016/04/29/d67882f35767ba55ac29318622b2d920_FORMATO.png",37656,10,"CRU","gol","Provável",7.7,10.66,1.22,1.47,10,2,1,NA,NA,NA,NA,NA,6,NA,NA,NA,2,NA,13,14,NA,NA,NA
"354","Marcelo Hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2016/04/30/496cbddd535f78e8860bfc0028862e34_FORMATO.png",82639,10,"GRE","lat","Dúvida",3.3,8.05,-0.41,4.79,8,2,12,NA,2,8,1,NA,35,12,1,NA,4,NA,NA,NA,NA,NA,NA
"355","Carlos Alberto Gomes de Jesus","Carlos Alberto","https://s.glbimg.com/es/sde/f/2016/04/29/6d844ecf2e201d5ccaf0120e89a2a63f_FORMATO.png",37652,10,"FIG","mei","Contundido",0,6.35,0,4.3,2,NA,2,NA,NA,3,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"356","Rafael Martiniano de Miranda Moura","Rafael Moura","https://s.glbimg.com/es/sde/f/2016/04/29/505bb95d4110ddb7f27fe3607bdc1e3d_FORMATO.png",37655,10,"FIG","ata","Dúvida",0,12.45,0,5.28,8,2,17,5,9,9,5,8,19,1,NA,NA,NA,2,NA,NA,NA,NA,NA
"357","Luan José Niedzielsk","Luan","https://s.glbimg.com/es/sde/f/2016/04/29/991a0d7a9b4600fa1498460e55dcf6cf_FORMATO.png",83688,10,"FIG","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Alecsandro Barbosa Felisbino","Alecsandro","https://s.glbimg.com/es/sde/f/2016/05/30/1c83a2b2521974f5bd8599c7f316093a_FORMATO.png",37673,10,"PAL","ata","Suspenso",0,7.42,0,1.26,5,NA,8,3,1,2,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Jonathan Cícero Moreira","Jonathan","https://s.glbimg.com/es/sde/f/2016/04/29/342b9727e7f297bb78896cf41975a0af_FORMATO.png",37662,10,"FLU","lat","Provável",2.2,8.98,0.16,2.73,10,2,6,1,1,5,NA,1,27,11,NA,NA,4,NA,NA,NA,NA,NA,NA
"360","Henrique Pacheco de Lima","Henrique","https://s.glbimg.com/es/sde/f/2016/04/29/3ee91a269e77c0defb08f1fee38c0aff_FORMATO.png",37694,10,"CRU","mei","Provável",15.6,11.44,2.81,4.44,10,2,11,1,2,15,1,NA,33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Marcos Venâncio de Albuquerque","Ceará","https://s.glbimg.com/es/sde/f/2016/05/09/8ba64e76cef79e4543ffd32d93976a9e_FORMATO.jpeg",37790,10,"COR","lat","Contundido",0,6.21,0,1.05,2,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Cícero Santos","Cícero","https://s.glbimg.com/es/sde/f/2016/04/29/e356e8f08f83d738804569dcdf24662b_FORMATO.png",37688,10,"FLU","mei","Provável",5.5,8.48,0.85,1.67,10,2,17,4,9,22,1,7,39,8,1,NA,NA,NA,NA,NA,NA,1,NA
"363","Leonardo da Silva Moura","Léo Moura","https://s.glbimg.com/es/sde/f/2016/05/01/25183d41515e2ce759f2ba9f81973c85_FORMATO.jpeg",37701,10,"STC","lat","Nulo",0,7.94,0,2.83,7,2,5,2,NA,3,NA,NA,14,10,1,NA,1,NA,NA,NA,NA,NA,NA
"364","Edimo Ferreira Campos","Edinho","https://s.glbimg.com/es/sde/f/2016/06/10/647d79ec841a6397b9bdb3cbea8b8c24_FORMATO.jpeg",37792,10,"COR","mei","Provável",3.2,1.98,0.38,0.88,6,2,12,1,1,6,NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Marcos Arouca da Silva","Arouca","https://s.glbimg.com/es/sde/f/2016/05/01/1c67e891759a1d905e98b60faab6c0d8_FORMATO.png",37718,10,"PAL","mei","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Elano Blumer","Elano","https://s.glbimg.com/es/sde/f/2016/05/01/c5eac32204a0124e851be34b9419f9db_FORMATO.png",37917,10,"SAN","mei","Nulo",0,6.46,0,-0.4,2,NA,3,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Marcelo Boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2016/04/27/b9625b133d8e576300589a4318722188_FORMATO.png",37788,10,"CHA","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Marcelo Grohe","Marcelo Grohe","https://s.glbimg.com/es/sde/f/2016/04/30/24c6dcd5d18502d7d51725cc7c39f9d2_FORMATO.png",37770,10,"GRE","gol","Provável",1.4,11.52,-0.62,4.33,7,1,NA,NA,NA,1,NA,NA,4,NA,NA,NA,5,NA,6,5,NA,NA,NA
"369","Antonio Carlos Cunha Capocasali Júnior","Antonio Carlos ","https://s.glbimg.com/es/sde/f/2016/05/13/0ecf2108bd8ddd8c2893b22ed1866b09_FORMATO.png",79702,10,"PON","zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Cristian Martins Cabral","Cristian","https://s.glbimg.com/es/sde/f/2016/05/01/faa6415e93854cb938cf48c3b0cdef46_FORMATO.png",37837,10,"PON","mei","Nulo",0.2,4.05,-0.08,0.34,9,2,8,1,2,8,NA,NA,13,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"371","Cleber Santana Loureiro","Cleber Santana","https://s.glbimg.com/es/sde/f/2016/04/27/c3966e4c695292b7e3a189109ef1b5a2_FORMATO.png",38032,10,"CHA","mei","Provável",2.4,4.04,0.32,0.82,9,4,19,3,3,10,NA,NA,24,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"372","Humberlito Borges Teixeira","Borges","https://s.glbimg.com/es/sde/f/2016/05/03/436a2c59283ae195563be05647dbf600_FORMATO.jpeg",37941,10,"AME","ata","Nulo",-0.5,3.91,-1.46,2.1,6,NA,4,2,5,5,1,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Hernani Azevedo Junior","Hernani ","https://s.glbimg.com/es/sde/f/2016/04/26/78e49316a8b765001fd3cbed43fb8b5a_FORMATO.png",74078,10,"ATL","mei","Nulo",0,1.6,0,1.22,6,2,12,1,NA,3,1,NA,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Diego Alfredo Lugano Moreno","Lugano","https://s.glbimg.com/es/sde/f/2016/05/01/08944541062646b222c15154448a4d88_FORMATO.png",38062,10,"SAO","zag","Dúvida",0,14.33,0,4.91,7,3,5,NA,1,3,2,2,15,6,NA,NA,4,NA,NA,NA,NA,NA,NA
"375","Yago Fernando da Silva","Yago","https://s.glbimg.com/es/sde/f/2016/04/28/53f6ff2a12e40b6f8dd49aef0978f58e_FORMATO.png",77500,10,"COR","zag","Contundido",0,10.18,0,-2,2,NA,2,NA,1,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA
