,atletas.entrou_em_campo,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.media_num,CA,DS,FC,FF,FS,SG,DE,GS,A,I,G,FD,FT,PS,PP,PC,V,CV,DP,GC
264,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,,95878,3.0,tobias-figueiredo,0,Tobias Figueiredo,288,4,0.0,0.0,T. Figueiredo,5,3,Tobias Pereira Figueiredo,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
265,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_frORMmM.png,,96089,3.22,machado,1,Machado,283,4,0.0,0.0,Machado,6,4,Luiz Filipe da Rosa Machado - Felipe,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
266,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,,96340,10.0,lima,3,Lima,266,4,-0.71,3.7,Lima,7,4,Vinicius Moreira de Lima,Fluminense,6.87,1.0,3.0,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,
267,True,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,,96610,9.84,matheus-pereira,4,Matheus Pereira,283,4,2.63,16.8,M. Pereira,6,4,Matheus Fellipe Costa Pereira,Cruzeiro,6.08,1.0,1.0,3.0,5.0,13.0,,,,,1.0,1.0,3.0,1.0,,,,,,,
268,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,,96652,5.29,allan,3,Allan,262,4,-0.07,2.7,Allan,7,4,Allan Rodrigues de Souza,Flamengo,2.93,1.0,5.0,3.0,,7.0,,,,,,,1.0,,,,,,,,
269,True,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,,96673,9.49,gabriel-milito,4,Gabriel Milito,282,4,0.35,7.68,G. Milito,7,6,Gabriel Alejandro Milito,Atlético-MG,6.32,,,,,,,,,,,,,,,,,2.0,,,
270,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,,96678,6.56,bustos,4,Bustos,285,4,-0.45,2.2,Bustos,6,2,Fabricio Tomás Bustos Sein,Internacional,2.97,1.0,5.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,
271,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,,96725,7.66,saravia,4,Saravia,282,4,0.41,6.5,Saravia,7,2,Renzo Saravia,Atlético-MG,5.2,1.0,7.0,10.0,,3.0,3.0,,,,1.0,,,,,,,,,,
272,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,,96793,3.17,camutanga,1,Camutanga,287,4,0.0,0.0,Camutanga,6,3,Cleidson Andrade da Souza Silva,Vitória,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
273,False,https://s.sde.globo.com/media/person_role/2024/04/08/photo_FORMATO_jmKsdsL.png,,96831,2.43,carlinhos,2,Carlinhos,262,4,0.0,0.0,Carlinhos,6,5,Carlos Moisés de Lima,Flamengo,0.5,,,2.0,2.0,,,,,,,,,,,,,,,,
274,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,,96966,6.32,arthur-gomes,4,Arthur Gomes,283,4,1.25,8.6,A. Gomes,6,5,Arthur Gomes Lourenço,Cruzeiro,3.8,1.0,1.0,5.0,,5.0,,,,1.0,2.0,1.0,1.0,,,,,,,,
275,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,,97080,3.93,yony-gonzalez,2,Yony González,373,4,0.0,0.0,Y. González,6,5,Jony Alexander González Copete,Atlético-GO,2.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,
276,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,,97133,4.0,dudu,0,Dudu,356,4,0.0,0.0,Dudu,6,2,Luís Eduardo Marques dos Santos,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
277,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,,97145,9.32,villasanti,4,Villasanti,284,4,-0.65,3.1,Villasanti,6,4,Mathías Adalberto Villasanti Rolón,Grêmio,3.9,,8.0,6.0,1.0,4.0,,,,1.0,,,,,,,,,,,
278,True,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,,97341,10.08,rogerio-ceni,3,Rogério Ceni,265,4,0.44,7.4,R. Ceni,7,6,Rogério Mücke Ceni,Bahia,5.25,,,,,,,,,,,,,,,,,1.0,,,
279,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,,97443,3.0,romercio,0,Romércio,286,4,0.0,0.0,Romércio,6,3,Romércio Pereira da Conceição,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
280,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6NQENP4.png,,97450,5.61,gustavo-mosquito,2,Gustavo Mosquito,264,4,1.6,6.9,G. Mosquito,7,5,Gustavo Henric da Silva,Corinthians,4.7,1.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,
281,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,,97468,4.53,marcal,1,Marçal,263,4,0.0,0.0,Marçal,6,2,Fernando Marçal de Oliveira,Botafogo,1.2,,1.0,,,,,,,,,,,,,,,,,,
282,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,,97520,4.35,shaylon,4,Shaylon,373,4,-0.77,-0.3,Shaylon,6,4,Shaylon Kallyson Cardozo - Cardoso,Atlético-GO,1.1,,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,
283,False,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_0lR2onJ.png,,97522,3.64,willean-lepo,1,Willean Lepo,287,4,0.0,0.0,W. Lepo,6,2,William Bernardo Willemen - Willeam Lepu,Vitória,1.2,,1.0,,,,,,,,,,,,,,,,,,
284,False,https://s.sde.globo.com/media/person_role/2024/02/14/photo_FORMATO.png,,97547,4.43,estupinan,2,Estupiñán,265,4,0.0,0.0,Estupiñán,6,5,Óscar Eduardo Estupiñán Vallesilla,Bahia,0.4,,,,1.0,,,,,,,,,,,,,,,,
285,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_xuxbOxr.png,,97640,2.0,eryc-castillo,0,Eryc Castillo,287,4,0.0,0.0,E. Castillo,6,5,Erick Leonel Castillo Arroyo,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
286,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,,97642,8.69,felix-torres,4,Félix Torres,264,4,1.45,10.4,F. Torres,7,3,Félix Eduardo Torres Caicedo,Corinthians,5.0,,6.0,2.0,,1.0,2.0,,,,1.0,,,1.0,,,,,,,
287,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,,97653,12.12,murilo,4,Murilo,275,4,-0.4,5.8,Murilo,7,3,Murilo Cerqueira Paim,Palmeiras,4.6,2.0,4.0,6.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,
288,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_useyiNV.png,,97768,3.0,reynaldo,0,Reynaldo,287,4,0.0,0.0,Reynaldo,6,3,Reynaldo César Moraes,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
289,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,,97810,6.43,erick,2,Erick,276,4,0.0,0.0,Erick,6,5,Erick de Arruda Serafim,São Paulo,3.85,,1.0,,,3.0,,,,1.0,,,,,,,,,,,
290,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_8U8IqF6.png,,97867,11.0,leo-ortiz,0,Léo Ortiz,262,4,0.0,0.0,L. Ortiz,6,3,Leonardo Rech Ortiz,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
291,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,,97900,4.63,vitao,4,Vitão,285,4,-0.6,0.0,Vitão,6,3,Vitor Eduardo da Silva Matos,Internacional,2.15,1.0,3.0,5.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
292,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,,97908,4.0,luis-oyama,0,Luís Oyama,286,4,0.0,0.0,L. Oyama,6,4,Luís Felipe Oyama,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
293,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_g3d23Nj.png,,97927,2.0,felipe-vieira,0,Felipe Vieira,287,4,0.0,0.0,F. Vieira,5,2,Felipe Vieira Augusto,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
294,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,,98022,6.94,erick,4,Erick,293,4,0.81,7.3,Erick,7,4,Erick Luis Conrado de Carvalho,Athlético-PR,3.68,,9.0,8.0,1.0,5.0,,,,,,,,1.0,,,,,,,
295,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,,98225,3.09,pedro-raul,3,Pedro Raul,264,4,0.0,0.0,P. Raul,6,5,Pedro Raul Garay da Silva,Corinthians,0.37,,,2.0,,1.0,,,,,,,1.0,,,,,,,,
296,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,,98280,4.89,bastos,4,Bastos,263,4,0.71,5.5,Bastos,7,3,Bartolomeu Jacinto Quissanga,Botafogo,4.07,,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
297,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,,98484,3.76,kanu,2,Kanu,265,4,1.05,5.2,Kanu,6,3,Victor Hugo Soares dos Santos,Bahia,2.95,,,2.0,,3.0,1.0,,,,,,,,,,,,,,
298,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,,98517,6.39,jean-lucas,3,Jean Lucas,265,4,0.11,4.2,J. Lucas,7,4,Jean Lucas de Souza Oliveira,Bahia,3.27,1.0,2.0,4.0,3.0,2.0,,,,1.0,,,1.0,,,,,,,,
299,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,,98619,4.21,kuscevic,1,Kuscevic,356,4,0.0,0.0,Kuscevic,5,3,Benjamín Kuščević Jaramillo,Fortaleza,2.6,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
300,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,,98672,8.73,savarino,4,Savarino,263,4,1.69,13.0,Savarino,2,5,Jefferson David Savarino Quintero,Botafogo,5.85,1.0,,3.0,2.0,3.0,,,,1.0,,2.0,1.0,,,,,,,,
301,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,,98706,5.1,pedrinho,1,Pedrinho,282,4,-0.9,0.5,Pedrinho,6,4,Pedro Victor Delmino da Silva,Atlético-MG,0.5,,,,,1.0,,,,,,,,,,,,,,,
302,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,,98909,4.99,cuello,4,Cuello,293,4,-0.75,0.3,Cuello,6,5,Tomás Esteban Cuello,Athlético-PR,2.7,,4.0,3.0,5.0,4.0,,,,,3.0,,1.0,,,,,,,,
303,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,,98974,6.91,vina,2,Viña,262,4,-0.77,1.2,Viña,6,2,Matías Nicolás Viña Susperreguy,Flamengo,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
304,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,,99198,13.03,vegetti,4,Vegetti,267,4,-2.06,0.2,Vegetti,7,5,Pablo Vegetti,Vasco,6.93,1.0,,9.0,9.0,10.0,,,,,4.0,2.0,3.0,1.0,1.0,1.0,,,,,
305,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,,99213,4.0,puma-rodriguez,0,Puma Rodríguez,267,4,0.0,0.0,P. Rodríguez,6,2,José Luis Rodríguez Bebanz,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
306,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,,99228,12.78,de-la-cruz,4,De la Cruz,262,4,-1.39,0.3,D. Cruz,2,4,Diego Nicolás de la Cruz Arcosa,Flamengo,8.8,1.0,9.0,5.0,3.0,7.0,,,,1.0,,2.0,,,,,,,,,
307,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,,99267,7.93,pochettino,2,Pochettino,356,4,0.0,0.0,Pochettino,7,4,Tomás Pochettino,Fortaleza,6.75,1.0,3.0,4.0,2.0,1.0,,,,2.0,,,,,,,,,,,
308,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,,99274,3.51,alexander-barboza,2,Alexander Barboza,263,4,0.46,5.0,A. Barboza,6,3,Alexander Nahuel Barboza Ullúa,Botafogo,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,
309,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,,99316,7.0,dinenno,0,Dinenno,283,4,0.0,0.0,Dinenno,5,5,Juan Ignacio Dinenno de Cara,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
310,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,,99366,9.93,luis-zubeldia,1,Luis Zubeldía,276,4,0.42,6.03,L. Zubeldía,7,6,Luis Francisco Zubeldía,São Paulo,6.03,,,,,,,,,,,,,,,,,,,,
311,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,,99387,3.21,robert-rojas,1,Robert Rojas,267,4,0.0,0.0,R. Rojas,6,3,Robert Samuel Rojas Chávez,Vasco,2.1,,2.0,1.0,,,,,,,,,,,,,,,,,
312,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,,99440,3.64,baralhas,3,Baralhas,373,4,0.0,0.0,Baralhas,6,4,Gabriel Baralhas dos Santos,Atlético-GO,0.83,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
313,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,,99552,5.91,rossi,4,Rossi,262,4,-1.33,-1.0,Rossi,7,1,Agustín Daniel Rossi,Flamengo,1.75,,,,,,1.0,6.0,4.0,,,,,,,,,,,,
314,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,,99623,2.19,guilherme-romao,4,Guilherme Romão,373,4,0.08,1.7,G. Romão,6,2,Guilherme Kennedy Romão,Atlético-GO,0.73,1.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,
315,True,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,,99766,2.47,cifuentes,2,Cifuentes,283,4,-0.31,0.0,Cifuentes,6,4,José Adoni Cifuentes Charcopa,Cruzeiro,0.45,,1.0,1.0,,,,,,,,,,,,,,,,,
316,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,,99815,14.93,arias,3,Arias,266,4,-0.85,5.4,Arias,7,4,Jhon Adolfo Arias Andrade,Fluminense,5.97,,7.0,4.0,3.0,7.0,,,,,,,4.0,,,,,,,,
317,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,,99818,14.24,paulinho,4,Paulinho,282,4,1.48,15.5,Paulinho,7,5,Paulo Henrique Sampaio Filho,Atlético-MG,6.45,1.0,2.0,3.0,2.0,3.0,,,,1.0,,2.0,1.0,,,,,,,,
318,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,,99889,9.05,alan-franco,2,Alan Franco,276,4,2.68,9.2,A. Franco,7,3,Alan Javier Franco,São Paulo,9.15,,5.0,,1.0,3.0,2.0,,,,,,,,,,,,,,
319,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,,100079,8.22,zaracho,4,Zaracho,282,4,-1.28,0.7,Zaracho,7,4,Federico Matías Javier Zaracho,Atlético-MG,3.92,,6.0,5.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
320,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,,100084,4.27,igor-gomes,4,Igor Gomes,282,4,-0.91,-1.3,I. Gomes,6,4,Igor Silveira Gomes,Atlético-MG,1.38,1.0,3.0,2.0,1.0,3.0,,,,,,,1.0,,,,,,,,
321,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,,100085,3.93,pedro-augusto,3,Pedro Augusto,356,4,0.43,3.8,P. Augusto,6,4,Pedro Augusto Borges da Costa,Fortaleza,3.07,2.0,3.0,2.0,,4.0,,,,1.0,,,1.0,,,,,,,,
322,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,,100453,3.0,segovia,0,Segovia,263,4,0.0,0.0,Segovia,6,3,Luis Geovanny Segovia Vega,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
323,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,,100652,6.06,yuri-alberto,3,Yuri Alberto,264,4,0.0,0.0,Y. Alberto,6,5,Yuri Alberto Monteiro da Silva,Corinthians,1.9,1.0,1.0,4.0,4.0,5.0,,,,,2.0,,1.0,,,,,,,,
324,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,,100846,3.21,lucas-esteves,3,Lucas Esteves,287,4,0.45,3.2,L. Esteves,7,2,Lucas Esteves de Souza,Vitória,2.3,1.0,5.0,3.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,,
325,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,,100848,4.9,luan-candido,4,Luan Cândido,280,4,-0.28,2.9,L. Cândido,7,3,Luan Cândido de Almeida,Bragantino,2.6,2.0,6.0,8.0,2.0,2.0,1.0,,,,,,,,,,,,,,
326,False,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,,100969,4.0,ronald-lopes,0,Ronald Lopes,288,4,0.0,0.0,R. Lopes,6,4,Ronald dos Santos Lopes,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
327,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,,100976,4.12,derek,3,Derek,373,4,1.14,6.4,Derek,6,5,Derek Freitas Ribeiro,Atlético-GO,2.53,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,
328,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,,101002,8.2,junior-santos,4,Júnior Santos,263,4,-1.54,0.2,J. Santos,7,5,José Antonio dos Santos Júnior,Botafogo,5.4,1.0,2.0,5.0,,5.0,,,,2.0,,1.0,1.0,,,,,,,,
329,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,,101290,10.63,ferreira,3,Ferreira,276,4,-0.86,2.9,Ferreira,7,5,Aldemir dos Santos Ferreira,São Paulo,7.97,,3.0,1.0,1.0,3.0,,,,,1.0,2.0,2.0,,,,,,,,
330,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,,101314,4.57,ademir,2,Ademir,265,4,-0.01,1.7,Ademir,2,5,Ademir da Silva Santos Júnior,Bahia,1.65,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
331,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,,101319,4.25,guga,1,Guga,266,4,0.14,0.4,Guga,7,2,Cláudio Rodrigues Gomes,Fluminense,0.4,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
332,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,,101431,7.09,danilo-boza,3,Danilo Boza,286,4,-0.67,1.2,D. Boza,6,3,Danilo Boza Júnior,Juventude,6.4,,2.0,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,
333,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,,101573,6.0,pepe,0,Pepê,284,4,0.0,0.0,Pepê,6,4,João Pedro Vilardi Pinto,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
334,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,,101594,7.87,hugo-moura,2,Hugo Moura,267,4,1.37,4.1,H. Moura,2,4,Hugo Moura Arruda da Silva,Vasco,6.8,1.0,7.0,1.0,,3.0,,,,1.0,,,,,,,,,,,
335,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,,101597,4.0,ramon,0,Ramon,1371,4,0.0,0.0,Ramon,2,2,Ramon Ramos Lima,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
336,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,,101601,3.0,caio-vinicius,0,Caio Vinícius,287,4,0.0,0.0,C. Vinícius,2,4,Caio Vinicius da Conceição,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
337,False,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,,101651,2.0,peixoto,0,Peixoto,286,4,0.0,0.0,Peixoto,6,4,Daniel Nascimento Peixoto dos Santos,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
338,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,,101666,2.15,rhaldney,4,Rhaldney,373,4,-0.36,0.0,Rhaldney,3,4,Rhaldney Norberto Simião Gomes,Atlético-GO,0.65,3.0,5.0,8.0,,4.0,,,,,,,,,,,,,,,
339,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,,101708,5.77,felipe-jonatan,1,Felipe Jonatan,356,4,-0.23,2.4,F. Jonatan,6,2,Felipe Jonatan Rocha Andrade,Fortaleza,2.4,,2.0,,,,,,,,,,,,,,,,,,
340,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,,101715,6.83,alerrandro,3,Alerrandro,287,4,0.46,5.7,Alerrandro,7,5,Alerrandro Barra Mansa Realino de Souza,Vitória,3.33,1.0,4.0,3.0,2.0,4.0,,,,,1.0,,3.0,,,,,,,,
341,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,,101726,3.45,railan,1,Railan,1371,4,0.0,0.0,Railan,6,2,Railan Reis Ferreira - Raylan,Cuiabá,2.8,,2.0,2.0,,2.0,,,,,,,,,,,,,,,
342,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,,101727,6.77,matheuzinho,3,Matheuzinho,264,4,0.7,6.3,Matheuzinho,6,2,Matheus França Silva,Corinthians,5.53,1.0,3.0,3.0,3.0,5.0,2.0,,,,,,,,,,,,,,
343,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,,101728,4.99,diego-costa,4,Diego Costa,276,4,0.04,3.9,D. Costa,6,3,Diego Henrique Costa Barbosa,São Paulo,3.13,1.0,4.0,6.0,,1.0,2.0,,,,,,,,,,,,,,
344,True,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,,101752,5.04,claudinho,3,Claudinho,288,4,0.93,6.2,Claudinho,6,2,Claudio Coelho Salvático,Criciúma,4.47,,6.0,,,,1.0,,,,,,1.0,,,,,,,,
345,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,,101820,3.0,mayk,0,Mayk,284,4,0.0,0.0,Mayk,5,2,Mayksilvan da Silva Ferreira,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
346,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,,101960,11.37,vitinho,4,Vitinho,280,4,-1.31,1.7,Vitinho,7,5,Vitor Hugo Naum dos Santos,Bragantino,8.77,2.0,7.0,6.0,1.0,5.0,,,,2.0,,2.0,1.0,,,,,,,,
347,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,,101995,3.09,britez,3,Brítez,356,4,-0.22,0.8,Brítez,7,3,Emanuel Fermín Brítez,Fortaleza,0.93,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,
348,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,,102130,11.73,piquerez,3,Piquerez,275,4,-0.01,6.4,Piquerez,7,2,Joaquín Piquerez Moreira,Palmeiras,6.87,,6.0,5.0,3.0,5.0,2.0,,,,,,,,,,,,,,
349,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,,102137,1.0,vitor-eudes,0,Vitor Eudes,266,4,0.0,0.0,V. Eudes,6,1,Vitor Eudes de Souza Costa,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
350,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,,102253,6.9,lucas-halter,4,Lucas Halter,263,4,0.26,5.0,L. Halter,7,3,Lucas Halter,Botafogo,3.4,1.0,3.0,5.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,
351,True,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_HlIc5fu.png,,102302,4.33,rafael-elias,4,Rafael Elias,283,4,-0.9,-1.3,R. Elias,6,5,Rafael Elias da Silva,Cruzeiro,2.0,2.0,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,
352,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,,102318,6.0,caio-paulista,0,Caio Paulista,275,4,0.0,0.0,C. Paulista,6,2,Caio Fernando de Oliveira,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
353,True,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,,102340,10.39,caca,1,Cacá,264,4,3.39,13.2,Cacá,7,3,Carlos de Menezes Júnior,Corinthians,13.2,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,
354,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,,102352,3.0,araos,0,Araos,373,4,0.0,0.0,Araos,6,4,Ángelo Giovanni Araos Llanos,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
355,True,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,,102561,6.64,mastriani,4,Mastriani,293,4,-0.81,0.2,Mastriani,6,5,Gonzalo Mathías Mastriani Borges,Athlético-PR,2.75,,2.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
