,atletas.pontos_num,atletas.preco_num,atletas.status_id,atletas.rodada_id,atletas.entrou_em_campo,atletas.variacao_num,atletas.jogos_num,atletas.clube_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.posicao_id,atletas.apelido,atletas.media_num,atletas.foto,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PS,DE,GS,SG,PP,PC,DP,V,GC
341,2.7,5.36,7,24,True,0.17,16,267,101594,H. Moura,hugo-moura,Hugo Moura Arruda da Silva,Vasco,4,Hugo Moura,2.8,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,,3.0,5.0,30.0,29.0,1.0,6.0,9.0,,,,1.0,,,,,,,,,
342,0.0,5.29,6,24,False,0.0,12,1371,101597,Ramon,ramon,Ramon Ramos Lima,Cuiabá,2,Ramon,3.72,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,,1.0,6.0,19.0,12.0,2.0,3.0,8.0,,1.0,2.0,,,,,2.0,,,,,
343,1.2,2.12,6,24,True,0.0,9,287,101601,C. Vinícius,caio-vinicius,Caio Vinicius da Conceição,Vitória,4,Caio Vinícius,0.78,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,,,5.0,9.0,7.0,,1.0,5.0,,,,,,,,,,,,,
344,0.0,1.94,5,24,False,0.0,2,286,101651,Peixoto,peixoto,Daniel Nascimento Peixoto dos Santos,Juventude,4,Peixoto,0.55,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
345,0.0,3.63,3,24,False,0.0,17,373,101666,Rhaldney,rhaldney,Rhaldney Norberto Simião Gomes,Atlético-GO,4,Rhaldney,2.48,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,,1.0,5.0,31.0,27.0,1.0,1.0,16.0,1.0,,,,,,,,,,,,
346,10.8,7.52,7,24,True,1.13,15,356,101708,F. Jonatan,felipe-jonatan,Felipe Jonatan Rocha Andrade,Fortaleza,2,Felipe Jonatan,4.4,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,,,,16.0,9.0,4.0,4.0,23.0,,,,,,,,6.0,,,,,
347,8.8,8.27,7,24,True,0.13,21,287,101715,Alerrandro,alerrandro,Alerrandro Barra Mansa Realino de Souza,Vitória,5,Alerrandro,5.19,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,,4.0,2.0,19.0,13.0,11.0,8.0,27.0,,5.0,3.0,,,,,,,1.0,,,
348,0.7,4.37,7,24,True,-0.08,11,1371,101726,Railan,railan,Railan Reis Ferreira - Raylan,Cuiabá,2,Railan,2.92,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,,2.0,2.0,7.0,6.0,2.0,2.0,9.0,,,,,,,,2.0,,1.0,,,
349,2.4,6.27,7,24,True,-0.98,21,264,101727,Matheuzinho,matheuzinho,Matheus França Silva,Corinthians,2,Matheuzinho,3.75,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,,,2.0,37.0,11.0,4.0,4.0,14.0,,,2.0,,,,,5.0,,,,,
350,5.3,6.16,7,24,True,0.36,20,288,101752,Claudinho,claudinho,Claudio Coelho Salvático,Criciúma,2,Claudinho,4.51,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,,3.0,3.0,36.0,8.0,3.0,4.0,4.0,1.0,2.0,3.0,,,,,2.0,,,,,
351,0.0,6.0,6,24,False,0.0,0,267,101768,J. David,jean-david,Jean David Meneses Villarroel,Vasco,5,Jean David,0.0,https://s.sde.globo.com/media/person_role/2024/08/27/photo_220x220_NK98RBN.png,,,,,,,,,,,,,,,,,,,,,
352,0.0,5.0,6,24,False,0.0,0,286,101798,G. Castilho,guilherme-castilho,Guilherme Castilho Carvalho,Juventude,4,Guilherme Castilho,0.0,https://s.sde.globo.com/media/person_role/2024/07/27/photo_220x220_DIuSo6v.png,,,,,,,,,,,,,,,,,,,,,
353,0.0,4.76,6,24,False,0.0,3,284,101820,Mayk,mayk,Mayksilvan da Silva Ferreira,Grêmio,2,Mayk,3.67,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,,,,5.0,,,,,,,,,,,,1.0,,,,,
354,0.0,8.15,7,24,False,0.0,18,280,101960,Vitinho,vitinho,Vitor Hugo Naum dos Santos,Bragantino,5,Vitinho,3.59,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,,2.0,6.0,18.0,21.0,9.0,9.0,11.0,2.0,2.0,1.0,,,,,,,,,,
355,6.2,4.63,7,24,True,0.2,17,356,101995,Brítez,britez,Emanuel Fermín Brítez,Fortaleza,3,Brítez,3.21,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,,1.0,7.0,21.0,13.0,1.0,5.0,6.0,,,2.0,1.0,,,,6.0,,,,,
356,0.0,11.15,5,24,False,0.0,16,275,102130,Piquerez,piquerez,Joaquín Piquerez Moreira,Palmeiras,2,Piquerez,6.23,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,,,2.0,22.0,10.0,5.0,15.0,19.0,,2.0,,,,,,7.0,,,,,
357,0.0,1.0,6,24,False,0.0,0,266,102137,V. Eudes,vitor-eudes,Vitor Eudes de Souza Costa,Fluminense,1,Vitor Eudes,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,,,,,,,,,,,,,,,,,,,,,
358,7.0,6.47,6,24,True,1.01,16,263,102253,L. Halter,lucas-halter,Lucas Halter,Botafogo,3,Lucas Halter,2.95,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,,,4.0,11.0,17.0,2.0,7.0,6.0,,1.0,,,,,,5.0,,1.0,,,
359,6.4,5.34,7,24,True,1.0,11,275,102318,C. Paulista,caio-paulista,Caio Fernando de Oliveira,Palmeiras,2,Caio Paulista,2.53,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,,,1.0,5.0,8.0,2.0,1.0,4.0,,,,,,,,4.0,,,,,
360,2.9,7.8,7,24,True,-0.25,19,264,102340,Cacá,caca,Carlos de Menezes Júnior,Corinthians,3,Cacá,3.6,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,,1.0,3.0,16.0,21.0,2.0,11.0,11.0,,3.0,,,,,,4.0,,1.0,,,2.0
361,0.0,3.0,6,24,False,0.0,0,373,102352,Araos,araos,Ángelo Giovanni Araos Llanos,Atlético-GO,4,Araos,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,,,,,,,,,,,,,,,,,,,,,
362,0.7,7.21,7,24,True,-0.06,14,293,102561,Mastriani,mastriani,Gonzalo Mathías Mastriani Borges,Athlético-PR,5,Mastriani,4.3,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,,,,8.0,10.0,3.0,8.0,6.0,3.0,4.0,3.0,,,,,,,,,,
363,0.0,8.35,5,24,False,0.0,15,280,102598,Helinho,helinho,Hélio Júnio Nunes de Castro,Bragantino,5,Helinho,6.62,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,,2.0,4.0,14.0,15.0,8.0,12.0,12.0,,7.0,,,,,,,,,,,
364,0.0,1.93,5,24,False,0.0,5,286,102599,Thiaguinho,thiaguinho,Thiago Beserra dos Santos Conti,Juventude,4,Thiaguinho,0.94,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,,,1.0,5.0,6.0,,,5.0,,,,,,,,,,1.0,,,
365,0.0,4.79,6,24,True,-0.38,21,293,102796,Julimar,julimar,Julimar Silva Oliveira Júnior,Athlético-PR,5,Julimar,3.44,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,,1.0,2.0,17.0,19.0,13.0,14.0,8.0,,3.0,4.0,,,,,,,,,,
366,0.0,4.06,6,24,False,0.0,7,266,102878,Terans,terans,Miguel David Terans Pérez,Fluminense,4,Terans,0.97,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,,,1.0,3.0,5.0,2.0,1.0,5.0,,,,,,,,,,,,,
367,0.0,4.7,6,24,False,0.0,15,283,102906,Anderson,anderson,Anderson Silva da Paixão,Cruzeiro,1,Anderson,3.73,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,,,1.0,,,,,2.0,,,,,,43.0,17.0,6.0,,,,,
368,0.0,3.0,6,24,False,0.0,0,288,102907,M. Teixeira,matheus-teixeira,Matheus Henrique Teixeira,Criciúma,1,Matheus Teixeira,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,,,,,,,,,,,,,,,,,,,,,
369,0.0,2.71,7,24,False,0.0,16,287,102909,L. Vinícius,luan-vinicius,Luan Vinícius da Silva Santos,Vitória,4,Luan Vinícius,1.13,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,,,4.0,12.0,17.0,2.0,3.0,10.0,1.0,,,,,,,,,,,,
370,2.3,9.41,7,24,True,-0.02,12,293,102928,Canobbio,canobbio,Agustín Canobbio Graviz,Athlético-PR,5,Canobbio,4.62,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,,1.0,1.0,14.0,6.0,5.0,8.0,7.0,,3.0,5.0,1.0,,,,,,,,,
371,0.0,3.24,6,24,False,0.0,9,280,103014,Laquintana,laquintana,Ignacio Jesús Laquintana Marsico - Nacho,Bragantino,5,Laquintana,1.41,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,,,1.0,3.0,6.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,,
372,0.0,5.94,5,24,False,0.0,18,280,103295,E. Ramires,eric-ramires,Eric dos Santos Rodrigues,Bragantino,4,Eric Ramires,3.64,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,,2.0,3.0,16.0,15.0,4.0,10.0,18.0,2.0,2.0,,,,,,,,,,,
373,0.0,5.29,5,24,False,0.0,15,1371,103347,M. Alexandre,matheus-alexandre,Matheus Alexandre Anastácio de Souza,Cuiabá,2,Matheus Alexandre,3.27,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,,,4.0,31.0,18.0,1.0,3.0,5.0,,,,,,,,3.0,,,,,
374,2.1,5.71,6,24,True,0.11,6,356,103388,E. Martínez,emmanuel-martinez,Leandro Emmanuel Martínez,Fortaleza,4,Emmanuel Martínez,2.55,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,,,2.0,7.0,5.0,1.0,4.0,6.0,1.0,,,,,,,,,,,,
375,-0.3,4.46,6,24,True,-0.72,7,283,103445,K. Jorge,kaio-jorge,Kaio Jorge Pinto Ramos,Cruzeiro,5,Kaio Jorge,1.05,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,,,1.0,3.0,9.0,3.0,3.0,3.0,,,1.0,,,,,,,,,,
376,0.0,8.25,5,24,False,0.0,2,266,103523,Ignácio,ignacio,Ignácio da Silva Oliveira,Fluminense,3,Ignácio,7.55,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_covUT29.png,,,,7.0,2.0,,1.0,3.0,,,,,,,,1.0,,,,,
377,0.0,3.16,6,24,False,0.0,4,264,103575,Caetano,caetano,João Victor Andrade Caetano,Corinthians,3,Caetano,0.05,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,,,,3.0,3.0,,,1.0,,,,1.0,,,,,,,,,
378,0.2,5.85,7,24,True,-0.32,21,293,103684,K. Rocha,kaique-rocha,Kaíque Rocha Lima,Athlético-PR,3,Kaíque Rocha,3.13,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,,1.0,2.0,26.0,13.0,3.0,4.0,8.0,,,,,,,,5.0,,,,,
379,-0.1,2.24,6,24,True,-0.1,16,280,103695,J. Silva,jadsom-silva,Jadsom Meemyas de Oliveira da Silva,Bragantino,4,Jadsom Silva,0.97,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,,,4.0,21.0,22.0,,3.0,3.0,,,,1.0,,,,,,,,,
380,0.0,4.42,6,24,False,0.0,15,283,103764,G. Veron,gabriel-veron,Gabriel Veron Fonseca de Souza,Cruzeiro,5,Gabriel Veron,3.09,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,,1.0,1.0,11.0,7.0,2.0,5.0,2.0,,3.0,1.0,,,,,,,,,,
381,0.0,5.2,6,24,False,0.0,19,275,103767,G. Menino,gabriel-menino,Gabriel Vinícius Menino,Palmeiras,4,Gabriel Menino,2.82,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,,,5.0,25.0,23.0,6.0,14.0,19.0,,1.0,4.0,,,,,,,,,,
382,4.4,4.22,7,24,True,0.0,13,288,103987,H. Meritão,higor-meritao,Higor Matheus Meritão,Criciúma,4,Higor Meritão,3.1,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,,,3.0,15.0,17.0,3.0,8.0,9.0,,2.0,1.0,,,,,,,,,,
383,0.0,5.77,6,24,True,-0.5,3,276,104075,Sabino,sabino,José Sabino Chagas Monteiro,São Paulo,3,Sabino,2.5,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,,,1.0,3.0,2.0,,,1.0,,,,,,,,1.0,,,,,
384,0.7,4.41,3,24,True,-0.18,16,282,104085,B. Fuchs,bruno-fuchs,Bruno de Lara Fuchs,Atlético-MG,3,Bruno Fuchs,2.43,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,,1.0,6.0,24.0,15.0,,1.0,10.0,1.0,,,1.0,,,,2.0,,,,,
385,-1.0,3.11,7,24,True,-1.05,23,287,104118,L. Arcanjo,lucas-arcanjo,Lucas Willians Assis Arcanjo,Vitória,1,Lucas Arcanjo,2.21,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,,,2.0,,,,,6.0,,,,,,73.0,38.0,3.0,,,,,
386,0.0,3.0,6,24,False,0.0,0,264,104153,Ruan,ruan,Ruan de Oliveira Ferreira,Corinthians,4,Ruan,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,,,,,,,,,,,,,,,,,,,,,
387,0.0,2.0,6,24,False,0.0,0,263,104191,Raul,raul,Raul Jonas Steffens,Botafogo,1,Raul,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,,,,,,,,,,,,,,,,,,,,,
388,0.0,3.02,6,24,False,0.0,3,286,104204,E. Carioca,edson-carioca,Edson Guilherme Mendes dos Santos,Juventude,5,Edson Carioca,2.03,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,,,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,
389,3.9,4.72,7,24,True,0.48,11,267,104250,J. Victor,joao-victor,João Victor da Silva Marcelino,Vasco,3,João Victor,1.87,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,,,2.0,12.0,7.0,1.0,2.0,11.0,,,,1.0,,,,1.0,,,,,
390,0.0,5.19,7,24,False,0.0,19,373,104253,A. Martins,adriano-martins,Adriano Martins da Fonseca,Atlético-GO,3,Adriano Martins,3.04,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,,,5.0,36.0,22.0,4.0,6.0,5.0,,,2.0,,,,,3.0,,1.0,,,
391,0.0,6.07,7,24,False,0.0,14,286,104257,J. Lucas,joao-lucas,João Lucas de Almeida Carvalho,Juventude,2,João Lucas,4.92,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,,2.0,3.0,22.0,17.0,1.0,5.0,15.0,,1.0,,,,,,4.0,,,,,
392,0.0,4.83,6,24,False,0.0,10,282,104383,M. Mendes,matheus-mendes,Matheus Mendes Werneck de Oliveira,Atlético-MG,1,Matheus Mendes,3.15,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,,,,,,,,3.0,,,,,,36.0,18.0,1.0,,,1.0,,
393,0.0,7.05,6,24,False,0.0,11,285,104385,I. Gomes,igor-gomes,Igor Gomes Silva,Internacional,3,Igor Gomes,4.64,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,,1.0,2.0,10.0,7.0,,2.0,7.0,,1.0,,,,,,5.0,,,,,
394,3.6,5.09,7,24,True,0.39,16,293,104502,Christian,christian,Christian Roberto Alves Cardoso,Athlético-PR,4,Christian,2.32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,,,4.0,19.0,29.0,3.0,6.0,22.0,,1.0,4.0,,,,,,,,,,
395,7.9,6.48,7,24,True,0.35,8,263,104528,I. Jesus,igor-jesus,Igor Jesus Maciel da Cruz,Botafogo,5,Igor Jesus,4.92,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_Scq0Epj.png,,,1.0,3.0,12.0,8.0,4.0,18.0,1.0,2.0,5.0,,,,,,,,,,
396,0.0,2.02,7,24,False,0.0,1,280,104588,Fabrício,fabricio,Fabrício Oliveira de Souza,Bragantino,1,Fabrício,3.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,,,,,,,,,,,,,,5.0,2.0,,,,,,
397,0.7,4.28,6,24,True,-0.2,13,356,104666,Moisés,moises,Moisés Vieira da Veiga,Fortaleza,5,Moisés,2.28,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,,1.0,,5.0,2.0,4.0,6.0,4.0,,1.0,4.0,,,,,,,,,,
398,3.7,3.7,7,24,True,0.31,15,288,104693,Newton,newton,Newton Araújo da Costa Júnior,Criciúma,4,Newton,2.73,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,,1.0,2.0,22.0,29.0,3.0,4.0,11.0,,1.0,,,,,,,,,,,
399,7.74,9.43,7,24,True,0.34,22,356,104754,J. Vojvoda,juan-vojvoda,Juan Pablo Vojvoda Rizzo,Fortaleza,6,Juan Vojvoda,5.52,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,,,,,,,,,,,,,,,,,,,,14.0,
400,0.0,6.28,6,24,False,0.0,17,293,104759,L. Godoy,leo-godoy,Leonardo Ezequiel Godoy,Athlético-PR,2,Leo Godoy,2.75,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,,1.0,3.0,8.0,23.0,,4.0,12.0,,1.0,1.0,,,,,5.0,,,,,
401,0.0,5.0,5,24,False,0.0,0,265,104783,Acevedo,acevedo,Nicolás Brian Acevedo Tabárez,Bahia,4,Acevedo,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,,,,,,,,,,,,,,,,,,,,,
402,3.6,4.9,6,24,True,0.06,5,284,104849,Arezo,arezo,Douglas Matías Arezo Martínez,Grêmio,5,Arezo,1.68,https://s.sde.globo.com/media/person_role/2024/07/19/photo_220x220_kYTTzDW.png,,,,3.0,2.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
403,0.0,4.7,7,24,True,-0.36,22,287,104994,W. Leonardo,wagner-leonardo,Wagner Leonardo Calvelo de Souza,Vitória,3,Wagner Leonardo,3.2,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,,,1.0,20.0,7.0,5.0,5.0,7.0,,3.0,,1.0,,,,3.0,,,,,
404,0.0,5.25,7,24,False,0.0,19,283,105047,J. Marcelo,joao-marcelo,João Marcelo Messias Ferreira,Cruzeiro,3,João Marcelo,3.88,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,,2.0,6.0,22.0,13.0,3.0,5.0,9.0,,,1.0,,,,,7.0,,,,,
405,3.9,6.88,6,24,True,-0.21,10,276,105300,Ferraresi,ferraresi,Nahuel Adolfo Ferraresi Hernández,São Paulo,3,Ferraresi,5.36,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,,,,17.0,6.0,1.0,1.0,4.0,1.0,1.0,,,,,,4.0,,,,,
406,0.0,6.02,6,24,False,0.0,6,373,105301,Hurtado,hurtado,Jan Carlos Hurtado Anchico,Atlético-GO,5,Hurtado,2.8,https://s.sde.globo.com/media/person_role/2024/07/17/photo_FORMATO.png,,,1.0,5.0,7.0,5.0,,6.0,,1.0,1.0,1.0,,,,,,,,,
407,7.3,6.23,7,24,True,0.36,20,265,105373,G. Xavier,gabriel-xavier,Gabriel Lheman Xavier - Lhman,Bahia,3,Gabriel Xavier,3.59,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,,,3.0,30.0,26.0,4.0,4.0,7.0,,,,,,,,7.0,,,,,
408,2.1,6.79,7,24,True,-0.66,9,264,105531,M. Bidu,matheus-bidu,Matheus Lima Beltrão Oliveira Valin,Corinthians,2,Matheus Bidu,4.58,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,,,,8.0,4.0,1.0,4.0,11.0,,1.0,1.0,,,,,3.0,,,,,
409,7.4,9.69,7,24,True,0.85,17,356,105568,Lucero,lucero,Juan Martín Lucero,Fortaleza,5,Lucero,5.04,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,,1.0,5.0,6.0,22.0,9.0,11.0,20.0,,7.0,5.0,,,,,,,,,,
410,0.0,6.63,7,24,True,-1.44,18,267,105584,L. Piton,lucas-piton,Lucas Piton Crivellaro,Vasco,2,Lucas Piton,4.78,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,,4.0,4.0,35.0,18.0,1.0,6.0,9.0,,1.0,,,,,,3.0,,,,,
411,0.0,3.24,5,24,False,0.0,12,373,105585,Roni,roni,Roni Medeiros de Moura,Atlético-GO,4,Roni,2.14,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,,,2.0,12.0,8.0,2.0,3.0,6.0,,1.0,,,,,,,,,,,
412,12.4,6.81,6,24,True,1.86,13,275,105647,Maurício,mauricio,Maurício Magalhães Prado,Palmeiras,4,Maurício,2.51,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,,,2.0,9.0,6.0,5.0,4.0,15.0,,1.0,,,1.0,,,,,,,,
413,0.5,7.45,6,24,True,-0.83,3,264,105786,T. Magno,talles-magno,Talles Magno Bacelar Martins,Corinthians,5,Talles Magno,3.27,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_vjED9BC.png,,,1.0,1.0,5.0,1.0,,4.0,,1.0,1.0,,,,,,,,,,
414,4.2,10.53,7,24,True,-0.17,17,285,105811,Wesley,wesley,Wesley Ribeiro Silva,Internacional,5,Wesley,6.6,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,,1.0,5.0,21.0,33.0,12.0,16.0,50.0,1.0,5.0,5.0,,2.0,,,,,,,,
415,0.5,3.99,6,24,True,-0.25,4,287,105842,Edu,edu,Lucas Eduardo Ribeiro de Souza,Vitória,3,Edu,2.38,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_XVH1nU3.png,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,
416,0.0,2.0,6,24,False,0.0,0,293,105844,Belezi,belezi,Lucas Belezi Barbosa,Athlético-PR,3,Belezi,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,,,,,,,,,,,,,,,,,,,,,
417,0.0,2.76,6,24,False,0.0,4,264,105845,M. Araújo,matheus-araujo,Matheus de Araújo Andrade,Corinthians,4,Matheus Araújo,0.43,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,,,,1.0,,,,1.0,,,,,,,,,,,,,
418,-0.3,3.2,6,24,True,-0.42,13,285,105911,Rômulo,romulo,Rômulo Zanre Zwarg,Internacional,4,Rômulo,1.88,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,,,2.0,22.0,21.0,1.0,2.0,7.0,,,,,,,,,,,,,
419,7.0,6.05,7,24,True,0.69,11,285,105949,Rochet,rochet,Sergio Ramón Rochet Álvarez,Internacional,1,Rochet,3.19,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,,,3.0,,,,,4.0,,,,,,30.0,9.0,3.0,,,,,
420,0.0,6.01,5,24,False,0.0,12,286,106082,Ewerthon,ewerthon,Ewerthon Diógenes da Silva,Juventude,2,Ewerthon,3.86,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,,1.0,,10.0,2.0,3.0,6.0,7.0,,1.0,,,,,,2.0,,,,,
421,1.94,7.37,7,24,True,-0.42,20,287,106147,T. Carpini,thiago-carpini,Thiago Carpini Barbosa,Vitória,6,Thiago Carpini,4.34,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,,,,,,,,,,,,,,,,,,,,6.0,
422,0.0,3.75,6,24,False,0.0,7,280,106160,Lucão,lucao,Lucas Alexandre Galdino de Azevedo,Bragantino,1,Lucão,2.43,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,,,1.0,,,,,,,,,,,21.0,8.0,1.0,,,,,
423,3.3,3.5,7,24,True,-0.05,12,285,106202,B. Gomes,bruno-gomes,Bruno Gomes da Silva Clevelário,Internacional,4,Bruno Gomes,2.15,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,,1.0,1.0,10.0,8.0,1.0,5.0,14.0,,,,,,,,,,,,,
424,1.2,5.59,6,24,True,-0.4,2,276,106294,M. Antônio,marcos-antonio,Marcos Antônio Silva Santos,São Paulo,4,Marcos Antônio,0.3,https://s.sde.globo.com/media/person_role/2024/07/23/photo_FORMATO_1CIojRS.png,,,,1.0,2.0,,,,,,,,,,,,,,,,
425,0.0,6.28,6,24,False,0.0,1,280,106299,Realpe,realpe,Leonardo Javier Realpe Montaño,Bragantino,3,Realpe,7.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,
426,3.9,5.29,7,24,True,-0.01,21,265,106323,C. Alexandre,caio-alexandre,Caio Alexandre Souza e Silva,Bahia,4,Caio Alexandre,2.25,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,,,4.0,22.0,26.0,2.0,2.0,36.0,1.0,1.0,2.0,,,,,,,,,,
427,0.0,3.69,6,24,False,0.0,2,283,106327,W. Gasolina,wesley-gasolina,Wesley David de Oliveira Andrade,Cruzeiro,2,Wesley Gasolina,3.35,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,
