,atletas.clube.id.full.name,atletas.nome,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.clube_id,atletas.atleta_id,atletas.posicao_id,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.preco_num,atletas.apelido,atletas.slug,atletas.variacao_num,DS,FC,FF,FS,SG,FT,G,I,A,CA,FD,DE,CV,GS,PP,PS,PC,V,DP,GC
360,Fluminense,Miguel David Terans Pérez,0.0,Terans,6,,0.1,266,102878,4,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,5,2,5.07,Terans,terans,-0.75,,1.0,,1.0,,,,,,,,,,,,,,,,
361,Cruzeiro,Anderson Silva da Paixão,0.0,Anderson,7,,0.25,283,102906,1,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,5,4,1.19,Anderson,anderson,0.0,,,,,,,,,,,,8.0,,7.0,,,,,,
362,Criciúma,Matheus Henrique Teixeira,0.0,M. Teixeira,6,,0.0,288,102907,1,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,5,0,3.0,Matheus Teixeira,matheus-teixeira,0.0,,,,,,,,,,,,,,,,,,,,
363,Vitória,Luan Vinícius da Silva Santos,0.0,L. Vinícius,6,,0.0,287,102909,4,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,5,2,3.44,Luan Vinícius,luan-vinicius,0.0,,,,,,,,,,,,,,,,,,,,
364,Athlético-PR,Agustín Canobbio Graviz,2.0,Canobbio,5,,7.95,293,102928,5,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,5,4,12.12,Canobbio,canobbio,-0.87,7.0,6.0,5.0,4.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,
365,Fortaleza,Gonzalo Daniel Escobar,0.0,Escobar,6,,0.0,356,102975,2,False,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_hrqiksv.png,5,0,3.0,Escobar,escobar,0.0,,,,,,,,,,,,,,,,,,,,
366,Bragantino,Ignacio Jesús Laquintana Marsico - Nacho,0.0,Laquintana,6,,3.05,280,103014,5,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,5,4,4.23,Laquintana,laquintana,0.0,2.0,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,
367,Vitória,Mateus Gonçalves Martins,1.7,M. Gonçalves,6,,1.3,287,103076,5,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ASVHNr0.png,5,4,2.83,Mateus Gonçalves,mateus-goncalves,0.03,1.0,1.0,2.0,3.0,,,,,,,1.0,,,,,,,,,
368,Criciúma,Yerson Candelo Miranda,0.0,Candelo,6,,1.2,288,103195,4,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_u2OAUgL.png,5,2,2.72,Candelo,candelo,0.0,2.0,,,,,,,,,,,,,,,,,,,
369,Bragantino,Eric dos Santos Rodrigues,6.4,E. Ramires,7,,4.28,280,103295,4,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,5,5,6.72,Eric Ramires,eric-ramires,0.73,6.0,7.0,4.0,5.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,
370,Cuiabá,Matheus Alexandre Anastácio de Souza,-0.1,M. Alexandre,6,,1.5,1371,103347,2,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,5,3,4.14,Matheus Alexandre,matheus-alexandre,-0.68,6.0,5.0,1.0,,,,,,,2.0,,,,,,,,,,
371,Fortaleza,Leandro Emmanuel Martínez,0.0,E. Martínez,6,,0.0,356,103388,4,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_FP6SoEK.png,5,0,6.0,Emmanuel Martínez,emmanuel-martinez,0.0,,,,,,,,,,,,,,,,,,,,
372,Corinthians,João Victor Andrade Caetano,0.0,Caetano,6,,0.0,264,103575,3,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,5,0,5.0,Caetano,caetano,0.0,,,,,,,,,,,,,,,,,,,,
373,Cruzeiro,Rafael Bilu Mudesto,0.0,R. Bilu,5,,0.0,283,103576,5,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,5,0,2.0,Rafael Bilu,rafael-bilu,0.0,,,,,,,,,,,,,,,,,,,,
374,Athlético-PR,Kaíque Rocha Lima,9.5,K. Rocha,7,,6.76,293,103684,3,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,5,5,8.61,Kaíque Rocha,kaique-rocha,1.34,13.0,3.0,2.0,5.0,3.0,,,,,,,,,,,,,,,
375,Bragantino,Jadsom Meemyas de Oliveira da Silva,0.6,J. Silva,7,,1.08,280,103695,4,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,5,5,2.56,Jadsom Silva,jadsom-silva,-0.24,6.0,7.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
376,Cruzeiro,Gabriel Veron Fonseca de Souza,0.0,G. Veron,6,,0.57,283,103764,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,5,3,3.8,Gabriel Veron,gabriel-veron,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
377,Palmeiras,Gabriel Vinícius Menino,3.0,G. Menino,6,,2.87,275,103767,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,5,4,5.87,Gabriel Menino,gabriel-menino,0.01,8.0,6.0,4.0,5.0,,,,,,2.0,,,,,,,,,,
378,Criciúma,Higor Matheus Meritão,0.0,H. Meritão,6,,4.37,288,103987,4,False,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,5,3,4.39,Higor Meritão,higor-meritao,0.0,4.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,
379,São Paulo,José Sabino Chagas Monteiro,0.0,Sabino,6,,0.0,276,104075,3,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,5,0,5.0,Sabino,sabino,0.0,,,,,,,,,,,,,,,,,,,,
380,Corinthians,Carlos Miguel dos Santos Pereira,7.5,C. Miguel,7,,7.25,264,104084,1,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,5,2,7.94,Carlos Miguel,carlos-miguel,2.19,,,,1.0,2.0,,,,,1.0,,4.0,,,,,,,,
381,Atlético-MG,Bruno de Lara Fuchs,0.0,B. Fuchs,6,,2.8,282,104085,3,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,5,1,5.91,Bruno Fuchs,bruno-fuchs,0.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,
382,Vitória,Lucas Willians Assis Arcanjo,0.0,L. Arcanjo,7,,1.12,287,104118,1,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,5,4,2.8,Lucas Arcanjo,lucas-arcanjo,-0.33,,,,1.0,,,,,,,,13.0,,9.0,,,,,,
383,Corinthians,Ruan de Oliveira Ferreira,0.0,Ruan,6,,0.0,264,104153,4,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,5,0,3.0,Ruan,ruan,0.0,,,,,,,,,,,,,,,,,,,,
384,Botafogo,Raul Jonas Steffens,0.0,Raul,6,,0.0,263,104191,1,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,5,0,2.0,Raul,raul,0.0,,,,,,,,,,,,,,,,,,,,
385,Juventude,Edson Guilherme Mendes dos Santos,0.0,E. Carioca,5,,0.0,286,104204,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,5,0,2.0,Edson Carioca,edson-carioca,0.0,,,,,,,,,,,,,,,,,,,,
386,Vasco,João Victor da Silva Marcelino,2.4,J. Victor,6,,1.5,267,104250,3,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,5,3,5.51,João Victor,joao-victor,0.0,4.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,
387,Atlético-GO,Adriano Martins da Fonseca,0.0,A. Martins,7,,0.5,373,104253,3,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,5,2,3.22,Adriano Martins,adriano-martins,0.0,2.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,
388,Juventude,João Lucas de Almeida Carvalho,0.0,J. Lucas,7,,4.45,286,104257,2,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,5,4,5.37,João Lucas,joao-lucas,0.0,9.0,5.0,1.0,5.0,1.0,,,,,1.0,1.0,,,,,,,,,
389,Fluminense,Lucas Felipe Calegari,0.0,Calegari,6,,0.0,266,104276,2,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,5,0,3.0,Calegari,calegari,0.0,,,,,,,,,,,,,,,,,,,,
390,Vitória,Eduardo Marcelo Rodrigues Nunes,6.9,Dudu,7,,5.25,287,104330,4,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,5,2,5.58,Dudu,dudu,1.84,9.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,
391,Atlético-MG,Matheus Mendes Werneck de Oliveira,0.0,M. Mendes,6,,0.0,282,104383,1,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,5,0,3.0,Matheus Mendes,matheus-mendes,0.0,,,,,,,,,,,,,,,,,,,,
392,Internacional,Igor Gomes Silva,0.0,I. Gomes,6,,5.0,285,104385,3,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,5,1,4.85,Igor Gomes,igor-gomes,0.0,,,,,1.0,,,,,,,,,,,,,,,
393,Athlético-PR,Christian Roberto Alves Cardoso,0.0,Christian,6,,2.2,293,104502,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,5,2,6.21,Christian,christian,0.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,
394,Bragantino,Fabrício Oliveira de Souza,0.0,Fabrício,6,,0.0,280,104588,1,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,5,0,0.85,Fabrício,fabricio,0.0,,,,,,,,,,,,,,,,,,,,
395,Fortaleza,Moisés Vieira da Veiga,1.2,Moisés,7,,0.92,356,104666,5,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,5,4,4.35,Moisés,moises,-0.33,,,1.0,1.0,,,,,,,2.0,,,,,,,,,
396,Criciúma,Newton Araújo da Costa Júnior,0.0,Newton,6,,1.7,288,104693,4,False,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,5,1,1.42,Newton,newton,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,
397,Fortaleza,Juan Pablo Vojvoda Rizzo,4.78,J. Vojvoda,7,,4.4,356,104754,6,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,5,4,8.89,Juan Vojvoda,juan-vojvoda,-0.04,,,,,,,,,,,,,,,,,,1.0,,
398,Athlético-PR,Leonardo Ezequiel Godoy,4.1,L. Godoy,7,,4.64,293,104759,2,True,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,5,5,7.83,Leo Godoy,leo-godoy,0.22,2.0,8.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,
399,Bahia,Nicolás Brian Acevedo Tabárez,0.0,Acevedo,5,,0.0,265,104783,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,5,0,5.0,Acevedo,acevedo,0.0,,,,,,,,,,,,,,,,,,,,
400,Vitória,Wagner Leonardo Calvelo de Souza,-3.3,W. Leonardo,3,,2.4,287,104994,3,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,5,4,4.24,Wagner Leonardo,wagner-leonardo,-1.31,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,
401,Cruzeiro,João Marcelo Messias Ferreira,0.0,J. Marcelo,7,,1.45,283,105047,3,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,5,4,2.68,João Marcelo,joao-marcelo,0.0,4.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,
402,Athlético-PR,Bento Matheus Krepski,7.0,Bento,7,,5.4,293,105208,1,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,5,5,10.01,Bento,bento,0.48,,,,,3.0,,,,,1.0,,16.0,,3.0,,,,,,
403,São Paulo,Nahuel Adolfo Ferraresi Hernández,8.5,Ferraresi,7,,3.8,276,105300,3,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,5,3,5.5,Ferraresi,ferraresi,1.63,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
404,Bahia,Gabriel Lheman Xavier - Lhman,-0.6,G. Xavier,7,,2.93,265,105373,3,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,5,3,5.03,Gabriel Xavier,gabriel-xavier,-0.85,3.0,7.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
405,Corinthians,Matheus Lima Beltrão Oliveira Valin,0.0,M. Bidu,6,,9.0,264,105531,2,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,5,1,6.45,Matheus Bidu,matheus-bidu,0.0,2.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,
406,Cuiabá,Rikelme Hernandes Amorim Rocha,1.2,Rikelme,6,,1.8,1371,105547,2,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,5,4,4.24,Rikelme,rikelme,-0.32,5.0,3.0,,2.0,,,,1.0,,,1.0,,,,,,,,,
407,Fortaleza,Juan Martín Lucero,0.5,Lucero,7,,3.07,356,105568,5,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,5,3,10.25,Lucero,lucero,-1.06,1.0,5.0,,5.0,,,1.0,,,1.0,,,,,,,,,,
408,Vasco,Lucas Piton Crivellaro,1.4,L. Piton,7,,2.26,267,105584,2,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,5,5,5.44,Lucas Piton,lucas-piton,-0.48,9.0,4.0,4.0,1.0,,,,,,2.0,,,,,,,,,,
409,Atlético-GO,Roni Medeiros de Moura,0.0,Roni,7,,0.35,373,105585,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,5,2,2.68,Roni,roni,0.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,,
410,Internacional,Maurício Magalhães Prado,0.0,Maurício,7,,2.9,285,105647,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mH51PBM.png,5,4,6.94,Maurício,mauricio,0.0,5.0,4.0,3.0,6.0,,,,,,1.0,2.0,,,,,,,,,
411,Internacional,Wesley Ribeiro Silva,0.0,Wesley,7,,10.42,285,105811,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,5,4,12.14,Wesley,wesley,0.0,8.0,9.0,5.0,17.0,,,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,
412,Athlético-PR,Lucas Belezi Barbosa,0.0,Belezi,6,,0.0,293,105844,3,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,5,0,2.0,Belezi,belezi,0.0,,,,,,,,,,,,,,,,,,,,
413,Corinthians,Matheus de Araújo Andrade,0.0,M. Araújo,5,,0.0,264,105845,4,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,5,0,4.0,Matheus Araújo,matheus-araujo,0.0,,,,,,,,,,,,,,,,,,,,
414,Vasco,José Gabriel dos Santos Silva,0.0,Z. Gabriel,6,,-0.7,267,105902,4,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,5,2,2.35,Zé Gabriel,ze-gabriel,0.0,,4.0,1.0,,,,,,,1.0,,,,,,,,,,
415,Internacional,Rômulo Zanre Zwarg,0.0,Rômulo,6,,2.7,285,105911,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,5,2,3.73,Rômulo,romulo,0.0,5.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,
416,Internacional,Sergio Ramón Rochet Álvarez,0.0,Rochet,7,,3.13,285,105949,1,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,5,4,5.37,Rochet,rochet,0.0,,,,3.0,1.0,,,,,,,9.0,,3.0,,,,,,
417,Juventude,Ewerthon Diógenes da Silva,0.0,Ewerthon,6,,0.0,286,106082,2,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,5,0,3.0,Ewerthon,ewerthon,0.0,,,,,,,,,,,,,,,,,,,,
418,Botafogo,Breno Washington Rodrigues da Silva,0.0,Breno,6,,0.0,263,106083,4,False,https://s.sde.globo.com/media/person_role/2024/01/12/photo_220x220.png,5,0,2.0,Breno,breno,0.0,,,,,,,,,,,,,,,,,,,,
419,Bragantino,Lucas Alexandre Galdino de Azevedo,0.0,Lucão,6,,1.5,280,106160,1,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,5,2,3.08,Lucão,lucao,0.0,,,,,,,,,,,,5.0,,2.0,,,,,,
420,Internacional,Bruno Gomes da Silva Clevelário,0.0,B. Gomes,6,,-0.1,285,106202,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,5,2,2.69,Bruno Gomes,bruno-gomes,0.0,,4.0,,2.0,,,,,,,,,,,,,,,,
421,Bragantino,Leonardo Javier Realpe Montaño,0.0,Realpe,6,,0.0,280,106299,3,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,5,0,4.0,Realpe,realpe,0.0,,,,,,,,,,,,,,,,,,,,
422,Bahia,Caio Alexandre Souza e Silva,1.2,C. Alexandre,7,,1.87,265,106323,4,True,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,5,4,5.68,Caio Alexandre,caio-alexandre,-0.42,3.0,1.0,,6.0,,,,,,,1.0,,,,,,,,,
423,Cruzeiro,Wesley David de Oliveira Andrade,0.0,W. Gasolina,6,,0.0,283,106327,2,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,5,0,2.0,Wesley Gasolina,wesley-gasolina,0.0,,,,,,,,,,,,,,,,,,,,
424,Grêmio,Jhonata Robert Alves da Silva,0.0,J. Robert,6,,0.0,284,106371,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,5,0,2.0,Jhonata Robert,jhonata-robert,0.0,,,,,,,,,,,,,,,,,,,,
425,Bragantino,Eduardo Gonzaga Mendes Santos,2.4,E. Santos,7,,1.8,280,106434,3,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,5,2,4.02,Eduardo Santos,eduardo-santos,0.31,3.0,,,,,,,,,,,,,,,,,,,
426,Cruzeiro,Lucas Hernán Villalba,0.0,Villalba,6,,0.0,283,106593,3,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,5,0,5.0,Villalba,villalba,0.0,,,,,,,,,,,,,,,,,,,,
427,São Paulo,Rodrigo Nestor Bertalia,1.4,R. Nestor,6,,2.6,276,106822,4,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,5,3,5.98,Rodrigo Nestor,rodrigo-nestor,-0.29,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
428,São Paulo,Welington Damascena Santos,0.0,Welington,2,,8.27,276,106824,2,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,5,3,9.04,Welington,welington,0.0,10.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,
429,São Paulo,Patryck Lanza dos Reis,0.0,Patryck,2,,0.0,276,106829,2,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,5,0,2.0,Patryck,patryck,0.0,,,,,,,,,,,,,,,,,,,,
430,São Paulo,Juan Santos da Silva,0.0,Juan,6,,0.0,276,106831,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,5,1,2.37,Juan,juan,0.0,,,,,,,,,,,,,,,,,,,,
431,Athlético-PR,Luan Patrick Wiedthauper,0.0,L. Patrick,6,,0.0,293,106835,3,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,5,0,5.0,Luan Patrick,luan-patrick,0.0,,,,,,,,,,,,,,,,,,,,
432,Vasco,Clayton Fernandes Silva,1.7,Clayton,6,,1.25,267,106931,5,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,5,4,3.65,Clayton,clayton,-0.12,1.0,2.0,4.0,,,,,,,,1.0,,,,,,,,,
433,Athlético-PR,Fernando Augusto Pereira Bueno Júnior,0.0,Fernando,2,,0.0,293,106950,2,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,5,0,4.0,Fernando,fernando,0.0,,,,,,,,,,,,,,,,,,,,
434,Bahia,Luciano Batista da Silva Júnior,2.4,L. Juba,7,,3.47,265,107093,2,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,5,4,5.58,Luciano Juba,luciano-juba,-0.41,7.0,,,1.0,1.0,,,,,,,,,,,,,,,
435,Palmeiras,Richard Ríos Montoya,1.0,R. Ríos,7,,3.86,275,107111,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,5,5,7.02,Richard Ríos,richard-rios,-0.8,8.0,8.0,2.0,7.0,,,1.0,,,1.0,,,,,,,,,,
436,Botafogo,Jefferson Ruan Pereira dos Santos,9.5,Jeffinho,2,,3.78,263,107170,5,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,5,5,6.98,Jeffinho,jeffinho,1.14,1.0,7.0,4.0,4.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,
437,Botafogo,Patrick de Paula Carreiro,0.0,P. Paula,6,,-0.5,263,107172,4,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,5,1,2.2,Patrick de Paula,patrick-de-paula,0.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
438,São Paulo,Michel Daryl Araújo Villar,5.3,M. Araújo,3,,1.64,276,107173,4,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,5,5,4.76,Michel Araújo,michel-araujo,0.74,2.0,6.0,3.0,4.0,,,,,1.0,3.0,1.0,,,,,,,,,
439,Corinthians,Matheus Planelles Donelli,0.0,M. Donelli,6,,0.0,264,107179,1,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,5,0,2.0,Matheus Donelli,matheus-donelli,0.0,,,,,,,,,,,,,,,,,,,,
440,Athlético-PR,Leonardo Matias Baiersdorf Linck,0.0,L. Linck,6,,0.0,293,107183,1,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,5,0,3.0,Léo Linck,leo-linck,0.0,,,,,,,,,,,,,,,,,,,,
441,Athlético-PR,Leonardo Ataíde de Oliveira Siqueira,0.0,L. Ataíde,6,,0.0,293,107191,2,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,5,0,2.0,Leonardo Ataíde,leonardo-ataide,0.0,,,,,,,,,,,,,,,,,,,,
442,Cuiabá,Max Alves da Silva,0.0,Max,5,,1.2,1371,107203,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,5,1,2.07,Max,max,0.0,1.0,,,,,,,,,,,,,,,,,,,
443,Palmeiras,Gustavo Garcia dos Santos,0.0,G. Garcia,6,,0.0,275,107225,2,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,5,0,3.0,Gustavo Garcia,gustavo-garcia,0.0,,,,,,,,,,,,,,,,,,,,
444,Palmeiras,Vanderlan Barbosa da Silva,0.0,Vanderlan,6,,6.15,275,107236,2,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,5,2,6.88,Vanderlan,vanderlan,0.0,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,
445,Juventude,Marcelo José de Lima Filho,0.0,Marcelinho,7,,2.55,286,107238,5,False,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,5,4,3.57,Marcelinho,marcelinho,0.0,,1.0,3.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,,
446,Athlético-PR,Jose Vitor Silva Neves,0.0,Z. Vitor,6,,-0.2,293,107256,4,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,5,2,1.9,Zé Vitor,ze-vitor,0.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
447,Fluminense,André Trindade da Costa Neto,0.0,André,5,,2.65,266,107498,4,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,5,2,7.41,André,andre,0.0,5.0,4.0,,5.0,,,,,,2.0,,,,,,,,,,
448,Juventude,Kleiton Pego Duarte,0.0,Kleiton,6,,3.3,286,107513,5,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,5,1,2.8,Kleiton,kleiton,0.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
449,Atlético-GO,Thayllon Lopes Medeiros,0.0,Thayllon,6,,0.0,373,107664,5,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,5,0,2.0,Thayllon,thayllon,0.0,,,,,,,,,,,,,,,,,,,,
450,Criciúma,João Carlos Barros Lopes,0.0,J. Carlos,6,,0.0,288,107666,5,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,5,0,2.0,João Carlos,joao-carlos,0.0,,,,,,,,,,,,,,,,,,,,
451,Criciúma,Eduardo de Queiroz Melo,0.0,E. Melo,6,,0.0,288,107700,5,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,5,0,3.0,Eduardo Melo,eduardo-melo,0.0,,,,,,,,,,,,,,,,,,,,
452,Atlético-GO,Emerson Fabiano Kerber Júnior,0.0,E. Júnior,6,,0.0,373,107740,1,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,5,0,2.0,Emerson Júnior,emerson-junior,0.0,,,,,,,,,,,,,,,,,,,,
