,atletas.rodada_id,atletas.entrou_em_campo,atletas.minimo_para_valorizar,atletas.media_num,atletas.jogos_num,atletas.apelido,atletas.clube.id.full.name,atletas.pontos_num,atletas.variacao_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,atletas.foto,atletas.preco_num,atletas.nome,atletas.atleta_id,atletas.clube_id,A,CA,CV,DS,FC,FD,FF,FS,G,I,SG,FT,PC,DE,GS,PS,V,PP,GC,DP
80,15,True,,2.75,12,Maguinho,Atlético-GO,1.6,0.32,maguinho,Maguinho,2,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_204au3d.png,4.73,Magno José da Silva,72532,373,1.0,1.0,1.0,14.0,15.0,2.0,5.0,9.0,,1.0,2.0,,1.0,,,,,,,
81,15,True,,1.84,5,Pedro Henrique,Corinthians,-0.1,-1.21,pedro-henrique,P. Henrique,5,6,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_sB7v4Fv.png,4.48,Pedro Henrique Konzen Medina da Silva,72583,264,1.0,1.0,,2.0,2.0,,2.0,4.0,,2.0,,,,,,,,,,
82,15,False,,0.0,0,Maurício Kozlinski,Fortaleza,0.0,0.0,mauricio-kozlinski,M. Kozlinski,1,6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_EePQ79Y.png,3.0,Maurício Kozlinski,72595,356,,,,,,,,,,,,,,,,,,,,
83,15,False,,0.0,0,Vitor Hugo,Bahia,0.0,0.0,vitor-hugo,V. Hugo,3,6,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,4.0,Vitor Hugo Franchescoli de Souza,72605,265,,,,,,,,,,,,,,,,,,,,
84,15,True,,3.88,14,Fernandinho,Athlético-PR,5.2,-0.63,fernandinho,Fernandinho,4,6,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_G29hOpk.png,7.43,Fernando Luiz Rosa,72775,293,3.0,5.0,,14.0,23.0,7.0,2.0,17.0,2.0,1.0,,,,,,,,,,
85,15,False,,2.33,3,Wilker Ángel,Criciúma,0.0,0.0,wilker-angel,W. Ángel,3,6,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_i1tcVtm.png,3.37,Wílker José Ángel Romero,72801,288,,,,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,
86,15,False,,2.83,8,Mercado,Internacional,0.0,0.0,mercado,Mercado,3,6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_o74D2pK.png,5.07,Gabriel Iván Mercado,72951,285,,4.0,,5.0,3.0,,,3.0,,,4.0,,,,,,,,,
87,15,True,,2.39,9,Samuel Xavier,Fluminense,2.0,0.05,samuel-xavier,S. Xavier,2,7,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_yDwEEkd.png,4.86,Samuel Xavier Brito,73384,266,1.0,2.0,,8.0,11.0,1.0,2.0,19.0,,1.0,,,,,,,,,,
88,15,True,,2.43,10,Bruno Alves,Cuiabá,1.2,-0.36,bruno-alves,B. Alves,3,6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_k3QDtbn.png,4.08,Bruno Fabiano Alves,73620,1371,,,,8.0,6.0,1.0,1.0,9.0,,,2.0,,,,,,,,,
89,15,False,,0.0,1,Rodrigo Caio,Grêmio,0.0,0.0,rodrigo-caio,R. Caio,3,6,https://s.sde.globo.com/media/person_role/2024/06/03/photo_FORMATO_F2HtPRp.png,5.38,Rodrigo Caio Coquette Russo,73800,284,,,,,,,,,,,,,,,,,,,,
90,15,True,,2.34,8,Walisson Maia,Criciúma,-1.7,-1.23,walisson-maia,W. Maia,3,7,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_o2efsws.png,3.54,Walisson Moreira Farias Maia,73991,288,1.0,1.0,,5.0,8.0,,2.0,1.0,,,2.0,,1.0,,,,,,,
91,15,False,,0.0,0,Zapata,Vitória,0.0,0.0,zapata,Zapata,3,6,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_XyzYIOg.png,4.0,Cristián Eduardo Zapata Valencia,74028,287,,,,,,,,,,,,,,,,,,,,
92,15,False,,2.0,3,Gatito Fernández,Botafogo,0.0,0.0,gatito-fernandez,G. Fernández,1,6,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_XgarVDI.png,6.82,Roberto Junior Fernández Torres,74061,263,,1.0,,,,,,,,,1.0,,,6.0,4.0,,,,,
93,15,False,,0.0,0,Jorginho,Atlético-GO,0.0,0.0,jorginho,Jorginho,4,6,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_BSixVEC.png,4.0,Jorge de Moura Xavier,77544,373,,,,,,,,,,,,,,,,,,,,
94,15,True,,2.24,12,Madson,Athlético-PR,2.9,0.41,madson,Madson,2,7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_QT62TtG.png,4.49,Madson Ferreira dos Santos,78077,293,1.0,2.0,,4.0,5.0,,2.0,8.0,,,3.0,,,,,,,,,
95,15,True,,5.23,14,Everaldo,Bahia,0.7,-0.58,everaldo,Everaldo,5,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_ZTjMF4T.png,7.18,Everaldo Stum,78117,265,1.0,1.0,,6.0,17.0,10.0,6.0,9.0,5.0,2.0,,2.0,,,,,,,,
96,15,False,,0.85,7,Gustavo Henrique,Corinthians,0.0,0.0,gustavo-henrique,G. Henrique,3,6,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_eaP6jN7.png,5.4,Gustavo Henrique Vernes,78248,264,,2.0,1.0,2.0,8.0,1.0,4.0,3.0,,,1.0,,,,,,,,,
97,15,True,,5.29,11,Renê,Internacional,1.2,-0.71,rene,Renê,2,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PNCSDK4.png,8.41,Renê Rodrigues Martins,78445,285,1.0,2.0,,21.0,8.0,3.0,3.0,13.0,,,4.0,,,,,,,,,
98,15,True,,4.5,12,Cláudio Tencati,Criciúma,2.94,-0.67,claudio-tencati,C. Tencati,6,7,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_54lwaii.png,6.15,Cláudio Tencati,78450,288,,,,,,,,,,,,,,,,,4.0,,,
99,15,True,,1.35,10,Jean Mota,Vitória,-0.3,-0.2,jean-mota,J. Mota,4,6,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_hp4AXuX.png,3.27,Jean Mota Oliveira de Sousa,78548,287,,,,2.0,5.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,
100,15,True,,2.33,11,Jonathan Cafu,Cuiabá,4.9,0.54,jonathan-cafu,J. Cafu,5,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_EstVL0K.png,4.17,Jonathan Renato Barbosa,78580,1371,,,,7.0,11.0,3.0,3.0,13.0,1.0,,,,,,,,,,,
101,15,True,,1.13,3,Gabriel,Athlético-PR,0.2,-0.54,gabriel,Gabriel,4,7,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_SpOJ3BZ.png,4.46,Gabriel Girotto Franco,78605,293,,,,3.0,4.0,,,2.0,,,,,,,,,,,,
102,15,True,,1.38,13,Ramiro,Cruzeiro,0.0,-0.24,ramiro,Ramiro,4,6,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_MK4CCfT.png,3.21,Ramiro Moschen Benetti,78715,283,,2.0,,15.0,12.0,1.0,2.0,6.0,,1.0,,,,,,,,,,
103,15,True,,4.52,7,Reinaldo,Grêmio,2.1,-0.43,reinaldo,Reinaldo,2,7,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v8J7R5r.png,7.42,Reinaldo Manoel da Silva,78850,284,,2.0,,8.0,5.0,6.0,3.0,6.0,1.0,1.0,1.0,,,,,,,,,
104,15,True,,0.53,7,Thiago Santos,Fluminense,0.9,-0.03,thiago-santos,T. Santos,3,7,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_L3ovhxb.png,1.78,Thiago dos Santos,78855,266,,2.0,,5.0,10.0,2.0,1.0,1.0,,,,,1.0,,,,,,,
105,15,False,,3.32,6,Luiz Felipe,Atlético-GO,0.0,0.0,luiz-felipe,L. Felipe,3,6,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_vnMYw4d.png,3.82,Luiz Felipe do Nascimento dos Santos,79035,373,,2.0,1.0,10.0,6.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,
106,15,False,,1.63,3,Víctor Cuesta,Bahia,0.0,0.0,victor-cuesta,V. Cuesta,3,6,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO.png,4.59,Víctor Leandro Cuesta,79113,265,,1.0,,4.0,4.0,,1.0,3.0,,,,,,,,,,,,
107,15,False,,0.35,6,Filipe Augusto,Cuiabá,0.0,0.0,filipe-augusto,F. Augusto,4,3,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_AseAsft.png,1.52,Filipe Augusto Carvalho Souza,79268,1371,,3.0,,4.0,9.0,1.0,1.0,2.0,,,,,,,,,,,,
108,15,True,,5.03,13,Roger Machado,Juventude,10.95,1.3,roger-machado,R. Machado,6,7,https://s.sde.globo.com/media/person_role/2021/04/27/ec1e7e490c3a05088fd967b9e2468216_FORMATO.png,7.98,Roger Machado Marques,79437,286,,,,,,,,,,,,,,,,,4.0,,,
109,15,False,,2.6,12,Cano,Fluminense,-1.0,-0.25,cano,Cano,5,6,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_uSA2481.png,7.59,Germán Ezequiel Cano,79631,266,,3.0,,2.0,4.0,11.0,9.0,3.0,1.0,,,1.0,,,,,,,,
110,15,True,,1.48,14,Lucas Silva,Cruzeiro,-0.3,-0.41,lucas-silva,L. Silva,4,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_KnivRCo.png,4.07,Lucas Silva Borges,79701,283,,3.0,,6.0,11.0,4.0,7.0,9.0,1.0,,,,,,,,,,1.0,
111,15,True,,0.6,8,Antônio Carlos,Fluminense,-0.3,-0.04,antonio-carlos,A. Carlos,3,7,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Cwpf6R7.png,1.88,Antônio Carlos Cunha Capocasali Júnior,79702,266,,1.0,,3.0,5.0,,1.0,6.0,,1.0,,,,,,,,,,
112,15,True,,5.79,11,Jadson,Juventude,9.3,1.29,jadson,Jadson,4,7,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_1INRw87.png,9.81,Jadson Alves dos Santos,80129,286,3.0,4.0,1.0,28.0,18.0,4.0,6.0,20.0,1.0,2.0,,,,,,,,,,
113,15,True,,3.16,12,Yago Pikachu,Fortaleza,3.8,-0.59,yago-pikachu,Y. Pikachu,4,7,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QAL0UhA.png,4.99,Glaybson Yago Souza Lisboa,80196,356,2.0,3.0,,8.0,6.0,1.0,7.0,17.0,1.0,1.0,,,,,,,,,,
114,15,False,,4.04,8,Rafa Silva,Cruzeiro,0.0,0.0,rafa-silva,R. Silva,5,6,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_UXvdhXA.png,5.88,Rafael da Silva,80225,283,,2.0,,4.0,6.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,
115,15,True,,7.45,12,Luciano,São Paulo,10.0,-0.49,luciano,Luciano,5,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hqCxZF4.png,11.94,Luciano da Rocha Neves,80287,276,1.0,6.0,,14.0,14.0,7.0,10.0,21.0,6.0,2.0,,2.0,,,,1.0,,1.0,,
116,15,True,,5.18,8,Gilberto,Bahia,2.0,-0.99,gilberto,Gilberto,2,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_iy1T2ej.png,7.76,Gilberto Moraes Júnior,80313,265,,,,14.0,6.0,,5.0,9.0,1.0,1.0,2.0,,,,,,,,,
117,15,True,,3.39,12,Arthur Caíke,Criciúma,2.6,0.22,arthur-caike,A. Caíke,5,7,https://s.sde.globo.com/media/person_role/2024/04/12/photo_220x220.png,4.42,Arthur Caíke do Nascimento Cruz,80337,288,,,,1.0,10.0,3.0,9.0,11.0,3.0,8.0,,1.0,,,,,,,,
118,15,True,,2.38,5,Pedro Geromel,Grêmio,1.2,-0.81,pedro-geromel,P. Geromel,3,7,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_6dWdAJP.png,5.27,Pedro Tonon Geromel,80853,284,,2.0,,1.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,,
119,15,False,,0.0,0,Jair,Vasco,0.0,0.0,jair,Jair,4,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,4.0,Jair Rodrigues Júnior,81091,267,,,,,,,,,,,,,,,,,,,,
120,15,True,,5.04,13,Mayke,Palmeiras,5.3,0.22,mayke,Mayke,2,7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_pz3GebS.png,8.73,Mayke Rocha de Oliveira,81150,275,,3.0,,21.0,9.0,,1.0,5.0,1.0,2.0,7.0,,,,,,,,,
121,15,False,,4.32,6,Hugo Mallo,Internacional,0.0,0.0,hugo-mallo,H. Mallo,2,6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_CBzQtxz.png,5.92,Hugo Mallo Novegil,81551,285,,2.0,,8.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
122,15,True,,1.75,11,Rossi,Vasco,2.4,0.17,rossi,Rossi,5,7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8UqKNri.png,4.43,Rosicley Pereira da Silva,81798,267,1.0,2.0,,12.0,9.0,,1.0,8.0,,2.0,,,,,,,,,,
123,15,True,,3.34,14,Alisson,São Paulo,3.1,-0.07,alisson,Alisson,4,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_fS2GyF1.png,6.11,Alisson Euler de Freitas Castro,81845,276,1.0,4.0,,21.0,19.0,4.0,2.0,24.0,1.0,,,,,,,,,,,
124,15,True,,5.47,14,João Ricardo,Fortaleza,8.5,0.59,joao-ricardo,J. Ricardo,1,7,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_yXqoxi8.png,9.02,João Ricardo Riedi,81881,356,,,,1.0,,,,1.0,,,5.0,,,64.0,14.0,,,,,
125,15,True,,5.73,13,Willian Oliveira,Vitória,1.8,-0.16,willian-oliveira,W. Oliveira,4,7,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_AuUF822.png,7.76,Willian Osmar de Oliveira Silva,81952,287,,1.0,,18.0,15.0,,8.0,20.0,5.0,,,,,,,2.0,,,,
126,15,False,,1.76,9,Zé Rafael,Palmeiras,0.0,0.0,ze-rafael,Z. Rafael,4,6,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_BAUllGq.png,4.91,José Rafael Vivian,82455,275,1.0,3.0,,8.0,17.0,1.0,2.0,11.0,,,,,,,,1.0,,,,
127,15,True,,3.34,7,Otávio,Atlético-MG,3.6,0.5,otavio,Otávio,4,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,5.69,Otávio Henrique Passos Santos,82463,282,,,,17.0,10.0,2.0,2.0,4.0,,,,,,,,,,,,
128,15,True,,6.23,15,Luiz Araújo,Flamengo,7.5,0.13,luiz-araujo,L. Araújo,5,7,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_HkAAcVs.png,9.38,Luiz de Araújo Guimarães Neto,82627,262,4.0,1.0,,20.0,13.0,8.0,10.0,20.0,3.0,1.0,,1.0,,,,,,,,
129,15,True,,3.36,14,Tinga,Fortaleza,5.9,0.89,tinga,Tinga,2,7,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAKLb1d.png,5.43,Guilherme de Jesus da Silva,82628,356,,1.0,,17.0,8.0,,2.0,3.0,,,5.0,1.0,1.0,,,,,,,
130,15,True,,3.75,11,Marcelo Hermes,Criciúma,1.2,-0.73,marcelo-hermes,M. Hermes,2,7,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_g9yt731.png,5.38,Marcelo Gazella Hermes,82639,288,1.0,2.0,,14.0,11.0,2.0,3.0,4.0,1.0,,2.0,,,,,,,,,
131,15,True,,1.03,7,Wellington Rato,São Paulo,1.2,-0.49,wellington-rato,W. Rato,4,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_NhIGhAv.png,6.46,Wellington Soares da Silva,82766,276,,,,1.0,1.0,2.0,2.0,5.0,,2.0,,,,,,,,,,
132,15,False,,2.12,5,Gabriel,Flamengo,0.0,0.0,gabriel,Gabriel,5,6,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_EM6z7aN.png,6.69,Gabriel Barbosa Almeida,83257,262,,,,,,,1.0,4.0,1.0,2.0,,,,,,,,,,
133,15,False,,2.32,12,Léo Pereira,Flamengo,0.0,0.0,leo-pereira,L. Pereira,3,6,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_rrGsWJ1.png,6.08,Leonardo Pereira,83528,262,,4.0,,12.0,9.0,,2.0,9.0,,,3.0,,1.0,,,,,,,
134,15,True,,2.13,6,Neris,Cruzeiro,5.0,0.66,neris,Neris,3,6,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_qC7iq64.png,4.47,Hueglo dos Santos Neris,83786,283,,,,7.0,9.0,1.0,,2.0,,1.0,1.0,,,,,,,,,
135,15,True,,1.91,12,Clayson,Cuiabá,-0.3,-0.33,clayson,Clayson,5,6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_eqdux0f.png,3.72,Clayson Henrique da Silva Vieira,83817,1371,,3.0,,3.0,6.0,3.0,6.0,14.0,1.0,3.0,,,,,,1.0,,,,
136,15,True,,3.8,10,Tiquinho Soares,Botafogo,-0.3,-0.54,tiquinho-soares,T. Soares,5,7,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_pjwDNV1.png,9.86,Francisco das Chagas Soares dos Santos Meireles,84042,263,2.0,3.0,,4.0,16.0,,7.0,19.0,2.0,2.0,,,,,,,,,,
137,15,False,,3.13,3,Jemerson,Grêmio,0.0,0.0,jemerson,Jemerson,3,6,https://s.sde.globo.com/media/person_role/2024/05/22/photo_FORMATO_PHlhzVS.png,5.81,Jemerson de Jesus Nascimento,84263,284,,2.0,,,2.0,,,4.0,,,2.0,,,,,,,,,
138,15,False,,1.12,4,Alisson,Criciúma,0.0,0.0,alisson,Alisson,1,6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Ea5KMU8.png,2.16,Alisson Machado dos Santos,84266,288,,1.0,,,,,,1.0,,,,,,9.0,4.0,,,,,
139,15,True,,3.2,12,Fernando Sobral,Cuiabá,7.0,0.93,fernando-sobral,F. Sobral,4,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dW9VacB.png,5.94,Fernando Pereira do Nascimento,84428,1371,,1.0,,16.0,2.0,3.0,4.0,12.0,1.0,1.0,,,,,,,,,,
140,15,True,,3.08,12,Lucas Romero,Cruzeiro,8.5,0.48,lucas-romero,L. Romero,4,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pUYQrUf.png,6.0,Lucas Daniel Romero,84558,283,1.0,1.0,1.0,25.0,18.0,2.0,5.0,10.0,,,,,,,,,,,,
141,15,True,,4.3,8,Fellipe Mateus,Criciúma,1.2,-0.11,fellipe-mateus,F. Mateus,4,6,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_3jr11fx.png,6.93,Fellipe Mateus de Sena Araújo,84587,288,,1.0,,4.0,5.0,4.0,1.0,23.0,2.0,,,,1.0,,,,,,,
142,15,True,,3.96,11,Lucas Evangelista,Bragantino,2.1,0.15,lucas-evangelista,L. Evangelista,4,7,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_gMVR2lN.png,7.96,Lucas Evangelista Santana de Oliveira,84674,280,1.0,2.0,,10.0,10.0,3.0,6.0,15.0,2.0,4.0,,,,,,,,,,
143,15,False,,4.5,5,Varela,Flamengo,0.0,0.0,varela,Varela,2,6,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RMaWUM3.png,5.73,Guillermo Varela Olivera,84816,262,,,,7.0,7.0,1.0,,10.0,,,2.0,,,,,,,,,
144,15,False,,2.97,3,Rafael Ratão,Bahia,0.0,0.0,rafael-ratao,R. Ratão,5,6,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_q8xm0Ax.png,5.14,Rafael Rogério da Silva,84918,265,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
145,15,True,,3.4,14,Marcos Felipe,Bahia,0.0,-0.91,marcos-felipe,M. Felipe,1,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JDJmU6R.png,6.54,Marcos Felipe de Freitas Monteiro,85004,265,,1.0,,1.0,,,,1.0,,,4.0,,,44.0,17.0,,,,,
146,15,True,,3.36,12,Óscar Romero,Botafogo,2.4,0.08,oscar-romero,Ã. Romero,4,6,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_oSZD8nT.png,6.65,Óscar David Romero Villamayor,85034,263,3.0,4.0,,17.0,8.0,5.0,1.0,9.0,,,,,,,,,,,,
147,15,True,,3.55,12,Damián Suárez,Botafogo,7.0,0.93,damian-suarez,D. Suárez,2,7,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_DpJN07P.png,6.01,Damián Nicolás Suárez,85277,263,1.0,3.0,,14.0,19.0,1.0,5.0,9.0,,2.0,4.0,,,,,,,,,
148,15,False,,-0.4,4,Alex Santana,Athlético-PR,0.0,0.0,alex-santana,A. Santana,4,6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO.png,2.83,Alex Paulo Menezes Santana,85465,293,,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,
149,15,True,,1.9,12,Léo,Vasco,0.0,-0.94,leo,Léo,3,7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_EPoR3bv.png,3.37,Leonardo Pinheiro da Conceição,85626,267,,,,9.0,7.0,1.0,,6.0,,1.0,2.0,,,,,,,,,
150,15,True,,1.83,7,Hyoran,Internacional,3.3,0.45,hyoran,Hyoran,4,7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7KxaYiF.png,4.63,Hyoran Kaue Dalmoro,85931,285,,,,5.0,5.0,1.0,4.0,8.0,,1.0,,,,,,,,,,
151,15,True,,4.89,11,Bolasie,Criciúma,7.2,-0.17,bolasie,Bolasie,5,7,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_r97hBeS.png,7.69,Yannick Bolasie,86292,288,3.0,2.0,,5.0,16.0,8.0,9.0,8.0,2.0,2.0,,1.0,,,,,,,,
152,15,False,,0.0,0,Caio Dantas,Vitória,0.0,0.0,caio-dantas,C. Dantas,5,6,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YkGHL6O.png,3.0,Caio Henrique da Silva Dantas,86362,287,,,,,,,,,,,,,,,,,,,,
153,15,True,,2.3,6,Victor Luis,Vasco,0.0,-0.49,victor-luis,V. Luis,2,6,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_C2XW4GI.png,3.4,Victor Luis Chuab Zamblauskas,86410,267,,2.0,1.0,10.0,8.0,1.0,,6.0,,,1.0,,,,,,,,,
154,15,True,,1.4,9,Keno,Fluminense,1.6,-0.13,keno,Keno,5,7,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_EdYl0O3.png,5.13,Marcos da Silva França,86485,266,,,,5.0,7.0,2.0,4.0,7.0,,3.0,,,,,,,,,,
155,15,True,,3.06,8,Jandrei,São Paulo,8.0,1.14,jandrei,Jandrei,1,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_FD4URNn.png,6.32,Jandrei Chitolina Carniel,86508,276,,,,,,,,5.0,,,2.0,,,22.0,10.0,,,,,
156,15,True,,3.76,11,Rodrigo,Criciúma,3.0,-0.72,rodrigo,Rodrigo,3,7,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_fIUc997.png,5.17,Rodrigo Fagundes de Freitas,86684,288,1.0,3.0,,23.0,11.0,,1.0,5.0,,1.0,2.0,1.0,1.0,,,,,,,
157,15,True,,1.34,12,Tchê Tchê,Botafogo,1.2,0.07,tche-tche,T. Tchê,4,6,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_DbXXPxM.png,3.74,Danilo das Neves Pinheiro,86686,263,,1.0,,7.0,5.0,1.0,5.0,10.0,,,,,,,,,,,,
158,15,False,,2.12,6,Jonathan,Criciúma,0.0,0.0,jonathan,Jonathan,2,6,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9loGKby.png,3.39,Jonathan Francisco Lemos,86713,288,,,,9.0,1.0,1.0,,2.0,,,,,,,,,,,,
159,15,False,,6.2,6,Everton,Flamengo,0.0,0.0,everton,Everton,5,6,https://s.sde.globo.com/media/person_role/2024/04/08/photo_FORMATO_JoKRQsF.png,7.54,Everton Sousa Soares,86757,262,2.0,,,5.0,2.0,6.0,6.0,4.0,1.0,2.0,,,,,,,,,,
160,15,True,,0.6,5,Matheus Rossetto,Fortaleza,0.0,-0.31,matheus-rossetto,M. Rossetto,4,7,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_zgLfj3l.png,2.34,Matheus Rossetto,86766,356,,1.0,,4.0,6.0,,,2.0,,,,,,,,,,,,
161,15,True,,4.18,13,Danilo Barbosa,Botafogo,6.4,0.48,danilo-barbosa,D. Barbosa,4,7,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_p79ATUg.png,7.88,Danilo Barbosa da Silva,86777,263,2.0,3.0,,17.0,13.0,,3.0,7.0,3.0,,,,,,,1.0,,,,
162,15,False,,1.71,10,José Welison,Fortaleza,0.0,0.0,jose-welison,J. Welison,4,6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QbOqp5G.png,3.94,José Welison da Silva,86859,356,,1.0,,14.0,6.0,,2.0,3.0,,,,,,,,,,,,
163,15,True,,3.35,15,Léo Jardim,Vasco,4.0,-0.6,leo-jardim,L. Jardim,1,7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_goyzWhz.png,6.6,Leonardo César Jardim,87008,267,,,,,,,,,,,2.0,,,66.0,26.0,,,,,
164,15,False,,0.83,3,Nathan,Grêmio,0.0,0.0,nathan,Nathan,4,6,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_UqG87oy.png,4.04,Nathan Allan de Souza,87009,284,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
165,15,True,,2.71,11,Pedro Henrique,Bragantino,-1.0,-0.45,pedro-henrique,P. Henrique,3,7,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_oxcf1Uy.png,5.22,Pedro Henrique Ribeiro Gonçalves,87225,280,,2.0,,16.0,11.0,,,8.0,1.0,1.0,1.0,,1.0,,,,,,,
166,15,False,,7.83,6,Guilherme Arana,Atlético-MG,0.0,0.0,guilherme-arana,G. Arana,2,6,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_7gOybCT.png,12.32,Guilherme Antonio Arana Lopes,87228,282,1.0,2.0,,13.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,,,,,,,,,
