,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.clube_id,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.jogos_num,atletas.entrou_em_campo,atletas.foto,atletas.status_id,atletas.nome,atletas.preco_num,DS,FC,FD,FF,FS,G,I,CA,FT,A,SG,PP,CV,PC,PS,GC,V,DE,GS,DP
272,,5,262,carlinhos,Carlinhos,96831,0.0,0.0,37,1.57,Flamengo,Carlinhos,13,False,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,6,Carlos Moisés de Lima,2.48,3.0,8.0,3.0,5.0,2.0,2.0,4.0,2.0,,,,,1.0,,,,,,,
273,,2,288,dudu,Dudu,97133,3.7,-0.62,37,2.53,Criciúma,Dudu,14,True,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_k6f9iFp.png,7,Luís Eduardo Marques dos Santos,3.8,10.0,7.0,3.0,2.0,3.0,,1.0,1.0,,1.0,3.0,,,,,,,,,
274,,4,284,villasanti,Villasanti,97145,5.0,-0.45,37,4.69,Grêmio,Villasanti,22,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,7,Mathías Adalberto Villasanti Rolón,8.97,65.0,37.0,3.0,2.0,26.0,2.0,,3.0,,1.0,,,,,,,,,,
275,,5,373,janderson,Janderson,97245,8.2,1.18,37,2.62,Atlético-GO,Janderson,18,True,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_QgbA4mS.png,6,Janderson Santos de Souza,5.19,11.0,17.0,5.0,5.0,22.0,3.0,1.0,3.0,,,,,1.0,,,,,,,
276,,6,265,rogerio-ceni,Rogério Ceni,97341,0.0,0.0,37,4.94,Bahia,R. Ceni,34,False,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,7,Rogério Mücke Ceni,9.35,,,,,,,,,,,,,,,,,13.0,,,
277,,5,287,gustavo-mosquito,Gustavo Mosquito,97450,3.8,-0.16,37,2.63,Vitória,G. Mosquito,22,True,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_t7r0bPE.png,7,Gustavo Henric da Silva,4.73,11.0,12.0,1.0,7.0,23.0,2.0,1.0,4.0,1.0,3.0,,,,,,,,,,
278,,6,267,felipe-loureiro,Felipe Loureiro,97466,8.6,1.22,37,6.66,Vasco,F. Loureiro,2,True,https://s.sde.globo.com/media/person_role/2024/11/25/photo_FORMATO.png,7,Felipe Jorge Loureiro,10.61,,,,,,,,,,,,,,,,,1.0,,,
279,,2,263,marcal,Marçal,97468,0.0,0.0,37,5.07,Botafogo,Marçal,14,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,6,Fernando Marçal de Oliveira,7.42,25.0,20.0,1.0,3.0,13.0,1.0,1.0,5.0,,,7.0,,,1.0,,,,,,
280,,4,373,shaylon,Shaylon,97520,4.0,-0.49,37,2.19,Atlético-GO,Shaylon,33,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,7,Shaylon Kallyson Cardozo - Cardoso,4.75,19.0,14.0,10.0,21.0,5.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,,,,,
281,,2,287,willean-lepo,Willean Lepo,97522,0.0,-0.25,37,2.94,Vitória,W. Lepo,26,True,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,6,William Bernardo Willemen - Willeam Lepu,4.53,47.0,17.0,3.0,3.0,17.0,,2.0,4.0,,,3.0,,,,,,,,,
282,,3,264,felix-torres,Félix Torres,97642,0.0,0.0,37,2.79,Corinthians,F. Torres,22,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,5,Félix Eduardo Torres Caicedo,5.97,25.0,25.0,1.0,1.0,4.0,,2.0,3.0,1.0,,7.0,,,,,,,,,
283,,3,275,murilo,Murilo,97653,-0.6,-0.3,37,3.78,Palmeiras,Murilo,23,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,7,Murilo Cerqueira Paim,8.89,20.0,30.0,2.0,8.0,5.0,1.0,1.0,4.0,,,12.0,,1.0,,,,,,,
284,,5,276,erick,Erick,97810,0.5,0.03,37,1.87,São Paulo,Erick,19,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,6,Erick de Arruda Serafim,3.98,8.0,10.0,3.0,5.0,15.0,1.0,,3.0,,2.0,,,,1.0,,,,,,
285,,3,262,leo-ortiz,Léo Ortiz,97867,0.0,0.0,37,3.73,Flamengo,L. Ortiz,23,False,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,7,Leonardo Rech Ortiz,8.53,26.0,11.0,2.0,5.0,5.0,1.0,,2.0,1.0,2.0,6.0,,,,,,,,,
286,,2,265,iago,Iago,97868,0.0,0.0,37,2.8,Bahia,Iago,12,False,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,5,Iago Amaral Borduchi,5.12,6.0,4.0,2.0,2.0,7.0,,,,,,4.0,,,,,,,,,
287,,3,285,vitao,Vitão,97900,2.5,0.19,37,3.15,Internacional,Vitão,24,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,7,Vitor Eduardo da Silva Matos,5.29,20.0,18.0,4.0,8.0,8.0,,,3.0,,,9.0,,,,,,,,,
288,,4,286,luis-oyama,Luís Oyama,97908,0.0,0.0,37,2.27,Juventude,L. Oyama,14,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,6,Luís Felipe Oyama,3.95,10.0,6.0,2.0,2.0,5.0,2.0,,1.0,,,,,,,,,,,,
289,,4,293,erick,Erick,98022,10.8,1.42,37,4.35,Athlético-PR,Erick,31,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,7,Erick Luis Conrado de Carvalho,8.46,61.0,32.0,7.0,22.0,24.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,
290,,5,264,pedro-raul,Pedro Raul,98225,0.0,0.0,37,1.23,Corinthians,P. Raul,19,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,6,Pedro Raul Garay da Silva,2.61,14.0,12.0,4.0,4.0,9.0,,2.0,2.0,,,,,,,,,,,,
291,,3,263,bastos,Bastos,98280,0.0,0.0,37,4.26,Botafogo,Bastos,31,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,5,Bartolomeu Jacinto Quissanga,6.32,30.0,33.0,1.0,12.0,7.0,3.0,2.0,6.0,,,15.0,,,1.0,,,,,,
292,,3,265,kanu,Kanu,98484,0.0,0.0,37,1.74,Bahia,Kanu,27,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,7,Victor Hugo Soares dos Santos,3.11,13.0,31.0,1.0,,25.0,,,12.0,,,8.0,,,1.0,,,,,,
293,,4,265,jean-lucas,Jean Lucas,98517,0.0,0.0,37,4.26,Bahia,J. Lucas,32,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,6,Jean Lucas de Souza Oliveira,7.69,39.0,43.0,17.0,33.0,42.0,2.0,3.0,6.0,,5.0,,,,,,,,,,
294,,3,356,kuscevic,Kuscevic,98619,-0.4,-0.31,37,3.56,Fortaleza,Kuscevic,21,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,3,Benjamín Kuščević Jaramillo,5.23,18.0,16.0,3.0,4.0,7.0,2.0,2.0,5.0,,,8.0,,1.0,,,,,,,
295,,5,263,savarino,Savarino,98672,7.8,0.31,37,4.42,Botafogo,Savarino,26,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,7,Jefferson David Savarino Quintero,7.9,2.0,9.0,19.0,15.0,6.0,6.0,5.0,3.0,1.0,6.0,,,,,,,,,,
296,,5,293,cuello,Cuello,98909,7.6,0.21,37,4.1,Athlético-PR,Cuello,29,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,7,Tomás Esteban Cuello,6.82,29.0,22.0,18.0,18.0,33.0,2.0,7.0,3.0,2.0,4.0,,,,,,,,,,
297,,2,262,vina,Viña,98974,0.0,0.0,37,1.39,Flamengo,Viña,9,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,5,Matías Nicolás Viña Susperreguy,4.63,5.0,4.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,
298,,3,285,rogel,Rogel,98975,0.0,-0.46,37,3.07,Internacional,Rogel,10,True,https://s.sde.globo.com/media/person_role/2024/09/10/photo_FORMATO_RuLD9HB.png,7,Agustín Maximiliano Rogel Paita,4.77,5.0,11.0,3.0,3.0,4.0,,,,,1.0,3.0,,,,,,,,,
299,,5,267,vegetti,Vegetti,99198,8.9,0.0,37,5.64,Vasco,Vegetti,33,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,7,Pablo Vegetti,12.0,16.0,33.0,23.0,38.0,69.0,10.0,27.0,6.0,3.0,2.0,,2.0,,,2.0,,,,,
300,,2,267,puma-rodriguez,Puma Rodríguez,99213,0.0,0.0,37,2.71,Vasco,P. Rodríguez,20,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,6,José Luis Rodríguez Bebanz,4.39,18.0,5.0,2.0,9.0,5.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,
301,,4,262,de-la-cruz,De la Cruz,99228,0.0,0.0,37,5.95,Flamengo,D. Cruz,14,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,7,Diego Nicolás de la Cruz Arcosa,11.94,23.0,19.0,5.0,8.0,36.0,2.0,,3.0,1.0,3.0,,,,,,,,,,
302,,4,373,gonzalo-freitas,Gonzalo Freitas,99234,0.8,0.02,37,1.77,Atlético-GO,G. Freitas,13,True,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_uebM1kx.png,7,Gonzalo Gastón Freitas Silva,4.2,17.0,16.0,6.0,6.0,7.0,,,6.0,,,,,,2.0,,,,,,
303,,4,356,pochettino,Pochettino,99267,0.0,-0.53,37,3.97,Fortaleza,Pochettino,29,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,2,Tomás Pochettino,7.11,25.0,16.0,5.0,10.0,18.0,5.0,4.0,4.0,,7.0,,1.0,,1.0,1.0,,,,,
304,,3,263,alexander-barboza,Alexander Barboza,99274,7.5,0.52,37,4.55,Botafogo,A. Barboza,25,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,3,Alexander Nahuel Barboza Ullúa,6.31,34.0,39.0,7.0,11.0,5.0,,1.0,8.0,,1.0,15.0,,2.0,1.0,,,,,,
305,,5,283,dinenno,Dinenno,99316,0.0,0.0,37,4.95,Cruzeiro,Dinenno,6,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,5,Juan Ignacio Dinenno de Cara,7.98,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,
306,,6,276,luis-zubeldia,Luis Zubeldía,99366,2.81,-0.16,37,5.06,São Paulo,L. Zubeldía,34,True,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_FZ4aNBC.png,7,Luis Francisco Zubeldía,9.29,,,,,,,,,,,,,,,,,16.0,,,
307,,3,267,robert-rojas,Robert Rojas,99387,0.0,0.0,37,1.53,Vasco,R. Rojas,6,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,6,Robert Samuel Rojas Chávez,2.85,4.0,2.0,,,,,,,,,1.0,,,,,,,,,
308,,5,262,michael,Michael,99392,0.0,-2.83,37,6.33,Flamengo,Michael,9,True,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_iwCejip.png,2,Michael Richard Delgado de Oliveira,10.27,5.0,,4.0,4.0,4.0,4.0,1.0,,1.0,1.0,,,,,1.0,,,,,
309,,4,373,baralhas,Baralhas,99440,2.8,0.1,37,4.25,Atlético-GO,Baralhas,31,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,3,Gabriel Baralhas dos Santos,6.15,64.0,26.0,14.0,19.0,32.0,1.0,2.0,9.0,,3.0,,,,,1.0,,,,,
310,,1,262,rossi,Rossi,99552,0.0,0.0,37,2.89,Flamengo,Rossi,32,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,7,Agustín Daniel Rossi,5.68,,,,,6.0,,,1.0,,,7.0,,,,,,,77.0,36.0,2.0
311,,2,373,guilherme-romao,Guilherme Romão,99623,4.6,0.61,37,3.42,Atlético-GO,G. Romão,29,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,7,Guilherme Kennedy Romão,5.13,19.0,21.0,11.0,15.0,46.0,1.0,4.0,5.0,,3.0,4.0,,1.0,,,,,,,
312,,4,266,arias,Arias,99815,1.2,-1.8,37,6.67,Fluminense,Arias,22,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,7,Jhon Adolfo Arias Andrade,12.46,40.0,24.0,16.0,21.0,53.0,6.0,3.0,4.0,1.0,1.0,,2.0,,,,,,,,
313,,5,282,paulinho,Paulinho,99818,0.0,0.0,37,4.9,Atlético-MG,Paulinho,23,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,5,Paulo Henrique Sampaio Filho,12.75,21.0,10.0,11.0,8.0,15.0,8.0,9.0,3.0,,1.0,,,1.0,,1.0,,,,,
314,,3,276,alan-franco,Alan Franco,99889,0.8,-0.1,37,2.57,São Paulo,A. Franco,26,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,7,Alan Javier Franco,5.71,22.0,18.0,,6.0,6.0,,1.0,6.0,,1.0,9.0,,1.0,,,1.0,,,,
315,,5,286,carrillo,Carrillo,100076,0.0,0.0,37,2.3,Juventude,Carrillo,10,False,https://s.sde.globo.com/media/person_role/2024/07/12/photo_FORMATO_lgqGgyh.png,6,Ronie Edmundo Carrillo Morales,4.15,7.0,6.0,2.0,4.0,6.0,1.0,2.0,,,,,,,,,,,,,
316,,4,282,zaracho,Zaracho,100079,0.0,0.0,37,2.81,Atlético-MG,Zaracho,16,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,6,Federico Matías Javier Zaracho,6.88,17.0,12.0,2.0,6.0,14.0,2.0,1.0,2.0,,,,,,,,,,,,
317,,4,282,igor-gomes,Igor Gomes,100084,0.0,0.0,37,3.03,Atlético-MG,I. Gomes,19,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,6,Igor Silveira Gomes,5.31,18.0,18.0,3.0,5.0,24.0,1.0,,6.0,2.0,3.0,,,,1.0,,,,,,
318,,4,356,pedro-augusto,Pedro Augusto,100085,0.0,0.0,37,1.47,Fortaleza,P. Augusto,26,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,5,Pedro Augusto Borges da Costa,2.78,31.0,29.0,2.0,1.0,21.0,,,8.0,,1.0,,,,1.0,,,,,,
319,,5,264,yuri-alberto,Yuri Alberto,100652,0.0,0.0,37,6.94,Corinthians,Y. Alberto,27,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,7,Yuri Alberto Monteiro da Silva,11.46,13.0,29.0,21.0,20.0,40.0,13.0,15.0,6.0,2.0,4.0,,,1.0,,,,,,,
320,,4,283,matheus-henrique,Matheus Henrique,100742,0.0,0.0,37,3.89,Cruzeiro,M. Henrique,15,False,https://s.sde.globo.com/media/person_role/2024/06/25/photo_FORMATO_gfmexdE.png,5,Matheus Henrique de Souza,6.49,22.0,15.0,4.0,12.0,20.0,2.0,1.0,4.0,,,,,,,,,,,,
321,,4,276,liziero,Liziero,100761,0.0,0.0,37,2.75,São Paulo,Liziero,9,False,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_823HKPQ.png,6,Igor Matheus Liziero Pereira,4.4,13.0,9.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,,
322,,1,284,brenno,Brenno,100830,0.0,0.0,37,0.0,Grêmio,Brenno,0,False,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,6,Brenno Oliveira Fraga Costa,4.0,,,,,,,,,,,,,,,,,,,,
323,,3,276,ruan,Ruan,100842,0.0,0.0,37,2.01,São Paulo,Ruan,7,False,https://s.sde.globo.com/media/person_role/2024/08/20/photo_FORMATO_S9vlZEa.png,6,Ruan Tressoldi Netto,5.48,7.0,8.0,,2.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,
324,,2,287,lucas-esteves,Lucas Esteves,100846,3.6,-0.49,37,4.07,Vitória,L. Esteves,32,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,7,Lucas Esteves de Souza,4.98,45.0,36.0,5.0,19.0,25.0,1.0,10.0,11.0,2.0,4.0,6.0,,,,1.0,,,,,
325,,3,280,luan-candido,Luan Cândido,100848,0.0,-0.11,37,2.55,Bragantino,L. Cândido,24,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,6,Luan Cândido de Almeida,4.66,29.0,33.0,4.0,12.0,6.0,1.0,2.0,4.0,,,3.0,,,,,,,,,
326,,2,263,vitinho,Vitinho,100898,6.7,0.85,37,5.92,Botafogo,Vitinho,10,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_DbahnIn.png,2,Victor Alexander da Silva,9.25,14.0,6.0,1.0,2.0,7.0,,1.0,,1.0,,7.0,,,,,,,,,
327,,4,288,ronald-lopes,Ronald Lopes,100969,5.1,0.19,37,2.5,Criciúma,R. Lopes,26,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,7,Ronald dos Santos Lopes,4.58,42.0,34.0,2.0,7.0,20.0,,,3.0,,2.0,,,,,,,,,,
328,,5,373,derek,Derek,100976,10.5,0.49,37,2.27,Atlético-GO,Derek,24,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,7,Derek Freitas Ribeiro,4.7,14.0,23.0,5.0,10.0,15.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,
329,,4,266,nonato,Nonato,100987,0.0,0.0,37,0.7,Fluminense,Nonato,8,False,https://s.sde.globo.com/media/person_role/2024/07/18/photo_FORMATO.png,6,Gustavo Nonato Santana,2.85,3.0,1.0,,1.0,5.0,,,1.0,,,,,,,,,,,,
330,,5,263,junior-santos,Júnior Santos,101002,0.7,-0.04,37,3.6,Botafogo,J. Santos,23,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,6,José Antonio dos Santos Júnior,7.16,8.0,16.0,14.0,16.0,15.0,4.0,20.0,2.0,1.0,2.0,,,,,,,,,,
331,,2,276,jamal-lewis,Jamal Lewis,101130,0.0,0.0,37,2.95,São Paulo,J. Lewis,6,False,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_bRSIQCY.png,5,Jamal Piaras Lewis,6.12,3.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,
332,,5,276,ferreira,Ferreira,101290,0.0,0.0,37,3.63,São Paulo,Ferreira,26,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,7,Aldemir dos Santos Ferreira,7.42,17.0,15.0,7.0,9.0,41.0,5.0,1.0,4.0,,1.0,,,,,1.0,,,,,
333,,5,265,ademir,Ademir,101314,0.0,0.0,37,3.63,Bahia,Ademir,27,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,6,Ademir da Silva Santos Júnior,6.21,28.0,12.0,8.0,10.0,20.0,3.0,6.0,1.0,1.0,3.0,,,,,,,,,,
334,,2,266,guga,Guga,101319,6.2,0.99,37,3.04,Fluminense,Guga,9,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,6,Cláudio Rodrigues Gomes,5.03,6.0,7.0,,1.0,3.0,,,3.0,,1.0,4.0,,1.0,,,,,,,
335,,3,286,danilo-boza,Danilo Boza,101431,2.9,0.35,37,3.4,Juventude,D. Boza,26,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,7,Danilo Boza Júnior,5.9,16.0,3.0,5.0,12.0,12.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,
336,,4,284,pepe,Pepê,101573,1.5,-0.06,37,2.51,Grêmio,Pepê,23,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,6,João Pedro Vilardi Pinto,4.72,32.0,21.0,2.0,5.0,33.0,1.0,1.0,2.0,,,,,1.0,,,,,,,
337,,1,264,hugo-souza,Hugo Souza,101574,0.0,0.0,37,3.31,Corinthians,H. Souza,20,False,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,7,Hugo de Souza Nogueira,6.32,1.0,,,,2.0,,,2.0,,,5.0,,,,,,,64.0,23.0,
338,,4,267,hugo-moura,Hugo Moura,101594,2.4,0.28,37,3.04,Vasco,H. Moura,28,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,7,Hugo Moura Arruda da Silva,5.48,55.0,44.0,5.0,13.0,12.0,,,7.0,,4.0,,,1.0,,,,,,,
339,,2,1371,ramon,Ramon,101597,1.6,-0.04,37,3.89,Cuiabá,Ramon,25,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,3,Ramon Ramos Lima,5.79,38.0,28.0,3.0,10.0,19.0,1.0,2.0,9.0,,1.0,7.0,,,,,,,,,
340,,4,287,caio-vinicius,Caio Vinícius,101601,0.0,0.0,37,0.78,Vitória,C. Vinícius,9,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,6,Caio Vinicius da Conceição,2.12,9.0,7.0,,1.0,5.0,,,5.0,,,,,,,,,,,,
341,,4,286,peixoto,Peixoto,101651,0.0,0.0,37,0.55,Juventude,Peixoto,2,False,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,5,Daniel Nascimento Peixoto dos Santos,1.94,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
342,,4,373,rhaldney,Rhaldney,101666,3.9,-0.1,37,2.77,Atlético-GO,Rhaldney,29,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,7,Rhaldney Norberto Simião Gomes,4.04,56.0,53.0,4.0,5.0,34.0,,1.0,8.0,2.0,1.0,,,,,,,,,,
343,,2,356,felipe-jonatan,Felipe Jonatan,101708,0.0,-0.08,37,3.5,Fortaleza,F. Jonatan,19,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,6,Felipe Jonatan Rocha Andrade,5.78,17.0,12.0,4.0,4.0,23.0,,,,,,6.0,,,,,,,,,
344,,5,287,alerrandro,Alerrandro,101715,10.5,-1.16,37,6.54,Vitória,Alerrandro,32,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,7,Alerrandro Barra Mansa Realino de Souza,9.6,29.0,25.0,16.0,19.0,41.0,14.0,4.0,4.0,,4.0,,,,1.0,,,,,,
345,,2,1371,railan,Railan,101726,4.1,0.56,37,3.35,Cuiabá,Railan,19,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,6,Railan Reis Ferreira - Raylan,5.23,20.0,11.0,3.0,3.0,12.0,,1.0,3.0,,3.0,4.0,,,1.0,,,,,,
346,,2,264,matheuzinho,Matheuzinho,101727,0.0,0.0,37,4.21,Corinthians,Matheuzinho,29,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,7,Matheus França Silva,6.42,53.0,18.0,5.0,6.0,17.0,1.0,2.0,4.0,,1.0,7.0,,,,1.0,,,,,
347,,2,288,claudinho,Claudinho,101752,0.0,0.0,37,3.76,Criciúma,Claudinho,31,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,6,Claudio Coelho Salvático,5.44,49.0,13.0,3.0,8.0,8.0,2.0,4.0,3.0,1.0,3.0,4.0,,1.0,,,,,,,
348,,5,267,jean-david,Jean David,101768,0.0,0.0,37,1.34,Vasco,J. David,5,False,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_NK98RBN.png,6,Jean David Meneses Villarroel,4.32,3.0,,,2.0,3.0,,,,,,,,,,,,,,,
349,,2,284,mayk,Mayk,101820,0.0,0.0,37,2.38,Grêmio,Mayk,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,6,Mayksilvan da Silva Ferreira,3.67,6.0,1.0,,,,,,,,,1.0,,,,,,,,,
350,,5,280,vitinho,Vitinho,101960,0.0,0.0,37,3.23,Bragantino,Vitinho,29,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,6,Vitor Hugo Naum dos Santos,7.52,24.0,26.0,10.0,22.0,19.0,2.0,3.0,6.0,3.0,3.0,,,,,,,,,,
351,,3,356,britez,Brítez,101995,-0.3,-1.2,37,3.61,Fortaleza,Brítez,26,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,7,Emanuel Fermín Brítez,4.32,34.0,25.0,2.0,8.0,11.0,,2.0,11.0,,2.0,10.0,,1.0,,,,,,,
352,,2,275,piquerez,Piquerez,102130,0.0,0.0,37,6.23,Palmeiras,Piquerez,16,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,6,Joaquín Piquerez Moreira,11.15,22.0,10.0,5.0,15.0,19.0,2.0,,2.0,,,7.0,,,,,,,,,
353,,1,266,vitor-eudes,Vitor Eudes,102137,0.0,0.0,37,0.0,Fluminense,V. Eudes,0,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,6,Vitor Eudes de Souza Costa,1.0,,,,,,,,,,,,,,,,,,,,
354,,3,263,lucas-halter,Lucas Halter,102253,0.0,0.0,37,3.05,Botafogo,L. Halter,17,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,7,Lucas Halter,6.22,11.0,18.0,2.0,7.0,6.0,1.0,,4.0,,,6.0,,,1.0,,,,,,
355,,2,275,caio-paulista,Caio Paulista,102318,1.2,-0.71,37,3.05,Palmeiras,C. Paulista,21,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,2,Caio Fernando de Oliveira,5.08,15.0,13.0,4.0,3.0,14.0,,3.0,1.0,,,8.0,,1.0,,,,,,,
