,atletas.jogos_num,atletas.atleta_id,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.foto,atletas.posicao_id,atletas.variacao_num,atletas.entrou_em_campo,atletas.nome,atletas.rodada_id,atletas.status_id,atletas.preco_num,atletas.pontos_num,atletas.clube_id,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.slug,CA,DS,FC,FS,FD,FF,SG,G,I,A,CV,FT,V,PS,DE,GS,PC,PP,DP,GC
414,2,105844,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,3,-0.17,True,Lucas Belezi Barbosa,33,7,2.67,0.8,293,Belezi,Belezi,1.8,belezi,2.0,4.0,4.0,,1.0,1.0,,,,,,,,,,,,,,
415,4,105845,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,4,0.0,False,Matheus de Araújo Andrade,33,6,2.76,0.0,264,Matheus Araújo,M. Araújo,0.43,matheus-araujo,,1.0,,1.0,,,,,,,,,,,,,,,,
416,20,105911,,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,4,0.0,False,Rômulo Zanre Zwarg,33,7,3.94,0.0,285,Rômulo,Rômulo,2.17,romulo,2.0,32.0,28.0,14.0,1.0,5.0,,,,,,1.0,,,,,,,,
417,19,105949,,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,1,0.0,False,Sergio Ramón Rochet Álvarez,33,7,6.62,0.0,285,Rochet,Rochet,3.74,rochet,3.0,,,6.0,,,6.0,,,,,,,,56.0,15.0,,,,
418,17,106082,,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,2,-0.03,True,Ewerthon Diógenes da Silva,33,6,5.09,1.2,286,Ewerthon,Ewerthon,3.05,ewerthon,,11.0,2.0,8.0,5.0,8.0,2.0,1.0,1.0,1.0,,,,,,,,,,
419,29,106147,,Vitória,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,6,-0.32,True,Thiago Carpini Barbosa,33,7,7.68,3.1,287,Thiago Carpini,T. Carpini,4.61,thiago-carpini,,,,,,,,,,,,,11.0,,,,,,,
420,8,106160,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,1,0.0,False,Lucas Alexandre Galdino de Azevedo,33,6,3.36,0.0,280,Lucão,Lucão,2.13,lucao,1.0,,,,,,1.0,,,,,,,,22.0,9.0,,,,
421,20,106202,,Internacional,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,4,0.0,False,Bruno Gomes da Silva Clevelário,33,3,4.32,0.0,285,Bruno Gomes,B. Gomes,3.14,bruno-gomes,1.0,31.0,20.0,24.0,2.0,5.0,,1.0,,1.0,,,,1.0,,,,,,
422,9,106294,,São Paulo,https://s.sde.globo.com/media/person_role/2024/07/23/photo_FORMATO_1CIojRS.png,4,0.08,True,Marcos Antônio Silva Santos,33,7,3.51,0.7,276,Marcos Antônio,M. Antônio,0.67,marcos-antonio,1.0,5.0,10.0,8.0,,,,,,,,,,,,,,,,
423,29,106323,,Bahia,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,4,-0.15,True,Caio Alexandre Souza e Silva,33,7,4.44,-0.7,265,Caio Alexandre,C. Alexandre,1.98,caio-alexandre,5.0,31.0,41.0,42.0,2.0,6.0,,1.0,2.0,,,1.0,,,,,1.0,,,
424,3,106327,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,2,0.0,False,Wesley David de Oliveira Andrade,33,7,3.8,0.0,283,Wesley Gasolina,W. Gasolina,2.87,wesley-gasolina,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,
425,2,106371,,Criciúma,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_V4UkXLF.png,5,0.0,False,Jhonata Robert Alves da Silva,33,5,3.47,0.0,288,Jhonata Robert,J. Robert,3.2,jhonata-robert,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,
426,19,106434,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,3,-0.05,True,Eduardo Gonzaga Mendes Santos,33,7,5.19,6.7,280,Eduardo Santos,E. Santos,3.37,eduardo-santos,3.0,21.0,5.0,10.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,
427,19,106593,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,3,0.07,True,Lucas Hernán Villalba,33,6,5.01,1.8,283,Villalba,Villalba,2.99,villalba,2.0,14.0,15.0,6.0,2.0,1.0,8.0,,1.0,,,,,,,,,,,
428,7,106704,,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,5,0.0,False,Carlos Alberto Gomes da Silva Filho,33,6,5.14,0.0,263,Carlos Alberto,C. Alberto,2.66,carlos-alberto,,5.0,3.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,
429,22,106822,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,4,0.0,False,Rodrigo Nestor Bertalia,33,6,3.62,0.0,276,Rodrigo Nestor,R. Nestor,1.16,rodrigo-nestor,3.0,6.0,11.0,8.0,8.0,4.0,,,4.0,2.0,1.0,,,1.0,,,,,,
430,22,106824,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,2,0.0,False,Welington Damascena Santos,33,6,7.73,0.0,276,Welington,Welington,4.18,welington,6.0,34.0,22.0,25.0,2.0,6.0,8.0,,,1.0,,,,,,,1.0,,,
431,7,106829,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,2,0.0,False,Patryck Lanza dos Reis,33,6,3.87,0.0,276,Patryck,Patryck,3.13,patryck,1.0,10.0,6.0,4.0,,1.0,2.0,,1.0,,,,,,,,,,,
432,0,106835,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,3,0.0,False,Luan Patrick Wiedthauper,33,6,5.0,0.0,293,Luan Patrick,L. Patrick,0.0,luan-patrick,,,,,,,,,,,,,,,,,,,,
433,11,106950,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,2,0.03,True,Fernando Augusto Pereira Bueno Júnior,33,6,4.37,1.1,293,Fernando,Fernando,2.13,fernando,2.0,10.0,11.0,8.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,
434,0,107075,,Vitória,https://s.sde.globo.com/media/person_role/2024/09/21/photo_FORMATO.png,1,0.0,False,Yuri Sena dos Reis Batista,33,6,1.0,0.0,287,Yuri Sena,Y. Sena,0.0,yuri-sena,,,,,,,,,,,,,,,,,,,,
435,0,107078,,Vitória,https://s.sde.globo.com/media/person_role/2024/09/06/photo_220x220_qdw6hw3.png,4,0.0,False,Gabriel Santiago Oliveira,33,6,3.0,0.0,287,Gabriel Santiago,G. Santiago,0.0,gabriel-santiago,,,,,,,,,,,,,,,,,,,,
436,30,107093,,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,2,-0.02,True,Luciano Batista da Silva Júnior,33,7,6.19,1.3,265,Luciano Juba,L. Juba,4.32,luciano-juba,2.0,36.0,6.0,12.0,5.0,5.0,9.0,3.0,1.0,1.0,,,,,,,,,,
437,19,107111,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,4,0.0,False,Richard Ríos Montoya,33,3,7.08,0.0,275,Richard Ríos,R. Ríos,4.26,richard-rios,5.0,29.0,33.0,27.0,3.0,9.0,,2.0,1.0,3.0,,2.0,,,,,,,,
438,6,107170,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,5,0.0,False,Jefferson Ruan Pereira dos Santos,33,6,6.73,0.0,263,Jeffinho,Jeffinho,3.92,jeffinho,2.0,3.0,7.0,6.0,4.0,4.0,,1.0,,1.0,,,,,,,,,,
439,7,107172,,Criciúma,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,4,0.0,False,Patrick de Paula Carreiro,33,6,3.27,0.0,288,Patrick de Paula,P. Paula,2.03,patrick-de-paula,2.0,9.0,4.0,2.0,2.0,4.0,,,,,,,,,,,,,,
440,18,107173,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,4,0.0,False,Michel Daryl Araújo Villar,33,5,4.3,0.0,276,Michel Araújo,M. Araújo,1.83,michel-araujo,4.0,19.0,15.0,14.0,3.0,4.0,,,,1.0,,,,,,,,,,
441,7,107174,,Internacional,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO_QXYKRgQ.png,4,0.0,False,Bruno Vinícius Souza Ramos,33,7,7.01,0.0,285,Bruno Tabata,B. Tabata,4.66,bruno-tabata,,5.0,4.0,6.0,5.0,1.0,,1.0,,2.0,,,,,,,,,,
442,7,107179,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,1,0.0,False,Matheus Planelles Donelli,33,6,4.59,0.0,264,Matheus Donelli,M. Donelli,3.43,matheus-donelli,,,,,,,,,,,,,,,29.0,12.0,,,1.0,
443,14,107183,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,1,0.0,False,Leonardo Matias Baiersdorf Linck,33,6,3.63,0.0,293,Léo Linck,L. Linck,2.03,leo-linck,1.0,,,1.0,,,1.0,,,,1.0,,,,48.0,21.0,,,,
444,0,107191,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,2,0.0,False,Leonardo Ataíde de Oliveira Siqueira,33,6,2.0,0.0,293,Leonardo Ataíde,L. Ataíde,0.0,leonardo-ataide,,,,,,,,,,,,,,,,,,,,
445,17,107203,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,4,0.0,False,Max Alves da Silva,33,6,2.86,0.0,1371,Max,Max,1.75,max,2.0,10.0,5.0,9.0,4.0,11.0,,,,,,1.0,,,,,,,,
446,0,107221,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,1,0.0,False,Audenirton Soares da Silva,33,6,2.0,0.0,356,Magrão,Magrão,0.0,magrao,,,,,,,,,,,,,,,,,,,,
447,21,107236,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,2,0.0,False,Vanderlan Barbosa da Silva,33,6,6.29,0.0,275,Vanderlan,Vanderlan,3.89,vanderlan,,19.0,15.0,4.0,,3.0,10.0,,,2.0,,,,,,,1.0,,,
448,19,107238,,Juventude,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,5,0.0,False,Marcelo José de Lima Filho,33,6,4.52,0.0,286,Marcelinho,Marcelinho,3.4,marcelinho,2.0,7.0,5.0,27.0,7.0,9.0,,2.0,5.0,3.0,,,,,,,,,,
449,9,107256,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,4,0.0,False,Jose Vitor Silva Neves,33,6,1.52,0.0,293,Zé Vitor,Z. Vitor,0.35,ze-vitor,2.0,3.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,
450,0,107664,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,5,0.0,False,Thayllon Lopes Medeiros,33,6,2.0,0.0,373,Thayllon,Thayllon,0.0,thayllon,,,,,,,,,,,,,,,,,,,,
451,1,107676,,Internacional,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,2,0.0,False,Nathan Santos de Araújo,33,6,2.55,0.0,285,Nathan,Nathan,-0.3,nathan,,,1.0,,,,,,,,,,,,,,,,,
452,0,107700,,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,5,0.0,False,Eduardo de Queiroz Melo,33,6,3.0,0.0,288,Eduardo Melo,E. Melo,0.0,eduardo-melo,,,,,,,,,,,,,,,,,,,,
453,0,107740,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,1,0.0,False,Emerson Fabiano Kerber Júnior,33,6,2.0,0.0,373,Emerson Júnior,E. Júnior,0.0,emerson-junior,,,,,,,,,,,,,,,,,,,,
454,12,107744,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,4,-0.29,True,Bruno Conceição Praxedes,33,7,2.86,0.9,293,Praxedes,Praxedes,1.16,praxedes,2.0,10.0,12.0,7.0,2.0,2.0,,,,,,,,,,,,,,
455,0,107748,,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,1,0.0,False,Adriel Vasconcelos Ramos,33,6,4.0,0.0,265,Adriel,Adriel,0.0,adriel,,,,,,,,,,,,,,,,,,,,
456,2,107771,,Juventude,https://s.sde.globo.com/media/person_role/2024/10/30/photo_FORMATO_HxiWyPj.png,6,1.1,True,Fábio Henrique Matias,33,7,7.26,6.65,286,Fábio Matias,F. Matias,4.46,fabio-matias,,,,,,,,,,,,,1.0,,,,,,,
457,0,107800,,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_7OiYeRo.png,4,0.0,False,Fernando Henrique do Nascimento Pereira,33,6,4.0,0.0,283,Fernando Henrique,F. Henrique,0.0,fernando-henrique,,,,,,,,,,,,,,,,,,,,
458,11,107801,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,3,0.0,False,Natã Felipe de Amorim Santos,33,6,4.06,0.0,284,Natã,Natã,3.09,nata,1.0,7.0,2.0,2.0,1.0,,5.0,,,,,,,,,,,,,
459,0,107859,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,1,0.0,False,Alexandre Fintelman de Mello Ribeiro da Silva,33,6,2.0,0.0,287,Fintelman,Fintelman,0.0,fintelman,,,,,,,,,,,,,,,,,,,,
460,17,107873,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,4,0.0,False,Damián Josué Bobadilla Benítez,33,6,3.99,0.0,276,Bobadilla,Bobadilla,2.35,bobadilla,3.0,24.0,24.0,2.0,1.0,6.0,,1.0,,,,2.0,,,,,,,,
461,24,107908,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,2,0.0,False,Hugo Ferreira de Farias,33,7,7.71,0.0,264,Hugo,Hugo,4.32,hugo,3.0,41.0,38.0,11.0,1.0,9.0,6.0,,1.0,4.0,,2.0,,,,,1.0,,,
462,19,107950,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_Nu8Wc03.png,4,0.0,False,Fausto Mariano Vera,33,7,4.91,0.0,282,Fausto Vera,F. Vera,3.65,fausto-vera,,24.0,23.0,10.0,8.0,17.0,,2.0,,,,1.0,,,,,,,,
463,27,108133,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,5,-0.02,True,Isidro Miguel Pitta Saldívar,33,2,4.69,1.7,1371,Isidro Pitta,I. Pitta,2.69,isidro-pitta,4.0,5.0,26.0,25.0,16.0,20.0,,4.0,22.0,,,1.0,,2.0,,,,1.0,,
464,12,108358,,Botafogo,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,4,-0.73,True,Thiago Ezequiel Almada,33,2,6.61,2.2,263,Almada,Almada,2.48,almada,,7.0,3.0,14.0,6.0,5.0,,1.0,,,,,,,,,,1.0,,
465,9,108548,,Grêmio,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,5,0.0,False,Alexander Ernesto Aravena Guzmán,33,2,4.22,0.0,284,Aravena,Aravena,2.97,aravena,,,1.0,8.0,3.0,2.0,,1.0,2.0,2.0,,,,,,,,,,
466,0,108624,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,5,0.0,False,Luciano Daniel Arriagada García,33,6,3.0,0.0,293,Arriagada,Arriagada,0.0,arriagada,,,,,,,,,,,,,,,,,,,,
467,7,108670,,Flamengo,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,4,0.0,False,Carlos Jonás Alcaráz,33,7,8.06,0.0,262,Alcaraz,Alcaraz,4.94,alcaraz,1.0,11.0,7.0,6.0,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,
468,2,108752,,Juventude,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,5,0.0,False,David da Hora da Conceição,33,6,2.84,0.0,286,David,David,0.85,david,,1.0,,1.0,,,,,,,,,,,,,,,,
469,6,109096,,Flamengo,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,5,0.0,False,Gonzalo Jordy Plata Jiménez,33,2,4.36,0.0,262,Plata,Plata,1.57,plata,1.0,2.0,8.0,2.0,,2.0,,1.0,2.0,,,,,,,,,,,
470,1,109114,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,5,0.0,False,Matheus Nascimento de Paula,33,6,2.16,0.0,263,Matheus Nascimento,M. Nascimento,1.7,matheus-nascimento,,1.0,,1.0,,,,,,,,,,,,,,,,
471,31,109282,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,5,-0.85,True,Luiz Henrique André Rosa da Silva,33,2,10.96,5.8,263,Luiz Henrique,L. Henrique,5.88,luiz-henrique,4.0,47.0,30.0,59.0,14.0,24.0,,7.0,9.0,3.0,,,,3.0,,,,,,
472,4,109461,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,4,0.0,False,Calebe Gonçalves Ferreira da Silva,33,6,4.25,0.0,356,Calebe,Calebe,0.15,calebe,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
473,25,109573,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,4,0.0,False,Matheus Martinelli Lima,33,6,6.38,0.0,266,Martinelli,Martinelli,2.75,martinelli,6.0,37.0,33.0,19.0,1.0,3.0,,2.0,,2.0,,,,1.0,,,,,,
474,9,109668,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,2,0.0,False,Hugo Gonçalves Ferreira Neto,33,6,7.47,0.0,263,Hugo,Hugo,4.55,hugo,,12.0,6.0,7.0,,1.0,4.0,,,1.0,,,,,,,1.0,,,
475,10,109966,,Grêmio,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,4,0.0,False,Miguel Ángel Monsalve Gonzáles - González,33,2,7.68,0.0,284,Monsalve,Monsalve,4.88,monsalve,,8.0,10.0,18.0,2.0,6.0,,3.0,,1.0,1.0,,,,,,,,,
476,0,110062,,Bragantino,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,4,0.0,False,João Roberto Rota Neto,33,6,3.0,0.0,280,João Neto,J. Neto,0.0,joao-neto,,,,,,,,,,,,,,,,,,,,
477,17,110193,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,5,0.0,False,Lázaro Vinicius Marques,33,6,5.02,0.0,275,Lázaro,Lázaro,2.93,lazaro,,4.0,9.0,13.0,10.0,13.0,,2.0,1.0,,,1.0,,,,,,,,
478,0,110208,,Fortaleza,,3,0.0,False,Jhonatan Paulo da Silva,33,6,1.0,0.0,356,Jhonatan,Jhonatan,0.0,jhonatan,,,,,,,,,,,,,,,,,,,,
479,0,110260,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,2,0.0,False,Diego José Palacios Espinoza,33,5,5.0,0.0,264,Palacios,Palacios,0.0,palacios,,,,,,,,,,,,,,,,,,,,
480,8,110311,,Corinthians,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,4,-0.44,True,José Andrés Martínez Torres,33,2,4.28,1.4,264,José Martínez,J. Martínez,2.2,jose-martinez,4.0,18.0,11.0,7.0,,1.0,,,,,,,,,,,1.0,,,
481,13,110426,,Internacional,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,2,0.0,False,Alexandro Ezequiel Bernabéi,33,3,8.69,0.0,285,Bernabéi,Bernabéi,7.62,bernabei,2.0,29.0,25.0,14.0,4.0,5.0,4.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,
482,32,110506,,Palmeiras,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6,0.0,False,Abel Fernando Moreira Ferreira,33,7,11.13,0.0,275,Abel Ferreira,A. Ferreira,6.28,abel-ferreira,,,,,,,,,,,,,18.0,,,,,,,
483,0,110510,,Internacional,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,2,0.0,False,Braian Aguirre Nahuel,33,7,5.0,0.0,285,Aguirre,Aguirre,0.0,aguirre,,,,,,,,,,,,,,,,,,,,
484,0,110624,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,1,0.0,False,Mateus Oliveira Mendes,33,6,2.0,0.0,275,Mateus,Mateus,0.0,mateus,,,,,,,,,,,,,,,,,,,,
485,13,110667,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,5,0.0,False,Imanol Machuca,33,6,3.62,0.0,356,Machuca,Machuca,1.53,machuca,,1.0,4.0,6.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,
486,27,110668,,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,2,-0.25,True,Lucas Ángel Esquivel,33,7,7.23,-1.0,293,Esquivel,Esquivel,4.46,esquivel,3.0,50.0,31.0,21.0,4.0,7.0,7.0,,,4.0,1.0,,,,,,,,,
487,12,110698,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,1,-0.37,True,Mycael Pontes Moreira,33,7,2.86,-1.0,293,Mycael,Mycael,2.25,mycael,,,,,,,2.0,,,,1.0,,,,32.0,15.0,,,,
488,6,110708,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,1,0.0,False,Pedro Felipe de Faria Rangel,33,6,3.93,0.0,373,Pedro Rangel,P. Rangel,2.37,pedro-rangel,3.0,1.0,,,,,1.0,,,,,,,,22.0,12.0,,,,
489,12,110715,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,2,0.51,True,José Andrés Hurtado Cheme,33,7,5.56,8.5,280,Andrés Hurtado,A. Hurtado,3.05,andres-hurtado,1.0,10.0,10.0,6.0,2.0,4.0,4.0,,1.0,,,,,,,,,,,
490,12,110727,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Dq6NxJq.png,2,0.0,False,Rubens Antônio Dias,33,2,6.88,0.0,282,Rubens,Rubens,5.15,rubens,2.0,32.0,8.0,10.0,,8.0,2.0,,6.0,1.0,,1.0,,,,,1.0,,,
491,18,110759,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,5,0.0,False,John Kennedy Batista de Souza,33,6,4.14,0.0,266,John Kennedy,J. Kennedy,0.98,john-kennedy,,4.0,12.0,16.0,4.0,5.0,,,3.0,,,,,,,,,,,
492,19,110760,,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,5,0.0,False,Gabriel Teixeira Aragão,33,6,8.76,0.0,265,Biel,Biel,4.58,biel,3.0,11.0,6.0,17.0,5.0,8.0,,4.0,3.0,4.0,,2.0,,,,,,,,
493,11,110909,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,2,0.0,False,Guilherme Lopes de Almeida,33,6,4.12,0.0,280,Guilherme Lopes,G. Lopes,2.93,guilherme-lopes,1.0,13.0,6.0,4.0,,3.0,2.0,,1.0,1.0,,,,,,,,,,
494,17,111005,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,4,0.0,False,Leonardo Naldi de Matos,33,6,3.88,0.0,287,Léo Naldi,L. Naldi,2.25,leo-naldi,6.0,32.0,21.0,15.0,2.0,3.0,,,,,,,,,,,,,,
495,8,111166,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,4,0.0,False,Rômulo Azevedo Simão,33,6,3.66,0.0,275,Rômulo,Rômulo,1.15,romulo,,5.0,4.0,4.0,,3.0,,,,,,,,,,,,,,
496,19,111246,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,3,0.33,True,Alix Vinicius de Souza Sampaio,33,7,3.21,8.8,373,Alix Vinicius,A. Vinicius,1.83,alix-vinicius,2.0,19.0,19.0,7.0,3.0,6.0,4.0,,2.0,,2.0,,,,,,,,,2.0
497,17,111309,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,3,0.0,False,Gustavo Martins de Souza Santos,33,7,5.4,0.0,284,Gustavo Martins,G. Martins,3.04,gustavo-martins,1.0,13.0,16.0,6.0,2.0,2.0,5.0,2.0,1.0,,1.0,,,,,,,,,1.0
498,0,111332,,Juventude,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,4,0.0,False,Kelvi Chiesa Gomes,33,6,2.0,0.0,286,Kelvi Gomes,K. Gomes,0.0,kelvi-gomes,,,,,,,,,,,,,,,,,,,,
499,0,111392,,Cruzeiro,,3,0.0,False,Weverton Silva de Andrade,33,6,1.0,0.0,283,Weverton,Weverton,0.0,weverton,,,,,,,,,,,,,,,,,,,,
500,24,111407,,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,4,-0.14,True,Luis Gustavo da Silva Machado Duarte,33,7,4.12,3.8,286,Luis Mandaca,L. Mandaca,2.64,luis-mandaca,4.0,18.0,18.0,15.0,9.0,9.0,,3.0,2.0,,,1.0,,,,,1.0,,,
501,0,111466,,Internacional,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,3,0.0,False,Victor Gabriel da Conceição Ribeiro,33,6,1.0,0.0,285,Victor Gabriel,V. Gabriel,0.0,victor-gabriel,,,,,,,,,,,,,,,,,,,,
502,0,111582,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,1,0.0,False,Gabriel Átila Cardoso da Silva,33,6,1.0,0.0,282,Gabriel Átila,G. Átila,0.0,gabriel-atila,,,,,,,,,,,,,,,,,,,,
