,atletas.atleta_id,atletas.rodada_id,atletas.media_num,atletas.entrou_em_campo,atletas.preco_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.slug,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.clube_id,atletas.nome,atletas.apelido,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,SG,A,CV,FT,G,I,DE,GS,V,PC,PP,DP,PS,GC
428,106327,25,3.35,False,3.69,W. Gasolina,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,0.0,wesley-gasolina,2,,6,2,283,Wesley David de Oliveira Andrade,Wesley Gasolina,Cruzeiro,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
429,106371,25,0.0,False,2.0,J. Robert,0.0,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_V4UkXLF.png,0.0,jhonata-robert,0,,6,5,288,Jhonata Robert Alves da Silva,Jhonata Robert,Criciúma,,,,,,,,,,,,,,,,,,,,
430,106434,25,2.23,False,3.78,E. Santos,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,0.0,eduardo-santos,12,,7,3,280,Eduardo Gonzaga Mendes Santos,Eduardo Santos,Bragantino,2.0,13.0,2.0,,2.0,4.0,2.0,,,,,,,,,,,,,
431,106593,25,3.3,True,4.92,Villalba,-0.39,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,0.0,villalba,13,,6,3,283,Lucas Hernán Villalba,Villalba,Cruzeiro,1.0,8.0,9.0,,1.0,2.0,7.0,,,,,,,,,,,,,
432,106704,25,3.48,False,5.61,C. Alberto,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,0.0,carlos-alberto,5,,6,5,263,Carlos Alberto Gomes da Silva Filho,Carlos Alberto,Botafogo,,4.0,3.0,2.0,2.0,3.0,,,,,1.0,,,,,,,,,
433,106822,25,1.36,False,3.58,R. Nestor,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,0.0,rodrigo-nestor,18,,6,4,276,Rodrigo Nestor Bertalia,Rodrigo Nestor,São Paulo,2.0,5.0,9.0,8.0,3.0,7.0,,2.0,1.0,,,4.0,,,,,,,1.0,
434,106824,25,4.15,True,7.2,Welington,-0.01,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,0.7,welington,20,,7,2,276,Welington Damascena Santos,Welington,São Paulo,5.0,31.0,20.0,2.0,6.0,21.0,7.0,1.0,,,,,,,,1.0,,,,
435,106829,25,3.13,False,3.87,Patryck,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,0.0,patryck,7,,5,2,276,Patryck Lanza dos Reis,Patryck,São Paulo,1.0,10.0,6.0,,1.0,4.0,2.0,,,,,1.0,,,,,,,,
436,106835,25,0.0,False,5.0,L. Patrick,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,0.0,luan-patrick,0,,6,3,293,Luan Patrick Wiedthauper,Luan Patrick,Athlético-PR,,,,,,,,,,,,,,,,,,,,
437,106950,25,2.16,False,4.14,Fernando,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,0.0,fernando,8,,6,2,293,Fernando Augusto Pereira Bueno Júnior,Fernando,Athlético-PR,2.0,9.0,9.0,,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,,
438,107093,25,4.48,True,7.07,L. Juba,0.32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,8.8,luciano-juba,22,,7,2,265,Luciano Batista da Silva Júnior,Luciano Juba,Bahia,1.0,23.0,5.0,3.0,3.0,7.0,7.0,1.0,,,3.0,1.0,,,,,,,,
439,107111,25,4.61,True,8.43,R. Ríos,0.78,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,11.1,richard-rios,13,,2,4,275,Richard Ríos Montoya,Richard Ríos,Palmeiras,2.0,23.0,18.0,3.0,6.0,21.0,,2.0,,1.0,1.0,1.0,,,,,,,,
440,107170,25,3.92,False,6.73,Jeffinho,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,0.0,jeffinho,6,,5,5,263,Jefferson Ruan Pereira dos Santos,Jeffinho,Botafogo,2.0,3.0,7.0,4.0,4.0,6.0,,1.0,,,1.0,,,,,,,,,
441,107172,25,0.08,False,1.55,P. Paula,0.0,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,0.0,patrick-de-paula,5,,6,4,288,Patrick de Paula Carreiro,Patrick de Paula,Criciúma,2.0,1.0,4.0,,3.0,,,,,,,,,,,,,,,
442,107173,25,1.75,False,4.45,M. Araújo,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,0.0,michel-araujo,16,,6,4,276,Michel Daryl Araújo Villar,Michel Araújo,São Paulo,3.0,14.0,10.0,3.0,4.0,11.0,,1.0,,,,,,,,,,,,
443,107174,25,5.1,True,7.01,B. Tabata,0.42,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_QXYKRgQ.png,6.0,bruno-tabata,3,,7,4,285,Bruno Vinícius Souza Ramos,Bruno Tabata,Internacional,,,1.0,3.0,,4.0,,2.0,,,,,,,,,,,,
444,107179,25,3.43,False,4.59,M. Donelli,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,0.0,matheus-donelli,7,,6,1,264,Matheus Planelles Donelli,Matheus Donelli,Corinthians,,,,,,,,,,,,,29.0,12.0,,,,1.0,,
445,107183,25,2.03,False,3.63,L. Linck,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,0.0,leo-linck,14,,2,1,293,Leonardo Matias Baiersdorf Linck,Léo Linck,Athlético-PR,1.0,,,,,1.0,1.0,,1.0,,,,48.0,21.0,,,,,,
446,107191,25,0.0,False,2.0,L. Ataíde,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,0.0,leonardo-ataide,0,,6,2,293,Leonardo Ataíde de Oliveira Siqueira,Leonardo Ataíde,Athlético-PR,,,,,,,,,,,,,,,,,,,,
447,107203,25,2.23,True,3.13,Max,0.13,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,2.5,max,13,,6,4,1371,Max Alves da Silva,Max,Cuiabá,1.0,9.0,2.0,4.0,10.0,8.0,,,,1.0,,,,,,,,,,
448,107221,25,0.0,False,2.0,Magrão,0.0,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,0.0,magrao,0,,6,1,356,Audenirton Soares da Silva,Magrão,Fortaleza,,,,,,,,,,,,,,,,,,,,
449,107236,25,3.61,True,6.54,Vanderlan,0.52,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,4.4,vanderlan,16,,6,2,275,Vanderlan Barbosa da Silva,Vanderlan,Palmeiras,,16.0,14.0,,3.0,3.0,7.0,1.0,,,,,,,,1.0,,,,
450,107238,25,3.97,True,4.81,Marcelinho,-0.81,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,2.2,marcelinho,12,,6,5,286,Marcelo José de Lima Filho,Marcelinho,Juventude,1.0,5.0,5.0,6.0,6.0,19.0,,3.0,,,1.0,4.0,,,,,,,,
451,107256,25,0.35,False,1.52,Z. Vitor,0.0,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,0.0,ze-vitor,9,,6,4,293,Jose Vitor Silva Neves,Zé Vitor,Athlético-PR,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,
452,107664,25,0.0,False,2.0,Thayllon,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,0.0,thayllon,0,,6,5,373,Thayllon Lopes Medeiros,Thayllon,Atlético-GO,,,,,,,,,,,,,,,,,,,,
453,107676,25,-0.3,True,2.55,Nathan,-0.45,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,-0.3,nathan,1,,2,2,285,Nathan Santos de Araújo,Nathan,Internacional,,,1.0,,,,,,,,,,,,,,,,,
454,107700,25,0.0,False,3.0,E. Melo,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,0.0,eduardo-melo,0,,6,5,288,Eduardo de Queiroz Melo,Eduardo Melo,Criciúma,,,,,,,,,,,,,,,,,,,,
455,107740,25,0.0,False,2.0,E. Júnior,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,0.0,emerson-junior,0,,6,1,373,Emerson Fabiano Kerber Júnior,Emerson Júnior,Atlético-GO,,,,,,,,,,,,,,,,,,,,
456,107744,25,0.86,False,2.74,Praxedes,0.0,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,0.0,praxedes,7,,6,4,293,Bruno Conceição Praxedes,Praxedes,Athlético-PR,2.0,3.0,7.0,2.0,2.0,5.0,,,,,,,,,,,,,,
457,107748,25,0.0,False,4.0,Adriel,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,0.0,adriel,0,,6,1,265,Adriel Vasconcelos Ramos,Adriel,Bahia,,,,,,,,,,,,,,,,,,,,
458,107801,25,3.09,True,4.06,Natã,-0.23,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,0.0,nata,11,,6,3,284,Natã Felipe de Amorim Santos,Natã,Grêmio,1.0,7.0,2.0,1.0,,2.0,5.0,,,,,,,,,,,,,
459,107809,25,-0.37,False,1.07,M. Dias,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,0.0,matheus-dias,3,,6,4,285,Matheus dos Santos Dias,Matheus Dias,Internacional,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
460,107859,25,0.0,False,2.0,Fintelman,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,0.0,fintelman,0,,6,1,287,Alexandre Fintelman de Mello Ribeiro da Silva,Fintelman,Vitória,,,,,,,,,,,,,,,,,,,,
461,107873,25,2.21,True,3.71,Bobadilla,-0.76,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,-0.7,bobadilla,14,,3,4,276,Damián Josué Bobadilla Benítez,Bobadilla,São Paulo,3.0,19.0,21.0,1.0,5.0,2.0,,,,1.0,1.0,,,,,,,,,
462,107908,25,4.37,False,7.35,Hugo,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,0.0,hugo,22,,6,2,264,Hugo Ferreira de Farias,Hugo,Corinthians,2.0,38.0,36.0,1.0,9.0,10.0,5.0,4.0,,2.0,,1.0,,,,1.0,,,,
463,107950,25,2.24,True,4.1,F. Vera,-0.28,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,1.1,fausto-vera,13,,6,4,282,Fausto Mariano Vera,Fausto Vera,Atlético-MG,,12.0,13.0,5.0,12.0,6.0,,,,,,,,,,,,,,
464,108133,25,3.47,True,5.05,I. Pitta,-0.41,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,1.1,isidro-pitta,20,,7,5,1371,Isidro Miguel Pitta Saldívar,Isidro Pitta,Cuiabá,2.0,4.0,18.0,15.0,17.0,17.0,,,,1.0,4.0,13.0,,,,,1.0,,2.0,
465,108358,25,1.0,True,7.24,Almada,-1.08,https://s.sde.globo.com/media/person_role/2024/07/08/photo_220x220_Hm0Qmc9.png,0.5,almada,4,,7,4,263,Thiago Ezequiel Almada,Almada,Botafogo,,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,1.0,,,
466,108548,25,1.45,False,3.15,Aravena,0.0,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,0.0,aravena,4,,6,5,284,Alexander Ernesto Aravena Guzmán,Aravena,Grêmio,,,,,,2.0,,1.0,,,,2.0,,,,,,,,
467,108624,25,0.0,False,3.0,Arriagada,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,0.0,arriagada,0,,6,5,293,Luciano Daniel Arriagada García,Arriagada,Athlético-PR,,,,,,,,,,,,,,,,,,,,
468,108670,25,-1.9,True,6.38,Alcaraz,-1.62,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,-1.9,alcaraz,1,,3,4,262,Carlos Jonás Alcaráz,Alcaraz,Flamengo,,1.0,3.0,,1.0,,,,1.0,,,,,,,,,,,
469,108752,25,1.7,False,3.33,David,0.0,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,0.0,david,1,,6,5,286,David da Hora da Conceição,David,Juventude,,1.0,,,,1.0,,,,,,,,,,,,,,
470,109096,25,0.0,False,7.0,Plata,0.0,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,0.0,plata,0,,6,5,262,Gonzalo Jordy Plata Jiménez,Plata,Flamengo,,,,,,,,,,,,,,,,,,,,
471,109114,25,1.7,False,2.16,M. Nascimento,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,0.0,matheus-nascimento,1,,5,5,263,Matheus Nascimento de Paula,Matheus Nascimento,Botafogo,,1.0,,,,1.0,,,,,,,,,,,,,,
472,109282,25,5.16,True,10.3,L. Henrique,-0.03,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,2.9,luiz-henrique,23,,7,5,263,Luiz Henrique André Rosa da Silva,Luiz Henrique,Botafogo,3.0,32.0,22.0,6.0,17.0,39.0,,3.0,,,4.0,6.0,,,,,,,3.0,
473,109461,25,0.45,False,5.82,Calebe,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,0.0,calebe,2,,6,4,356,Calebe Gonçalves Ferreira da Silva,Calebe,Fortaleza,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
474,109573,25,2.25,False,5.41,Martinelli,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,0.0,martinelli,19,,7,4,266,Matheus Martinelli Lima,Martinelli,Fluminense,5.0,25.0,23.0,1.0,2.0,16.0,,1.0,,,1.0,,,,,,,,1.0,
475,109668,25,4.55,False,7.47,Hugo,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,0.0,hugo,9,,6,2,263,Hugo Gonçalves Ferreira Neto,Hugo,Botafogo,,12.0,6.0,,1.0,7.0,4.0,1.0,,,,,,,,1.0,,,,
476,109966,25,7.62,True,8.6,Monsalve,-1.5,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,2.2,monsalve,5,,7,4,284,Miguel Ángel Monsalve Gonzáles - González,Monsalve,Grêmio,,6.0,4.0,2.0,4.0,11.0,,1.0,,,2.0,,,,,,,,,
477,110062,25,0.0,False,3.0,J. Neto,0.0,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,0.0,joao-neto,0,,6,4,280,João Roberto Rota Neto,João Neto,Bragantino,,,,,,,,,,,,,,,,,,,,
478,110193,25,3.19,False,5.08,Lázaro,0.0,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,0.0,lazaro,15,,6,5,275,Lázaro Vinicius Marques,Lázaro,Palmeiras,,4.0,9.0,9.0,12.0,13.0,,,,1.0,2.0,1.0,,,,,,,,
479,110208,25,0.0,False,1.0,Jhonatan,0.0,,0.0,jhonatan,0,,6,3,356,Jhonatan Paulo da Silva,Jhonatan,Fortaleza,,,,,,,,,,,,,,,,,,,,
480,110260,25,0.0,False,5.0,Palacios,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,0.0,palacios,0,,5,2,264,Diego José Palacios Espinoza,Palacios,Corinthians,,,,,,,,,,,,,,,,,,,,
481,110311,25,-2.4,True,4.41,J. Martínez,-1.59,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,-2.4,jose-martinez,1,,7,4,264,José Andrés Martínez Torres,José Martínez,Corinthians,1.0,,3.0,,,1.0,,,,,,,,,,1.0,,,,
482,110426,25,4.87,True,6.4,Bernabéi,0.77,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,9.9,bernabei,6,,7,2,285,Alexandro Ezequiel Bernabei,Bernabéi,Internacional,,10.0,11.0,2.0,4.0,4.0,1.0,,,,1.0,1.0,,,,,,,,
483,110506,25,6.32,True,12.09,A. Ferreira,0.0,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,10.55,abel-ferreira,25,,7,6,275,Abel Fernando Moreira Ferreira,Abel Ferreira,Palmeiras,,,,,,,,,,,,,,,14.0,,,,,
484,110624,25,0.0,False,2.0,Mateus,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,0.0,mateus,0,,6,1,275,Mateus Oliveira Mendes,Mateus,Palmeiras,,,,,,,,,,,,,,,,,,,,
485,110667,25,1.56,False,3.54,Machuca,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,0.0,machuca,12,,6,5,356,Imanol Machuca,Machuca,Fortaleza,,,4.0,2.0,2.0,6.0,,1.0,,,1.0,,,,,,,,,
486,110668,25,4.62,True,7.89,Esquivel,0.15,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,3.6,esquivel,19,,7,2,293,Lucas Ángel Esquivel,Esquivel,Athlético-PR,3.0,36.0,19.0,4.0,5.0,15.0,5.0,3.0,1.0,,,,,,,,,,,
487,110698,25,2.0,True,3.04,Mycael,1.13,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,6.0,mycael,4,,2,1,293,Mycael Pontes Moreira,Mycael,Athlético-PR,,,,,,,,,1.0,,,,11.0,3.0,,,,,,
488,110708,25,3.25,False,4.46,P. Rangel,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,0.0,pedro-rangel,4,,6,1,373,Pedro Felipe de Faria Rangel,Pedro Rangel,Atlético-GO,2.0,,,,,,1.0,,,,,,16.0,7.0,,,,,,
489,110715,25,2.4,True,4.32,A. Hurtado,-0.47,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,0.0,andres-hurtado,6,,7,2,280,José Andrés Hurtado Cheme,Andrés Hurtado,Bragantino,,5.0,5.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,
490,110727,25,3.77,True,5.57,Rubens,0.18,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,4.1,rubens,6,,6,2,282,Rubens Antônio Dias,Rubens,Atlético-MG,1.0,12.0,4.0,,5.0,3.0,1.0,,,,,1.0,,,,,,,,
491,110759,25,0.98,True,4.14,J. Kennedy,-0.08,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,0.0,john-kennedy,18,,6,5,266,John Kennedy Batista de Souza,John Kennedy,Fluminense,,4.0,12.0,4.0,5.0,16.0,,,,,,3.0,,,,,,,,
492,110760,25,4.5,False,8.21,Biel,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,0.0,biel,18,,6,5,265,Gabriel Teixeira Aragão,Biel,Bahia,3.0,8.0,6.0,4.0,7.0,16.0,,4.0,,2.0,4.0,2.0,,,,,,,,
493,110909,25,1.38,True,2.64,G. Lopes,-0.56,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,-0.1,guilherme-lopes,6,,7,2,280,Guilherme Lopes de Almeida,Guilherme Lopes,Bragantino,,6.0,3.0,,2.0,1.0,,,,,,1.0,,,,,,,,
494,111005,25,2.47,False,4.27,L. Naldi,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,0.0,leo-naldi,16,,6,4,287,Leonardo Naldi de Matos,Léo Naldi,Vitória,5.0,32.0,20.0,2.0,3.0,15.0,,,,,,,,,,,,,,
495,111166,25,1.31,False,4.02,Rômulo,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,0.0,romulo,7,,6,4,275,Rômulo Azevedo Simão,Rômulo,Palmeiras,,5.0,4.0,,3.0,4.0,,,,,,,,,,,,,,
496,111246,25,0.47,False,1.32,A. Vinicius,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,0.0,alix-vinicius,13,,5,3,373,Alix Vinicius de Souza Sampaio,Alix Vinicius,Atlético-GO,,7.0,14.0,3.0,5.0,3.0,1.0,,2.0,,,2.0,,,,,,,,2.0
497,111309,25,2.89,True,4.9,G. Martins,-1.33,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,-3.6,gustavo-martins,14,,3,3,284,Gustavo Martins de Souza Santos,Gustavo Martins,Grêmio,1.0,8.0,15.0,2.0,2.0,5.0,4.0,,1.0,,2.0,1.0,,,,,,,,1.0
498,111332,25,0.0,False,2.0,K. Gomes,0.0,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,0.0,kelvi-gomes,0,,6,4,286,Kelvi Chiesa Gomes,Kelvi Gomes,Juventude,,,,,,,,,,,,,,,,,,,,
499,111363,25,0.0,False,2.0,Eliel,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,0.0,eliel,0,,6,4,288,Eliel Felisbino Costa,Eliel,Criciúma,,,,,,,,,,,,,,,,,,,,
500,111392,25,0.0,False,1.0,Weverton,0.0,,0.0,weverton,0,,6,3,283,Weverton Silva de Andrade,Weverton,Cruzeiro,,,,,,,,,,,,,,,,,,,,
501,111407,25,2.27,False,3.5,L. Mandaca,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,0.0,luis-mandaca,16,,5,4,286,Luis Gustavo da Silva Machado Duarte,Luis Mandaca,Juventude,3.0,9.0,11.0,5.0,4.0,8.0,,,,1.0,2.0,1.0,,,,,,,,
502,111582,25,0.0,False,1.0,G. Átila,0.0,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,0.0,gabriel-atila,0,,6,1,282,Gabriel Átila Cardoso da Silva,Gabriel Átila,Atlético-MG,,,,,,,,,,,,,,,,,,,,
503,111682,25,3.96,False,5.46,Adson,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,0.0,adson,20,,5,4,267,Adson Ferreira Soares,Adson,Vasco,2.0,28.0,7.0,9.0,11.0,18.0,,1.0,,,2.0,,,,,,,,,
504,111683,25,-1.0,False,3.48,Anthoni,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,0.0,anthoni,0,,6,1,285,Anthoni Spier Souza,Anthoni,Internacional,1.0,,,,,,,,,,,,,,,,,,,
505,111690,25,8.0,False,6.65,M. Cunha,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,0.0,matheus-cunha,1,,6,1,262,Matheus Cunha Queiroz,Matheus Cunha,Flamengo,,,,,,,1.0,,,,,,3.0,,,,,,,
506,111713,25,0.0,False,2.0,L. Mezenga,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,lucas-mezenga,0,,6,3,263,Lucas de Souza Mombra Rosa,Lucas Mezenga,Botafogo,,,,,,,,,,,,,,,,,,,,
507,111760,25,1.3,True,2.16,Fabinho,-0.16,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,0.0,fabinho,13,,6,4,275,Fábio Silva de Freitas,Fabinho,Palmeiras,1.0,5.0,3.0,,3.0,5.0,,,,,1.0,,,,,,,,,
508,111831,25,5.16,True,7.77,M. Martins,-0.42,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,1.7,matheus-martins,5,,6,5,263,Matheus Martins Silva dos Santos,Matheus Martins,Botafogo,,1.0,3.0,4.0,1.0,8.0,,,,,2.0,1.0,,,,,,,,
509,111834,25,0.0,False,1.0,J. Neto,0.0,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,0.0,joao-neto,0,,6,5,266,João Batista da Cruz Santos Neto,João Neto,Fluminense,,,,,,,,,,,,,,,,,,,,
510,111837,25,0.0,False,1.0,G. Ramalho,0.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,0.0,gustavo-ramalho,0,,6,1,266,Gustavo Ramalho Bremer Pinto,Gustavo Ramalho,Fluminense,,,,,,,,,,,,,,,,,,,,
511,111839,25,2.18,False,3.56,F. Andrade,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,0.0,felipe-andrade,6,,6,3,266,Felipe de Andrade Vieira,Felipe Andrade,Fluminense,,6.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,
512,111841,25,0.0,False,1.0,Arthur,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,0.0,arthur,0,,6,4,266,Arthur Wenderrosky Sanches - Wenderroscky,Arthur,Fluminense,,,,,,,,,,,,,,,,,,,,
513,111891,25,0.17,False,2.08,G. Biro,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,0.0,guilherme-biro,3,,6,4,264,Guilherme Sucigan Mafra Cunha,Guilherme Biro,Corinthians,,,1.0,,1.0,,,,,,,,,,,,,,,
514,112017,25,1.7,False,2.71,Felipinho,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,0.0,felipinho,8,,6,4,293,Antonio Feliphe Costa Silva,Felipinho,Athlético-PR,1.0,10.0,3.0,,,7.0,,,,,,,,,,,,,,
515,112020,25,0.0,False,1.0,Adriano,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,0.0,adriano,0,,6,5,288,Adriano Silveira Borges Filho,Adriano,Criciúma,,,,,,,,,,,,,,,,,,,,
516,112141,25,0.0,False,3.0,P. Victor,0.0,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,0.0,paulo-victor,0,,6,2,285,Paulo Victor de Almeida Barbosa,Paulo Victor,Internacional,,,,,,,,,,,,,,,,,,,,
517,112616,25,0.0,False,4.0,G. Grando,0.0,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,0.0,gabriel-grando,0,,6,1,283,Gabriel Hamester Grando,Gabriel Grando,Cruzeiro,,,,,,,,,,,,,,,,,,,,
518,112709,25,5.22,False,6.45,K. Bruno,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,0.0,kaiki-bruno,10,,6,2,283,Kaiki Bruno da Silva,Kaiki Bruno,Cruzeiro,2.0,22.0,12.0,1.0,4.0,14.0,4.0,,,,,,,,,,,,,
