,atletas.foto,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.pontos_num,atletas.slug,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.rodada_id,atletas.preco_num,atletas.clube_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,FT,CV,PS,PC,PP,DP,V,GC
169,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_tv5qGBE.png,10,5,Yeferson Julio Soteldo Martínez,-0.6,soteldo,-1.89,Soteldo,Soteldo,,True,Grêmio,6,87258,5.4,23,9.19,284,2.0,1.0,6.0,2.0,4.0,3.0,15.0,3.0,2.0,,,,,,,,,,,
170,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_f52uCmN.png,9,3,Walter Kannemann,0.0,kannemann,0.0,Kannemann,Kannemann,,False,Grêmio,6,87342,1.66,23,3.76,284,1.0,5.0,9.0,17.0,,1.0,5.0,,,2.0,,,,1.0,,1.0,,,,
171,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_4fbfMIP.png,13,5,Allano Brendon de Souza Lima,7.8,allano,0.55,Allano,Allano,,True,Criciúma,6,87391,1.82,23,3.86,288,1.0,3.0,11.0,21.0,4.0,4.0,20.0,,2.0,,,,1.0,2.0,,,,,,
172,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_wgwd4Ze.png,20,4,Thaciano Mickael da Silva,19.0,thaciano,1.96,Thaciano,Thaciano,,True,Bahia,7,87470,4.25,23,8.64,265,1.0,3.0,12.0,10.0,5.0,15.0,8.0,6.0,14.0,,,,1.0,,,,,,,
173,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_5YNRqaD.png,0,1,Mateus Pasinato,0.0,mateus-pasinato,0.0,M. Pasinato,Mateus Pasinato,,False,Cuiabá,6,87603,-1.0,23,2.59,1371,,1.0,,,,,,,,,,,,,,,,,,
174,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8l71w1x.png,11,4,Pablo Ignacio Galdames Millán,0.0,galdames,0.0,Galdames,Galdames,,False,Vasco,6,87660,2.19,23,4.82,267,1.0,3.0,17.0,25.0,2.0,3.0,9.0,,1.0,,,,,,,,,,,
175,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_wf2lvdn.png,5,4,Yago Felipe da Costa Rocha,0.0,yago-felipe,-0.2,Y. Felipe,Yago Felipe,,True,Bahia,6,87747,-0.42,23,1.62,265,,2.0,,3.0,,1.0,,,,,,,,,,,,,,
176,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,6,3,Paolo Mauricio Lemos Merladett,0.0,mauricio-lemos,0.0,M. Lemos,Mauricio Lemos,,False,Atlético-MG,6,87853,2.65,23,9.41,282,,3.0,4.0,10.0,,2.0,1.0,,,3.0,,,,,,,,,,
177,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_ehYT9k1.png,10,4,Giorgian Daniel de Arrascaeta Benedetti,0.0,arrascaeta,-1.95,Arrascaeta,Arrascaeta,,True,Flamengo,5,87863,7.67,23,13.17,262,4.0,1.0,8.0,10.0,4.0,6.0,17.0,4.0,,,,,,,1.0,,,,,
178,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_UXqyPlk.png,20,4,Gustavo Henrique Furtado Scarpa,0.0,gustavo-scarpa,-1.02,G. Scarpa,Gustavo Scarpa,,True,Atlético-MG,7,87999,5.94,23,10.62,282,5.0,3.0,20.0,8.0,14.0,19.0,27.0,3.0,4.0,,,,2.0,,,,,,,
179,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_yJZY7yN.png,16,3,Alan Pereira Empereur,-0.8,alan-empereur,-0.51,A. Empereur,Alan Empereur,,True,Cuiabá,3,88033,2.06,23,2.89,1371,1.0,5.0,9.0,6.0,1.0,4.0,9.0,,,3.0,,,,,,,,,,
180,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TR1I7LU.png,0,1,Ivan Quaresma da Silva,0.0,ivan,0.0,Ivan,Ivan,,False,Internacional,5,88136,0.0,23,3.0,285,,,,,,,,,,,,,,,,,,,,
181,https://s.sde.globo.com/media/person_role/2022/07/15/18f148a4c0e6304c4e127291f1935424_FORMATO.png,5,3,Júnior Osmar Ignacio Alonso Mujica,0.0,junior-alonso,0.0,J. Alonso,Junior Alonso,,False,Atlético-MG,7,88312,4.96,23,8.8,282,,2.0,8.0,8.0,,2.0,,1.0,,2.0,,,,,,,,,,
182,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1ruJswV.png,15,5,Ángel Rodrigo Romero Villamayor,0.0,angel-romero,0.0,Ã. Romero,Ángel Romero,,False,Corinthians,6,88323,3.29,23,5.82,264,,4.0,11.0,10.0,3.0,11.0,28.0,2.0,2.0,,,,,,1.0,,,,,
183,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_vtzXktM.png,19,2,Ayrton Lucas Dantas de Medeiros,1.4,ayrton-lucas,-0.18,A. Lucas,Ayrton Lucas,,True,Flamengo,7,88393,4.48,23,7.4,262,2.0,2.0,21.0,11.0,3.0,8.0,24.0,1.0,,4.0,,,2.0,,,1.0,,,,
184,https://s.sde.globo.com/media/person_role/2024/07/02/photo_FORMATO_WwpovZU.png,4,4,Walace Souza Silva,0.0,walace,-0.85,Walace,Walace,,True,Cruzeiro,6,88479,0.75,23,4.87,283,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
185,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_dWuxEhT.png,14,6,Armando Gonçalves Teixeira,3.26,petit,0.01,Petit,Petit,,True,Cuiabá,7,89141,4.01,23,6.08,1371,,,,,,,,,,,,,,,,,,,2.0,
186,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_ppF3oM9.png,16,4,Gustavo Bonatto Barreto,0.0,barreto,0.0,Barreto,Barreto,,False,Criciúma,5,89224,3.63,23,4.99,288,1.0,3.0,28.0,33.0,3.0,3.0,17.0,2.0,1.0,,,,1.0,,,1.0,,,,
187,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_mBAg0JY.png,22,4,Gerson Santos da Silva,2.0,gerson,-0.58,Gerson,Gerson,,True,Flamengo,7,89256,4.17,23,6.29,262,5.0,1.0,27.0,22.0,7.0,9.0,37.0,1.0,1.0,,,,,,,,,,,
188,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_yq877xk.png,16,2,João Pedro Maturano dos Santos,0.0,joao-pedro,0.0,J. Pedro,João Pedro,,False,Grêmio,6,89273,3.62,23,5.58,284,1.0,1.0,16.0,3.0,3.0,7.0,7.0,,,4.0,,,1.0,,,,,,,
189,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_Wno5RKV.png,19,2,Willian de Asevedo Furtado,0.0,william,0.0,William,William,,False,Cruzeiro,7,89275,8.2,23,12.24,283,3.0,5.0,49.0,25.0,5.0,9.0,9.0,4.0,,9.0,,,,,,,,,,
190,https://s.sde.globo.com/media/person_role/2024/07/31/photo_FORMATO_bydXPc3.png,1,5,Martin Christensen Braithwaite,0.0,braithwaite,0.0,Braithwaite,Braithwaite,,False,Grêmio,6,89368,18.6,23,15.09,284,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,1.0
191,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_GS948NH.png,20,5,Erick Samuel Correa Farias,5.0,erick,0.33,Erick,Erick,,True,Juventude,6,89467,3.47,23,5.28,286,1.0,1.0,21.0,8.0,9.0,6.0,7.0,3.0,4.0,,,,,,,,,,,
192,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,10,3,Igor Rabello da Costa,0.0,igor-rabello,0.0,I. Rabello,Igor Rabello,,False,Atlético-MG,6,89493,1.92,23,4.69,282,,2.0,8.0,8.0,1.0,1.0,2.0,,,3.0,,,,1.0,,1.0,,,,
193,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_CBUMmTU.png,12,4,Thiago Maia Alencar,2.9,thiago-maia,0.37,T. Maia,Thiago Maia,,True,Internacional,7,89637,2.21,23,4.47,285,,,20.0,13.0,1.0,4.0,4.0,,,,,,,,,,,,,
194,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hF89kWc.png,19,5,Jonathan Calleri,1.0,calleri,-1.28,Calleri,Calleri,,True,São Paulo,7,89840,4.53,23,9.65,276,2.0,3.0,6.0,23.0,7.0,10.0,36.0,5.0,16.0,,,,2.0,,,,,,,
195,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_4i2PnOy.png,18,4,Franco Cristaldo,2.4,cristaldo,-0.15,Cristaldo,Cristaldo,,True,Grêmio,6,89846,4.34,23,8.58,284,1.0,,17.0,6.0,8.0,11.0,22.0,3.0,2.0,,,,,,1.0,,,,,
196,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_SoQQafa.png,17,4,Douglas Moreira Fagundes,0.0,dodi,0.0,Dodi,Dodi,,False,Grêmio,6,89883,1.47,23,3.39,284,,4.0,18.0,19.0,2.0,3.0,17.0,,,,,,,,,,,,,
197,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ywqLzxA.png,12,5,Everton Galdino Moreira,0.0,everton-galdino,0.0,E. Galdino,Everton Galdino,,False,Grêmio,6,89918,0.65,23,2.13,284,,4.0,5.0,8.0,1.0,4.0,8.0,,1.0,,,,,,,,,,,
198,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xopRGnx.png,15,2,Bruno de Jesus Pacheco,0.0,bruno-pacheco,0.0,B. Pacheco,Bruno Pacheco,,False,Fortaleza,7,90061,3.92,23,7.66,356,,2.0,18.0,8.0,1.0,3.0,10.0,1.0,,5.0,,,,,,,,,,
199,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JiNgXjg.png,15,5,Bruno Henrique Pinto,10.6,bruno-henrique,1.47,B. Henrique,Bruno Henrique,,True,Flamengo,7,90285,5.66,23,9.68,262,,3.0,20.0,20.0,6.0,7.0,31.0,5.0,3.0,,,,,,2.0,,,,,
200,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_iS6kjIf.png,4,5,Pedro Rocha Neves,0.0,pedro-rocha,0.0,P. Rocha,Pedro Rocha,,False,Criciúma,6,90302,2.32,23,4.68,288,1.0,,3.0,1.0,,,2.0,,,,,,,,,,,,,
201,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_3jS17Nq.png,13,4,Lincoln Henrique Oliveira dos Santos,10.2,lincoln,1.36,Lincoln,Lincoln,,True,Bragantino,2,90303,4.26,23,7.23,280,1.0,2.0,12.0,7.0,1.0,6.0,20.0,3.0,,,,,,,,,,,,
202,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4eK3iOa.png,19,5,David Correa da Fonseca,10.2,david,0.93,David,David,,True,Vasco,7,90309,4.24,23,8.57,267,3.0,5.0,20.0,21.0,2.0,17.0,17.0,4.0,7.0,,,,,1.0,,,,,,
203,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0kSZPcN.png,14,4,Júlio César de Rezende Miranda,0.0,rezende,0.0,Rezende,Rezende,,False,Bahia,6,90449,1.44,23,3.81,265,,3.0,13.0,10.0,,2.0,12.0,,,,,,1.0,,,,,,,
204,https://s.sde.globo.com/media/person_role/2024/07/13/photo_220x220_schK1aa.png,3,5,Diego Gonçalves,0.0,diego-goncalves,0.0,D. Gonçalves,Diego Gonçalves,,False,Juventude,6,90540,0.67,23,3.31,286,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
205,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RJHB8O8.png,16,4,Caique de Jesus Gonçalves,0.0,caique,0.0,Caíque,Caíque,,False,Juventude,5,90588,2.84,23,4.32,286,,5.0,35.0,17.0,,2.0,26.0,,,,,,,,,1.0,,,,
206,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ahQNt5A.png,4,1,Mateus Eduardo Claus,0.0,mateus-claus,0.0,M. Claus,Mateus Claus,,False,Juventude,6,90590,3.62,23,4.74,286,,3.0,,,,,1.0,,,,22.0,5.0,,,,,,,,
207,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_xH8ilrc.png,15,4,Lucas da Silva Izidoro,1.7,lucas-mineiro,-0.25,L. Mineiro,Lucas Mineiro,,True,Cuiabá,7,90634,1.61,23,2.84,1371,,3.0,23.0,32.0,,4.0,12.0,,1.0,,,,,,,,,,,
208,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_oRcCuAx.png,20,4,Matheus Martins Fogaça de Paulo,7.4,matheuzinho,0.4,Matheuzinho,Matheuzinho,,True,Vitória,7,90703,5.85,23,9.03,287,4.0,3.0,28.0,15.0,11.0,14.0,45.0,3.0,1.0,,,,,,,,,,,
209,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_TFNlZWH.png,20,5,Luiz Fernando Moraes dos Santos,2.4,luiz-fernando,-0.46,L. Fernando,Luiz Fernando,,True,Atlético-GO,6,90715,5.35,23,8.33,373,,3.0,20.0,20.0,9.0,21.0,36.0,6.0,6.0,,,1.0,,,,,,,,
210,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_lglDAms.png,18,3,Fabrício Bruno Soares de Faria,0.0,fabricio-bruno,-0.44,F. Bruno,Fabrício Bruno,,True,Flamengo,7,90768,2.45,23,4.55,262,,3.0,14.0,4.0,2.0,3.0,7.0,1.0,,3.0,,,,,,,,,,
211,https://s.sde.globo.com/media/person_role/2024/07/23/photo_220x220.png,3,5,Carlos Eduardo Ferreira de Souza,2.2,carlos-eduardo,-0.06,C. Eduardo,Carlos Eduardo,,True,Vitória,6,90917,1.8,23,4.02,287,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,
212,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_s0j6JVw.png,12,3,José Marcos Alves Luis,1.4,ze-marcos,-0.36,Z. Marcos,Zé Marcos,,True,Juventude,6,90943,2.11,23,3.07,286,,4.0,11.0,7.0,1.0,3.0,15.0,,,2.0,,,,1.0,,,,,,
213,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_YucaBOt.png,9,3,Tomás Cardona,0.0,cardona,0.0,Cardona,Cardona,,False,Fortaleza,7,90947,3.74,23,5.24,356,,1.0,9.0,11.0,,1.0,3.0,,1.0,5.0,,,,,,,,,,
214,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AaiyHtB.png,18,1,Ronaldo de Oliveira Strada,11.0,ronaldo,1.54,Ronaldo,Ronaldo,,True,Atlético-GO,6,91101,2.77,23,5.08,373,1.0,2.0,,2.0,,,3.0,,,2.0,59.0,27.0,,1.0,,,,1.0,,
215,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ZpwUiXj.png,4,5,Everaldo Silva do Nascimento,0.0,everaldo,0.0,Everaldo,Everaldo,,False,Vitória,6,91151,2.72,23,4.91,287,,1.0,2.0,5.0,,,6.0,1.0,,,,,,,,,,,,
216,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lh9cyLQ.png,10,2,Ítaro Patric Cardoso Calmon,0.0,pk,0.0,PK,PK,,False,Vitória,6,91190,2.68,23,4.6,287,1.0,,10.0,7.0,1.0,3.0,3.0,,2.0,2.0,,,,1.0,,,,,,
217,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JP7R0QW.png,11,4,Erick Antonio Pulgar Farfán,0.0,erick-pulgar,0.0,E. Pulgar,Erick Pulgar,,False,Flamengo,6,91473,2.21,23,4.21,262,,3.0,19.0,15.0,1.0,1.0,8.0,,,,,,1.0,,,,,,,
218,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_CwBUWEK.png,10,3,Rodrigo Eduardo da Silva,0.0,rodrigo-sam,0.0,R. Sam,Rodrigo Sam,,False,Juventude,6,91509,3.73,23,4.41,286,,4.0,14.0,11.0,,1.0,8.0,1.0,,3.0,,,,,,,,,,
219,https://s.sde.globo.com/media/person_role/2024/05/07/photo_FORMATO_4juynn8.png,20,3,Robert Abel Arboleda Escobar,0.8,arboleda,-0.67,Arboleda,Arboleda,,True,São Paulo,7,91573,4.28,23,7.15,276,,2.0,27.0,13.0,2.0,2.0,8.0,1.0,1.0,8.0,,,1.0,,,,,,,
220,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_j8iPskd.png,22,5,Ronielson da Silva Barbosa,5.0,rony,0.32,Rony,Rony,,True,Palmeiras,7,91607,3.8,23,7.17,275,1.0,4.0,14.0,19.0,15.0,13.0,24.0,4.0,12.0,,,,,,,,,,,
221,https://s.sde.globo.com/media/person_role/2024/08/16/photo_220x220_vLplXJU.png,1,4,Carlos Eduardo de Souza Vieira,0.9,dudu-vieira,-0.01,D. Vieira,Dudu Vieira,,True,Juventude,6,91627,0.9,23,2.99,286,,,1.0,1.0,,,,,,,,,,,,,,,,
222,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_6dy9M0T.png,14,2,Marlon Rodrigues Xavier,1.2,marlon,-0.68,Marlon,Marlon,,True,Cruzeiro,7,91706,3.73,23,8.16,283,,1.0,23.0,19.0,1.0,2.0,9.0,,,6.0,,,,2.0,,,,,,
223,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_laPiI8c.png,1,3,David de Duarte Macedo,0.0,david-duarte,0.0,D. Duarte,David Duarte,,False,Bahia,6,91772,8.5,23,6.84,265,,,,,,,1.0,1.0,,,,,,,,,,,,
224,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_XkfvN4h.png,17,3,José Ivaldo Almeida Silva,0.0,ze-ivaldo,0.0,Z. Ivaldo,Zé Ivaldo,,False,Cruzeiro,7,91866,4.06,23,6.27,283,,7.0,14.0,17.0,8.0,11.0,14.0,,2.0,8.0,,,,,,1.0,,,,
225,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cVczRJH.png,14,5,Cristian David Pavón,0.0,pavon,0.0,Pavón,Pavón,,False,Grêmio,6,91908,3.25,23,7.11,284,2.0,3.0,10.0,8.0,9.0,9.0,6.0,1.0,1.0,,,,,,,,,,,
226,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,11,6,Ramón Ángel Díaz,6.0,ramon-diaz,0.24,R. Díaz,Ramón Díaz,,True,Corinthians,7,92075,5.14,23,8.34,264,,,,,,,,,,,,,,,,,,,3.0,
227,https://s.sde.globo.com/media/person_role/2024/07/05/photo_FORMATO_3LfkT8x.png,3,3,Lyanco Evangelista Silveira Neves Vojnovic,1.1,lyanco,-0.52,Lyanco,Lyanco,,True,Atlético-MG,6,92087,2.13,23,6.74,282,,,4.0,3.0,,,1.0,,,1.0,,,,1.0,,,,,,
228,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Y6GBzlR.png,13,5,Andre Luis da Costa Alfredo,0.5,andre-luis,-0.23,A. Luís,André Luís,,True,Cuiabá,7,92146,0.67,23,2.15,1371,,2.0,4.0,6.0,1.0,1.0,12.0,,2.0,,,,,,,,,,,
229,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_5Z61ABy.png,11,5,Lucas Nicolás Alario,2.9,alario,0.21,Alario,Alario,,True,Internacional,6,92149,0.27,23,2.76,285,,4.0,1.0,13.0,2.0,9.0,4.0,,9.0,,,,,,,1.0,,,,
230,https://s.sde.globo.com/media/person_role/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,15,6,Jair Ventura,6.15,jair-ventura,-0.17,J. Ventura,Jair Ventura,,True,Juventude,6,92180,3.77,23,5.81,286,,,,,,,,,,,,,,,,,,,4.0,
231,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_R17UU3T.png,3,1,Caíque Luiz Santos da Purificação,1.0,caique,-0.28,Caíque,Caíque,,True,Grêmio,7,92207,1.0,23,3.46,284,,1.0,,,,,,,,,9.0,5.0,,,,,,,,
232,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RubzI83.png,14,3,Rodrigo Ely,2.4,rodrigo-ely,-0.58,R. Ely,Rodrigo Ely,,True,Grêmio,7,92237,3.81,23,5.2,284,,4.0,12.0,8.0,5.0,7.0,8.0,1.0,1.0,4.0,,,1.0,,,1.0,,,,
233,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_XTr7yqw.png,6,3,André Ramalho Silva,7.9,andre-ramalho,0.83,A. Ramalho,André Ramalho,,True,Corinthians,7,92440,3.62,23,7.24,264,,1.0,10.0,6.0,1.0,1.0,3.0,,,2.0,,,,,,1.0,,,,
234,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_kP2nvPk.png,14,4,Raul Lô Gonçalves,6.5,raul,0.17,Raul,Raul,,True,Bragantino,7,92496,2.54,23,3.34,280,1.0,1.0,18.0,15.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,
235,https://s.sde.globo.com/media/person_role/2024/04/15/photo_FORMATO.png,19,5,Renato Kayzer de Souza,7.8,renato-kayzer,0.96,R. Kayzer,Renato Kayzer,,True,Fortaleza,2,92696,3.51,23,6.35,356,1.0,1.0,11.0,24.0,6.0,10.0,20.0,4.0,7.0,,,,1.0,1.0,,,,,,
236,https://s.sde.globo.com/media/person_role/2024/08/07/photo_FORMATO_UNGMfhs.png,5,5,Deyverson Brum Silva Acosta,1.2,deyverson,-0.54,Deyverson,Deyverson,,True,Atlético-MG,7,92708,3.2,23,6.86,282,,,1.0,2.0,2.0,2.0,8.0,1.0,6.0,,,,,,,,,,,
237,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_lto9czN.png,0,5,Bruno Rafael Rodrigues do Nascimento,0.0,bruno-rodrigues,0.0,B. Rodrigues,Bruno Rodrigues,,False,Palmeiras,5,92811,0.0,23,5.0,275,,,,,,,,,,,,,,,,,,,,
238,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_kHlqucZ.png,8,5,Rafael Santos Borré Maury,0.0,borre,0.0,Borré,Borré,,False,Internacional,6,92854,4.67,23,10.02,285,1.0,3.0,8.0,16.0,6.0,7.0,7.0,2.0,7.0,,,,1.0,,,,1.0,,,
239,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lwMqy9Y.png,8,4,Mateus da Silva Vital Assumpção,0.8,mateus-vital,-0.17,M. Vital,Mateus Vital,,True,Cruzeiro,2,93108,2.08,23,3.99,283,,,1.0,,1.0,4.0,6.0,1.0,,,,,,,,,,,,
240,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ntpiKUS.png,12,5,Wanderson Maciel Sousa Campos,0.0,wanderson,0.0,Wanderson,Wanderson,,False,Internacional,6,93478,1.99,23,5.84,285,,2.0,8.0,12.0,3.0,4.0,10.0,1.0,1.0,,,,,,,,,,,
241,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_3mh3bUg.png,10,2,Bruno Nunes de Barros,0.0,bruno-tubarao,0.0,B. Tubarão,Bruno Tubarão,,False,Atlético-GO,5,93637,1.2,23,3.12,373,,2.0,8.0,6.0,1.0,3.0,5.0,,,,,,,,,,,,,
242,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_P3G6ct6.png,12,2,Gabriel de Souza Inocêncio,0.0,gabriel-inocencio,0.0,G. Inocêncio,Gabriel Inocêncio,,False,Juventude,6,93702,3.62,23,4.87,286,,2.0,19.0,19.0,,3.0,14.0,,2.0,4.0,,,,,,1.0,,,,
243,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_9IoUUlz.png,21,2,Paulo Henrique de Oliveira Alves,2.9,paulo-henrique,-0.52,P. Henrique,Paulo Henrique,,True,Vasco,7,93716,4.4,23,6.12,267,,4.0,46.0,32.0,3.0,7.0,17.0,1.0,,5.0,,,,,,,,,,
244,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_IWdTjkg.png,20,4,Marlon Rodrigues Freitas,6.8,marlon-freitas,0.99,M. Freitas,Marlon Freitas,,True,Botafogo,7,93790,2.22,23,4.64,263,3.0,4.0,23.0,13.0,3.0,5.0,4.0,,,,,,,,,,,,,
245,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8APU3lV.png,0,1,Keiller da Silva Nunes,0.0,keiller,0.0,Keiller,Keiller,,False,Vasco,6,93834,0.0,23,4.0,267,,,,,,,,,,,,,,,,,,,,
246,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_Ri9cYDm.png,14,1,Cleiton Schwengber,0.0,cleiton,0.0,Cleiton,Cleiton,,False,Bragantino,6,93882,3.52,23,6.44,280,,1.0,,1.0,,,1.0,,,3.0,45.0,14.0,,1.0,,,,1.0,,
247,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_PCw311H.png,13,4,Matheus Leonardo Sales Cardoso,5.0,matheusinho,-0.38,Matheusinho,Matheusinho,,True,Criciúma,6,93886,5.16,23,6.84,288,2.0,2.0,15.0,9.0,1.0,6.0,12.0,4.0,2.0,,,,,,,,,,,
248,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_4oznMOQ.png,18,5,Breno Henrique Vasconcelos Lopes,8.5,breno-lopes,1.05,B. Lopes,Breno Lopes,,True,Fortaleza,7,93988,5.65,23,8.75,356,3.0,5.0,10.0,11.0,10.0,16.0,43.0,4.0,5.0,,,,1.0,,2.0,,,,,
249,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_5TQNQjS.png,20,1,John Victor Maciel Furtado,2.0,john,0.03,John,John,,True,Botafogo,7,94044,3.62,23,6.54,263,,2.0,,1.0,,,3.0,,,7.0,58.0,20.0,,,,,,,,
250,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_sgQrNPa.png,6,4,Matheus Fernandes Siqueira,0.0,matheus-fernandes,0.0,M. Fernandes,Matheus Fernandes,,False,Bragantino,6,94067,6.52,23,8.68,280,1.0,,17.0,6.0,2.0,2.0,7.0,1.0,,,,,,,,,,,,
251,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_CKkxA4v.png,4,5,Felipe dos Reis Pereira Vizeu do Carmo,0.0,felipe-vizeu,0.0,F. Vizeu,Felipe Vizeu,,False,Criciúma,6,94138,0.65,23,2.89,288,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
252,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fb3TwT8.png,2,4,Maycon de Andrade Barberan,0.0,maycon,0.0,Maycon,Maycon,,False,Corinthians,5,94154,0.2,23,4.65,264,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
253,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XOXiO3C.png,20,4,Raphael Cavalcante Veiga,8.9,raphael-veiga,1.03,R. Veiga,Raphael Veiga,,True,Palmeiras,7,94509,4.72,23,11.58,275,3.0,3.0,13.0,11.0,19.0,29.0,31.0,2.0,4.0,,,,,1.0,,,1.0,,,
254,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_xrhSS2w.png,20,5,Pedro Guilherme Abreu dos Santos,0.0,pedro,0.0,Pedro,Pedro,,False,Flamengo,5,94583,7.84,23,13.52,262,5.0,3.0,15.0,13.0,15.0,10.0,24.0,10.0,3.0,,,,2.0,,1.0,,1.0,,,
