,atletas.preco_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.media_num,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.atleta_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.status_id,atletas.pontos_num,atletas.foto,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,I,DE,GS,SG,PS,V,CV,DP,PC,PP,GC
259,4.12,Botafogo,14,2.07,-0.45,,True,95464,Gregore,Gregore de Magalhães da Silva,263,2,3.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_OoYMXid.png,4,Gregore,16,gregore,1.0,3.0,28.0,39.0,1.0,,6.0,,,,,,,1.0,,,,,,
260,6.28,São Paulo,15,4.4,-0.26,,True,95466,Igor Vinícius,Igor Vinícius de Souza,276,2,4.1,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_DKQOGT2.png,2,I. Vinícius,16,igor-vinicius,2.0,3.0,24.0,9.0,1.0,1.0,22.0,1.0,,1.0,,,4.0,,,,,,,1.0
261,6.23,Corinthians,15,3.58,-0.42,,True,95556,Raniele,Raniele Almeida Melo,264,7,-0.4,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wftQgQv.png,4,Raniele,16,raniele,,5.0,33.0,17.0,6.0,5.0,20.0,1.0,,1.0,,,,,,,,,,
262,3.95,Atlético-GO,12,2.1,0.24,,True,95662,Lucas Kal,Lucas Kal Schenfeld Progioli,373,7,3.3,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_Ho8rTXl.png,4,L. Kal,16,lucas-kal,1.0,1.0,14.0,8.0,2.0,3.0,4.0,,,,,,,,,,,,,
263,4.01,Criciúma,9,2.11,-0.2,,True,95738,Trauco,Miguel Ángel Trauco Saavedra,288,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,2,Trauco,16,trauco,,1.0,5.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,
264,2.04,Criciúma,5,0.38,0.0,,False,95878,Tobias Figueiredo,Tobias Pereira Figueiredo,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,3,T. Figueiredo,16,tobias-figueiredo,,2.0,,3.0,1.0,2.0,4.0,,,,,,,,,,,,,
265,1.7,Cruzeiro,6,-0.03,-0.46,,True,96089,Machado,Luiz Filipe da Rosa Machado - Felipe,283,6,-1.3,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_frORMmM.png,4,Machado,16,machado,,2.0,2.0,7.0,,,3.0,,,,,,,,,,,,,
266,7.62,Fluminense,9,3.86,0.0,,False,96340,Lima,Vinicius Moreira de Lima,266,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,4,Lima,16,lima,,2.0,10.0,10.0,1.0,5.0,19.0,,2.0,,,,,,,1.0,,,,
267,10.0,Cruzeiro,14,6.86,-1.31,,True,96610,Matheus Pereira,Matheus Fellipe Costa Pereira,283,6,1.9,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,4,M. Pereira,16,matheus-pereira,2.0,4.0,7.0,13.0,7.0,17.0,36.0,2.0,5.0,4.0,,,,,,,,,,
268,4.02,Flamengo,13,1.83,-0.29,,True,96652,Allan,Allan Rodrigues de Souza,262,6,0.1,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,4,Allan,16,allan,,3.0,19.0,15.0,2.0,2.0,11.0,,,,,,,,,,,1.0,,
269,8.88,Atlético-MG,15,4.83,0.51,,True,96673,Gabriel Milito,Gabriel Alejandro Milito,282,7,5.78,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,6,G. Milito,16,gabriel-milito,,,,,,,,,,,,,,,5.0,,,,,
270,9.18,Internacional,9,5.61,0.0,,False,96678,Bustos,Fabricio Tomás Bustos Sein,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,2,Bustos,16,bustos,,3.0,18.0,9.0,,4.0,7.0,,1.0,1.0,,,4.0,,,,,,,
271,7.51,Atlético-MG,11,4.4,0.45,,True,96725,Saravia,Renzo Saravia,282,7,4.5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,2,Saravia,16,saravia,,2.0,27.0,24.0,1.0,2.0,17.0,,,1.0,,,3.0,,,,,1.0,,
272,2.34,Vitória,4,0.63,0.0,,False,96793,Camutanga,Cleidson Andrade da Souza Silva,287,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,3,Camutanga,16,camutanga,,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,
273,2.91,Flamengo,6,1.82,0.02,,True,96831,Carlinhos,Carlos Moisés de Lima,262,6,0.8,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,5,Carlinhos,16,carlinhos,,,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,
274,7.61,Cruzeiro,12,3.78,2.6,,True,96966,Arthur Gomes,Arthur Gomes Lourenço,283,6,16.5,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,5,A. Gomes,16,arthur-gomes,1.0,1.0,10.0,13.0,8.0,5.0,9.0,,2.0,9.0,,,,,,,,,,
275,3.17,Atlético-GO,5,1.2,-0.14,,True,97080,Yony González,Jony Alexander González Copete,373,6,0.9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,5,Y. González,16,yony-gonzalez,,,1.0,4.0,1.0,1.0,8.0,,,,,,,,,,,,,
276,3.81,Fortaleza,1,0.5,0.0,,False,97133,Dudu,Luís Eduardo Marques dos Santos,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,2,Dudu,16,dudu,,,,,,,1.0,,,,,,,,,,,,,
277,9.01,Grêmio,7,3.63,0.62,,True,97145,Villasanti,Mathías Adalberto Villasanti Rolón,284,7,5.7,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,4,Villasanti,16,villasanti,1.0,1.0,16.0,11.0,1.0,1.0,7.0,,,,,,,,,,,,,
278,9.69,Bahia,15,5.2,0.5,,True,97341,Rogério Ceni,Rogério Mücke Ceni,265,6,5.64,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,6,R. Ceni,16,rogerio-ceni,,,,,,,,,,,,,,,8.0,,,,,
279,3.0,Juventude,0,0.0,0.0,,False,97443,Romércio,Romércio Pereira da Conceição,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,3,Romércio,16,romercio,,,,,,,,,,,,,,,,,,,,
280,3.95,Corinthians,10,2.04,0.0,,False,97450,Gustavo Mosquito,Gustavo Henric da Silva,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6NQENP4.png,5,G. Mosquito,16,gustavo-mosquito,1.0,1.0,4.0,5.0,,2.0,7.0,,1.0,,,,,,,,,,,
281,6.37,Botafogo,4,3.75,1.99,,True,97468,Marçal,Fernando Marçal de Oliveira,263,6,10.5,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,2,Marçal,16,marcal,,1.0,6.0,3.0,1.0,,7.0,,,,,,1.0,,,,,,,
282,5.77,Atlético-GO,15,2.89,0.89,,True,97520,Shaylon,Shaylon Kallyson Cardozo - Cardoso,373,7,7.4,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,4,Shaylon,16,shaylon,1.0,2.0,11.0,10.0,4.0,11.0,3.0,1.0,2.0,,,,,,,,,,1.0,
283,5.53,Vitória,12,3.85,0.42,,True,97522,Willean Lepo,William Bernardo Willemen - Willeam Lepu,287,7,5.4,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,2,W. Lepo,16,willean-lepo,,2.0,29.0,7.0,3.0,2.0,11.0,,,2.0,,,1.0,,,,,,,
284,2.02,Vitória,8,1.23,0.0,,False,97640,Culebra,Eryc Leonel Castillo Arroyo - Erick,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_xuxbOxr.png,5,Culebra,16,culebra,,,1.0,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,
285,7.26,Corinthians,9,3.67,-0.06,,True,97642,Félix Torres,Félix Eduardo Torres Caicedo,264,7,1.9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,3,F. Torres,16,felix-torres,,2.0,14.0,9.0,1.0,1.0,2.0,1.0,,1.0,,,3.0,,,,,,,
286,10.16,Palmeiras,11,3.9,0.0,,False,97653,Murilo,Murilo Cerqueira Paim,275,5,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,3,Murilo,16,murilo,,3.0,11.0,14.0,1.0,6.0,2.0,,,1.0,,,6.0,,,,,,,
287,3.22,Vitória,4,1.57,0.0,,False,97768,Reynaldo,Reynaldo César Moraes,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_useyiNV.png,3,Reynaldo,16,reynaldo,,,6.0,3.0,,,,,,,,,,,,,,,,
288,4.07,São Paulo,7,1.18,-0.2,,True,97810,Erick,Erick de Arruda Serafim,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,5,Erick,16,erick,1.0,1.0,2.0,2.0,,,5.0,,,,,,,,,,,,,
289,7.38,Flamengo,10,2.96,-0.86,,True,97867,Léo Ortiz,Leonardo Rech Ortiz,262,6,1.2,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,3,L. Ortiz,16,leo-ortiz,1.0,2.0,12.0,7.0,1.0,2.0,3.0,,,,,,2.0,,,,,,,
290,6.0,Bahia,0,0.0,0.0,,False,97868,Iago,Iago Amaral Borduchi,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,2,Iago,16,iago,,,,,,,,,,,,,,,,,,,,
291,5.13,Internacional,10,2.94,0.0,,False,97900,Vitão,Vitor Eduardo da Silva Matos,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,3,Vitão,16,vitao,,3.0,7.0,11.0,2.0,3.0,5.0,,,,,,4.0,,,,,,,
292,4.02,Juventude,4,2.0,0.0,,False,97908,Luís Oyama,Luís Felipe Oyama,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,4,L. Oyama,16,luis-oyama,,,4.0,,2.0,1.0,,,,,,,,,,,,,,
293,2.0,Vitória,0,0.0,0.0,,False,97927,Felipe Vieira,Felipe Vieira Augusto,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_g3d23Nj.png,2,F. Vieira,16,felipe-vieira,,,,,,,,,,,,,,,,,,,,
294,7.89,Athlético-PR,15,4.56,0.0,,False,98022,Erick,Erick Luis Conrado de Carvalho,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,4,Erick,16,erick,,1.0,34.0,19.0,4.0,10.0,15.0,2.0,1.0,1.0,,,,,,,,,,
295,2.63,Corinthians,10,0.84,0.11,,True,98225,Pedro Raul,Pedro Raul Garay da Silva,264,6,0.7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,5,P. Raul,16,pedro-raul,,2.0,6.0,9.0,2.0,1.0,6.0,,,2.0,,,,,,,,,,
296,5.74,Botafogo,15,4.31,0.0,,False,98280,Bastos,Bartolomeu Jacinto Quissanga,263,7,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,3,Bastos,16,bastos,,3.0,14.0,14.0,,5.0,4.0,,3.0,,,,5.0,,,,,,,
297,2.93,Bahia,12,1.53,-0.06,,True,98484,Kanu,Victor Hugo Soares dos Santos,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,3,Kanu,16,kanu,,5.0,5.0,14.0,1.0,,11.0,,,,,,3.0,,,,,,,
298,7.86,Bahia,15,5.02,0.31,,True,98517,Jean Lucas,Jean Lucas de Souza Oliveira,265,6,5.7,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,4,J. Lucas,16,jean-lucas,4.0,2.0,17.0,16.0,8.0,17.0,21.0,,1.0,1.0,,,,,,,,,,
299,5.31,Fortaleza,4,4.18,-1.68,,True,98619,Kuscevic,Benjamín Kuščević Jaramillo,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,3,Kuscevic,16,kuscevic,,,3.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,
300,8.41,Botafogo,9,4.95,0.47,,True,98672,Savarino,Jefferson David Savarino Quintero,263,2,8.9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,5,Savarino,16,savarino,1.0,1.0,1.0,5.0,5.0,2.0,3.0,,4.0,2.0,,,,,,,,,,
301,6.04,Athlético-PR,11,4.07,-0.24,,True,98909,Cuello,Tomás Esteban Cuello,293,6,2.4,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,5,Cuello,16,cuello,1.0,,8.0,9.0,6.0,9.0,10.0,2.0,1.0,5.0,,,,,,,,,,
302,5.65,Flamengo,4,0.7,0.0,,False,98974,Viña,Matías Nicolás Viña Susperreguy,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,2,Viña,16,vina,,,1.0,,,2.0,,,,,,,,,,,,,,
303,12.74,Vasco,15,6.84,-0.14,,True,99198,Vegetti,Pablo Vegetti,267,7,5.5,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,5,Vegetti,16,vegetti,,3.0,7.0,20.0,13.0,26.0,40.0,1.0,6.0,12.0,,,,1.0,,,,,1.0,
304,4.1,Vasco,7,2.15,0.0,,False,99213,Puma Rodríguez,José Luis Rodríguez Bebanz,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,2,P. Rodríguez,16,puma-rodriguez,,,4.0,2.0,,1.0,,,,,,,2.0,,,,,,,
305,14.07,Flamengo,7,9.31,0.0,,False,99228,De la Cruz,Diego Nicolás de la Cruz Arcosa,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,4,D. Cruz,16,de-la-cruz,2.0,1.0,17.0,10.0,5.0,6.0,18.0,1.0,2.0,,,,,,,,,,,
306,8.42,Fortaleza,13,5.32,-0.37,,True,99267,Pochettino,Tomás Pochettino,356,7,4.7,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,4,Pochettino,16,pochettino,6.0,4.0,20.0,10.0,3.0,7.0,10.0,,1.0,2.0,,,,,,,,,,
307,5.13,Botafogo,8,3.16,0.74,,True,99274,Alexander Barboza,Alexander Nahuel Barboza Ullúa,263,2,8.8,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,3,A. Barboza,16,alexander-barboza,,3.0,7.0,9.0,2.0,4.0,,,,1.0,,,4.0,,,1.0,,,,
308,7.0,Cruzeiro,0,0.0,0.0,,False,99316,Dinenno,Juan Ignacio Dinenno de Cara,283,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,5,Dinenno,16,dinenno,,,,,,,,,,,,,,,,,,,,
309,9.62,São Paulo,13,5.15,-0.58,,True,99366,Luis Zubeldía,Luis Francisco Zubeldía,276,7,2.65,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,6,L. Zubeldía,16,luis-zubeldia,,,,,,,,,,,,,,,7.0,,,,,
310,3.23,Vasco,4,2.0,0.0,,False,99387,Robert Rojas,Robert Samuel Rojas Chávez,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,3,R. Rojas,16,robert-rojas,,,3.0,2.0,,,,,,,,,1.0,,,,,,,
311,5.45,Atlético-GO,13,3.63,-0.2,,True,99440,Baralhas,Gabriel Baralhas dos Santos,373,7,2.5,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,4,Baralhas,16,baralhas,,4.0,21.0,10.0,8.0,10.0,7.0,,1.0,1.0,,,,,,,,,,
312,5.12,Flamengo,16,2.2,-0.37,,True,99552,Rossi,Agustín Daniel Rossi,262,6,-1.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,1,Rossi,16,rossi,,,,,,,2.0,,,,36.0,17.0,3.0,,,,,,,
313,5.01,Atlético-GO,14,3.85,0.42,,True,99623,Guilherme Romão,Guilherme Kennedy Romão,373,7,4.1,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,2,G. Romão,16,guilherme-romao,2.0,3.0,7.0,9.0,5.0,10.0,19.0,,1.0,3.0,,,2.0,,,,,,,
314,2.54,Cruzeiro,3,0.7,0.0,,False,99766,Cifuentes,José Adoni Cifuentes Charcopa,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,4,Cifuentes,16,cifuentes,,,2.0,1.0,,,,,,,,,,,,,,,,
315,12.96,Fluminense,6,5.35,0.0,,False,99815,Arias,Jhon Adolfo Arias Andrade,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,4,Arias,16,arias,,1.0,13.0,6.0,5.0,6.0,17.0,,,,,,,,,,,,,
316,13.16,Atlético-MG,14,5.75,1.9,,True,99818,Paulinho,Paulo Henrique Sampaio Filho,282,7,12.8,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,5,Paulinho,16,paulinho,1.0,2.0,14.0,7.0,9.0,4.0,8.0,,6.0,4.0,,,,,,1.0,,,,
317,6.51,São Paulo,12,3.49,-0.72,,True,99889,Alan Franco,Alan Javier Franco,276,3,0.3,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,3,A. Franco,16,alan-franco,1.0,3.0,16.0,7.0,,3.0,3.0,,,1.0,,,5.0,,,1.0,,,,1.0
318,7.55,Atlético-MG,11,3.77,0.0,,False,100079,Zaracho,Federico Matías Javier Zaracho,282,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,4,Zaracho,16,zaracho,,1.0,15.0,10.0,2.0,4.0,12.0,,2.0,1.0,,,,,,,,,,
319,5.22,Atlético-MG,11,2.75,0.0,,False,100084,Igor Gomes,Igor Silveira Gomes,282,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,4,I. Gomes,16,igor-gomes,2.0,3.0,10.0,12.0,3.0,3.0,12.0,1.0,,,,,,,,,,,,
320,4.3,Fortaleza,13,2.49,0.82,,True,100085,Pedro Augusto,Pedro Augusto Borges da Costa,356,7,6.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,4,P. Augusto,16,pedro-augusto,1.0,6.0,26.0,25.0,2.0,1.0,15.0,,,,,,,,,,,1.0,,
321,3.0,Botafogo,0,0.0,0.0,,False,100453,Segovia,Luis Geovanny Segovia Vega,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,3,Segovia,16,segovia,,,,,,,,,,,,,,,,,,,,
322,6.93,Corinthians,13,4.09,-0.13,,True,100652,Yuri Alberto,Yuri Alberto Monteiro da Silva,264,7,0.8,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,5,Y. Alberto,16,yuri-alberto,1.0,4.0,11.0,13.0,5.0,13.0,16.0,1.0,2.0,6.0,,,,,,,,,,
323,7.0,Cruzeiro,0,0.0,0.0,,False,100742,Matheus Henrique,Matheus Henrique de Souza,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/25/photo_220x220_gfmexdE.png,4,M. Henrique,16,matheus-henrique,,,,,,,,,,,,,,,,,,,,
324,3.87,Vitória,13,2.87,-1.04,,True,100846,Lucas Esteves,Lucas Esteves de Souza,287,7,3.1,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,2,L. Esteves,16,lucas-esteves,1.0,3.0,13.0,11.0,3.0,8.0,11.0,,1.0,5.0,,,,,,,,,,
325,5.27,Bragantino,14,3.08,0.0,,False,100848,Luan Cândido,Luan Cândido de Almeida,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,3,L. Cândido,16,luan-candido,,3.0,20.0,26.0,2.0,9.0,5.0,,1.0,2.0,,,2.0,,,,,,,
326,3.72,Criciúma,9,2.16,-0.4,,True,100969,Ronald Lopes,Ronald dos Santos Lopes,288,7,-1.3,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,4,R. Lopes,16,ronald-lopes,1.0,3.0,13.0,16.0,,2.0,10.0,,,,,,,,,,,,,
327,3.39,Atlético-GO,9,1.91,0.0,,False,100976,Derek,Derek Freitas Ribeiro,373,6,0.0,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,5,Derek,16,derek,,1.0,7.0,6.0,1.0,3.0,6.0,,1.0,,,,,,,1.0,,,,
328,8.23,Botafogo,15,4.5,0.02,,True,101002,Júnior Santos,José Antonio dos Santos Júnior,263,7,3.8,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,5,J. Santos,16,junior-santos,2.0,2.0,8.0,16.0,10.0,12.0,15.0,1.0,3.0,14.0,,,,,,,,,,
329,8.73,São Paulo,12,4.72,-0.59,,True,101290,Ferreira,Aldemir dos Santos Ferreira,276,7,5.5,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,5,Ferreira,16,ferreira,1.0,3.0,8.0,7.0,4.0,3.0,16.0,,4.0,1.0,,,,,,,,,,
330,4.2,Bahia,14,2.26,-0.31,,True,101314,Ademir,Ademir da Silva Santos Júnior,265,6,0.5,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,5,Ademir,16,ademir,1.0,,9.0,5.0,1.0,4.0,10.0,,1.0,2.0,,,,,,,,,,
331,3.25,Fluminense,4,0.35,0.0,,False,101319,Guga,Cláudio Rodrigues Gomes,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,2,Guga,16,guga,,3.0,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,
332,6.19,Juventude,12,3.18,0.0,,False,101431,Danilo Boza,Danilo Boza Júnior,286,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,3,D. Boza,16,danilo-boza,,1.0,6.0,2.0,3.0,5.0,4.0,,1.0,,,,3.0,,,,,,,
333,5.5,Grêmio,6,2.68,0.25,,True,101573,Pepê,João Pedro Vilardi Pinto,284,2,4.1,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,4,Pepê,16,pepe,,,13.0,7.0,,2.0,8.0,,,,,,,,,1.0,,,,
334,7.0,Corinthians,0,0.0,0.0,,False,101574,Hugo Souza,Hugo de Souza Nogueira,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,1,H. Souza,16,hugo-souza,,,,,,,,,,,,,,,,,,,,
335,6.3,Vasco,9,3.1,0.93,,True,101594,Hugo Moura,Hugo Moura Arruda da Silva,267,7,8.0,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,4,H. Moura,16,hugo-moura,2.0,3.0,17.0,12.0,1.0,3.0,7.0,,,,,,,,,1.0,,,,
336,5.24,Cuiabá,9,3.79,0.0,,False,101597,Ramon,Ramon Ramos Lima,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,2,Ramon,16,ramon,1.0,4.0,10.0,7.0,1.0,1.0,7.0,,1.0,2.0,,,2.0,,,,,,,
337,2.12,Vitória,6,0.62,0.0,,False,101601,Caio Vinícius,Caio Vinicius da Conceição,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,4,C. Vinícius,16,caio-vinicius,,5.0,6.0,6.0,,1.0,5.0,,,,,,,,,,,,,
338,1.94,Juventude,2,0.55,0.0,,False,101651,Peixoto,Daniel Nascimento Peixoto dos Santos,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,4,Peixoto,16,peixoto,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
339,4.06,Atlético-GO,12,2.44,1.18,,True,101666,Rhaldney,Rhaldney Norberto Simião Gomes,373,7,7.6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,4,Rhaldney,16,rhaldney,1.0,4.0,22.0,17.0,1.0,1.0,10.0,,,,,,,,,,,,,
340,6.08,Fortaleza,11,3.59,-0.82,,True,101708,Felipe Jonatan,Felipe Jonatan Rocha Andrade,356,2,2.1,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,2,F. Jonatan,16,felipe-jonatan,,,10.0,5.0,1.0,1.0,14.0,,,,,,4.0,,,,,,,
341,8.05,Vitória,13,5.7,-1.3,,True,101715,Alerrandro,Alerrandro Barra Mansa Realino de Souza,287,7,5.2,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,5,Alerrandro,16,alerrandro,2.0,1.0,16.0,8.0,7.0,7.0,23.0,,3.0,3.0,,,,,,,,1.0,,
342,5.15,Cuiabá,7,4.24,0.0,,False,101726,Railan,Railan Reis Ferreira - Raylan,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,2,Railan,16,railan,2.0,2.0,6.0,6.0,1.0,2.0,7.0,,,,,,2.0,,,,,,,
343,6.38,Corinthians,14,3.73,-0.3,,True,101727,Matheuzinho,Matheus França Silva,264,7,2.6,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,2,Matheuzinho,16,matheuzinho,,2.0,25.0,8.0,2.0,4.0,12.0,,,,,,3.0,,,,,,,
344,5.05,São Paulo,14,2.57,0.0,,False,101728,Diego Costa,Diego Henrique Costa Barbosa,276,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,3,D. Costa,16,diego-costa,,2.0,11.0,15.0,2.0,1.0,2.0,,,,,,5.0,,,,,,,
345,5.68,Criciúma,13,4.32,0.27,,True,101752,Claudinho,Claudio Coelho Salvático,288,7,4.1,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,2,Claudinho,16,claudinho,2.0,2.0,21.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,,,2.0,,,,,,,
