,atletas.rodada_id,atletas.slug,atletas.clube_id,atletas.status_id,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.entrou_em_campo,atletas.preco_num,atletas.minimo_para_valorizar,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,DE,GS,DP,PC,PS,PP,V,GC,CV
173,6,kannemann,284,6,Kannemann,Kannemann,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_f52uCmN.png,False,3.4,,0.0,0.0,Walter Kannemann,2,Grêmio,3,87342,0.0,,2.0,2.0,3.0,,,1.0,,,,,,,,,,,,,
174,6,allano,288,6,Allano,Allano,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_4fbfMIP.png,False,4.0,,0.0,0.0,Allano Brendon de Souza Lima,0,Criciúma,5,87391,0.0,,,,,,,,,,,,,,,,,,,,
175,6,thaciano,265,7,Thaciano,Thaciano,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_wgwd4Ze.png,True,7.0,,3.62,0.92,Thaciano Mickael da Silva,5,Bahia,4,87470,7.4,,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,,1.0,,,,,,,,,
176,6,mateus-pasinato,1371,6,M. Pasinato,Mateus Pasinato,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_5YNRqaD.png,False,3.0,,0.0,0.0,Mateus Pasinato,0,Cuiabá,1,87603,0.0,,,,,,,,,,,,,,,,,,,,
177,6,galdames,267,7,Galdames,Galdames,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8l71w1x.png,True,5.11,,2.35,0.06,Pablo Ignacio Galdames Millán,6,Vasco,4,87660,2.8,,2.0,13.0,14.0,1.0,2.0,4.0,,1.0,,,,,,,,,,,
178,6,yago-felipe,265,6,Y. Felipe,Yago Felipe,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_wf2lvdn.png,False,4.0,,0.0,0.0,Yago Felipe da Costa Rocha,0,Bahia,4,87747,0.0,,,,,,,,,,,,,,,,,,,,
179,6,mauricio-lemos,282,6,M. Lemos,Mauricio Lemos,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,False,11.3,,4.15,0.0,Paolo Mauricio Lemos Merladett,4,Atlético-MG,3,87853,0.0,,2.0,3.0,7.0,,2.0,1.0,,,3.0,,,,,,,,,,
180,6,arrascaeta,262,6,Arrascaeta,Arrascaeta,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_ehYT9k1.png,False,11.39,,1.23,0.0,Giorgian Daniel de Arrascaeta Benedetti,3,Flamengo,4,87863,0.0,,1.0,,3.0,1.0,3.0,4.0,,,,,,,,,,,,,
181,6,gustavo-scarpa,282,6,G. Scarpa,Gustavo Scarpa,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_UXqyPlk.png,False,11.89,,6.82,0.0,Gustavo Henrique Furtado Scarpa,5,Atlético-MG,4,87999,0.0,2.0,,,2.0,3.0,2.0,7.0,2.0,,,,,,,,,,,,
182,6,alan-empereur,1371,6,A. Empereur,Alan Empereur,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_yJZY7yN.png,False,2.04,,0.1,0.0,Alan Pereira Empereur,4,Cuiabá,3,88033,0.0,,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
183,6,ivan,285,5,Ivan,Ivan,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TR1I7LU.png,False,3.0,,0.0,0.0,Ivan Quaresma da Silva,0,Internacional,1,88136,0.0,,,,,,,,,,,,,,,,,,,,
184,6,angel-romero,264,7,Ã. Romero,Ángel Romero,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1ruJswV.png,True,5.73,,2.58,-0.41,Ángel Rodrigo Romero Villamayor,6,Corinthians,5,88323,1.3,,2.0,4.0,2.0,2.0,7.0,11.0,,2.0,,,,,,,,,,,
185,6,ayrton-lucas,262,7,A. Lucas,Ayrton Lucas,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_vtzXktM.png,True,8.9,,5.53,1.38,Ayrton Lucas Dantas de Medeiros,6,Flamengo,2,88393,10.5,,,10.0,4.0,,3.0,8.0,,,2.0,2.0,,,,,,,,,
186,6,petit,1371,6,Petit,Petit,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_dWuxEhT.png,False,3.37,,0.0,0.0,Armando Gonçalves Teixeira,0,Cuiabá,6,89141,0.0,,,,,,,,,,,,,,,,,,,,
187,6,barreto,288,6,Barreto,Barreto,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_ppF3oM9.png,False,4.35,,3.1,0.0,Gustavo Bonatto Barreto,3,Criciúma,4,89224,0.0,1.0,,4.0,5.0,,,2.0,,,,,,,,,,,,,
188,6,gerson,262,7,Gerson,Gerson,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_mBAg0JY.png,True,6.62,,3.08,1.91,Gerson Santos da Silva,6,Flamengo,4,89256,10.9,1.0,,7.0,4.0,,1.0,11.0,,,,,,,,,,,,,
189,6,joao-pedro,284,6,J. Pedro,João Pedro,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_yq877xk.png,False,5.37,,2.43,0.0,João Pedro Maturano dos Santos,3,Grêmio,2,89273,0.0,,,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,
190,6,william,283,7,William,William,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_Wno5RKV.png,True,10.72,,6.2,1.71,Willian de Asevedo Furtado,5,Cruzeiro,2,89275,12.1,1.0,1.0,15.0,2.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,
191,6,erick,286,6,Erick,Erick,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_GS948NH.png,False,4.95,,3.37,0.0,Erick Samuel Correa Farias,4,Juventude,5,89467,0.0,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
192,6,igor-rabello,282,6,I. Rabello,Igor Rabello,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,False,7.32,,4.62,0.0,Igor Rabello da Costa,4,Atlético-MG,3,89493,0.0,,,3.0,2.0,,,1.0,,,3.0,,,,,,,,,,
193,6,thiago-maia,285,6,T. Maia,Thiago Maia,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_CBUMmTU.png,False,4.66,,1.65,0.0,Thiago Maia Alencar,4,Internacional,4,89637,0.0,,,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,
194,6,rodrigo-andrade,287,7,R. Andrade,Rodrigo Andrade,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_j4J1Kog.png,True,3.53,,2.23,-0.27,José Rodrigo Andrade Ramos,3,Vitória,4,89646,1.0,,,4.0,3.0,,1.0,4.0,,,,,,,,,,,,,
195,6,iury-castilho,287,6,I. Castilho,Iury Castilho,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_5wPuqrz.png,True,5.64,,4.07,2.47,Iury Lirio Freitas de Castilho,3,Vitória,5,89695,10.6,,1.0,,5.0,,1.0,6.0,1.0,1.0,,1.0,,,,,,,,,
196,6,calleri,276,5,Calleri,Calleri,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hF89kWc.png,False,10.35,,3.72,0.0,Jonathan Calleri,5,São Paulo,5,89840,0.0,,1.0,2.0,4.0,1.0,3.0,9.0,1.0,7.0,,1.0,,,,,,,,,
197,6,cristaldo,284,6,Cristaldo,Cristaldo,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_4i2PnOy.png,False,10.04,,5.47,0.0,Franco Cristaldo,4,Grêmio,4,89846,0.0,,,3.0,1.0,,1.0,4.0,2.0,2.0,,,,,,,,,,,
198,6,dodi,284,6,Dodi,Dodi,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_SoQQafa.png,False,3.73,,1.37,0.0,Douglas Moreira Fagundes,3,Grêmio,4,89883,0.0,,1.0,4.0,4.0,,,3.0,,,,,,,,,,,,,
199,6,everton-galdino,284,6,E. Galdino,Everton Galdino,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ywqLzxA.png,False,3.26,,0.55,0.0,Everton Galdino Moreira,2,Grêmio,5,89918,0.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,
200,6,bruno-pacheco,356,6,B. Pacheco,Bruno Pacheco,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xopRGnx.png,False,7.82,,2.68,0.0,Bruno de Jesus Pacheco,4,Fortaleza,2,90061,0.0,,1.0,4.0,4.0,,2.0,3.0,,,1.0,,,,,,,,,,
201,6,bruno-henrique,262,5,B. Henrique,Bruno Henrique,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JiNgXjg.png,False,8.96,,4.76,0.0,Bruno Henrique Pinto,5,Flamengo,5,90285,0.0,,1.0,6.0,8.0,3.0,2.0,12.0,1.0,2.0,,,,,,,1.0,,,,
202,6,pedro-rocha,356,6,P. Rocha,Pedro Rocha,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Mch7ZGz.png,False,5.0,,0.0,0.0,Pedro Rocha Neves,0,Fortaleza,5,90302,0.0,,,,,,,,,,,,,,,,,,,,
203,6,lincoln,280,6,Lincoln,Lincoln,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_3jS17Nq.png,True,5.44,,1.0,-0.72,Lincoln Henrique Oliveira dos Santos,3,Bragantino,4,90303,0.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,
204,6,david,267,7,David,David,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4eK3iOa.png,True,8.67,,5.28,-0.14,David Correa da Fonseca,6,Vasco,5,90309,4.1,1.0,1.0,9.0,7.0,1.0,8.0,7.0,1.0,1.0,,,,,,,,,,,
205,6,rezende,265,6,Rezende,Rezende,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0kSZPcN.png,True,4.1,,1.6,-0.22,Júlio César de Rezende Miranda,5,Bahia,4,90449,0.9,,1.0,7.0,4.0,,1.0,2.0,,,,,,,,,,,,,
206,6,caique,286,3,Caíque,Caíque,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RJHB8O8.png,False,3.45,,1.97,0.0,Caique de Jesus Gonçalves,4,Juventude,4,90588,0.0,,3.0,7.0,6.0,,1.0,7.0,,,,,,,,,,,,,
207,6,mateus-claus,286,6,M. Claus,Mateus Claus,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ahQNt5A.png,False,3.0,,0.0,0.0,Mateus Eduardo Claus,0,Juventude,1,90590,0.0,,,,,,,,,,,,,,,,,,,,
208,6,lucas-mineiro,1371,6,L. Mineiro,Lucas Mineiro,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_xH8ilrc.png,False,2.13,,0.1,0.0,Lucas da Silva Izidoro,2,Cuiabá,4,90634,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,
209,6,matheuzinho,287,7,Matheuzinho,Matheuzinho,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_oRcCuAx.png,True,8.21,,6.52,-0.57,Matheus Martins Fogaça de Paulo,5,Vitória,4,90703,4.3,2.0,1.0,5.0,6.0,2.0,5.0,10.0,1.0,,,,,,,,,,,,
210,6,luiz-fernando,373,7,L. Fernando,Luiz Fernando,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_TFNlZWH.png,True,7.64,,4.5,-0.69,Luiz Fernando Moraes dos Santos,5,Atlético-GO,5,90715,1.9,,2.0,6.0,7.0,2.0,3.0,14.0,1.0,4.0,,,,,,,,,,,
211,6,fabricio-bruno,262,7,F. Bruno,Fabrício Bruno,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_lglDAms.png,True,5.81,,3.04,0.79,Fabrício Bruno Soares de Faria,5,Flamengo,3,90768,6.2,,2.0,4.0,2.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,
212,6,ze-marcos,286,6,Z. Marcos,Zé Marcos,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_s0j6JVw.png,False,2.88,,2.47,0.0,José Marcos Alves Luis,3,Juventude,3,90943,0.0,,1.0,1.0,2.0,,1.0,4.0,,,1.0,,,,,,,,,,
213,6,cardona,356,6,Cardona,Cardona,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_YucaBOt.png,False,2.0,,0.0,0.0,Tomás Cardona,0,Fortaleza,3,90947,0.0,,,,,,,,,,,,,,,,,,,,
214,6,ronaldo,373,7,Ronaldo,Ronaldo,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AaiyHtB.png,True,3.51,,2.3,-0.15,Ronaldo de Oliveira Strada,5,Atlético-GO,1,91101,2.5,1.0,1.0,,,,,1.0,,,,,15.0,8.0,,,,,,,
215,6,everaldo,287,5,Everaldo,Everaldo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ZpwUiXj.png,False,5.0,,0.0,0.0,Everaldo Silva do Nascimento,0,Vitória,5,91151,0.0,,,,,,,,,,,,,,,,,,,,
216,6,pk,287,7,PK,PK,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lh9cyLQ.png,True,3.58,,2.2,1.06,Ítaro Patric Cardoso Calmon,2,Vitória,2,91190,4.4,,,2.0,,1.0,1.0,,,,,,,,,,,,,,
217,6,carballo,284,6,Carballo,Carballo,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_w5Qzw1m.png,False,4.0,,0.0,0.0,Felipe Ignacio Carballo Ares,0,Grêmio,4,91254,0.0,,,,,,,,,,,,,,,,,,,,
218,6,erick-pulgar,262,5,E. Pulgar,Erick Pulgar,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JP7R0QW.png,False,3.58,,0.55,0.0,Erick Antonio Pulgar Farfán,4,Flamengo,4,91473,0.0,,1.0,3.0,7.0,1.0,,1.0,,,,,,,,,,,,,
219,6,rodrigo-sam,286,6,R. Sam,Rodrigo Sam,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_CwBUWEK.png,False,2.87,,1.73,0.0,Rodrigo Eduardo da Silva,3,Juventude,3,91509,0.0,,1.0,2.0,4.0,,,,,,1.0,,,,,,,,,,
220,6,eder,288,6,Eder,Eder,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_8rXUJzI.png,False,4.3,,1.2,0.0,Eder Citadin Martins,2,Criciúma,5,91521,0.0,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
221,6,arboleda,276,7,Arboleda,Arboleda,https://s.sde.globo.com/media/person_role/2024/05/07/photo_FORMATO_4juynn8.png,True,8.69,,5.05,1.27,Robert Abel Arboleda Escobar,6,São Paulo,3,91573,9.1,,,9.0,6.0,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,
222,6,rony,275,7,Rony,Rony,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_j8iPskd.png,True,6.65,,2.52,0.36,Ronielson da Silva Barbosa,6,Palmeiras,5,91607,3.0,,1.0,6.0,6.0,4.0,2.0,9.0,,2.0,,,,,,,,,,,
223,6,marlon,283,7,Marlon,Marlon,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_6dy9M0T.png,True,9.64,,3.26,0.56,Marlon Rodrigues Xavier,5,Cruzeiro,2,91706,6.1,,,10.0,9.0,,,4.0,,,1.0,,,,,,,,,,
224,6,david-duarte,265,6,D. Duarte,David Duarte,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_laPiI8c.png,False,4.0,,0.0,0.0,David de Duarte Macedo,0,Bahia,3,91772,0.0,,,,,,,,,,,,,,,,,,,,
225,6,ze-ivaldo,283,7,Z. Ivaldo,Zé Ivaldo,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_XkfvN4h.png,True,5.08,,2.6,1.8,José Ivaldo Almeida Silva,4,Cruzeiro,3,91866,8.9,,2.0,1.0,7.0,3.0,4.0,3.0,,,1.0,,,,,,,,,,
226,6,pavon,284,5,Pavón,Pavón,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cVczRJH.png,False,8.63,,6.1,0.0,Cristian David Pavón,2,Grêmio,5,91908,0.0,1.0,,2.0,,4.0,,,,,,,,,,,,,,,
227,6,andre-luis,1371,6,A. Luís,André Luís,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Y6GBzlR.png,False,2.85,,0.85,0.0,Andre Luis da Costa Alfredo,4,Cuiabá,5,92146,0.0,,,1.0,1.0,,,5.0,,,,,,,,,,,,,
228,6,alario,285,6,Alario,Alario,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_5Z61ABy.png,False,4.45,,-0.35,0.0,Lucas Nicolás Alario,2,Internacional,5,92149,0.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,
229,6,jair-ventura,373,7,J. Ventura,Jair Ventura,https://s.sde.globo.com/media/person_role/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,True,4.11,,1.8,-0.01,Jair Ventura,5,Atlético-GO,6,92180,2.18,,,,,,,,,,,,,,,,,,,,
230,6,caique,284,6,Caíque,Caíque,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_R17UU3T.png,False,4.0,,0.0,0.0,Caíque Luiz Santos da Purificação,0,Grêmio,1,92207,0.0,,,,,,,,,,,,,,,,,,,,
231,6,rodrigo-ely,284,6,R. Ely,Rodrigo Ely,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RubzI83.png,False,4.47,,2.7,0.0,Rodrigo Ely,3,Grêmio,3,92237,0.0,,1.0,2.0,2.0,,1.0,3.0,,,1.0,,,,,,,,,,
232,6,raul,280,5,Raul,Raul,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_kP2nvPk.png,False,1.42,,-0.33,0.0,Raul Lô Gonçalves,3,Bragantino,4,92496,0.0,,,,6.0,,1.0,,,,,,,,,,,,,,
233,6,renato-kayzer,356,7,R. Kayzer,Renato Kayzer,https://s.sde.globo.com/media/person_role/2024/04/15/photo_FORMATO.png,True,6.07,,3.52,0.01,Renato Kayzer de Souza,5,Fortaleza,5,92696,2.9,,1.0,3.0,5.0,4.0,2.0,5.0,1.0,4.0,,,,,,,,,,,
234,6,deyverson,1371,6,Deyverson,Deyverson,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_K9KAkJa.png,False,8.09,,4.3,0.0,Deyverson Brum Silva Acosta,1,Cuiabá,5,92708,0.0,,,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,
235,6,bruno-rodrigues,275,6,B. Rodrigues,Bruno Rodrigues,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_lto9czN.png,False,5.0,,0.0,0.0,Bruno Rafael Rodrigues do Nascimento,0,Palmeiras,5,92811,0.0,,,,,,,,,,,,,,,,,,,,
236,6,borre,285,6,Borré,Borré,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_kHlqucZ.png,False,12.6,,6.73,0.0,Rafael Santos Borré Maury,4,Internacional,5,92854,0.0,1.0,1.0,4.0,8.0,6.0,7.0,2.0,1.0,3.0,,1.0,,,,,,1.0,,,
237,6,palacios,283,6,Palacios,Palacios,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_r6zWOHc.png,False,3.0,,0.0,0.0,Helibelton Palacios Zapata,0,Cruzeiro,2,92855,0.0,,,,,,,,,,,,,,,,,,,,
238,6,mateus-vital,283,6,M. Vital,Mateus Vital,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lwMqy9Y.png,False,4.8,,3.25,0.0,Mateus da Silva Vital Assumpção,4,Cruzeiro,4,93108,0.0,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
239,6,wanderson,285,5,Wanderson,Wanderson,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ntpiKUS.png,False,6.13,,1.13,0.0,Wanderson Maciel Sousa Campos,3,Internacional,5,93478,0.0,,,3.0,4.0,,,2.0,,,,,,,,,,,,,
240,6,bruno-tubarao,373,7,B. Tubarão,Bruno Tubarão,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_3mh3bUg.png,True,3.9,,1.8,-0.11,Bruno Nunes de Barros,4,Atlético-GO,2,93637,1.4,,1.0,5.0,3.0,,2.0,3.0,,,,,,,,,,,,,
241,6,gabriel-inocencio,286,6,G. Inocêncio,Gabriel Inocêncio,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_P3G6ct6.png,False,4.37,,4.03,0.0,Gabriel de Souza Inocêncio,3,Juventude,2,93702,0.0,,1.0,6.0,8.0,,1.0,5.0,,,1.0,,,,,,,,,,
242,6,paulo-henrique,267,6,P. Henrique,Paulo Henrique,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_9IoUUlz.png,True,4.69,,2.43,-0.45,Paulo Henrique de Oliveira Alves,6,Vasco,2,93716,0.6,,,11.0,13.0,1.0,2.0,5.0,,,,,,,,,,,,,
243,6,marlon-freitas,263,6,M. Freitas,Marlon Freitas,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_IWdTjkg.png,True,4.03,,2.34,-0.76,Marlon Rodrigues Freitas,5,Botafogo,4,93790,1.2,1.0,1.0,5.0,3.0,,2.0,2.0,,,,,,,,,,,,,
244,6,danielzinho,373,6,Danielzinho,Danielzinho,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_DHkocIw.png,True,3.48,,-0.3,-0.52,Daniel Sampaio Simões,1,Atlético-GO,4,93791,-0.3,,,,1.0,,,,,,,,,,,,,,,,
245,6,keiller,267,6,Keiller,Keiller,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8APU3lV.png,False,4.0,,0.0,0.0,Keiller da Silva Nunes,0,Vasco,1,93834,0.0,,,,,,,,,,,,,,,,,,,,
246,6,cleiton,280,7,Cleiton,Cleiton,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_Ri9cYDm.png,True,6.5,,3.9,-0.88,Cleiton Schwengber,5,Bragantino,1,93882,1.0,,,,,,,1.0,,,1.0,,18.0,4.0,,,,,,,
247,6,matheusinho,288,6,Matheusinho,Matheusinho,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_PCw311H.png,False,5.03,,4.4,0.0,Matheus Leonardo Sales Cardoso,2,Criciúma,4,93886,0.0,,,,,,1.0,,1.0,,,,,,,,,,,,
248,6,breno-lopes,356,7,B. Lopes,Breno Lopes,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_XhXbbVU.png,True,8.63,,6.4,1.79,Breno Henrique Vasconcelos Lopes,3,Fortaleza,5,93988,11.3,2.0,1.0,3.0,2.0,,3.0,10.0,,2.0,,,,,,,,,,,
249,6,john-victor,263,7,J. Victor,John Victor,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_5TQNQjS.png,True,6.14,,1.57,-1.03,John Victor Maciel Furtado,3,Botafogo,1,94044,-0.3,,1.0,,1.0,,,,,,1.0,,4.0,3.0,,,,,,,
250,6,matheus-fernandes,280,6,M. Fernandes,Matheus Fernandes,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_sgQrNPa.png,True,7.08,,6.7,2.08,Matheus Fernandes Siqueira,1,Bragantino,4,94067,6.7,,,5.0,1.0,,,2.0,,,,,,,,,,,,,
251,6,felipe-vizeu,288,6,F. Vizeu,Felipe Vizeu,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_CKkxA4v.png,False,3.85,,1.6,0.0,Felipe dos Reis Pereira Vizeu do Carmo,1,Criciúma,5,94138,0.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
252,6,maycon,264,5,Maycon,Maycon,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fb3TwT8.png,False,4.65,,0.2,0.0,Maycon de Andrade Barberan,2,Corinthians,4,94154,0.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
253,6,raphael-veiga,275,7,R. Veiga,Raphael Veiga,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XOXiO3C.png,True,11.57,,2.48,-1.23,Raphael Cavalcante Veiga,5,Palmeiras,4,94509,-0.1,,1.0,7.0,3.0,3.0,5.0,5.0,,2.0,,,,,,,,1.0,,,
254,6,pedro,262,7,Pedro,Pedro,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_xrhSS2w.png,True,12.81,,5.08,1.42,Pedro Guilherme Abreu dos Santos,6,Flamengo,5,94583,10.0,,,2.0,4.0,4.0,5.0,9.0,2.0,,,,,,,,,,,,
255,6,battaglia,282,6,Battaglia,Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,False,2.33,,-1.1,0.0,Rodrigo Andrés Battaglia,3,Atlético-MG,4,94845,0.0,,,1.0,5.0,,,,,,,,,,,,,,,,1.0
256,6,eduardo-coudet,285,6,E. Coudet,Eduardo Coudet,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_apsV9qH.png,False,9.31,,5.03,0.0,Eduardo Germán Coudet,4,Internacional,6,94853,0.0,,,,,,,,,,,,,,,,,,2.0,,
257,6,lucas-fernandes,1371,6,L. Fernandes,Lucas Fernandes,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Bzva6ru.png,False,4.62,,1.2,0.0,Lucas Fernandes da Silva,3,Cuiabá,4,94931,0.0,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
258,6,juninho-capixaba,280,6,J. Capixaba,Juninho Capixaba,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_U4Lwrth.png,False,9.97,,4.02,0.0,Luis Antônio da Rocha Júnior,5,Bragantino,2,94968,0.0,,2.0,11.0,8.0,,1.0,11.0,,,1.0,,,,,,,,,,
259,6,gabriel-taliari,286,6,G. Taliari,Gabriel Taliari,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_vGTDrZr.png,False,3.0,,0.0,0.0,Gabriel Pereira Taliari,0,Juventude,5,95131,0.0,,,,,,,,,,,,,,,,,,,,
260,6,gregore,263,7,Gregore,Gregore,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_OoYMXid.png,True,4.22,,1.5,0.52,Gregore de Magalhães da Silva,5,Botafogo,4,95464,3.9,,1.0,9.0,11.0,,,2.0,,,,,,,,,,,,,
261,6,igor-vinicius,276,7,I. Vinícius,Igor Vinícius,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_DKQOGT2.png,True,4.93,,4.38,-1.99,Igor Vinícius de Souza,6,São Paulo,2,95466,-1.6,1.0,3.0,6.0,3.0,1.0,1.0,12.0,,,2.0,1.0,,,,,,,,1.0,
262,6,raniele,264,3,Raniele,Raniele,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wftQgQv.png,False,6.3,,2.74,0.0,Raniele Almeida Melo,5,Corinthians,4,95556,0.0,,3.0,8.0,7.0,2.0,1.0,12.0,,,,,,,,,,,,,
