,atletas.foto,atletas.rodada_id,atletas.posicao_id,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.apelido,atletas.entrou_em_campo,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.status_id,atletas.atleta_id,atletas.clube.id.full.name,atletas.preco_num,CA,DS,FC,FS,PC,A,FD,FF,FT,G,I,CV,SG,DE,GS,V,PP,PS,DP,GC
167,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_UqG87oy.png,26,4,8,,284,Nathan,nathan,Nathan Allan de Souza,Nathan,False,0.0,1.3,0.0,6,87009,Grêmio,3.42,1.0,5.0,3.0,5.0,,,2.0,2.0,,,2.0,,,,,,,,,
168,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_oxcf1Uy.png,26,3,14,,280,P. Henrique,pedro-henrique,Pedro Henrique Ribeiro Gonçalves,Pedro Henrique,True,0.0,2.66,-0.57,6,87225,Bragantino,5.23,3.0,19.0,13.0,9.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,
169,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_7gOybCT.png,26,2,13,,282,G. Arana,guilherme-arana,Guilherme Antonio Arana Lopes,Guilherme Arana,False,0.0,5.51,0.0,6,87228,Atlético-MG,11.12,4.0,22.0,11.0,10.0,,1.0,7.0,8.0,,1.0,2.0,,4.0,,,,,,,
170,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_fnqPxDu.png,26,4,21,,265,C. Pena,carlos-de-pena,Carlos María de Pena Bonino,Carlos de Pena,False,0.0,1.13,0.0,6,87242,Bahia,2.52,4.0,5.0,7.0,7.0,,3.0,2.0,4.0,,,,,,,,,,,,
171,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_tv5qGBE.png,26,5,13,,284,Soteldo,soteldo,Yeferson Julio Soteldo Martínez,Soteldo,True,2.1,4.74,0.09,7,87258,Grêmio,9.15,1.0,7.0,2.0,22.0,,2.0,4.0,3.0,1.0,3.0,3.0,,,,,,,,,
172,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_f52uCmN.png,26,3,10,,284,Kannemann,kannemann,Walter Kannemann,Kannemann,False,0.0,2.1,0.0,6,87342,Grêmio,4.16,6.0,10.0,18.0,5.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,
173,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_4fbfMIP.png,26,5,15,,288,Allano,allano,Allano Brendon de Souza Lima,Allano,True,0.7,2.06,-0.75,6,87391,Criciúma,3.18,3.0,14.0,24.0,27.0,,1.0,5.0,4.0,1.0,,3.0,2.0,,,,,,,,
174,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_wgwd4Ze.png,26,4,23,,265,Thaciano,thaciano,Thaciano Mickael da Silva,Thaciano,True,7.0,4.17,0.99,7,87470,Bahia,7.23,4.0,14.0,14.0,11.0,,2.0,6.0,19.0,1.0,6.0,17.0,,,,,,,,,
175,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_5YNRqaD.png,26,1,0,,1371,M. Pasinato,mateus-pasinato,Mateus Pasinato,Mateus Pasinato,False,0.0,-1.0,0.0,6,87603,Cuiabá,2.59,1.0,,,,,,,,,,,,,,,,,,,
176,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8l71w1x.png,26,4,11,,267,Galdames,galdames,Pablo Ignacio Galdames Millán,Galdames,False,0.0,2.19,0.0,6,87660,Vasco,4.82,3.0,17.0,25.0,9.0,,1.0,2.0,3.0,,,1.0,,,,,,,,,
177,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_wf2lvdn.png,26,4,5,,265,Y. Felipe,yago-felipe,Yago Felipe da Costa Rocha,Yago Felipe,False,0.0,-0.42,0.0,6,87747,Bahia,1.62,2.0,,3.0,,,,,1.0,,,,,,,,,,,,
178,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_cDMOhy5.png,26,3,1,,373,P. Sampaio,philipe-sampaio,Philipe Sampaio Azevedo,Philipe Sampaio,True,0.7,0.7,-0.16,7,87808,Atlético-GO,3.84,,,1.0,2.0,,,,,,,,,,,,,,,,
179,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,26,3,6,,282,M. Lemos,mauricio-lemos,Paolo Mauricio Lemos Merladett,Mauricio Lemos,False,0.0,2.65,0.0,6,87853,Atlético-MG,9.41,3.0,4.0,10.0,1.0,,,,2.0,,,,,3.0,,,,,,,
180,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_ehYT9k1.png,26,4,11,,262,Arrascaeta,arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,Arrascaeta,True,7.8,7.68,1.05,7,87863,Flamengo,14.22,1.0,10.0,10.0,18.0,,5.0,4.0,6.0,,4.0,1.0,,,,,,,1.0,,
181,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_UXqyPlk.png,26,4,22,,282,G. Scarpa,gustavo-scarpa,Gustavo Henrique Furtado Scarpa,Gustavo Scarpa,True,0.0,6.13,-2.1,6,87999,Atlético-MG,10.81,3.0,23.0,9.0,27.0,,5.0,16.0,22.0,2.0,4.0,4.0,,,,,,,,,
182,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_yJZY7yN.png,26,3,18,,1371,A. Empereur,alan-empereur,Alan Pereira Empereur,Alan Empereur,True,0.0,2.07,-0.55,7,88033,Cuiabá,3.04,5.0,13.0,8.0,9.0,,1.0,1.0,4.0,,,,,3.0,,,,,,,
183,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TR1I7LU.png,26,1,0,,285,Ivan,ivan,Ivan Quaresma da Silva,Ivan,False,0.0,0.0,0.0,5,88136,Internacional,3.0,,,,,,,,,,,,,,,,,,,,
184,https://s.sde.globo.com/media/person_role/2022/07/15/18f148a4c0e6304c4e127291f1935424_FORMATO.png,26,3,6,,282,J. Alonso,junior-alonso,Júnior Osmar Ignacio Alonso Mujica,Junior Alonso,False,0.0,4.17,0.0,6,88312,Atlético-MG,7.2,2.0,8.0,10.0,,,,,3.0,,1.0,,,2.0,,,,,,,
185,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1ruJswV.png,26,5,18,,264,Ã. Romero,angel-romero,Ángel Rodrigo Romero Villamayor,Ángel Romero,True,0.2,3.29,-1.03,7,88323,Corinthians,5.66,5.0,12.0,11.0,32.0,,,5.0,13.0,,3.0,2.0,,,,,,1.0,1.0,,
186,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_vtzXktM.png,26,2,21,,262,A. Lucas,ayrton-lucas,Ayrton Lucas Dantas de Medeiros,Ayrton Lucas,False,0.0,4.08,0.0,7,88393,Flamengo,6.92,3.0,21.0,12.0,26.0,1.0,2.0,3.0,9.0,2.0,1.0,,,4.0,,,,,,,
187,https://s.sde.globo.com/media/person_role/2024/07/02/photo_FORMATO_WwpovZU.png,26,4,6,,283,Walace,walace,Walace Souza Silva,Walace,True,2.8,1.05,0.3,7,88479,Cruzeiro,4.65,1.0,4.0,5.0,4.0,,,1.0,1.0,,,,,,,,,,,,
188,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_48j6Cfi.png,26,5,2,,264,H. Hernández,hector-hernandez,Héctor José Hernández Marrero,Héctor Hernández,True,2.1,0.9,0.1,6,89048,Corinthians,4.42,,,1.0,1.0,,,,2.0,,,,,,,,,,,,
189,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_ppF3oM9.png,26,4,17,,288,Barreto,barreto,Gustavo Bonatto Barreto,Barreto,True,0.0,3.42,-0.21,7,89224,Criciúma,4.78,3.0,28.0,33.0,17.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,
190,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_mBAg0JY.png,26,4,25,,262,Gerson,gerson,Gerson Santos da Silva,Gerson,True,9.9,4.3,0.95,7,89256,Flamengo,7.44,1.0,28.0,25.0,46.0,,5.0,9.0,10.0,,2.0,2.0,,,,,,,,,
191,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_yq877xk.png,26,2,19,,284,J. Pedro,joao-pedro,João Pedro Maturano dos Santos,João Pedro,True,0.8,3.39,0.12,7,89273,Grêmio,5.3,1.0,18.0,4.0,8.0,2.0,1.0,3.0,8.0,1.0,,,,5.0,,,,,,,
192,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_Wno5RKV.png,26,2,22,,283,William,william,Willian de Asevedo Furtado,William,True,6.6,8.3,-0.59,7,89275,Cruzeiro,12.28,6.0,62.0,28.0,13.0,,3.0,7.0,10.0,,5.0,,,9.0,,,,,,,
193,https://s.sde.globo.com/media/person_role/2024/07/31/photo_FORMATO_bydXPc3.png,26,5,4,,284,Braithwaite,braithwaite,Martin Christensen Braithwaite,Braithwaite,True,4.7,9.52,-1.24,7,89368,Grêmio,14.12,,1.0,5.0,2.0,,1.0,2.0,4.0,2.0,3.0,2.0,,,,,,,,,1.0
194,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_GS948NH.png,26,5,22,,286,Erick,erick,Erick Samuel Correa Farias,Erick,True,0.0,3.25,-0.31,7,89467,Juventude,4.62,1.0,22.0,9.0,7.0,,1.0,10.0,6.0,,3.0,4.0,,,,,,,,,
195,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,26,3,10,,282,I. Rabello,igor-rabello,Igor Rabello da Costa,Igor Rabello,False,0.0,1.92,0.0,6,89493,Atlético-MG,4.69,2.0,8.0,8.0,2.0,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,
196,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_CBUMmTU.png,26,4,15,,285,T. Maia,thiago-maia,Thiago Maia Alencar,Thiago Maia,True,5.2,2.61,0.25,7,89637,Internacional,5.0,1.0,25.0,14.0,6.0,,1.0,2.0,5.0,,,1.0,,,,,,,,,
197,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hF89kWc.png,26,5,21,,276,Calleri,calleri,Jonathan Calleri,Calleri,False,0.0,4.14,0.0,7,89840,São Paulo,9.14,4.0,7.0,28.0,38.0,,2.0,8.0,10.0,2.0,5.0,17.0,,,,,,,,,
198,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_4i2PnOy.png,26,4,21,,284,Cristaldo,cristaldo,Franco Cristaldo,Cristaldo,True,8.4,4.69,-0.3,7,89846,Grêmio,9.54,1.0,18.0,6.0,28.0,,2.0,9.0,11.0,1.0,4.0,2.0,,,,,,,1.0,,
199,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_SoQQafa.png,26,4,20,,284,Dodi,dodi,Douglas Moreira Fagundes,Dodi,True,3.9,1.84,-0.24,7,89883,Grêmio,3.57,4.0,25.0,20.0,24.0,,,2.0,3.0,,,,,,,,,,,,
200,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ywqLzxA.png,26,5,12,,284,E. Galdino,everton-galdino,Everton Galdino Moreira,Everton Galdino,False,0.0,0.65,0.0,6,89918,Grêmio,2.13,4.0,5.0,8.0,8.0,,,1.0,4.0,,,1.0,,,,,,,,,
201,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xopRGnx.png,26,2,16,,356,B. Pacheco,bruno-pacheco,Bruno de Jesus Pacheco,Bruno Pacheco,False,0.0,4.03,0.0,5,90061,Fortaleza,7.78,2.0,22.0,10.0,13.0,,,1.0,3.0,,1.0,,,5.0,,,,,,,
202,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JiNgXjg.png,26,5,18,,262,B. Henrique,bruno-henrique,Bruno Henrique Pinto,Bruno Henrique,True,3.9,5.18,0.22,7,90285,Flamengo,8.71,4.0,22.0,29.0,38.0,,,8.0,8.0,1.0,5.0,3.0,,,,,,,2.0,,
203,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_iS6kjIf.png,26,5,4,,288,P. Rocha,pedro-rocha,Pedro Rocha Neves,Pedro Rocha,False,0.0,2.32,0.0,6,90302,Criciúma,4.68,,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
204,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_3jS17Nq.png,26,4,15,,280,Lincoln,lincoln,Lincoln Henrique Oliveira dos Santos,Lincoln,False,0.0,3.9,0.0,6,90303,Bragantino,5.86,3.0,13.0,9.0,23.0,,1.0,2.0,7.0,,3.0,,,,,,,,,,
205,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4eK3iOa.png,26,5,21,,267,David,david,David Correa da Fonseca,David,True,-0.4,3.92,-0.43,7,90309,Vasco,7.14,5.0,22.0,22.0,17.0,,3.0,2.0,17.0,,4.0,9.0,1.0,,,,,,,,
206,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0kSZPcN.png,26,4,16,,265,Rezende,rezende,Júlio César de Rezende Miranda,Rezende,True,-0.6,1.22,-0.15,6,90449,Bahia,3.12,3.0,13.0,12.0,12.0,,,,2.0,1.0,,,,,,,,,,,
207,https://s.sde.globo.com/media/person_role/2024/07/13/photo_220x220_schK1aa.png,26,5,4,,286,D. Gonçalves,diego-goncalves,Diego Gonçalves,Diego Gonçalves,False,0.0,1.25,0.0,6,90540,Juventude,3.52,,3.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,
208,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RJHB8O8.png,26,4,16,,286,Caíque,caique,Caique de Jesus Gonçalves,Caíque,False,0.0,2.84,0.0,5,90588,Juventude,4.32,5.0,35.0,17.0,26.0,1.0,,,2.0,,,,,,,,,,,,
209,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ahQNt5A.png,26,1,4,,286,M. Claus,mateus-claus,Mateus Eduardo Claus,Mateus Claus,False,0.0,3.62,0.0,6,90590,Juventude,4.74,3.0,,,1.0,,,,,,,,,,22.0,5.0,,,,,
210,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_xH8ilrc.png,26,4,18,,1371,L. Mineiro,lucas-mineiro,Lucas da Silva Izidoro,Lucas Mineiro,True,2.7,1.54,0.49,7,90634,Cuiabá,2.94,4.0,28.0,40.0,14.0,,,,4.0,,,1.0,,,,,,,,,
211,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_oRcCuAx.png,26,4,22,,287,Matheuzinho,matheuzinho,Matheus Martins Fogaça de Paulo,Matheuzinho,True,12.8,5.9,1.86,7,90703,Vitória,9.86,4.0,30.0,17.0,49.0,,4.0,12.0,15.0,,4.0,1.0,,,,,,,,,
212,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_TFNlZWH.png,26,5,22,,373,L. Fernando,luiz-fernando,Luiz Fernando Moraes dos Santos,Luiz Fernando,True,-0.3,4.92,-0.31,7,90715,Atlético-GO,7.85,4.0,21.0,21.0,39.0,,,9.0,21.0,,6.0,8.0,,,,1.0,,,,,
213,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_lglDAms.png,26,3,21,,262,F. Bruno,fabricio-bruno,Fabrício Bruno Soares de Faria,Fabrício Bruno,True,0.5,2.19,-0.15,7,90768,Flamengo,4.46,3.0,15.0,5.0,9.0,,,2.0,3.0,,1.0,,,3.0,,,,,,,
214,https://s.sde.globo.com/media/person_role/2024/07/23/photo_220x220.png,26,5,6,,287,C. Eduardo,carlos-eduardo,Carlos Eduardo Ferreira de Souza,Carlos Eduardo,True,6.2,3.18,0.31,7,90917,Vitória,5.0,,8.0,2.0,5.0,,,3.0,5.0,,,,,,,,,,,,
215,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_s0j6JVw.png,26,3,13,,286,Z. Marcos,ze-marcos,José Marcos Alves Luis,Zé Marcos,True,-0.3,1.92,-0.27,7,90943,Juventude,2.8,4.0,11.0,8.0,15.0,,,1.0,3.0,,,,1.0,2.0,,,,,,,
216,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_YucaBOt.png,26,3,12,,356,Cardona,cardona,Tomás Cardona,Cardona,True,0.5,3.07,0.22,7,90947,Fortaleza,4.86,3.0,10.0,19.0,4.0,,,,2.0,,,1.0,,6.0,,,,,,,
217,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AaiyHtB.png,26,1,20,,373,Ronaldo,ronaldo,Ronaldo de Oliveira Strada,Ronaldo,True,0.0,2.49,-0.04,7,91101,Atlético-GO,3.64,2.0,,2.0,3.0,,1.0,,,,,,1.0,2.0,64.0,32.0,,,,1.0,
218,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ZpwUiXj.png,26,5,6,,287,Everaldo,everaldo,Everaldo Silva do Nascimento,Everaldo,True,3.1,2.17,0.55,6,91151,Vitória,4.42,2.0,4.0,6.0,8.0,,,,,,1.0,,,,,,,,,,
219,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lh9cyLQ.png,26,2,10,,287,PK,pk,Ítaro Patric Cardoso Calmon,PK,False,0.0,2.68,0.0,5,91190,Vitória,4.6,,10.0,7.0,3.0,,1.0,1.0,3.0,,,2.0,1.0,2.0,,,,,,,
220,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JP7R0QW.png,26,4,14,,262,E. Pulgar,erick-pulgar,Erick Antonio Pulgar Farfán,Erick Pulgar,True,2.1,2.05,0.17,7,91473,Flamengo,3.99,4.0,24.0,21.0,8.0,,,2.0,1.0,1.0,,,,,,,,,,,
221,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_CwBUWEK.png,26,3,11,,286,R. Sam,rodrigo-sam,Rodrigo Eduardo da Silva,Rodrigo Sam,False,0.0,3.17,0.0,6,91509,Juventude,3.95,4.0,15.0,13.0,8.0,,,,1.0,,1.0,,1.0,3.0,,,,,,,
222,https://s.sde.globo.com/media/person_role/2024/05/07/photo_FORMATO_4juynn8.png,26,3,22,,276,Arboleda,arboleda,Robert Abel Arboleda Escobar,Arboleda,False,0.0,4.11,0.0,7,91573,São Paulo,7.48,2.0,30.0,13.0,9.0,,,2.0,3.0,1.0,1.0,1.0,,8.0,,,,,,,
223,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_j8iPskd.png,26,5,25,,275,Rony,rony,Ronielson da Silva Barbosa,Rony,True,1.4,3.54,0.0,6,91607,Palmeiras,6.62,4.0,15.0,20.0,26.0,,1.0,17.0,14.0,,4.0,13.0,,,,,,,,,
224,https://s.sde.globo.com/media/person_role/2024/08/26/photo_FORMATO_FoNW8Tt.png,26,4,2,,286,D. Vieira,dudu-vieira,Carlos Eduardo de Souza Vieira,Dudu Vieira,False,0.0,2.1,0.0,6,91627,Juventude,3.55,,3.0,2.0,,,,1.0,,,,,,,,,,,,,
225,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_8Mss0wu.png,26,3,0,,263,Adryelson,adryelson,Adryelson Shawann Lima Silva,Adryelson,False,0.0,0.0,0.0,6,91664,Botafogo,7.0,,,,,,,,,,,,,,,,,,,,
226,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_6dy9M0T.png,26,2,17,,283,Marlon,marlon,Marlon Rodrigues Xavier,Marlon,True,0.0,3.32,-0.35,7,91706,Cruzeiro,7.71,1.0,27.0,22.0,10.0,,,1.0,2.0,,,,2.0,6.0,,,,,,,
227,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_laPiI8c.png,26,3,1,,265,D. Duarte,david-duarte,David de Duarte Macedo,David Duarte,False,0.0,8.5,0.0,6,91772,Bahia,6.84,,,,1.0,,,,,,1.0,,,,,,,,,,
228,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_XkfvN4h.png,26,3,20,,283,Z. Ivaldo,ze-ivaldo,José Ivaldo Almeida Silva,Zé Ivaldo,True,2.9,3.77,0.34,7,91866,Cruzeiro,5.53,7.0,18.0,21.0,16.0,1.0,,9.0,12.0,,,2.0,,8.0,,,,,,,
229,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cVczRJH.png,26,5,14,,284,Pavón,pavon,Cristian David Pavón,Pavón,False,0.0,3.25,0.0,6,91908,Grêmio,7.11,3.0,10.0,8.0,6.0,,2.0,9.0,9.0,,1.0,1.0,,,,,,,,,
230,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,26,6,14,,264,R. Díaz,ramon-diaz,Ramón Ángel Díaz,Ramón Díaz,True,3.34,4.82,-0.21,7,92075,Corinthians,7.95,,,,,,,,,,,,,,,,4.0,,,,
231,https://s.sde.globo.com/media/person_role/2024/07/05/photo_FORMATO_3LfkT8x.png,26,3,5,,282,Lyanco,lyanco,Lyanco Evangelista Silveira Neves Vojnovic,Lyanco,True,4.2,3.08,-0.22,7,92087,Atlético-MG,6.79,1.0,12.0,7.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,
232,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Y6GBzlR.png,26,5,14,,1371,A. Luís,andre-luis,Andre Luis da Costa Alfredo,André Luís,False,0.0,0.69,0.0,6,92146,Cuiabá,2.19,2.0,4.0,7.0,12.0,,,2.0,1.0,,,2.0,,,,,,,,,
233,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_5Z61ABy.png,26,5,11,,285,Alario,alario,Lucas Nicolás Alario,Alario,False,0.0,0.27,0.0,6,92149,Internacional,2.76,4.0,1.0,13.0,4.0,1.0,,2.0,9.0,,,9.0,,,,,,,,,
234,https://s.sde.globo.com/media/person_role/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,26,6,17,,286,J. Ventura,jair-ventura,Jair Ventura,Jair Ventura,True,5.5,3.91,0.24,7,92180,Juventude,5.92,,,,,,,,,,,,,,,,5.0,,,,
235,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_R17UU3T.png,26,1,3,,284,Caíque,caique,Caíque Luiz Santos da Purificação,Caíque,False,0.0,1.0,0.0,6,92207,Grêmio,3.46,1.0,,,,,,,,,,,,,9.0,5.0,,,,,
236,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RubzI83.png,26,3,15,,284,R. Ely,rodrigo-ely,Rodrigo Ely,Rodrigo Ely,False,0.0,3.93,0.0,7,92237,Grêmio,5.7,4.0,13.0,10.0,8.0,1.0,,5.0,7.0,1.0,1.0,1.0,,5.0,,,,,,,
237,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_XTr7yqw.png,26,3,9,,264,A. Ramalho,andre-ramalho,André Ramalho Silva,André Ramalho,True,0.2,2.36,-0.13,3,92440,Corinthians,5.54,3.0,12.0,9.0,3.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,
238,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_kP2nvPk.png,26,4,17,,280,Raul,raul,Raul Lô Gonçalves,Raul,True,3.0,2.85,-0.43,7,92496,Bragantino,3.23,1.0,28.0,17.0,9.0,,1.0,2.0,5.0,,1.0,,,,,,,,,,1.0
239,https://s.sde.globo.com/media/person_role/2024/04/15/photo_FORMATO.png,26,5,21,,356,R. Kayzer,renato-kayzer,Renato Kayzer de Souza,Renato Kayzer,True,3.0,3.31,0.42,7,92696,Fortaleza,5.72,2.0,12.0,26.0,21.0,,1.0,7.0,12.0,1.0,4.0,7.0,1.0,,,,,,,,
240,https://s.sde.globo.com/media/person_role/2024/08/07/photo_FORMATO_UNGMfhs.png,26,5,8,,282,Deyverson,deyverson,Deyverson Brum Silva Acosta,Deyverson,True,-0.8,1.69,-0.23,6,92708,Atlético-MG,5.48,2.0,1.0,8.0,11.0,,,2.0,2.0,,1.0,8.0,,,,,,,,,
241,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_lto9czN.png,26,5,0,,275,B. Rodrigues,bruno-rodrigues,Bruno Rafael Rodrigues do Nascimento,Bruno Rodrigues,False,0.0,0.0,0.0,5,92811,Palmeiras,5.0,,,,,,,,,,,,,,,,,,,,
242,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_kHlqucZ.png,26,5,11,,285,Borré,borre,Rafael Santos Borré Maury,Borré,True,14.1,6.87,1.01,7,92854,Internacional,12.73,3.0,13.0,19.0,8.0,,1.0,10.0,12.0,1.0,5.0,8.0,,,,,,1.0,,,
243,https://s.sde.globo.com/media/person_role/2024/08/27/photo_220x220_RwR6CNh.png,26,4,1,,286,Ronaldo,ronaldo,Ronaldo da Silva Souza,Ronaldo,True,14.0,14.0,4.93,2,92981,Juventude,8.93,,5.0,,,,,,,,1.0,,,,,,,,,,
244,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lwMqy9Y.png,26,4,10,,283,M. Vital,mateus-vital,Mateus da Silva Vital Assumpção,Mateus Vital,True,0.0,1.76,-0.22,2,93108,Cruzeiro,3.7,,1.0,1.0,6.0,,,2.0,4.0,,1.0,,,,,,,,,,
245,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ntpiKUS.png,26,5,13,,285,Wanderson,wanderson,Wanderson Maciel Sousa Campos,Wanderson,True,1.2,1.93,-0.88,6,93478,Internacional,4.96,2.0,9.0,12.0,10.0,,,3.0,4.0,,1.0,1.0,,,,,,,,,
246,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_3mh3bUg.png,26,2,11,,373,B. Tubarão,bruno-tubarao,Bruno Nunes de Barros,Bruno Tubarão,True,3.3,1.39,0.33,7,93637,Atlético-GO,3.45,2.0,10.0,7.0,5.0,,,2.0,3.0,,,,,,,,,,,,
247,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_P3G6ct6.png,26,2,12,,286,G. Inocêncio,gabriel-inocencio,Gabriel de Souza Inocêncio,Gabriel Inocêncio,False,0.0,3.62,0.0,6,93702,Juventude,4.87,2.0,19.0,19.0,14.0,1.0,,,3.0,,,2.0,,4.0,,,,,,,
248,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_9IoUUlz.png,26,2,24,,267,P. Henrique,paulo-henrique,Paulo Henrique de Oliveira Alves,Paulo Henrique,True,3.4,4.59,-0.73,7,93716,Vasco,6.42,4.0,56.0,34.0,18.0,,,3.0,8.0,,1.0,,,6.0,,,,,,,
249,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_IWdTjkg.png,26,4,23,,263,M. Freitas,marlon-freitas,Marlon Rodrigues Freitas,Marlon Freitas,True,0.2,2.23,-0.61,3,93790,Botafogo,3.86,6.0,24.0,18.0,5.0,,4.0,3.0,6.0,1.0,,,,,,,,,,,
250,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8APU3lV.png,26,1,0,,267,Keiller,keiller,Keiller da Silva Nunes,Keiller,False,0.0,0.0,0.0,6,93834,Vasco,4.0,,,,,,,,,,,,,,,,,,,,
251,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_Ri9cYDm.png,26,1,17,,280,Cleiton,cleiton,Cleiton Schwengber,Cleiton,True,0.0,3.46,-0.7,7,93882,Bragantino,6.01,1.0,,1.0,4.0,,,,,,,,1.0,3.0,58.0,19.0,,,,1.0,
