,atletas.foto,atletas.clube.id.full.name,atletas.pontos_num,atletas.slug,atletas.status_id,atletas.jogos_num,atletas.posicao_id,atletas.rodada_id,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.preco_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.minimo_para_valorizar,A,CA,CV,DS,FC,FD,FF,FS,G,I,FT,DE,DP,GS,PC,SG,PP,PS,V,GC
167,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_fnqPxDu.png,Bahia,0.0,carlos-de-pena,6,10,4,12,0.68,-0.2,Carlos María de Pena Bonino,2.5,True,C. Pena,87242,265,Carlos de Pena,,1.0,3.0,,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,
168,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_tv5qGBE.png,Grêmio,0.0,soteldo,6,5,5,12,4.3,0.0,Yeferson Julio Soteldo Martínez,9.1,False,Soteldo,87258,284,Soteldo,,1.0,,,3.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,
169,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_f52uCmN.png,Grêmio,-1.6,kannemann,7,4,3,12,0.82,-1.33,Walter Kannemann,3.13,True,Kannemann,87342,284,Kannemann,,1.0,4.0,,3.0,6.0,,,1.0,,,,,,,,,,,,
170,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_4fbfMIP.png,Criciúma,1.2,allano,6,4,5,12,0.62,0.03,Allano Brendon de Souza Lima,2.94,True,Allano,87391,288,Allano,,,2.0,,3.0,3.0,,,4.0,,2.0,,,,,,,,,,
171,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_wgwd4Ze.png,Bahia,9.8,thaciano,7,10,4,12,4.09,0.46,Thaciano Mickael da Silva,7.45,True,Thaciano,87470,265,Thaciano,,,3.0,,6.0,6.0,2.0,10.0,4.0,3.0,9.0,1.0,,,,,,,,,
172,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_5YNRqaD.png,Cuiabá,0.0,mateus-pasinato,6,0,1,12,-1.0,0.0,Mateus Pasinato,2.59,False,M. Pasinato,87603,1371,Mateus Pasinato,,,1.0,,,,,,,,,,,,,,,,,,
173,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8l71w1x.png,Vasco,0.0,galdames,6,10,4,12,2.17,0.0,Pablo Ignacio Galdames Millán,4.41,False,Galdames,87660,267,Galdames,,1.0,3.0,,16.0,25.0,1.0,3.0,9.0,,1.0,,,,,,,,,,
174,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_wf2lvdn.png,Bahia,0.0,yago-felipe,6,2,4,12,-0.25,0.0,Yago Felipe da Costa Rocha,3.0,False,Y. Felipe,87747,265,Yago Felipe,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
175,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,Atlético-MG,0.0,mauricio-lemos,5,6,3,12,2.65,0.0,Paolo Mauricio Lemos Merladett,9.41,False,M. Lemos,87853,282,Mauricio Lemos,,,3.0,,4.0,10.0,,2.0,1.0,,,,,,,,3.0,,,,
176,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_ehYT9k1.png,Flamengo,0.0,arrascaeta,6,4,4,12,6.55,0.0,Giorgian Daniel de Arrascaeta Benedetti,15.9,False,Arrascaeta,87863,262,Arrascaeta,,2.0,1.0,,,3.0,2.0,4.0,9.0,1.0,,,,,,,,,,,
177,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_UXqyPlk.png,Atlético-MG,8.6,gustavo-scarpa,3,11,4,12,6.48,0.11,Gustavo Henrique Furtado Scarpa,12.3,True,G. Scarpa,87999,282,Gustavo Scarpa,,3.0,3.0,,10.0,6.0,8.0,5.0,17.0,3.0,1.0,1.0,,,,,,,,,
178,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_yJZY7yN.png,Cuiabá,5.2,alan-empereur,7,9,3,12,2.53,0.24,Alan Pereira Empereur,3.82,True,A. Empereur,88033,1371,Alan Empereur,,1.0,3.0,,2.0,3.0,,1.0,7.0,,,,,,,,3.0,,,,
179,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TR1I7LU.png,Internacional,0.0,ivan,5,0,1,12,0.0,0.0,Ivan Quaresma da Silva,3.0,False,Ivan,88136,285,Ivan,,,,,,,,,,,,,,,,,,,,,
180,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1ruJswV.png,Corinthians,0.0,angel-romero,6,7,5,12,2.28,0.0,Ángel Rodrigo Romero Villamayor,5.38,False,Ã. Romero,88323,264,Ángel Romero,,,2.0,,4.0,3.0,2.0,8.0,11.0,,2.0,,,,,,,,,,
181,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_vtzXktM.png,Flamengo,3.2,ayrton-lucas,7,9,2,12,5.15,-0.76,Ayrton Lucas Dantas de Medeiros,7.96,True,A. Lucas,88393,262,Ayrton Lucas,,,,,12.0,6.0,2.0,6.0,11.0,,,2.0,,,,,3.0,,,,
182,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_dWuxEhT.png,Cuiabá,3.97,petit,7,6,6,12,5.23,-0.08,Armando Gonçalves Teixeira,6.46,True,Petit,89141,1371,Petit,,,,,,,,,,,,,,,,,,,,2.0,
183,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_ppF3oM9.png,Criciúma,6.1,barreto,7,9,4,12,4.29,-0.44,Gustavo Bonatto Barreto,5.69,True,Barreto,89224,288,Barreto,,1.0,1.0,,12.0,19.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,,,
184,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_mBAg0JY.png,Flamengo,1.4,gerson,7,12,4,12,3.77,-0.36,Gerson Santos da Silva,5.91,True,Gerson,89256,262,Gerson,,2.0,1.0,,13.0,11.0,2.0,6.0,18.0,1.0,1.0,,,,,,,,,,
185,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_yq877xk.png,Grêmio,2.0,joao-pedro,7,7,2,12,1.7,0.06,João Pedro Maturano dos Santos,4.46,True,J. Pedro,89273,284,João Pedro,,,1.0,,2.0,3.0,1.0,4.0,4.0,,,,,,,,1.0,,,,
186,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_Wno5RKV.png,Cruzeiro,12.6,william,7,11,2,12,8.86,0.95,Willian de Asevedo Furtado,12.77,True,William,89275,283,William,,3.0,2.0,,34.0,9.0,3.0,6.0,4.0,2.0,,,,,,,4.0,,,,
187,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_GS948NH.png,Juventude,8.4,erick,7,10,5,12,4.04,-0.49,Erick Samuel Correa Farias,5.74,True,Erick,89467,286,Erick,,,,,12.0,1.0,5.0,4.0,3.0,2.0,4.0,,,,,,,,,,
188,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,Atlético-MG,-2.3,igor-rabello,7,8,3,12,2.44,-1.16,Igor Rabello da Costa,5.22,True,I. Rabello,89493,282,Igor Rabello,,,2.0,,5.0,5.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,,,
189,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_CBUMmTU.png,Internacional,7.1,thiago-maia,7,9,4,12,2.37,0.79,Thiago Maia Alencar,5.18,True,T. Maia,89637,285,Thiago Maia,,,,,16.0,11.0,1.0,4.0,2.0,,,,,,,,,,,,
190,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_j4J1Kog.png,Vitória,0.0,rodrigo-andrade,6,5,4,12,2.14,0.0,José Rodrigo Andrade Ramos,3.65,False,R. Andrade,89646,287,Rodrigo Andrade,,,,,7.0,6.0,,2.0,5.0,,,,,,,,,,,,
191,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_5wPuqrz.png,Vitória,0.0,iury-castilho,6,4,5,12,3.23,0.0,Iury Lirio Freitas de Castilho,4.39,False,I. Castilho,89695,287,Iury Castilho,,,1.0,,,6.0,,1.0,8.0,1.0,1.0,1.0,,,,,,,,,
192,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hF89kWc.png,São Paulo,0.5,calleri,7,11,5,12,4.15,-0.66,Jonathan Calleri,9.88,True,Calleri,89840,276,Calleri,,1.0,2.0,,5.0,15.0,5.0,5.0,27.0,2.0,13.0,1.0,,,,,,,,,
193,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_4i2PnOy.png,Grêmio,12.3,cristaldo,7,10,4,12,4.8,1.19,Franco Cristaldo,10.35,True,Cristaldo,89846,284,Cristaldo,,1.0,,,11.0,1.0,4.0,5.0,11.0,2.0,2.0,,,,,,,,,,
194,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_SoQQafa.png,Grêmio,0.5,dodi,7,9,4,12,1.09,-0.39,Douglas Moreira Fagundes,2.92,True,Dodi,89883,284,Dodi,,,2.0,,7.0,12.0,1.0,1.0,10.0,,,,,,,,,,,,
195,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ywqLzxA.png,Grêmio,-1.1,everton-galdino,7,7,5,12,0.06,-0.38,Everton Galdino Moreira,1.83,True,E. Galdino,89918,284,Everton Galdino,,,4.0,,1.0,7.0,,3.0,6.0,,1.0,,,,,,,,,,
196,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xopRGnx.png,Fortaleza,14.9,bruno-pacheco,7,8,2,12,4.09,2.3,Bruno de Jesus Pacheco,9.17,True,B. Pacheco,90061,356,Bruno Pacheco,,,1.0,,7.0,6.0,,2.0,5.0,1.0,,,,,,,3.0,,,,
197,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JiNgXjg.png,Flamengo,0.0,bruno-henrique,6,10,5,12,4.88,0.0,Bruno Henrique Pinto,8.96,False,B. Henrique,90285,262,Bruno Henrique,,,1.0,,13.0,13.0,5.0,6.0,19.0,2.0,2.0,,,,,,,,2.0,,
198,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Mch7ZGz.png,Fortaleza,6.2,pedro-rocha,6,3,5,12,2.23,1.03,Pedro Rocha Neves,5.14,True,P. Rocha,90302,356,Pedro Rocha,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
199,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_3jS17Nq.png,Bragantino,0.5,lincoln,6,5,4,12,0.74,-0.55,Lincoln Henrique Oliveira dos Santos,4.28,True,Lincoln,90303,280,Lincoln,,,1.0,,1.0,2.0,,2.0,5.0,,,,,,,,,,,,
200,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4eK3iOa.png,Vasco,1.4,david,3,11,5,12,4.48,-1.66,David Correa da Fonseca,7.83,True,David,90309,267,David,,2.0,2.0,1.0,14.0,12.0,2.0,11.0,8.0,2.0,1.0,,,,,,,,,,
201,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0kSZPcN.png,Bahia,0.0,rezende,6,9,4,12,1.04,0.0,Júlio César de Rezende Miranda,3.38,False,Rezende,90449,265,Rezende,,,1.0,,8.0,5.0,,1.0,3.0,,,,,,,,,,,,
202,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RJHB8O8.png,Juventude,2.6,caique,7,9,4,12,2.58,-0.07,Caique de Jesus Gonçalves,4.09,True,Caíque,90588,286,Caíque,,,4.0,,20.0,10.0,,1.0,11.0,,,,,,,,,,,,
203,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ahQNt5A.png,Juventude,2.0,mateus-claus,6,1,1,12,2.0,0.46,Mateus Eduardo Claus,3.46,True,M. Claus,90590,286,Mateus Claus,,,1.0,,,,,,,,,,4.0,,1.0,,,,,,
204,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_xH8ilrc.png,Cuiabá,5.5,lucas-mineiro,7,8,4,12,2.2,0.79,Lucas da Silva Izidoro,3.65,True,L. Mineiro,90634,1371,Lucas Mineiro,,,1.0,,14.0,11.0,,2.0,7.0,,,,,,,,,,,,
205,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_oRcCuAx.png,Vitória,2.4,matheuzinho,7,11,4,12,6.07,0.12,Matheus Martins Fogaça de Paulo,8.38,True,Matheuzinho,90703,287,Matheuzinho,,3.0,1.0,,12.0,7.0,7.0,9.0,18.0,2.0,1.0,,,,,,,,,,
206,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_TFNlZWH.png,Atlético-GO,0.7,luiz-fernando,7,10,5,12,4.37,-0.65,Luiz Fernando Moraes dos Santos,7.47,True,L. Fernando,90715,373,Luiz Fernando,,,2.0,,9.0,14.0,7.0,9.0,18.0,2.0,5.0,,,,1.0,,,,,,
207,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_lglDAms.png,Flamengo,0.0,fabricio-bruno,7,10,3,12,2.53,-0.99,Fabrício Bruno Soares de Faria,4.7,True,F. Bruno,90768,262,Fabrício Bruno,,,3.0,,8.0,3.0,1.0,1.0,5.0,,,,,,,,3.0,,,,
208,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_s0j6JVw.png,Juventude,0.0,ze-marcos,7,6,3,12,2.75,0.0,José Marcos Alves Luis,3.22,False,Z. Marcos,90943,286,Zé Marcos,,,3.0,,4.0,3.0,,2.0,8.0,,,,,,,,2.0,,,,
209,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_YucaBOt.png,Fortaleza,5.2,cardona,6,4,3,12,4.95,0.26,Tomás Cardona,5.76,True,Cardona,90947,356,Cardona,,,,,3.0,2.0,,1.0,2.0,,,,,,,,3.0,,,,
210,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AaiyHtB.png,Atlético-GO,2.5,ronaldo,7,10,1,12,2.42,0.25,Ronaldo de Oliveira Strada,3.78,True,Ronaldo,91101,373,Ronaldo,,1.0,1.0,1.0,,1.0,,,3.0,,,,30.0,,13.0,,1.0,,,,
211,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ZpwUiXj.png,Vitória,0.0,everaldo,6,0,5,12,0.0,0.0,Everaldo Silva do Nascimento,5.0,False,Everaldo,91151,287,Everaldo,,,,,,,,,,,,,,,,,,,,,
212,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lh9cyLQ.png,Vitória,7.1,pk,6,5,2,12,2.32,1.32,Ítaro Patric Cardoso Calmon,3.97,True,PK,91190,287,PK,,,,1.0,6.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,,,,
213,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_w5Qzw1m.png,Grêmio,0.0,carballo,6,5,4,12,0.24,0.0,Felipe Ignacio Carballo Ares,2.48,False,Carballo,91254,284,Carballo,,,2.0,,4.0,7.0,,,1.0,,,,,,,,,,,,
214,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JP7R0QW.png,Flamengo,0.0,erick-pulgar,6,5,4,12,0.88,0.0,Erick Antonio Pulgar Farfán,3.69,False,E. Pulgar,91473,262,Erick Pulgar,,,1.0,,4.0,7.0,1.0,,3.0,,,,,,,,,,,,
215,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_CwBUWEK.png,Juventude,0.0,rodrigo-sam,6,5,3,12,3.88,0.0,Rodrigo Eduardo da Silva,4.68,False,R. Sam,91509,286,Rodrigo Sam,,,2.0,,6.0,7.0,,1.0,5.0,1.0,,,,,,,1.0,,,,
216,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_8rXUJzI.png,Criciúma,3.7,eder,7,7,5,12,0.96,0.53,Eder Citadin Martins,3.45,True,Eder,91521,288,Eder,,,2.0,,2.0,2.0,1.0,4.0,5.0,,,,,,,,,,,,
217,https://s.sde.globo.com/media/person_role/2024/05/07/photo_FORMATO_4juynn8.png,São Paulo,-1.3,arboleda,7,10,3,12,4.06,-1.03,Robert Abel Arboleda Escobar,6.96,True,Arboleda,91573,276,Arboleda,,,1.0,,14.0,7.0,2.0,,3.0,1.0,1.0,,,,,,3.0,,,,
218,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_j8iPskd.png,Palmeiras,2.6,rony,3,12,5,12,3.84,0.12,Ronielson da Silva Barbosa,7.09,True,Rony,91607,275,Rony,,,3.0,,9.0,10.0,10.0,8.0,15.0,2.0,7.0,,,,,,,,,,
219,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_6dy9M0T.png,Cruzeiro,0.0,marlon,7,9,2,12,3.22,0.0,Marlon Rodrigues Xavier,8.4,False,Marlon,91706,283,Marlon,,,,2.0,16.0,14.0,1.0,1.0,6.0,,,,,,,,3.0,,,,
220,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_laPiI8c.png,Bahia,0.0,david-duarte,6,0,3,12,0.0,0.0,David de Duarte Macedo,4.0,False,D. Duarte,91772,265,David Duarte,,,,,,,,,,,,,,,,,,,,,
221,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_XkfvN4h.png,Cruzeiro,7.7,ze-ivaldo,3,10,3,12,3.96,1.0,José Ivaldo Almeida Silva,5.92,True,Z. Ivaldo,91866,283,Zé Ivaldo,,,3.0,,9.0,9.0,4.0,8.0,9.0,,2.0,,,,,1.0,4.0,,,,
222,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cVczRJH.png,Grêmio,0.8,pavon,7,7,5,12,2.73,-0.31,Cristian David Pavón,6.39,True,Pavón,91908,284,Pavón,,1.0,,,5.0,2.0,4.0,3.0,3.0,,,,,,,,,,,,
223,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Y6GBzlR.png,Cuiabá,0.0,andre-luis,7,6,5,12,0.8,0.0,Andre Luis da Costa Alfredo,2.71,False,A. Luís,92146,1371,André Luís,,,,,2.0,3.0,,1.0,5.0,,,,,,,,,,,,
224,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_5Z61ABy.png,Internacional,-1.4,alario,3,6,5,12,-0.57,-0.54,Lucas Nicolás Alario,2.38,True,Alario,92149,285,Alario,,,3.0,,,6.0,,2.0,3.0,,7.0,,,,,1.0,,,,,
225,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_R17UU3T.png,Grêmio,0.0,caique,6,1,1,12,1.0,0.0,Caíque Luiz Santos da Purificação,3.99,False,Caíque,92207,284,Caíque,,,,,,,,,,,,,3.0,,2.0,,,,,,
226,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RubzI83.png,Grêmio,0.0,rodrigo-ely,6,7,3,12,2.04,-0.22,Rodrigo Ely,3.84,True,R. Ely,92237,284,Rodrigo Ely,,,2.0,,5.0,4.0,1.0,1.0,5.0,,,1.0,,,,1.0,1.0,,,,
227,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_kP2nvPk.png,Bragantino,0.0,raul,7,7,4,12,-0.02,-0.17,Raul Lô Gonçalves,1.13,True,Raul,92496,280,Raul,,,,,,7.0,1.0,1.0,,,,,,,,,,,,,
228,https://s.sde.globo.com/media/person_role/2024/04/15/photo_FORMATO.png,Fortaleza,0.0,renato-kayzer,6,10,5,12,2.66,-1.11,Renato Kayzer de Souza,5.13,True,R. Kayzer,92696,356,Renato Kayzer,,,1.0,1.0,7.0,13.0,4.0,8.0,9.0,1.0,6.0,1.0,,,,,,,,,
229,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_K9KAkJa.png,Cuiabá,0.0,deyverson,6,1,5,12,4.3,0.0,Deyverson Brum Silva Acosta,8.09,False,Deyverson,92708,1371,Deyverson,,,,,1.0,,1.0,,4.0,,1.0,,,,,,,,,,
230,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_lto9czN.png,Palmeiras,0.0,bruno-rodrigues,5,0,5,12,0.0,0.0,Bruno Rafael Rodrigues do Nascimento,5.0,False,B. Rodrigues,92811,275,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,
231,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_kHlqucZ.png,Internacional,0.0,borre,6,5,5,12,5.14,0.0,Rafael Santos Borré Maury,10.44,False,Borré,92854,285,Borré,,1.0,2.0,,4.0,12.0,6.0,7.0,4.0,1.0,3.0,1.0,,,,,,1.0,,,
232,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_r6zWOHc.png,Cruzeiro,0.0,palacios,6,0,2,12,0.0,0.0,Helibelton Palacios Zapata,3.0,False,Palacios,92855,283,Palacios,,,,,,,,,,,,,,,,,,,,,
233,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lwMqy9Y.png,Cruzeiro,0.0,mateus-vital,6,4,4,12,3.25,0.0,Mateus da Silva Vital Assumpção,4.8,False,M. Vital,93108,283,Mateus Vital,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,
234,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ntpiKUS.png,Internacional,1.9,wanderson,7,8,5,12,1.51,-0.03,Wanderson Maciel Sousa Campos,5.18,True,Wanderson,93478,285,Wanderson,,,,,7.0,10.0,1.0,3.0,6.0,,,,,,,,,,,,
235,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_3mh3bUg.png,Atlético-GO,2.8,bruno-tubarao,6,6,2,12,1.62,0.41,Bruno Nunes de Barros,3.71,True,B. Tubarão,93637,373,Bruno Tubarão,,,2.0,,7.0,5.0,1.0,2.0,4.0,,,,,,,,,,,,
236,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_P3G6ct6.png,Juventude,0.0,gabriel-inocencio,6,5,2,12,3.7,0.0,Gabriel de Souza Inocêncio,4.95,False,G. Inocêncio,93702,286,Gabriel Inocêncio,,,1.0,,7.0,9.0,,1.0,6.0,,,,,,,,2.0,,,,
237,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_9IoUUlz.png,Vasco,8.4,paulo-henrique,7,12,2,12,3.09,1.26,Paulo Henrique de Oliveira Alves,5.92,True,P. Henrique,93716,267,Paulo Henrique,,,1.0,,18.0,16.0,2.0,3.0,7.0,1.0,,,,,,,1.0,,,,
238,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_IWdTjkg.png,Botafogo,1.7,marlon-freitas,7,10,4,12,2.68,0.11,Marlon Rodrigues Freitas,4.34,True,M. Freitas,93790,263,Marlon Freitas,,2.0,2.0,,12.0,6.0,1.0,5.0,2.0,,,,,,,,,,,,
239,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_DHkocIw.png,Atlético-GO,0.0,danielzinho,6,3,4,12,0.53,0.0,Daniel Sampaio Simões,3.12,False,Danielzinho,93791,373,Danielzinho,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,
240,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8APU3lV.png,Vasco,0.0,keiller,6,0,1,12,0.0,0.0,Keiller da Silva Nunes,4.0,False,Keiller,93834,267,Keiller,,,,,,,,,,,,,,,,,,,,,
241,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_Ri9cYDm.png,Bragantino,0.0,cleiton,2,10,1,12,3.55,0.0,Cleiton Schwengber,6.65,False,Cleiton,93882,280,Cleiton,,,1.0,,,,,,1.0,,,,36.0,,10.0,,2.0,,,,
242,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_PCw311H.png,Criciúma,0.0,matheusinho,7,7,4,12,3.75,0.0,Matheus Leonardo Sales Cardoso,5.78,False,Matheusinho,93886,288,Matheusinho,,,1.0,,6.0,6.0,,5.0,4.0,2.0,1.0,,,,,,,,,,
243,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_XhXbbVU.png,Fortaleza,0.0,breno-lopes,7,8,5,12,4.93,0.0,Breno Henrique Vasconcelos Lopes,8.6,False,B. Lopes,93988,356,Breno Lopes,,2.0,2.0,,3.0,5.0,4.0,6.0,24.0,1.0,3.0,,,,,,,,,,
244,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_5TQNQjS.png,Botafogo,4.0,john-victor,7,9,1,12,3.47,0.47,John Victor Maciel Furtado,6.85,True,J. Victor,94044,263,John Victor,,,1.0,,,1.0,,,1.0,,,,25.0,,8.0,,3.0,,,,
245,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_sgQrNPa.png,Bragantino,0.0,matheus-fernandes,6,5,4,12,7.88,0.0,Matheus Fernandes Siqueira,10.8,False,M. Fernandes,94067,280,Matheus Fernandes,,1.0,,,17.0,5.0,2.0,2.0,7.0,1.0,,,,,,,,,,,
246,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_CKkxA4v.png,Criciúma,0.0,felipe-vizeu,6,2,5,12,0.65,0.0,Felipe dos Reis Pereira Vizeu do Carmo,3.45,False,F. Vizeu,94138,288,Felipe Vizeu,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
247,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fb3TwT8.png,Corinthians,0.0,maycon,5,2,4,12,0.2,0.0,Maycon de Andrade Barberan,4.65,False,Maycon,94154,264,Maycon,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
248,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XOXiO3C.png,Palmeiras,4.1,raphael-veiga,7,11,4,12,4.58,-0.88,Raphael Cavalcante Veiga,11.68,True,R. Veiga,94509,275,Raphael Veiga,,1.0,1.0,,9.0,7.0,12.0,17.0,12.0,1.0,3.0,,,,,,,1.0,,,
249,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_xrhSS2w.png,Flamengo,7.7,pedro,7,12,5,12,7.51,-0.61,Pedro Guilherme Abreu dos Santos,13.65,True,Pedro,94583,262,Pedro,,4.0,1.0,,9.0,10.0,9.0,7.0,14.0,5.0,,,,,,,,,,,
250,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Atlético-MG,4.0,battaglia,7,8,4,12,0.77,0.08,Rodrigo Andrés Battaglia,2.74,True,Battaglia,94845,282,Battaglia,,,1.0,2.0,9.0,16.0,3.0,2.0,4.0,,,,,,,,,,,,
251,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_apsV9qH.png,Internacional,2.83,eduardo-coudet,7,10,6,12,5.17,-0.65,Eduardo Germán Coudet,9.13,True,E. Coudet,94853,285,Eduardo Coudet,,,,,,,,,,,,,,,,,,,,5.0,
252,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Bzva6ru.png,Cuiabá,0.7,lucas-fernandes,6,5,4,12,1.1,-0.5,Lucas Fernandes da Silva,3.89,True,L. Fernandes,94931,1371,Lucas Fernandes,,,1.0,,1.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,
253,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_U4Lwrth.png,Bragantino,1.4,juninho-capixaba,7,10,2,12,5.21,-0.61,Luis Antônio da Rocha Júnior,10.37,True,J. Capixaba,94968,280,Juninho Capixaba,,,3.0,,30.0,14.0,1.0,2.0,21.0,,,,,,,,2.0,,,,
