,atletas.pontos_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.clube_id,atletas.rodada_id,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.atleta_id,CA,DE,DS,FS,GS,SG,FC,FD,FF,A,CV,FT,G,I,PC,V,PP,PS,DP,GC
426,4.0,7,C. Alexandre,5.29,0.54,2.29,Caio Alexandre Souza e Silva,caio-alexandre,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,True,Bahia,,265,28,4,Caio Alexandre,25,106323,4.0,,29.0,39.0,,,32.0,2.0,6.0,,,1.0,1.0,2.0,1.0,,,,,
427,0.0,6,W. Gasolina,3.69,0.0,3.35,Wesley David de Oliveira Andrade,wesley-gasolina,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,False,Cruzeiro,,283,28,2,Wesley Gasolina,2,106327,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
428,3.4,6,J. Robert,3.47,0.59,3.2,Jhonata Robert Alves da Silva,jhonata-robert,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_V4UkXLF.png,True,Criciúma,,288,28,5,Jhonata Robert,2,106371,,,2.0,4.0,,,,1.0,1.0,,,,,,,,,,,
429,12.6,7,E. Santos,5.47,2.19,2.72,Eduardo Gonzaga Mendes Santos,eduardo-santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,True,Bragantino,,280,28,3,Eduardo Santos,14,106434,3.0,,16.0,6.0,,2.0,3.0,,2.0,,,,1.0,,,,,,,
430,1.2,6,Villalba,5.14,-0.54,3.34,Lucas Hernán Villalba,villalba,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,True,Cruzeiro,,283,28,3,Villalba,15,106593,1.0,,10.0,2.0,,8.0,10.0,,1.0,,,,,,,,,,,
431,0.0,6,C. Alberto,5.49,0.0,3.1,Carlos Alberto Gomes da Silva Filho,carlos-alberto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,False,Botafogo,,263,28,5,Carlos Alberto,6,106704,,,5.0,3.0,,,3.0,2.0,2.0,,,,1.0,,,,,,,
432,0.0,6,R. Nestor,3.7,0.0,1.27,Rodrigo Nestor Bertalia,rodrigo-nestor,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,False,São Paulo,,276,28,4,Rodrigo Nestor,19,106822,3.0,,6.0,7.0,,,11.0,8.0,3.0,2.0,1.0,,,4.0,,,,1.0,,
433,4.1,7,Welington,7.65,0.45,4.15,Welington Damascena Santos,welington,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,True,São Paulo,,276,28,2,Welington,21,106824,5.0,,33.0,25.0,,7.0,21.0,2.0,6.0,1.0,,,,,1.0,,,,,
434,0.0,5,Patryck,3.87,0.0,3.13,Patryck Lanza dos Reis,patryck,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,False,São Paulo,,276,28,2,Patryck,7,106829,1.0,,10.0,4.0,,2.0,6.0,,1.0,,,,,1.0,,,,,,
435,0.0,6,L. Patrick,5.0,0.0,0.0,Luan Patrick Wiedthauper,luan-patrick,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,False,Athlético-PR,,293,28,3,Luan Patrick,0,106835,,,,,,,,,,,,,,,,,,,,
436,0.0,6,Fernando,4.34,-0.68,2.23,Fernando Augusto Pereira Bueno Júnior,fernando,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,True,Athlético-PR,,293,28,2,Fernando,10,106950,2.0,,9.0,7.0,,2.0,9.0,,1.0,1.0,1.0,,,,,,,,,
437,0.0,6,Y. Sena,1.0,0.0,0.0,Yuri Sena dos Reis Batista,yuri-sena,https://s.sde.globo.com/media/person_role/2024/09/21/photo_FORMATO.png,False,Vitória,,287,28,1,Yuri Sena,0,107075,,,,,,,,,,,,,,,,,,,,
438,0.0,6,G. Santiago,3.0,0.0,0.0,Gabriel Santiago Oliveira,gabriel-santiago,https://s.sde.globo.com/media/person_role/2024/09/06/photo_220x220_qdw6hw3.png,False,Vitória,,287,28,4,Gabriel Santiago,0,107078,,,,,,,,,,,,,,,,,,,,
439,9.1,7,L. Juba,7.42,0.57,4.85,Luciano Batista da Silva Júnior,luciano-juba,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,True,Bahia,,265,28,2,Luciano Juba,25,107093,1.0,,31.0,11.0,,9.0,6.0,4.0,3.0,1.0,,,3.0,1.0,,,,,,
440,0.0,2,R. Ríos,6.74,0.0,4.2,Richard Ríos Montoya,richard-rios,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,False,Palmeiras,,275,28,4,Richard Ríos,15,107111,3.0,,24.0,22.0,,,23.0,3.0,7.0,2.0,,2.0,1.0,1.0,,,,,,
441,0.0,5,Jeffinho,6.73,0.0,3.92,Jefferson Ruan Pereira dos Santos,jeffinho,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,False,Botafogo,,263,28,5,Jeffinho,6,107170,2.0,,3.0,6.0,,,7.0,4.0,4.0,1.0,,,1.0,,,,,,,
442,7.2,2,P. Paula,3.27,0.58,2.03,Patrick de Paula Carreiro,patrick-de-paula,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,True,Criciúma,,288,28,4,Patrick de Paula,7,107172,2.0,,9.0,2.0,,,4.0,2.0,4.0,,,,,,,,,,,
443,0.0,5,M. Araújo,4.3,0.0,1.83,Michel Daryl Araújo Villar,michel-araujo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,False,São Paulo,,276,28,4,Michel Araújo,18,107173,4.0,,19.0,14.0,,,15.0,3.0,4.0,1.0,,,,,,,,,,
444,-0.6,6,B. Tabata,5.77,-1.24,3.67,Bruno Vinícius Souza Ramos,bruno-tabata,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO_QXYKRgQ.png,True,Internacional,,285,28,4,Bruno Tabata,4,107174,,,,4.0,,,3.0,3.0,,2.0,,,,,,,,,,
445,0.0,6,M. Donelli,4.59,0.0,3.43,Matheus Planelles Donelli,matheus-donelli,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,False,Corinthians,,264,28,1,Matheus Donelli,7,107179,,29.0,,,12.0,,,,,,,,,,,,,,1.0,
446,0.0,6,L. Linck,3.63,0.0,2.03,Leonardo Matias Baiersdorf Linck,leo-linck,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,False,Athlético-PR,,293,28,1,Léo Linck,14,107183,1.0,48.0,,1.0,21.0,1.0,,,,,1.0,,,,,,,,,
447,0.0,6,L. Ataíde,2.0,0.0,0.0,Leonardo Ataíde de Oliveira Siqueira,leonardo-ataide,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,False,Athlético-PR,,293,28,2,Leonardo Ataíde,0,107191,,,,,,,,,,,,,,,,,,,,
448,0.5,6,Max,2.77,0.06,1.97,Max Alves da Silva,max,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,True,Cuiabá,,1371,28,4,Max,15,107203,1.0,,9.0,9.0,,,2.0,4.0,10.0,,,1.0,,,,,,,,
449,0.0,6,Magrão,2.0,0.0,0.0,Audenirton Soares da Silva,magrao,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,False,Fortaleza,,356,28,1,Magrão,0,107221,,,,,,,,,,,,,,,,,,,,
450,0.0,7,Vanderlan,6.91,0.0,3.92,Vanderlan Barbosa da Silva,vanderlan,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,False,Palmeiras,,275,28,2,Vanderlan,18,107236,,,18.0,4.0,,9.0,14.0,,3.0,1.0,,,,,1.0,,,,,
451,2.8,7,Marcelinho,5.07,0.12,3.99,Marcelo José de Lima Filho,marcelinho,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,True,Juventude,,286,28,5,Marcelinho,15,107238,2.0,,6.0,24.0,,,5.0,6.0,8.0,3.0,,,2.0,5.0,,,,,,
452,0.0,6,Z. Vitor,1.52,0.0,0.35,Jose Vitor Silva Neves,ze-vitor,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,False,Athlético-PR,,293,28,4,Zé Vitor,9,107256,2.0,,3.0,2.0,,,5.0,1.0,1.0,,,,,,,,,,,
453,0.0,6,Thayllon,2.0,0.0,0.0,Thayllon Lopes Medeiros,thayllon,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,False,Atlético-GO,,373,28,5,Thayllon,0,107664,,,,,,,,,,,,,,,,,,,,
454,0.0,6,Nathan,2.55,0.0,-0.3,Nathan Santos de Araújo,nathan,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,False,Internacional,,285,28,2,Nathan,1,107676,,,,,,,1.0,,,,,,,,,,,,,
455,0.0,6,E. Melo,3.0,0.0,0.0,Eduardo de Queiroz Melo,eduardo-melo,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,False,Criciúma,,288,28,5,Eduardo Melo,0,107700,,,,,,,,,,,,,,,,,,,,
456,0.0,6,E. Júnior,2.0,0.0,0.0,Emerson Fabiano Kerber Júnior,emerson-junior,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,False,Atlético-GO,,373,28,1,Emerson Júnior,0,107740,,,,,,,,,,,,,,,,,,,,
457,0.9,6,Praxedes,2.85,-0.27,1.01,Bruno Conceição Praxedes,praxedes,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,True,Athlético-PR,,293,28,4,Praxedes,10,107744,2.0,,7.0,6.0,,,11.0,2.0,2.0,,,,,,,,,,,
458,0.0,6,Adriel,4.0,0.0,0.0,Adriel Vasconcelos Ramos,adriel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,False,Bahia,,265,28,1,Adriel,0,107748,,,,,,,,,,,,,,,,,,,,
459,0.0,6,F. Henrique,4.0,0.0,0.0,Fernando Henrique do Nascimento Pereira,fernando-henrique,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_7OiYeRo.png,False,Cruzeiro,,283,28,4,Fernando Henrique,0,107800,,,,,,,,,,,,,,,,,,,,
460,0.0,6,Natã,4.06,0.0,3.09,Natã Felipe de Amorim Santos,nata,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,False,Grêmio,,284,28,3,Natã,11,107801,1.0,,7.0,2.0,,5.0,2.0,1.0,,,,,,,,,,,,
461,0.0,6,Fintelman,2.0,0.0,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,fintelman,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,False,Vitória,,287,28,1,Fintelman,0,107859,,,,,,,,,,,,,,,,,,,,
462,0.9,7,Bobadilla,4.05,-0.73,2.44,Damián Josué Bobadilla Benítez,bobadilla,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,True,São Paulo,,276,28,4,Bobadilla,16,107873,3.0,,23.0,2.0,,,23.0,1.0,6.0,,,2.0,1.0,,,,,,,
463,0.0,6,Hugo,7.35,0.0,4.37,Hugo Ferreira de Farias,hugo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,False,Corinthians,,264,28,2,Hugo,22,107908,2.0,,38.0,10.0,,5.0,36.0,1.0,9.0,4.0,,2.0,,1.0,1.0,,,,,
464,4.5,7,F. Vera,4.64,-0.07,2.47,Fausto Mariano Vera,fausto-vera,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,True,Atlético-MG,,282,28,4,Fausto Vera,16,107950,,,18.0,7.0,,,19.0,8.0,13.0,,,,,,,,,,,
465,-1.8,6,I. Pitta,4.48,-0.27,3.04,Isidro Miguel Pitta Saldívar,isidro-pitta,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,True,Cuiabá,,1371,28,5,Isidro Pitta,22,108133,4.0,,4.0,17.0,,,20.0,15.0,18.0,,,1.0,4.0,20.0,,,1.0,2.0,,
466,1.5,7,Almada,7.12,0.07,2.53,Thiago Ezequiel Almada,almada,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,True,Botafogo,,263,28,4,Almada,7,108358,,,3.0,7.0,,,2.0,4.0,3.0,,,,1.0,,,,1.0,,,
467,1.2,6,Aravena,2.53,0.05,1.3,Alexander Ernesto Aravena Guzmán,aravena,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,True,Grêmio,,284,28,5,Aravena,6,108548,,,,2.0,,,,1.0,1.0,1.0,,,,2.0,,,,,,
468,0.0,6,Arriagada,3.0,0.0,0.0,Luciano Daniel Arriagada García,arriagada,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,False,Athlético-PR,,293,28,5,Arriagada,0,108624,,,,,,,,,,,,,,,,,,,,
469,2.6,6,Alcaraz,7.67,-0.95,3.87,Carlos Jonás Alcaráz,alcaraz,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,True,Flamengo,,262,28,4,Alcaraz,3,108670,,,5.0,4.0,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,
470,0.0,6,David,2.84,0.0,0.85,David da Hora da Conceição,david,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,False,Juventude,,286,28,5,David,2,108752,,,1.0,1.0,,,,,,,,,,,,,,,,
471,1.4,7,Plata,6.08,-0.4,1.0,Gonzalo Jordy Plata Jiménez,plata,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,True,Flamengo,,262,28,5,Plata,2,109096,,,1.0,1.0,,,4.0,,2.0,,,,,1.0,,,,,,
472,0.0,6,M. Nascimento,2.16,0.0,1.7,Matheus Nascimento de Paula,matheus-nascimento,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,False,Botafogo,,263,28,5,Matheus Nascimento,1,109114,,,1.0,1.0,,,,,,,,,,,,,,,,
473,11.5,7,L. Henrique,11.76,0.29,5.86,Luiz Henrique André Rosa da Silva,luiz-henrique,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,True,Botafogo,,263,28,5,Luiz Henrique,26,109282,4.0,,41.0,43.0,,,24.0,10.0,19.0,3.0,,,6.0,8.0,,,,3.0,,
474,0.0,6,Calebe,5.82,0.0,0.45,Calebe Gonçalves Ferreira da Silva,calebe,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,False,Fortaleza,,356,28,4,Calebe,2,109461,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,
475,-0.3,7,Martinelli,4.69,-0.54,2.26,Matheus Martinelli Lima,martinelli,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,True,Fluminense,,266,28,4,Martinelli,22,109573,5.0,,31.0,16.0,,,27.0,1.0,3.0,1.0,,,1.0,,,,,1.0,,
476,0.0,6,Hugo,7.47,0.0,4.55,Hugo Gonçalves Ferreira Neto,hugo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,False,Botafogo,,263,28,2,Hugo,9,109668,,,12.0,7.0,,4.0,6.0,,1.0,1.0,,,,,1.0,,,,,
477,-2.2,3,Monsalve,7.63,-1.0,5.84,Miguel Ángel Monsalve Gonzáles - González,monsalve,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,True,Grêmio,,284,28,4,Monsalve,8,109966,,,7.0,15.0,,,8.0,2.0,6.0,1.0,1.0,,3.0,,,,,,,
478,0.0,6,J. Neto,3.0,0.0,0.0,João Roberto Rota Neto,joao-neto,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,False,Bragantino,,280,28,4,João Neto,0,110062,,,,,,,,,,,,,,,,,,,,
479,1.2,6,Lázaro,5.02,0.08,2.93,Lázaro Vinicius Marques,lazaro,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,True,Palmeiras,,275,28,5,Lázaro,17,110193,,,4.0,13.0,,,9.0,10.0,13.0,,,1.0,2.0,1.0,,,,,,
480,0.0,6,Jhonatan,1.0,0.0,0.0,Jhonatan Paulo da Silva,jhonatan,,False,Fortaleza,,356,28,3,Jhonatan,0,110208,,,,,,,,,,,,,,,,,,,,
481,0.0,5,Palacios,5.0,0.0,0.0,Diego José Palacios Espinoza,palacios,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,False,Corinthians,,264,28,2,Palacios,0,110260,,,,,,,,,,,,,,,,,,,,
482,1.6,7,J. Martínez,4.31,-0.62,1.5,José Andrés Martínez Torres,jose-martinez,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,True,Corinthians,,264,28,4,José Martínez,4,110311,2.0,,8.0,3.0,,,7.0,,,,,,,,1.0,,,,,
483,2.3,7,Bernabéi,6.5,-0.61,5.74,Alexandro Ezequiel Bernabéi,bernabei,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,True,Internacional,,285,28,2,Bernabéi,9,110426,,,23.0,7.0,,2.0,20.0,2.0,4.0,,,1.0,1.0,1.0,,,,,,
484,4.85,7,A. Ferreira,11.47,-0.07,6.41,Abel Fernando Moreira Ferreira,abel-ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,True,Palmeiras,,275,28,6,Abel Ferreira,28,110506,,,,,,,,,,,,,,,,17.0,,,,
485,0.0,6,Aguirre,5.0,0.0,0.0,Braian Aguirre Nahuel,aguirre,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,False,Internacional,,285,28,2,Aguirre,0,110510,,,,,,,,,,,,,,,,,,,,
486,0.0,6,Mateus,2.0,0.0,0.0,Mateus Oliveira Mendes,mateus,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,False,Palmeiras,,275,28,1,Mateus,0,110624,,,,,,,,,,,,,,,,,,,,
487,0.0,6,Machuca,3.62,0.0,1.53,Imanol Machuca,machuca,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,False,Fortaleza,,356,28,5,Machuca,13,110667,,,1.0,6.0,,,4.0,2.0,2.0,1.0,,,1.0,,,,,,,
488,4.5,7,Esquivel,8.02,-0.21,4.6,Lucas Ángel Esquivel,esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,True,Athlético-PR,,293,28,2,Esquivel,22,110668,3.0,,43.0,16.0,,6.0,23.0,4.0,6.0,3.0,1.0,,,,,,,,,
489,2.0,7,Mycael,3.58,-1.08,3.29,Mycael Pontes Moreira,mycael,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,True,Athlético-PR,,293,28,1,Mycael,7,110698,,23.0,,,5.0,1.0,,,,,1.0,,,,,,,,,
490,0.0,7,P. Rangel,3.85,0.0,2.6,Pedro Felipe de Faria Rangel,pedro-rangel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,False,Atlético-GO,,373,28,1,Pedro Rangel,5,110708,2.0,19.0,,,10.0,1.0,,,,,,,,,,,,,,
491,0.0,6,A. Hurtado,3.83,0.0,1.75,José Andrés Hurtado Cheme,andres-hurtado,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,False,Bragantino,,280,28,2,Andrés Hurtado,8,110715,1.0,,6.0,2.0,,1.0,7.0,2.0,2.0,,,,,1.0,,,,,,
492,-0.2,6,Rubens,5.75,-1.77,4.58,Rubens Antônio Dias,rubens,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,True,Atlético-MG,,282,28,2,Rubens,9,110727,2.0,,20.0,7.0,,2.0,6.0,,5.0,1.0,,,,5.0,1.0,,,,,
493,0.0,6,J. Kennedy,4.14,0.0,0.98,John Kennedy Batista de Souza,john-kennedy,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,False,Fluminense,,266,28,5,John Kennedy,18,110759,,,4.0,16.0,,,12.0,4.0,5.0,,,,,3.0,,,,,,
494,0.0,6,Biel,8.21,0.0,4.5,Gabriel Teixeira Aragão,biel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,False,Bahia,,265,28,5,Biel,18,110760,3.0,,8.0,16.0,,,6.0,4.0,7.0,4.0,,2.0,4.0,2.0,,,,,,
495,8.5,7,G. Lopes,4.06,1.5,2.14,Guilherme Lopes de Almeida,guilherme-lopes,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,True,Bragantino,,280,28,2,Guilherme Lopes,9,110909,1.0,,11.0,3.0,,,6.0,,3.0,1.0,,,,1.0,,,,,,
496,0.0,6,L. Naldi,4.27,0.0,2.47,Leonardo Naldi de Matos,leo-naldi,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,False,Vitória,,287,28,4,Léo Naldi,16,111005,5.0,,32.0,15.0,,,20.0,2.0,3.0,,,,,,,,,,,
497,0.0,6,Rômulo,3.66,0.0,1.15,Rômulo Azevedo Simão,romulo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,False,Palmeiras,,275,28,4,Rômulo,8,111166,,,5.0,4.0,,,4.0,,3.0,,,,,,,,,,,
498,7.4,7,A. Vinicius,2.54,1.08,0.97,Alix Vinicius de Souza Sampaio,alix-vinicius,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,True,Atlético-GO,,373,28,3,Alix Vinicius,16,111246,1.0,,12.0,3.0,,2.0,16.0,3.0,5.0,,2.0,,,2.0,,,,,,2.0
499,9.1,7,G. Martins,6.64,1.17,3.23,Gustavo Martins de Souza Santos,gustavo-martins,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,True,Grêmio,,284,28,3,Gustavo Martins,16,111309,1.0,,13.0,6.0,,5.0,16.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,1.0
500,0.0,6,K. Gomes,2.0,0.0,0.0,Kelvi Chiesa Gomes,kelvi-gomes,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,False,Juventude,,286,28,4,Kelvi Gomes,0,111332,,,,,,,,,,,,,,,,,,,,
501,0.0,6,Eliel,2.0,0.0,0.0,Eliel Felisbino Costa,eliel,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,False,Criciúma,,288,28,4,Eliel,0,111363,,,,,,,,,,,,,,,,,,,,
502,0.0,6,Weverton,1.0,0.0,0.0,Weverton Silva de Andrade,weverton,,False,Cruzeiro,,283,28,3,Weverton,0,111392,,,,,,,,,,,,,,,,,,,,
503,10.9,6,L. Mandaca,4.86,1.61,2.46,Luis Gustavo da Silva Machado Duarte,luis-mandaca,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,True,Juventude,,286,28,4,Luis Mandaca,19,111407,4.0,,10.0,9.0,,,12.0,6.0,5.0,,,1.0,3.0,1.0,,,,,,
504,0.0,6,V. Gabriel,1.0,0.0,0.0,Victor Gabriel da Conceição Ribeiro,victor-gabriel,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,False,Internacional,,285,28,3,Victor Gabriel,0,111466,,,,,,,,,,,,,,,,,,,,
505,0.0,6,G. Átila,1.0,0.0,0.0,Gabriel Átila Cardoso da Silva,gabriel-atila,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,False,Atlético-MG,,282,28,1,Gabriel Átila,0,111582,,,,,,,,,,,,,,,,,,,,
506,0.0,5,Adson,5.46,0.0,3.96,Adson Ferreira Soares,adson,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,False,Vasco,,267,28,4,Adson,20,111682,2.0,,28.0,18.0,,,7.0,9.0,11.0,1.0,,,2.0,,,,,,,
507,0.0,6,Anthoni,3.48,0.0,-1.0,Anthoni Spier Souza,anthoni,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,False,Internacional,,285,28,1,Anthoni,0,111683,1.0,,,,,,,,,,,,,,,,,,,
508,0.0,6,M. Cunha,5.02,0.0,3.0,Matheus Cunha Queiroz,matheus-cunha,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,False,Flamengo,,262,28,1,Matheus Cunha,2,111690,,4.0,,,3.0,1.0,,,,,,,,,,,,,,
509,0.0,6,L. Mezenga,2.0,0.0,0.0,Lucas de Souza Mombra Rosa,lucas-mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,False,Botafogo,,263,28,3,Lucas Mezenga,0,111713,,,,,,,,,,,,,,,,,,,,
510,-0.4,2,Fabinho,1.96,-0.1,1.04,Fábio Silva de Freitas,fabinho,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,True,Palmeiras,,275,28,4,Fabinho,16,111760,2.0,,5.0,6.0,,,6.0,1.0,3.0,,,,1.0,,,,,,,
511,3.3,6,M. Martins,7.98,-0.3,5.01,Matheus Martins Silva dos Santos,matheus-martins,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,True,Botafogo,,263,28,5,Matheus Martins,7,111831,,,5.0,13.0,,,4.0,6.0,1.0,,,,2.0,2.0,,,,,,
512,0.0,6,J. Neto,1.0,0.0,0.0,João Batista da Cruz Santos Neto,joao-neto,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,False,Fluminense,,266,28,5,João Neto,0,111834,,,,,,,,,,,,,,,,,,,,
513,0.0,6,G. Ramalho,1.0,0.0,0.0,Gustavo Ramalho Bremer Pinto,gustavo-ramalho,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,False,Fluminense,,266,28,1,Gustavo Ramalho,0,111837,,,,,,,,,,,,,,,,,,,,
514,0.0,6,F. Andrade,3.56,0.0,2.18,Felipe de Andrade Vieira,felipe-andrade,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,False,Fluminense,,266,28,3,Felipe Andrade,6,111839,,,6.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,
515,0.0,6,Felipinho,2.67,0.0,1.63,Antonio Feliphe Costa Silva,felipinho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,False,Athlético-PR,,293,28,4,Felipinho,9,112017,2.0,,11.0,7.0,,,4.0,1.0,,,,,,,,,,,,
