,atletas.atleta_id,atletas.clube.id.full.name,atletas.foto,atletas.variacao_num,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.jogos_num,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.rodada_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.slug,atletas.pontos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,G,I,SG,DP,PC,FT,PP,PS,CV,V,GC
268,96673,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,-0.67,Gabriel Milito,G. Milito,5.65,6,True,282,Gabriel Alejandro Milito,7,8.84,,7,6,gabriel-milito,2.57,,,,,,,,,,,,,,,,,,,2.0,
269,96678,Internacional,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,0.0,Bustos,Bustos,2.97,4,False,285,Fabricio Tomás Bustos Sein,7,6.56,,7,2,bustos,0.0,,,,1.0,5.0,3.0,,1.0,4.0,,,1.0,,,,,,,,
270,96725,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,-0.13,Saravia,Saravia,5.18,6,True,282,Renzo Saravia,7,7.73,,2,2,saravia,4.5,,,,1.0,14.0,14.0,,2.0,6.0,,1.0,3.0,,,,,,,,
271,96793,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,0.0,Camutanga,Camutanga,-0.65,2,False,287,Cleidson Andrade da Souza Silva,7,1.94,,6,3,camutanga,0.0,,,,1.0,3.0,3.0,,,,,,,,,,,,1.0,,
272,96831,Flamengo,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,0.0,Carlinhos,Carlinhos,0.5,2,False,262,Carlos Moisés de Lima,7,2.43,,6,5,carlinhos,0.0,,,,,,2.0,,2.0,,,,,,,,,,,,
273,96966,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,0.0,Arthur Gomes,A. Gomes,3.84,5,False,283,Arthur Gomes Lourenço,7,6.11,,5,5,arthur-gomes,0.0,,,1.0,1.0,3.0,5.0,2.0,,6.0,1.0,3.0,,,,,,,,,
274,97080,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,0.0,Yony González,Y. González,1.7,3,False,373,Jony Alexander González Copete,7,3.82,,6,5,yony-gonzalez,0.0,,,,,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,
275,97133,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,0.0,Dudu,Dudu,0.0,0,False,356,Luís Eduardo Marques dos Santos,7,4.0,,6,2,dudu,0.0,,,,,,,,,,,,,,,,,,,,
276,97145,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,-0.39,Villasanti,Villasanti,3.66,5,True,284,Mathías Adalberto Villasanti Rolón,7,8.93,,6,4,villasanti,2.7,,,1.0,1.0,10.0,9.0,1.0,1.0,6.0,,,,,,,,,,,
277,97341,Bahia,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,-0.79,Rogério Ceni,R. Ceni,5.16,6,True,265,Rogério Mücke Ceni,7,9.36,,7,6,rogerio-ceni,2.8,,,,,,,,,,,,,,,,,,,3.0,
278,97443,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,0.0,Romércio,Romércio,0.0,0,False,286,Romércio Pereira da Conceição,7,3.0,,6,3,romercio,0.0,,,,,,,,,,,,,,,,,,,,
279,97450,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6NQENP4.png,-0.43,Gustavo Mosquito,G. Mosquito,1.88,5,True,264,Gustavo Henric da Silva,7,3.91,,6,5,gustavo-mosquito,0.0,,,1.0,1.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,
280,97468,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,0.0,Marçal,Marçal,1.2,1,False,263,Fernando Marçal de Oliveira,7,4.53,,6,2,marcal,0.0,,,,,1.0,,,,,,,,,,,,,,,
281,97520,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,-0.2,Shaylon,Shaylon,1.0,6,True,373,Shaylon Kallyson Cardozo - Cardoso,7,4.02,,7,4,shaylon,0.7,,,,1.0,4.0,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,,
282,97522,Vitória,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_0lR2onJ.png,0.73,Willean Lepo,W. Lepo,2.3,4,True,287,William Bernardo Willemen - Willeam Lepu,7,4.33,,7,2,willean-lepo,5.6,,,,1.0,9.0,2.0,,,,,,,,,,,,,,
283,97547,Bahia,https://s.sde.globo.com/media/person_role/2024/02/14/photo_FORMATO.png,0.64,Estupiñán,Estupiñán,1.5,3,True,265,Óscar Eduardo Estupiñán Vallesilla,7,5.07,,6,5,estupinan,3.7,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
284,97640,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_xuxbOxr.png,-0.2,Eryc Castillo,E. Castillo,0.0,1,True,287,Erick Leonel Castillo Arroyo,7,1.8,,6,5,eryc-castillo,0.0,,,,,,,,,,,,,,,,,,,,
285,97642,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,-0.49,Félix Torres,F. Torres,4.25,7,True,264,Félix Eduardo Torres Caicedo,7,7.53,,7,3,felix-torres,1.1,,,,1.0,11.0,7.0,1.0,,1.0,,1.0,3.0,,,1.0,,,,,
286,97653,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,-0.7,Murilo,Murilo,4.33,6,True,275,Murilo Cerqueira Paim,7,11.05,,7,3,murilo,1.7,,,,3.0,6.0,10.0,1.0,4.0,1.0,,1.0,4.0,,,,,,,,
287,97768,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_useyiNV.png,-0.59,Reynaldo,Reynaldo,1.0,3,True,287,Reynaldo César Moraes,7,2.69,,6,3,reynaldo,-0.3,,,,,3.0,2.0,,,,,,,,,,,,,,
288,97810,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,0.0,Erick,Erick,1.6,4,False,276,Erick de Arruda Serafim,7,4.76,,6,5,erick,0.0,,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,
289,97867,Flamengo,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,0.0,Léo Ortiz,L. Ortiz,2.75,2,False,262,Leonardo Rech Ortiz,7,10.06,,7,3,leo-ortiz,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,
290,97900,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,0.73,Vitão,Vitão,2.7,5,True,285,Vitor Eduardo da Silva Matos,7,5.36,,7,3,vitao,4.9,,,,1.0,3.0,7.0,1.0,1.0,2.0,,,2.0,,,,,,,,
291,97908,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,-0.41,Luís Oyama,L. Oyama,0.0,1,True,286,Luís Felipe Oyama,7,3.59,,6,4,luis-oyama,0.0,,,,,,,,,,,,,,,,,,,,
292,97927,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_g3d23Nj.png,0.0,Felipe Vieira,F. Vieira,0.0,0,False,287,Felipe Vieira Augusto,7,2.0,,6,2,felipe-vieira,0.0,,,,,,,,,,,,,,,,,,,,
293,98022,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,-0.25,Erick,Erick,6.1,7,True,293,Erick Luis Conrado de Carvalho,7,8.39,,7,4,erick,3.4,,,,,19.0,10.0,1.0,6.0,6.0,1.0,1.0,,,,2.0,,,,,
294,98225,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,0.0,Pedro Raul,P. Raul,0.43,4,False,264,Pedro Raul Garay da Silva,7,2.88,,6,5,pedro-raul,0.0,,,,,1.0,4.0,1.0,,1.0,,,,,,,,,,,
295,98280,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,1.16,Bastos,Bastos,3.21,7,True,263,Bartolomeu Jacinto Quissanga,7,4.93,,7,3,bastos,6.7,,,,1.0,5.0,3.0,,3.0,2.0,,,3.0,,,,,,,,
296,98484,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,-0.86,Kanu,Kanu,2.36,5,True,265,Victor Hugo Soares dos Santos,7,3.45,,7,3,kanu,0.6,,,,2.0,2.0,6.0,1.0,,4.0,,,2.0,,,,,,,,
297,98517,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,-0.01,Jean Lucas,J. Lucas,3.5,6,True,265,Jean Lucas de Souza Oliveira,7,6.31,,7,4,jean-lucas,3.5,,,1.0,1.0,7.0,6.0,1.0,6.0,9.0,,1.0,,,,,,,,,
298,98619,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,2.83,Kuscevic,Kuscevic,5.57,3,True,356,Benjamín Kuščević Jaramillo,7,6.99,,7,3,kuscevic,13.0,,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
299,98672,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,-0.48,Savarino,Savarino,3.95,7,True,263,Jefferson David Savarino Quintero,7,6.81,,6,5,savarino,0.8,,,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,,,,,,,,,
300,98706,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,-0.76,Pedrinho,Pedrinho,-0.4,2,True,282,Pedro Victor Delmino da Silva,7,4.34,,2,4,pedrinho,-1.3,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
301,98909,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,0.0,Cuello,Cuello,2.48,6,False,293,Tomás Esteban Cuello,7,4.94,,7,5,cuello,0.0,,,,,5.0,6.0,3.0,5.0,7.0,,4.0,,,,,,,,,
302,98974,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,-0.38,Viña,Viña,0.7,4,True,262,Matías Nicolás Viña Susperreguy,7,5.65,,6,2,vina,0.8,,,,,1.0,,,2.0,,,,,,,,,,,,
303,99198,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,-0.33,Vegetti,Vegetti,6.6,7,True,267,Pablo Vegetti,7,13.12,,7,5,vegetti,7.6,,,,2.0,,10.0,4.0,9.0,16.0,4.0,8.0,,,,1.0,1.0,1.0,,,
304,99213,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,0.26,Puma Rodríguez,P. Rodríguez,1.2,2,True,267,José Luis Rodríguez Bebanz,7,3.86,,7,2,puma-rodriguez,2.4,,,,,2.0,,,,,,,,,,,,,,,
305,99228,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,-0.16,De la Cruz,D. Cruz,9.31,7,True,262,Diego Nicolás de la Cruz Arcosa,7,14.07,,6,4,de-la-cruz,7.3,,,2.0,1.0,17.0,10.0,5.0,6.0,18.0,2.0,,,,,1.0,,,,,
306,99267,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,-0.69,Pochettino,Pochettino,6.3,5,True,356,Tomás Pochettino,7,8.54,,7,4,pochettino,4.6,,,2.0,1.0,9.0,4.0,,3.0,5.0,1.0,,,,,,,,,,
307,99274,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,0.0,Alexander Barboza,A. Barboza,0.63,4,False,263,Alexander Nahuel Barboza Ullúa,7,2.96,,6,3,alexander-barboza,0.0,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,
308,99316,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,0.0,Dinenno,Dinenno,0.0,0,False,283,Juan Ignacio Dinenno de Cara,7,7.0,,5,5,dinenno,0.0,,,,,,,,,,,,,,,,,,,,
309,99366,São Paulo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,0.71,Luis Zubeldía,L. Zubeldía,6.65,4,True,276,Luis Francisco Zubeldía,7,11.46,,7,6,luis-zubeldia,9.14,,,,,,,,,,,,,,,,,,,3.0,
310,99387,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,0.0,Robert Rojas,R. Rojas,2.1,1,False,267,Robert Samuel Rojas Chávez,7,3.21,,6,3,robert-rojas,0.0,,,,,2.0,1.0,,,,,,,,,,,,,,
311,99440,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,2.73,Baralhas,Baralhas,3.74,5,True,373,Gabriel Baralhas dos Santos,7,6.54,,7,4,baralhas,14.5,,,,1.0,6.0,3.0,1.0,4.0,2.0,1.0,,,,,,,,,,
312,99552,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,-1.3,Rossi,Rossi,2.36,7,True,262,Agustín Daniel Rossi,7,5.77,,7,1,rossi,0.0,12.0,6.0,,,,,,,1.0,,,2.0,,,,,,,,
313,99623,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,2.98,Guilherme Romão,G. Romão,3.55,6,True,373,Guilherme Kennedy Romão,7,5.46,,7,2,guilherme-romao,15.9,,,2.0,1.0,1.0,4.0,1.0,4.0,6.0,,1.0,1.0,,,,,,,,
314,99766,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,0.0,Cifuentes,Cifuentes,0.7,3,False,283,José Adoni Cifuentes Charcopa,7,2.54,,6,4,cifuentes,0.0,,,,,2.0,1.0,,,,,,,,,,,,,,
315,99815,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,-0.96,Arias,Arias,5.35,6,True,266,Jhon Adolfo Arias Andrade,7,12.96,,7,4,arias,3.4,,,,1.0,13.0,6.0,5.0,6.0,17.0,,,,,,,,,,,
316,99818,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,-1.03,Paulinho,Paulinho,6.07,6,True,282,Paulo Henrique Sampaio Filho,7,12.63,,7,5,paulinho,2.2,,,1.0,2.0,5.0,5.0,7.0,4.0,3.0,2.0,2.0,,,,,,,,,
317,99889,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,1.36,Alan Franco,A. Franco,6.14,5,True,276,Alan Javier Franco,7,8.89,,7,3,alan-franco,9.9,,,1.0,2.0,9.0,4.0,,2.0,3.0,,,3.0,,,,,,,,
318,100079,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,0.12,Zaracho,Zaracho,3.77,6,True,282,Federico Matías Javier Zaracho,7,8.15,,7,4,zaracho,3.8,,,,,11.0,7.0,,2.0,4.0,1.0,1.0,,,,,,,,,
319,100084,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,0.0,Igor Gomes,I. Gomes,2.54,5,False,282,Igor Silveira Gomes,7,5.43,,7,4,igor-gomes,0.0,,,1.0,1.0,4.0,3.0,1.0,2.0,4.0,,,,,,,,,,,
320,100085,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,-0.57,Pedro Augusto,P. Augusto,2.1,5,True,356,Pedro Augusto Borges da Costa,7,3.18,,6,4,pedro-augusto,-0.2,,,1.0,4.0,6.0,8.0,1.0,,7.0,,,,,,,,,,,
321,100453,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,0.0,Segovia,Segovia,0.0,0,False,263,Luis Geovanny Segovia Vega,7,3.0,,6,3,segovia,0.0,,,,,,,,,,,,,,,,,,,,
322,100652,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,0.32,Yuri Alberto,Y. Alberto,2.24,5,True,264,Yuri Alberto Monteiro da Silva,7,6.05,,7,5,yuri-alberto,4.7,,,,1.0,2.0,5.0,2.0,4.0,6.0,,3.0,,,,1.0,,,,,
323,100846,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,-0.26,Lucas Esteves,L. Esteves,1.28,5,True,287,Lucas Esteves de Souza,7,2.4,,6,2,lucas-esteves,0.0,,,,2.0,5.0,4.0,1.0,2.0,2.0,,2.0,,,,,,,,,
324,100848,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,2.74,Luan Cândido,L. Cândido,4.34,7,True,280,Luan Cândido de Almeida,7,7.46,,7,3,luan-candido,16.4,,,,2.0,11.0,15.0,,6.0,2.0,1.0,1.0,2.0,,,,,,,,
325,100969,Criciúma,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,-0.68,Ronald Lopes,R. Lopes,-0.7,1,True,288,Ronald dos Santos Lopes,7,3.32,,6,4,ronald-lopes,-0.7,,,,1.0,1.0,3.0,,,,,,,,,,,,,,
326,100976,Atlético-GO,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,0.0,Derek,Derek,2.65,4,False,373,Derek Freitas Ribeiro,7,4.12,,6,5,derek,0.0,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,
327,101002,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,1.17,Júnior Santos,J. Santos,5.3,7,True,263,José Antonio dos Santos Júnior,7,9.17,,7,5,junior-santos,9.9,,,2.0,1.0,4.0,9.0,4.0,3.0,6.0,2.0,2.0,,,,,,,,,
328,101290,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,0.0,Ferreira,Ferreira,6.03,4,False,276,Aldemir dos Santos Ferreira,7,9.32,,6,5,ferreira,0.0,,,,,3.0,2.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,
329,101314,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,1.29,Ademir,Ademir,2.9,5,True,265,Ademir da Silva Santos Júnior,7,5.45,,6,5,ademir,8.0,,,,,3.0,1.0,,1.0,5.0,1.0,1.0,,,,,,,,,
330,101319,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,0.0,Guga,Guga,0.05,2,False,266,Cláudio Rodrigues Gomes,7,3.84,,6,2,guga,0.0,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,
331,101431,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,-0.46,Danilo Boza,D. Boza,5.3,4,True,286,Danilo Boza Júnior,7,6.63,,7,3,danilo-boza,2.0,,,,,3.0,,1.0,3.0,2.0,1.0,,1.0,,,,,,,,
332,101573,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,0.0,Pepê,Pepê,0.0,0,False,284,João Pedro Vilardi Pinto,7,6.0,,7,4,pepe,0.0,,,,,,,,,,,,,,,,,,,,
333,101594,Vasco,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,0.0,Hugo Moura,H. Moura,3.43,3,False,267,Hugo Moura Arruda da Silva,7,6.08,,6,4,hugo-moura,0.0,,,1.0,1.0,7.0,2.0,,,3.0,,,,,,,,,1.0,,
334,101597,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,0.05,Ramon,Ramon,1.3,2,True,1371,Ramon Ramos Lima,7,3.85,,6,2,ramon,1.4,,,,1.0,2.0,1.0,,,3.0,,,,,,,,,,,
335,101601,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,0.16,Caio Vinícius,C. Vinícius,1.2,1,True,287,Caio Vinicius da Conceição,7,3.16,,6,4,caio-vinicius,1.2,,,,,1.0,,,,,,,,,,,,,,,
336,101651,Juventude,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,0.0,Peixoto,Peixoto,0.0,0,False,286,Daniel Nascimento Peixoto dos Santos,7,2.0,,6,4,peixoto,0.0,,,,,,,,,,,,,,,,,,,,
337,101666,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,0.37,Rhaldney,Rhaldney,1.0,5,True,373,Rhaldney Norberto Simião Gomes,7,2.52,,7,4,rhaldney,2.4,,,,3.0,6.0,8.0,1.0,,4.0,,,,,,,,,,,
338,101708,Fortaleza,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,0.56,Felipe Jonatan,F. Jonatan,3.57,3,True,356,Felipe Jonatan Rocha Andrade,7,6.67,,6,2,felipe-jonatan,5.5,,,,,3.0,2.0,1.0,,3.0,,,1.0,,,,,,,,
339,101715,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,-0.15,Alerrandro,Alerrandro,2.92,5,True,287,Alerrandro Barra Mansa Realino de Souza,7,6.15,,6,5,alerrandro,2.9,,,,1.0,5.0,3.0,5.0,2.0,6.0,,1.0,,,,,,,,,
340,101726,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,-0.17,Railan,Railan,1.65,2,True,1371,Railan Reis Ferreira - Raylan,7,3.28,,6,2,railan,0.5,,,,,2.0,2.0,,,3.0,,,,,,,,,,,
341,101727,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,-0.37,Matheuzinho,Matheuzinho,5.54,5,True,264,Matheus França Silva,7,7.11,,7,2,matheuzinho,4.1,,,,1.0,7.0,3.0,,4.0,6.0,,,3.0,,,,,,,,
342,101728,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,0.66,Diego Costa,D. Costa,3.1,6,True,276,Diego Henrique Costa Barbosa,7,5.21,,6,3,diego-costa,5.0,,,,1.0,5.0,8.0,,,2.0,,,3.0,,,,,,,,
343,101752,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,-0.18,Claudinho,Claudinho,4.1,4,True,288,Claudio Coelho Salvático,7,4.86,,7,2,claudinho,3.0,,,,,6.0,,1.0,,,,,1.0,,,1.0,,,,,
344,101820,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,0.16,Mayk,Mayk,1.2,1,True,284,Mayksilvan da Silva Ferreira,7,3.16,,6,2,mayk,1.2,,,,,1.0,,,,,,,,,,,,,,,
345,101960,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,-0.1,Vitinho,Vitinho,6.33,7,True,280,Vitor Hugo Naum dos Santos,7,10.39,,3,5,vitinho,3.7,,,2.0,3.0,12.0,13.0,2.0,3.0,6.0,2.0,,,,,1.0,,,,,
346,101995,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,0.0,Brítez,Brítez,1.65,4,False,356,Emanuel Fermín Brítez,7,3.54,,7,3,britez,0.0,,,,3.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,,
347,102130,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,-0.65,Piquerez,Piquerez,5.9,6,True,275,Joaquín Piquerez Moreira,7,10.55,,6,2,piquerez,1.4,,,,,9.0,6.0,2.0,5.0,10.0,,,3.0,,,,,,,,
348,102137,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,0.0,Vitor Eudes,V. Eudes,0.0,0,False,266,Vitor Eudes de Souza Costa,7,1.0,,6,1,vitor-eudes,0.0,,,,,,,,,,,,,,,,,,,,
349,102253,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,0.67,Lucas Halter,L. Halter,3.08,6,True,263,Lucas Halter,7,6.62,,7,3,lucas-halter,4.7,,,,1.0,3.0,8.0,1.0,2.0,1.0,,,3.0,,,,,,,,
350,102302,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_HlIc5fu.png,0.0,Rafael Elias,R. Elias,2.14,5,False,283,Rafael Elias da Silva,7,4.67,,6,5,rafael-elias,0.0,,,,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,
351,102318,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,-0.92,Caio Paulista,C. Paulista,-0.8,1,True,275,Caio Fernando de Oliveira,7,5.08,,6,2,caio-paulista,-0.8,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
352,102340,Corinthians,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,-0.41,Cacá,Cacá,5.8,4,True,264,Carlos de Menezes Júnior,7,10.04,,7,3,caca,2.9,,,,,2.0,5.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,
353,102352,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,0.0,Araos,Araos,0.0,0,False,373,Ángelo Giovanni Araos Llanos,7,3.0,,6,4,araos,0.0,,,,,,,,,,,,,,,,,,,,
354,102561,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,-0.44,Mastriani,Mastriani,2.52,6,True,293,Gonzalo Mathías Mastriani Borges,7,6.21,,6,5,mastriani,0.8,,,,,3.0,1.0,,3.0,3.0,1.0,1.0,,,,,,,,,
355,102598,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,-0.31,Helinho,Helinho,2.3,3,True,280,Hélio Júnio Nunes de Castro,7,5.66,,7,5,helinho,2.3,,,,,3.0,3.0,2.0,1.0,2.0,,,,,,,,,,,
356,102599,Juventude,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,-0.64,Thiaguinho,Thiaguinho,-0.1,3,True,286,Thiago Beserra dos Santos Conti,7,1.31,,7,4,thiaguinho,-1.7,,,,,1.0,5.0,,,2.0,,,,,1.0,,,,,,
