,atletas.foto,atletas.jogos_num,atletas.variacao_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.atleta_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.clube.id.full.name,atletas.status_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.media_num,atletas.pontos_num,atletas.nome,atletas.slug,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,DE,GS,V,PS,PC,PP,GC,DP
169,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QbOqp5G.png,10,0.0,False,J. Welison,86859,,José Welison,Fortaleza,6,20,356,4,3.94,1.71,0.0,José Welison da Silva,jose-welison,,1.0,14.0,6.0,,2.0,3.0,,,,,,,,,,,,,
170,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_goyzWhz.png,19,-0.03,True,L. Jardim,87008,,Léo Jardim,Vasco,7,20,267,1,6.26,3.65,0.0,Leonardo César Jardim,leo-jardim,,,,,,,,,,4.0,,,78.0,29.0,,,,,,
171,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_UqG87oy.png,6,0.0,False,Nathan,87009,,Nathan,Grêmio,6,20,284,4,3.34,0.98,0.0,Nathan Allan de Souza,nathan,,,1.0,,1.0,2.0,4.0,,1.0,,,,,,,,,,,
172,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_oxcf1Uy.png,12,0.0,False,P. Henrique,87225,,Pedro Henrique,Bragantino,7,20,280,3,5.84,2.79,0.0,Pedro Henrique Ribeiro Gonçalves,pedro-henrique,,3.0,16.0,12.0,,,8.0,1.0,1.0,2.0,,,,,,,1.0,,,
173,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_7gOybCT.png,9,-0.59,True,G. Arana,87228,,Guilherme Arana,Atlético-MG,7,20,282,2,10.83,5.74,-0.1,Guilherme Antonio Arana Lopes,guilherme-arana,1.0,3.0,16.0,8.0,3.0,5.0,5.0,1.0,2.0,3.0,,,,,,,,,,
174,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_fnqPxDu.png,17,0.77,True,C. Pena,87242,,Carlos de Pena,Bahia,6,20,265,4,3.36,1.12,6.7,Carlos María de Pena Bonino,carlos-de-pena,2.0,3.0,5.0,5.0,2.0,3.0,6.0,,,,,,,,,,,,,
175,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_tv5qGBE.png,9,0.64,True,Soteldo,87258,,Soteldo,Grêmio,7,20,284,5,11.08,6.07,10.9,Yeferson Julio Soteldo Martínez,soteldo,2.0,,6.0,2.0,4.0,3.0,14.0,3.0,1.0,,,,,,,,,,,
176,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_f52uCmN.png,9,0.4,True,Kannemann,87342,,Kannemann,Grêmio,2,20,284,3,3.76,1.66,4.5,Walter Kannemann,kannemann,1.0,5.0,9.0,17.0,,1.0,5.0,,,2.0,1.0,,,,,,1.0,,,
177,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_4fbfMIP.png,10,0.41,True,Allano,87391,,Allano,Criciúma,7,20,288,5,2.69,0.88,1.7,Allano Brendon de Souza Lima,allano,,2.0,9.0,16.0,2.0,2.0,14.0,,2.0,,2.0,,,,,,,,,
178,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_wgwd4Ze.png,17,-0.06,True,Thaciano,87470,,Thaciano,Bahia,7,20,265,4,6.29,3.53,2.3,Thaciano Mickael da Silva,thaciano,,3.0,8.0,7.0,5.0,15.0,8.0,4.0,14.0,,,1.0,,,,,,,,
179,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_5YNRqaD.png,0,0.0,False,M. Pasinato,87603,,Mateus Pasinato,Cuiabá,6,20,1371,1,2.59,-1.0,0.0,Mateus Pasinato,mateus-pasinato,,1.0,,,,,,,,,,,,,,,,,,
180,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8l71w1x.png,11,0.0,False,Galdames,87660,,Galdames,Vasco,6,20,267,4,4.82,2.19,0.0,Pablo Ignacio Galdames Millán,galdames,1.0,3.0,17.0,25.0,2.0,3.0,9.0,,1.0,,,,,,,,,,,
181,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_wf2lvdn.png,3,0.0,False,Y. Felipe,87747,,Yago Felipe,Bahia,6,20,265,4,2.48,-0.27,0.0,Yago Felipe da Costa Rocha,yago-felipe,,1.0,,2.0,,1.0,,,,,,,,,,,,,,
182,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,6,0.0,False,M. Lemos,87853,,Mauricio Lemos,Atlético-MG,6,20,282,3,9.41,2.65,0.0,Paolo Mauricio Lemos Merladett,mauricio-lemos,,3.0,4.0,10.0,,2.0,1.0,,,3.0,,,,,,,,,,
183,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_ehYT9k1.png,7,1.44,True,Arrascaeta,87863,,Arrascaeta,Flamengo,7,20,262,4,16.25,9.17,17.3,Giorgian Daniel de Arrascaeta Benedetti,arrascaeta,4.0,1.0,7.0,6.0,3.0,5.0,12.0,3.0,,,,,,,,1.0,,,,
184,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_UXqyPlk.png,17,-0.39,True,G. Scarpa,87999,,Gustavo Scarpa,Atlético-MG,7,20,282,4,11.64,6.13,5.8,Gustavo Henrique Furtado Scarpa,gustavo-scarpa,5.0,3.0,16.0,8.0,13.0,14.0,24.0,3.0,4.0,,,1.0,,,,,,,,
185,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_yJZY7yN.png,13,0.5,True,A. Empereur,88033,,Alan Empereur,Cuiabá,7,20,1371,3,3.59,2.17,4.4,Alan Pereira Empereur,alan-empereur,1.0,4.0,5.0,5.0,1.0,3.0,8.0,,,3.0,,,,,,,,,,
186,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TR1I7LU.png,0,0.0,False,Ivan,88136,,Ivan,Internacional,5,20,285,1,3.0,0.0,0.0,Ivan Quaresma da Silva,ivan,,,,,,,,,,,,,,,,,,,,
187,https://s.sde.globo.com/media/person_role/2022/07/15/18f148a4c0e6304c4e127291f1935424_FORMATO.png,3,-0.76,True,J. Alonso,88312,,Junior Alonso,Atlético-MG,7,20,282,3,8.31,5.27,1.8,Júnior Osmar Ignacio Alonso Mujica,junior-alonso,,1.0,4.0,6.0,,1.0,,1.0,,1.0,,,,,,,,,,
188,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1ruJswV.png,14,-0.83,True,Ã. Romero,88323,,Ángel Romero,Corinthians,3,20,264,5,5.77,3.42,0.1,Ángel Rodrigo Romero Villamayor,angel-romero,,3.0,11.0,10.0,2.0,10.0,27.0,2.0,2.0,,,,,,,1.0,,,,
189,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_vtzXktM.png,16,2.1,True,A. Lucas,88393,,Ayrton Lucas,Flamengo,2,20,262,2,9.43,5.02,14.7,Ayrton Lucas Dantas de Medeiros,ayrton-lucas,2.0,1.0,18.0,10.0,2.0,7.0,21.0,1.0,,4.0,,2.0,,,,,,,,
190,https://s.sde.globo.com/media/person_role/2024/07/02/photo_FORMATO_WwpovZU.png,2,-1.13,True,Walace,88479,,Walace,Cruzeiro,6,20,283,4,6.15,0.9,-0.6,Walace Souza Silva,walace,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
191,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_dWuxEhT.png,11,0.28,True,Petit,89141,,Petit,Cuiabá,7,20,1371,6,6.47,4.38,4.75,Armando Gonçalves Teixeira,petit,,,,,,,,,,,,,,,2.0,,,,,
192,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_ppF3oM9.png,16,-0.42,True,Barreto,89224,,Barreto,Criciúma,2,20,288,4,4.99,3.63,0.7,Gustavo Bonatto Barreto,barreto,1.0,3.0,28.0,33.0,3.0,3.0,17.0,2.0,1.0,,,1.0,,,,,1.0,,,
193,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_mBAg0JY.png,19,-0.47,True,Gerson,89256,,Gerson,Flamengo,7,20,262,4,7.08,4.4,6.9,Gerson Santos da Silva,gerson,4.0,1.0,27.0,21.0,7.0,8.0,32.0,1.0,1.0,,,,,,,,,,,
194,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_yq877xk.png,15,1.39,True,J. Pedro,89273,,João Pedro,Grêmio,7,20,284,2,6.66,3.7,10.6,João Pedro Maturano dos Santos,joao-pedro,1.0,1.0,14.0,3.0,3.0,7.0,7.0,,,4.0,,1.0,,,,,,,,
195,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_Wno5RKV.png,17,0.67,True,William,89275,,William,Cruzeiro,7,20,283,2,13.61,8.67,16.9,Willian de Asevedo Furtado,william,3.0,5.0,46.0,19.0,4.0,9.0,8.0,4.0,,8.0,,,,,,,,,,
196,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_GS948NH.png,17,0.0,True,Erick,89467,,Erick,Juventude,7,20,286,5,4.99,3.59,1.9,Erick Samuel Correa Farias,erick,,,19.0,5.0,7.0,6.0,6.0,3.0,4.0,,,,,,,,,,,
197,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,10,0.0,False,I. Rabello,89493,,Igor Rabello,Atlético-MG,6,20,282,3,4.69,1.92,0.0,Igor Rabello da Costa,igor-rabello,,2.0,8.0,8.0,1.0,1.0,2.0,,,3.0,1.0,,,,,,1.0,,,
198,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_CBUMmTU.png,10,0.0,False,T. Maia,89637,,Thiago Maia,Internacional,6,20,285,4,4.68,2.39,0.0,Thiago Maia Alencar,thiago-maia,,,18.0,12.0,1.0,4.0,3.0,,,,,,,,,,,,,
199,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_j4J1Kog.png,6,0.0,False,R. Andrade,89646,,Rodrigo Andrade,Vitória,5,20,287,4,3.29,1.92,0.0,José Rodrigo Andrade Ramos,rodrigo-andrade,,,7.0,6.0,,3.0,5.0,,,,,,,,,,,,,
200,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_5wPuqrz.png,5,0.0,False,I. Castilho,89695,,Iury Castilho,Vitória,5,20,287,5,4.02,2.62,0.0,Iury Lirio Freitas de Castilho,iury-castilho,,1.0,,7.0,,1.0,9.0,1.0,1.0,,,1.0,,,,,,,,
201,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hF89kWc.png,17,-0.27,True,Calleri,89840,,Calleri,São Paulo,7,20,276,5,9.8,4.48,0.7,Jonathan Calleri,calleri,2.0,3.0,6.0,22.0,7.0,9.0,33.0,4.0,15.0,,,2.0,,,,,,,,
202,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_4i2PnOy.png,16,0.07,True,Cristaldo,89846,,Cristaldo,Grêmio,7,20,284,4,9.12,4.57,4.3,Franco Cristaldo,cristaldo,1.0,,15.0,6.0,7.0,10.0,21.0,3.0,2.0,,,,,,,1.0,,,,
203,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_SoQQafa.png,15,0.1,True,Dodi,89883,,Dodi,Grêmio,7,20,284,4,2.97,1.24,1.3,Douglas Moreira Fagundes,dodi,,4.0,13.0,19.0,2.0,3.0,16.0,,,,,,,,,,,,,
204,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ywqLzxA.png,12,0.0,False,E. Galdino,89918,,Everton Galdino,Grêmio,6,20,284,5,2.13,0.65,0.0,Everton Galdino Moreira,everton-galdino,,4.0,5.0,8.0,1.0,4.0,8.0,,1.0,,,,,,,,,,,
205,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xopRGnx.png,13,0.99,True,B. Pacheco,90061,,Bruno Pacheco,Fortaleza,6,20,356,2,8.09,3.78,8.4,Bruno de Jesus Pacheco,bruno-pacheco,,2.0,16.0,8.0,,3.0,8.0,1.0,,4.0,,,,,,,,,,
206,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JiNgXjg.png,13,0.0,False,B. Henrique,90285,,Bruno Henrique,Flamengo,6,20,262,5,8.92,5.78,0.0,Bruno Henrique Pinto,bruno-henrique,,2.0,19.0,17.0,6.0,7.0,26.0,4.0,3.0,,,,,,,2.0,,,,
207,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Mch7ZGz.png,3,0.0,False,P. Rocha,90302,,Pedro Rocha,Fortaleza,6,20,356,5,5.14,2.23,0.0,Pedro Rocha Neves,pedro-rocha,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
208,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_3jS17Nq.png,10,0.24,True,Lincoln,90303,,Lincoln,Bragantino,7,20,280,4,6.27,3.79,4.1,Lincoln Henrique Oliveira dos Santos,lincoln,,2.0,12.0,5.0,,5.0,14.0,2.0,,,,,,,,,,,,
209,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4eK3iOa.png,16,-0.57,True,David,90309,,David,Vasco,7,20,267,5,7.35,4.13,-0.4,David Correa da Fonseca,david,3.0,5.0,18.0,16.0,2.0,13.0,12.0,3.0,5.0,,1.0,,,,,,,,,
210,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0kSZPcN.png,14,0.0,False,Rezende,90449,,Rezende,Bahia,6,20,265,4,3.81,1.44,0.0,Júlio César de Rezende Miranda,rezende,,3.0,13.0,10.0,,2.0,12.0,,,,,1.0,,,,,,,,
211,https://s.sde.globo.com/media/person_role/2024/07/13/photo_220x220_schK1aa.png,1,0.04,True,D. Gonçalves,90540,,Diego Gonçalves,Juventude,6,20,286,5,4.04,1.2,1.2,Diego Gonçalves,diego-goncalves,,,1.0,,,,,,,,,,,,,,,,,
212,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RJHB8O8.png,16,0.15,True,Caíque,90588,,Caíque,Juventude,7,20,286,4,4.32,2.84,2.2,Caique de Jesus Gonçalves,caique,,5.0,35.0,17.0,,2.0,26.0,,,,,,,,,,1.0,,,
213,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ahQNt5A.png,2,0.0,False,M. Claus,90590,,Mateus Claus,Juventude,6,20,286,1,3.86,2.5,0.0,Mateus Eduardo Claus,mateus-claus,,1.0,,,,,,,,,,,8.0,2.0,,,,,,
214,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_xH8ilrc.png,12,0.04,True,L. Mineiro,90634,,Lucas Mineiro,Cuiabá,7,20,1371,4,2.89,1.62,1.7,Lucas da Silva Izidoro,lucas-mineiro,,2.0,17.0,22.0,,4.0,9.0,,1.0,,,,,,,,,,,
215,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_oRcCuAx.png,18,0.9,True,Matheuzinho,90703,,Matheuzinho,Vitória,7,20,287,4,9.92,5.89,13.8,Matheus Martins Fogaça de Paulo,matheuzinho,4.0,2.0,21.0,11.0,10.0,12.0,41.0,3.0,1.0,,,,,,,,,,,
216,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_TFNlZWH.png,17,-1.63,True,L. Fernando,90715,,Luiz Fernando,Atlético-GO,7,20,373,5,8.45,5.64,1.4,Luiz Fernando Moraes dos Santos,luiz-fernando,,3.0,15.0,19.0,9.0,16.0,33.0,6.0,5.0,,,,,1.0,,,,,,
217,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_lglDAms.png,16,0.0,False,F. Bruno,90768,,Fabrício Bruno,Flamengo,7,20,262,3,4.87,2.59,0.0,Fabrício Bruno Soares de Faria,fabricio-bruno,,3.0,12.0,3.0,2.0,3.0,6.0,1.0,,3.0,,,,,,,,,,
218,https://s.sde.globo.com/media/person_role/2024/07/23/photo_220x220.png,0,0.0,False,C. Eduardo,90917,,Carlos Eduardo,Vitória,6,20,287,5,4.0,0.0,0.0,Carlos Eduardo Ferreira de Souza,carlos-eduardo,,,,,,,,,,,,,,,,,,,,
219,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_s0j6JVw.png,9,0.0,False,Z. Marcos,90943,,Zé Marcos,Juventude,7,20,286,3,2.71,2.14,0.0,José Marcos Alves Luis,ze-marcos,,4.0,8.0,5.0,,2.0,13.0,,,2.0,1.0,,,,,,,,,
220,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_YucaBOt.png,8,0.95,True,Cardona,90947,,Cardona,Fortaleza,6,20,356,3,6.0,4.11,5.9,Tomás Cardona,cardona,,1.0,8.0,8.0,,1.0,2.0,,1.0,5.0,,,,,,,,,,
221,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AaiyHtB.png,17,0.0,False,Ronaldo,91101,,Ronaldo,Atlético-GO,7,20,373,1,3.54,2.29,0.0,Ronaldo de Oliveira Strada,ronaldo,1.0,2.0,,2.0,,,3.0,,,1.0,1.0,,53.0,27.0,,,,,,1.0
222,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ZpwUiXj.png,4,-0.7,False,Everaldo,91151,,Everaldo,Vitória,6,20,287,5,4.91,2.72,-1.0,Everaldo Silva do Nascimento,everaldo,,1.0,2.0,5.0,,,6.0,1.0,,,,,,,,,,,,
223,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lh9cyLQ.png,9,0.0,False,PK,91190,,PK,Vitória,7,20,287,2,3.04,1.92,0.0,Ítaro Patric Cardoso Calmon,pk,1.0,,7.0,6.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,
224,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_w5Qzw1m.png,9,0.0,False,Carballo,91254,,Carballo,Grêmio,6,20,284,4,2.74,0.86,0.0,Felipe Ignacio Carballo Ares,carballo,,3.0,9.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,
225,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_JP7R0QW.png,10,-0.73,True,E. Pulgar,91473,,Erick Pulgar,Flamengo,6,20,262,4,4.01,2.13,1.4,Erick Antonio Pulgar Farfán,erick-pulgar,,2.0,16.0,13.0,1.0,1.0,6.0,,,,,1.0,,,,,,,,
226,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_CwBUWEK.png,9,-0.25,True,R. Sam,91509,,Rodrigo Sam,Juventude,6,20,286,3,5.2,4.29,3.3,Rodrigo Eduardo da Silva,rodrigo-sam,,3.0,14.0,10.0,,1.0,8.0,1.0,,3.0,,,,,,,,,,
227,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_8rXUJzI.png,13,0.0,False,Eder,91521,,Eder,Criciúma,6,20,288,5,2.43,0.64,0.0,Eder Citadin Martins,eder,,4.0,3.0,2.0,2.0,5.0,6.0,,1.0,,,,,,,,,,,
228,https://s.sde.globo.com/media/person_role/2024/05/07/photo_FORMATO_4juynn8.png,17,0.0,False,Arboleda,91573,,Arboleda,São Paulo,7,20,276,3,7.43,4.17,0.0,Robert Abel Arboleda Escobar,arboleda,,2.0,24.0,12.0,2.0,1.0,7.0,1.0,1.0,6.0,,1.0,,,,,,,,
229,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_j8iPskd.png,19,0.52,True,Rony,91607,,Rony,Palmeiras,7,20,275,5,7.1,3.55,4.6,Ronielson da Silva Barbosa,rony,,4.0,14.0,19.0,13.0,13.0,22.0,3.0,10.0,,,,,,,,,,,
230,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_6dy9M0T.png,11,0.23,True,Marlon,91706,,Marlon,Cruzeiro,2,20,283,2,9.14,3.76,6.8,Marlon Rodrigues Xavier,marlon,,1.0,19.0,18.0,1.0,1.0,8.0,,,5.0,2.0,,,,,,,,,
231,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_laPiI8c.png,1,2.84,True,D. Duarte,91772,,David Duarte,Bahia,6,20,265,3,6.84,8.5,8.5,David de Duarte Macedo,david-duarte,,,,,,,1.0,1.0,,,,,,,,,,,,
232,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_XkfvN4h.png,15,0.0,False,Z. Ivaldo,91866,,Zé Ivaldo,Cruzeiro,7,20,283,3,5.68,3.92,0.0,José Ivaldo Almeida Silva,ze-ivaldo,,6.0,10.0,13.0,7.0,10.0,13.0,,2.0,7.0,,,,,,,1.0,,,
233,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cVczRJH.png,14,0.64,True,Pavón,91908,,Pavón,Grêmio,3,20,284,5,7.11,3.25,6.7,Cristian David Pavón,pavon,2.0,3.0,10.0,8.0,9.0,9.0,6.0,1.0,1.0,,,,,,,,,,,
234,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,8,-0.32,True,R. Díaz,92075,,Ramón Díaz,Corinthians,7,20,264,6,8.06,5.05,3.75,Ramón Ángel Díaz,ramon-diaz,,,,,,,,,,,,,,,3.0,,,,,
235,https://s.sde.globo.com/media/person_role/2024/07/05/photo_FORMATO_3LfkT8x.png,2,-1.44,True,Lyanco,92087,,Lyanco,Atlético-MG,3,20,282,3,7.26,2.65,-0.9,Lyanco Evangelista Silveira Neves Vojnovic,lyanco,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,
236,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Y6GBzlR.png,10,-0.11,True,A. Luís,92146,,André Luís,Cuiabá,6,20,1371,5,2.27,0.53,1.0,Andre Luis da Costa Alfredo,andre-luis,,2.0,3.0,5.0,,1.0,9.0,,,,,,,,,,,,,
237,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_5Z61ABy.png,9,0.0,False,Alario,92149,,Alario,Internacional,6,20,285,5,2.36,-0.18,0.0,Lucas Nicolás Alario,alario,,4.0,1.0,11.0,1.0,4.0,4.0,,9.0,,,,,,,,1.0,,,
238,https://s.sde.globo.com/media/person_role/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,12,0.41,True,J. Ventura,92180,,Jair Ventura,Juventude,7,20,286,6,5.32,3.32,4.07,Jair Ventura,jair-ventura,,,,,,,,,,,,,,,2.0,,,,,
239,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_R17UU3T.png,1,0.0,False,Caíque,92207,,Caíque,Grêmio,6,20,284,1,3.99,1.0,0.0,Caíque Luiz Santos da Purificação,caique,,,,,,,,,,,,,3.0,2.0,,,,,,
240,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_RubzI83.png,13,-0.45,True,R. Ely,92237,,Rodrigo Ely,Grêmio,7,20,284,3,5.78,3.92,6.3,Rodrigo Ely,rodrigo-ely,,4.0,11.0,8.0,4.0,7.0,8.0,1.0,1.0,4.0,,1.0,,,,,1.0,,,
241,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_XTr7yqw.png,3,-1.28,True,A. Ramalho,92440,,André Ramalho,Corinthians,7,20,264,3,6.93,3.37,-0.8,André Ramalho Silva,andre-ramalho,,1.0,6.0,3.0,,1.0,,,,1.0,,,,,,,1.0,,,
242,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_kP2nvPk.png,11,-0.42,True,Raul,92496,,Raul,Bragantino,7,20,280,4,2.37,1.41,4.3,Raul Lô Gonçalves,raul,,,6.0,9.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
243,https://s.sde.globo.com/media/person_role/2024/04/15/photo_FORMATO.png,16,0.38,True,R. Kayzer,92696,,Renato Kayzer,Fortaleza,6,20,356,5,6.42,3.07,9.8,Renato Kayzer de Souza,renato-kayzer,,1.0,9.0,16.0,5.0,9.0,15.0,3.0,7.0,,1.0,1.0,,,,,,,,
244,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_K9KAkJa.png,3,1.55,True,Deyverson,92708,,Deyverson,Cuiabá,7,20,1371,5,9.23,4.97,9.7,Deyverson Brum Silva Acosta,deyverson,,,1.0,2.0,2.0,1.0,7.0,1.0,4.0,,,,,,,,,,,
245,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_lto9czN.png,0,0.0,False,B. Rodrigues,92811,,Bruno Rodrigues,Palmeiras,5,20,275,5,5.0,0.0,0.0,Bruno Rafael Rodrigues do Nascimento,bruno-rodrigues,,,,,,,,,,,,,,,,,,,,
246,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_kHlqucZ.png,7,0.79,True,Borré,92854,,Borré,Internacional,7,20,285,5,11.36,5.27,8.4,Rafael Santos Borré Maury,borre,1.0,2.0,6.0,13.0,6.0,7.0,7.0,2.0,7.0,,,1.0,,,,,,1.0,,
247,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lwMqy9Y.png,7,0.0,False,M. Vital,93108,,Mateus Vital,Cruzeiro,6,20,283,4,4.16,2.26,0.0,Mateus da Silva Vital Assumpção,mateus-vital,,,1.0,,1.0,3.0,6.0,1.0,,,,,,,,,,,,
248,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ntpiKUS.png,11,0.0,False,Wanderson,93478,,Wanderson,Internacional,6,20,285,5,4.66,1.44,0.0,Wanderson Maciel Sousa Campos,wanderson,,2.0,8.0,12.0,3.0,4.0,10.0,,1.0,,,,,,,,,,,
249,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_3mh3bUg.png,10,0.0,False,B. Tubarão,93637,,Bruno Tubarão,Atlético-GO,6,20,373,2,3.12,1.2,0.0,Bruno Nunes de Barros,bruno-tubarao,,2.0,8.0,6.0,1.0,3.0,5.0,,,,,,,,,,,,,
250,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_P3G6ct6.png,11,0.66,True,G. Inocêncio,93702,,Gabriel Inocêncio,Juventude,6,20,286,2,5.18,3.72,4.7,Gabriel de Souza Inocêncio,gabriel-inocencio,,2.0,18.0,19.0,,2.0,13.0,,2.0,4.0,,,,,,,1.0,,,
251,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_9IoUUlz.png,19,0.32,True,P. Henrique,93716,,Paulo Henrique,Vasco,3,20,267,2,6.39,4.36,5.0,Paulo Henrique de Oliveira Alves,paulo-henrique,,3.0,43.0,28.0,3.0,5.0,14.0,1.0,,4.0,,,,,,,,,,
252,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_IWdTjkg.png,17,0.0,False,M. Freitas,93790,,Marlon Freitas,Botafogo,7,20,263,4,3.99,2.16,0.0,Marlon Rodrigues Freitas,marlon-freitas,2.0,3.0,20.0,9.0,2.0,5.0,4.0,,,,,,,,,,,,,
253,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8APU3lV.png,0,0.0,False,Keiller,93834,,Keiller,Vasco,6,20,267,1,4.0,0.0,0.0,Keiller da Silva Nunes,keiller,,,,,,,,,,,,,,,,,,,,
254,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_Ri9cYDm.png,14,0.0,False,Cleiton,93882,,Cleiton,Bragantino,7,20,280,1,6.44,3.52,0.0,Cleiton Schwengber,cleiton,,1.0,,1.0,,,1.0,,,3.0,1.0,,45.0,14.0,,,,,,1.0
255,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_PCw311H.png,12,0.0,False,Matheusinho,93886,,Matheusinho,Criciúma,5,20,288,4,7.22,5.17,0.0,Matheus Leonardo Sales Cardoso,matheusinho,1.0,2.0,15.0,9.0,1.0,6.0,12.0,4.0,2.0,,,,,,,,,,,
