,atletas.nome,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.apelido,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.rodada_id,atletas.pontos_num,CA,DS,FC,FF,FS,SG,A,FD,G,I,FT,DE,DP,GS,PC,PP,PS,V,GC,CV
447,João Carlos Barros Lopes,,True,João Carlos,288,joao-carlos,1,0.0,1.8,107666,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,2,J. Carlos,Criciúma,5,-0.2,8,0.0,,,,,,,,,,,,,,,,,,,,
448,Eduardo de Queiroz Melo,,False,Eduardo Melo,288,eduardo-melo,0,0.0,3.0,107700,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,6,E. Melo,Criciúma,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
449,Emerson Fabiano Kerber Júnior,,False,Emerson Júnior,373,emerson-junior,0,0.0,2.0,107740,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,6,E. Júnior,Atlético-GO,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
450,Bruno Conceição Praxedes,,False,Praxedes,267,praxedes,2,-0.55,3.63,107744,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,5,Praxedes,Vasco,4,0.0,8,0.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
451,Adriel Vasconcelos Ramos,,False,Adriel,265,adriel,0,0.0,4.0,107748,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,6,Adriel,Bahia,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
452,Rildo Gonçalves de Amorim Filho,,True,Rildo,286,rildo,4,0.43,1.54,107798,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,6,Rildo,Juventude,5,-0.04,8,0.5,,,3.0,2.0,2.0,,,,,,,,,,,,,,,
453,Natã Felipe de Amorim Santos,,False,Natã,284,nata,3,4.53,4.14,107801,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,6,Natã,Grêmio,3,0.0,8,0.0,,3.0,,,,2.0,,,,,,,,,,,,,,
454,Matheus dos Santos Dias,,False,Matheus Dias,285,matheus-dias,1,-0.3,1.54,107809,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,6,M. Dias,Internacional,4,0.0,8,0.0,,,1.0,,,,,,,,,,,,,,,,,
455,Alexandre Fintelman de Mello Ribeiro da Silva,,False,Fintelman,287,fintelman,0,0.0,2.0,107859,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,6,Fintelman,Vitória,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
456,Damián Josué Bobadilla Benítez,,False,Bobadilla,276,bobadilla,5,2.88,4.46,107873,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,6,Bobadilla,São Paulo,4,0.0,8,0.0,1.0,7.0,6.0,1.0,,,,,1.0,,,,,,,,,,,
457,Hugo Ferreira de Farias,,True,Hugo,264,hugo,8,5.16,7.42,107908,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,7,Hugo,Corinthians,2,-0.48,8,2.1,1.0,14.0,11.0,4.0,5.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,
458,Fausto Mariano Vera,,True,Fausto Vera,264,fausto-vera,6,1.63,3.79,107950,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,2,F. Vera,Corinthians,4,-0.89,8,-0.3,,2.0,3.0,4.0,3.0,,,3.0,,,,,,,,,,,,
459,Isidro Miguel Pitta Saldívar,,True,Isidro Pitta,1371,isidro-pitta,6,2.22,5.14,108133,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,7,I. Pitta,Cuiabá,5,1.67,8,8.9,,2.0,4.0,3.0,2.0,,,1.0,1.0,5.0,,,,,,,,,,
460,Gabriel de Sousa Barros,,False,Gabriel Barros,373,gabriel-barros,2,-0.05,2.17,108352,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,6,G. Barros,Atlético-GO,5,0.0,8,0.0,,3.0,4.0,,1.0,,,,,,,,,,,,,,,1.0
461,Luciano Daniel Arriagada García,,False,Arriagada,293,arriagada,0,0.0,3.0,108624,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,6,Arriagada,Athlético-PR,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
462,Matheus Nascimento de Paula,,False,Matheus Nascimento,263,matheus-nascimento,1,1.7,2.16,109114,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,5,M. Nascimento,Botafogo,5,0.0,8,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,
463,Luiz Henrique André Rosa da Silva,,True,Luiz Henrique,263,luiz-henrique,7,4.55,11.7,109282,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,7,L. Henrique,Botafogo,5,0.55,8,7.4,2.0,10.0,7.0,7.0,9.0,,1.0,1.0,1.0,3.0,,,,,,,,,,
464,Calebe Gonçalves Ferreira da Silva,,False,Calebe,356,calebe,0,0.0,7.0,109461,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,6,Calebe,Fortaleza,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
465,Matheus Martinelli Lima,,True,Martinelli,266,martinelli,7,3.06,6.02,109573,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,3,Martinelli,Fluminense,4,0.01,8,2.5,2.0,10.0,8.0,1.0,8.0,,,,1.0,,,,,,,,1.0,,,
466,Hugo Gonçalves Ferreira Neto,,False,Hugo,263,hugo,6,5.07,7.61,109668,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,6,Hugo,Botafogo,2,0.0,8,0.0,,8.0,5.0,1.0,5.0,3.0,1.0,,,,,,,,1.0,,,,,
467,Lázaro Vinicius Marques,,True,Lázaro,275,lazaro,8,4.36,6.06,110193,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,7,Lázaro,Palmeiras,5,-0.98,8,4.1,,3.0,3.0,7.0,8.0,,,3.0,2.0,,1.0,,,,,,,,,
468,Jhonatan Paulo da Silva,,False,Jhonatan,356,jhonatan,0,0.0,1.0,110208,,6,Jhonatan,Fortaleza,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
469,Gabriel Roberto Pereira,,False,Gabriel Pereira,293,gabriel-pereira,0,0.0,1.0,110251,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,6,G. Pereira,Athlético-PR,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
470,Diego José Palacios Espinoza,,False,Palacios,264,palacios,0,0.0,5.0,110260,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,5,Palacios,Corinthians,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
471,Alexandro Ezequiel Bernabei,,False,Bernabéi,285,bernabei,0,0.0,4.0,110426,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,6,Bernabéi,Internacional,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
472,Abel Fernando Moreira Ferreira,,True,Abel Ferreira,275,abel-ferreira,8,5.87,11.95,110506,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,7,A. Ferreira,Palmeiras,6,0.47,8,8.62,,,,,,,,,,,,,,,,,,4.0,,
473,Lucas Agustín Besozzi,,False,Lucas Besozzi,284,lucas-besozzi,0,0.0,3.0,110512,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,6,L. Besozzi,Grêmio,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
474,Gabriel Caetano Godoy de Andrade,,False,Caetano,280,caetano,0,0.0,2.0,110587,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,6,Caetano,Bragantino,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
475,Mateus Oliveira Mendes,,False,Mateus,275,mateus,0,0.0,2.0,110624,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,6,Mateus,Palmeiras,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
476,Imanol Machuca,,True,Machuca,356,machuca,7,2.23,4.27,110667,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,7,Machuca,Fortaleza,5,-0.46,8,1.7,,,3.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,
477,Lucas Ángel Esquivel,,True,Esquivel,293,esquivel,7,6.17,8.67,110668,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,7,Esquivel,Athlético-PR,2,-0.02,8,4.5,1.0,11.0,9.0,4.0,7.0,4.0,2.0,,,,,,,,,,,,,1.0
478,Mycael Pontes Moreira,,False,Mycael,293,mycael,0,0.0,2.0,110698,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,6,Mycael,Athlético-PR,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
479,Pedro Felipe de Faria Rangel,,False,Pedro Rangel,373,pedro-rangel,0,-1.0,1.61,110708,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,6,P. Rangel,Atlético-GO,1,-0.39,8,-1.0,1.0,,,,,,,,,,,,,,,,,,,
480,José Andrés Hurtado Cheme,,False,Andrés Hurtado,280,andres-hurtado,3,4.0,5.63,110715,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,5,A. Hurtado,Bragantino,2,0.0,8,0.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
481,Rubens Antônio Dias,,False,Rubens,282,rubens,1,1.2,4.36,110727,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,5,Rubens,Atlético-MG,2,0.0,8,0.0,,1.0,,,,,,,,,,,,,,,,,,
482,John Kennedy Batista de Souza,,True,John Kennedy,266,john-kennedy,5,1.76,6.23,110759,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,6,J. Kennedy,Fluminense,5,-0.29,8,2.9,,2.0,3.0,4.0,6.0,,,1.0,,1.0,,,,,,,,,,
483,Gabriel Teixeira Aragão,,True,Biel,265,biel,7,4.43,8.71,110760,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,6,Biel,Bahia,5,0.33,8,3.2,2.0,4.0,5.0,1.0,4.0,,1.0,,2.0,1.0,2.0,,,,,,,,,
484,Guilherme Lopes de Almeida,,False,Guilherme Lopes,280,guilherme-lopes,2,2.25,3.4,110909,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,6,G. Lopes,Bragantino,2,0.0,8,0.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
485,Leonardo Naldi de Matos,,True,Léo Naldi,287,leo-naldi,3,3.17,5.23,111005,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,6,L. Naldi,Vitória,4,1.16,8,6.4,2.0,6.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
486,Rômulo Azevedo Simão,,False,Rômulo,275,romulo,4,1.95,5.09,111166,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,6,Rômulo,Palmeiras,4,0.0,8,0.0,,4.0,2.0,2.0,4.0,,,,,,,,,,,,,,,
487,Alix Vinicius de Souza Sampaio,,True,Alix Vinicius,373,alix-vinicius,6,1.6,2.34,111246,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,7,A. Vinicius,Atlético-GO,3,-0.02,8,2.9,,3.0,6.0,3.0,2.0,1.0,,2.0,,,,,,,,,,,,1.0
488,Gustavo Martins de Souza Santos,,False,Gustavo Martins,284,gustavo-martins,4,4.57,6.57,111309,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,6,G. Martins,Grêmio,3,0.0,8,0.0,,,4.0,,3.0,2.0,,,1.0,,,,,,,,,,,
489,Eliel Felisbino Costa,,False,Eliel,288,eliel,0,0.0,2.0,111363,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,6,Eliel,Criciúma,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
490,Luis Gustavo da Silva Machado Duarte,,True,Luis Mandaca,286,luis-mandaca,5,1.1,2.45,111407,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,6,L. Mandaca,Juventude,4,-0.27,8,0.0,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
491,António José Cardoso de Oliveira,,True,António Oliveira,264,antonio-oliveira,8,4.69,9.4,111578,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,7,A. Oliveira,Corinthians,6,-0.08,8,3.75,,,,,,,,,,,,,,,,,,1.0,,
492,Adson Ferreira Soares,,True,Adson,267,adson,6,2.77,5.32,111682,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,6,Adson,Vasco,4,0.35,8,5.6,,10.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,
493,Anthoni Spier Souza,,False,Anthoni,285,anthoni,0,0.0,4.0,111683,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,6,Anthoni,Internacional,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
494,Matheus Cunha Queiroz,,False,Matheus Cunha,262,matheus-cunha,0,0.0,4.0,111690,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,6,M. Cunha,Flamengo,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
495,Lucas de Souza Mombra Rosa,,False,Lucas Mezenga,263,lucas-mezenga,0,0.0,2.0,111713,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,6,L. Mezenga,Botafogo,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
496,Fábio Silva de Freitas,,True,Fabinho,275,fabinho,3,0.0,1.96,111760,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,6,Fabinho,Palmeiras,4,-0.18,8,0.0,,,,,,,,,,,,,,,,,,,,
497,Rodrigo Alves de Holanda Santos,,False,Rodrigo,267,rodrigo,0,0.0,2.0,111766,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,6,Rodrigo,Vasco,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
498,Felipe de Andrade Vieira,,False,Felipe Andrade,266,felipe-andrade,4,1.68,2.95,111839,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,6,F. Andrade,Fluminense,3,0.0,8,0.0,,5.0,1.0,,2.0,,,,,,,,,,,,,,,
499,Arthur Wenderrosky Sanches - Wenderroscky,,False,Arthur,266,arthur,0,0.0,1.0,111841,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,6,Arthur,Fluminense,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
500,Guilherme Sucigan Mafra Cunha,,False,Guilherme Biro,264,guilherme-biro,2,0.25,2.42,111891,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,6,G. Biro,Corinthians,4,0.0,8,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,
501,Diego Manuel Hernández González,,False,Diego Hernández,263,diego-hernandez,4,1.25,3.68,111945,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,6,D. Hernández,Botafogo,4,0.0,8,0.0,2.0,2.0,6.0,,3.0,,1.0,,,1.0,,,,,,,,,,
502,Antonio Feliphe Costa Silva,,True,Felipinho,293,felipinho,5,1.96,3.22,112017,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,6,Felipinho,Athlético-PR,4,0.3,8,4.1,1.0,7.0,2.0,,6.0,,,,,,,,,,,,,,,
503,Adriano Silveira Borges Filho,,False,Adriano,288,adriano,0,0.0,1.0,112020,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,6,Adriano,Criciúma,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
504,Gabriel Hamester Grando,,False,Gabriel Grando,283,gabriel-grando,0,0.0,4.0,112616,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,6,G. Grando,Cruzeiro,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
505,Kaiki Bruno da Silva,,True,Kaiki Bruno,283,kaiki-bruno,2,3.6,4.55,112709,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,6,K. Bruno,Cruzeiro,2,0.93,8,4.8,1.0,5.0,2.0,1.0,4.0,,,,,,,,,,,,,,,
506,Aníbal Ismael Moreno,,True,Aníbal Moreno,275,anibal-moreno,6,2.82,5.05,112869,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,7,A. Moreno,Palmeiras,4,-0.5,8,2.6,1.0,11.0,8.0,5.0,4.0,,,1.0,,1.0,,,,,,,,,,
507,Lucas Henrique Barbosa,,True,Lucas Barbosa,286,lucas-barbosa,6,7.5,9.51,112886,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,7,L. Barbosa,Juventude,5,-0.62,8,3.3,2.0,21.0,10.0,9.0,7.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
508,Juan Sebastián Sforza,,True,Sforza,267,sforza,8,1.61,3.38,112906,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,3,Sforza,Vasco,4,-0.7,8,-1.9,3.0,9.0,10.0,2.0,7.0,,,,,,1.0,,,,,,,,,
509,Werton de Almeida Rêgo,,False,Werton,262,werton,0,0.0,2.0,112984,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,6,Werton,Flamengo,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
510,Lucas Leandro Wingert,,False,Lucas Wingert,286,lucas-wingert,0,0.0,3.0,113014,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,6,L. Wingert,Juventude,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
511,Kervin Mario Andrade Navarro,,False,Kervin Andrade,356,kervin-andrade,1,11.3,7.26,113073,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,6,K. Andrade,Fortaleza,4,0.0,8,0.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,
512,José Manuel Alberto López,,True,Flaco López,275,flaco-lopez,6,0.42,4.54,113103,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,2,F. López,Palmeiras,5,-0.13,8,0.0,3.0,2.0,6.0,4.0,2.0,,,1.0,,5.0,,,,,,,,,,
513,Nathan Gabriel de Souza Mendes,,True,Nathan Mendes,280,nathan-mendes,5,2.6,4.95,113157,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,3,N. Mendes,Bragantino,2,-1.35,8,-1.3,3.0,2.0,4.0,,5.0,1.0,1.0,2.0,,1.0,,,,,,,,,,
514,Marcus Vinícius Oliveira Alencar,,True,Marquinhos,266,marquinhos,7,5.07,8.16,113158,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,7,Marquinhos,Fluminense,5,-0.15,8,4.5,2.0,9.0,10.0,3.0,22.0,,1.0,2.0,,1.0,3.0,,,,,,,,,
515,Michel Augusto Modesto Rafael dos Santos,,False,Michel,275,michel,0,0.0,2.0,113159,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,6,Michel,Palmeiras,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
516,Mateo Baltasar Barcia Fernández,,True,Baltasar Barcia,288,baltasar-barcia,2,2.95,3.29,113311,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,6,B. Barcia,Criciúma,4,-0.39,8,-0.3,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
517,Pablo Gonçalves Maia Fortunato,,False,Pablo Maia,276,pablo-maia,3,2.73,6.49,113359,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,5,P. Maia,São Paulo,4,0.0,8,0.0,,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,
518,Bruno Gonçalves de Jesus,,False,Bruninho,280,bruninho,2,4.3,5.31,113558,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,6,Bruninho,Bragantino,4,0.0,8,0.0,,,,2.0,4.0,,1.0,,,,,,,,,,,,,
519,Eduardo Santos Queiroz,,False,Du Queiroz,284,du-queiroz,5,1.92,4.74,113687,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,6,D. Queiroz,Grêmio,4,0.0,8,0.0,2.0,10.0,3.0,,1.0,,,,,,,,,,,,,,,
520,Douglas Mendes Moreira,,False,Douglas Mendes,280,douglas-mendes,3,1.67,2.87,114311,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,6,D. Mendes,Bragantino,3,0.0,8,0.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,
521,Mateo Gamarra González,,False,Gamarra,293,gamarra,3,6.17,7.77,114334,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,6,Gamarra,Athlético-PR,3,0.0,8,0.0,1.0,4.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,
522,Jader Barbosa da Silva Gentil,,False,Jader,293,jader,0,0.0,3.0,114335,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,6,Jader,Athlético-PR,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
523,Juan Pablo Vilela Tavares,,False,Juan Tavares,1371,juan-tavares,0,0.0,1.0,114497,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,6,J. Tavares,Cuiabá,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
524,Cleiton Santana dos Santos,,False,Cleiton,262,cleiton,0,0.0,2.0,114790,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,6,Cleiton,Flamengo,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
525,Thauan Lara dos Santos,,False,Thauan Lara,356,thauan-lara,0,0.0,3.0,115061,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,6,T. Lara,Fortaleza,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
526,Lucas de Freitas Molarinho Chagas,,False,Lucas Freitas,286,lucas-freitas,1,-1.9,0.96,115141,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,6,L. Freitas,Juventude,3,0.0,8,0.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,1.0
527,Caio Matheus da Silva,,False,Caio Matheus,276,caio-matheus,0,0.0,2.0,115227,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,6,C. Matheus,São Paulo,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
528,Wesley Vinícius França Lima,,True,Wesley,262,wesley,4,2.42,3.71,115239,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,7,Wesley,Flamengo,2,-0.14,8,2.7,1.0,4.0,3.0,,4.0,,1.0,,,2.0,,,,,,,,,,
529,Kaiky Marques Naves,,True,Naves,275,naves,2,5.25,6.19,115246,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,7,Naves,Palmeiras,3,1.14,8,5.5,,1.0,4.0,,1.0,2.0,,,,,,,,,,,,,,
530,Jhonatan dos Santos Rosa,,False,Jhon Jhon,275,jhon-jhon,0,0.0,4.0,115248,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,6,J. Jhon,Palmeiras,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
531,Renan Rodrigues Fonseca Viana,,False,Renan Viana,293,renan-viana,0,0.0,1.0,115266,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,6,R. Viana,Athlético-PR,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
532,Rômulo Helberte Pereira Junior,,True,Rômulo,282,romulo,2,0.65,1.18,115268,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,7,Rômulo,Atlético-MG,3,-0.24,8,-0.3,,,1.0,2.0,,,,,,,,,,,,,,,,
533,Marcos Victor Ferreira da Silva,,False,Marcos Victor,265,marcos-victor,0,0.0,3.0,115537,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,6,M. Victor,Bahia,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
534,Lucas Eduardo Müller - Milla,,False,Mila,284,mila,0,0.0,3.0,115671,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,6,Mila,Grêmio,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
535,Gabriel Delfim Ferreira,,False,Gabriel Delfim,282,gabriel-delfim,0,0.0,2.0,115674,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,6,G. Delfim,Atlético-MG,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
536,Everton Gustavo Fernandes Araújo,,True,Evertton Araújo,262,evertton-araujo,1,0.0,1.8,115914,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,6,E. Araújo,Flamengo,4,-0.2,8,0.0,,,,,,,,,,,,,,,,,,,,
537,Leanderson da Silva Genésio,,False,Lelê,266,lele,0,0.0,4.0,115915,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,Lelê,Fluminense,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
538,Endrick Felipe Moreira de Sousa,,False,Endrick,275,endrick,6,3.02,9.4,115959,https://s.sde.globo.com/media/person_role/2024/06/05/photo_FORMATO_IXK3ihA.png,6,Endrick,Palmeiras,5,0.0,8,0.0,3.0,6.0,13.0,8.0,16.0,,,2.0,,,,,,,,,1.0,,,
539,Denilson Alves Borges,,True,Denilson,1371,denilson,5,0.2,2.11,115986,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,7,Denilson,Cuiabá,4,0.36,8,2.9,3.0,3.0,6.0,,4.0,,,1.0,,,,,,,1.0,,,,,
